"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Crb1",1.70449688106183e-08,0.31151375980163,1,0.966,0.000549359344766229
"Jun",1.55831698121533e-07,-0.86821464898365,0.725,0.945,0.00502245563045702
"Klf13",1.96189527402553e-07,-1.06535545561017,0.464,0.774,0.00632318846818429
"Rhou",2.29608727664397e-07,-1.08952641879461,0.449,0.801,0.00740028929262351
"Egr1",2.99500372232441e-07,-1.13560951769814,0.42,0.781,0.00965289699705157
"Amotl2",9.03305438976919e-07,-0.942928615956148,0.507,0.815,0.0291135342982261
"Dusp6",9.98704092909136e-07,-0.78855176157979,0.725,0.897,0.0321882329144615
"Klf9",1.20821044236135e-06,-0.565889485263999,0.783,0.952,0.0389406225573062
"Irf2bp2",1.61318550278648e-06,-0.43253926672049,0.913,0.979,0.0519929687548083
"Mt1",2.64891442834057e-06,-0.676485727006653,0.855,0.966,0.0853745120254166
"Cdc27",4.23035370466124e-06,-1.11268004494629,0.333,0.658,0.136344299901232
"Dusp1",8.15417101334139e-06,-1.01832370636894,0.522,0.774,0.262808931759993
"Mta2",8.65270891955985e-06,-0.733798424523835,0.551,0.795,0.278876808477414
"Fos",1.33212537240027e-05,-1.09522734180331,0.464,0.705,0.429344007524607
"Ide",1.35135353371274e-05,-0.547823128601468,0.725,0.911,0.435541243915615
"Zfp36",1.37645493026543e-05,-1.18844477675117,0.333,0.644,0.443631424024549
"Per1",1.55440916367655e-05,-0.537962706848573,0.783,0.932,0.500986073452953
"Junb",1.74853508134018e-05,-1.18904034642203,0.261,0.596,0.563552856715939
"Ier2",1.92791747091299e-05,-1.13160253482462,0.449,0.678,0.621367800875255
"Mfge8",2.24745232023479e-05,0.140545492272597,1,1,0.724353882811671
"Hnrnpa2b1",2.44270848099653e-05,-0.306009314218393,0.928,0.993,0.787284943425181
"Btg2",3.03472012554389e-05,-1.03080165028229,0.565,0.767,0.978090296462795
"Jund",3.17469971511082e-05,-0.471611453646527,0.884,0.966,1
"Rnf146",3.33300013527421e-05,-0.872103304661674,0.42,0.692,1
"Cebpd",3.3700532236947e-05,-0.706090300950663,0.667,0.897,1
"Cebpb",3.52670455991292e-05,-1.33275630892523,0.217,0.521,1
"Slc2a1",3.67165689876354e-05,0.154089354522852,0.971,1,1
"Col23a1",3.94314200728184e-05,0.167092118850966,1,1,1
"Gramd1a",4.91368519419032e-05,-0.859045962589442,0.333,0.664,1
"Emp2",5.93821913098835e-05,-1.79810268718665,0.13,0.384,1
"Klf4",6.78845420594094e-05,-1.90045334879478,0.188,0.445,1
"Dedd",0.000102061558048554,-1.27497433052448,0.159,0.445,1
"Cables1",0.000123742428086874,-0.849916403120357,0.377,0.644,1
"Prkag3",0.000128736344261678,-1.43080550504972,0.232,0.473,1
"Fosb",0.00014055551611192,-1.10267619018443,0.362,0.616,1
"Mbd1",0.000141246192754421,-1.06167815419387,0.406,0.616,1
"Apoe",0.000142866416327031,0.0803432533411836,1,1,1
"Parp8",0.00015475062047277,-0.366916366634269,0.812,0.959,1
"Egr2",0.000181825544407152,-1.66801482295174,0.101,0.349,1
"Btg1",0.000197033525182894,-0.565209846175617,0.652,0.849,1
"Frmd4b",0.000198931631534247,-0.398765909792465,0.797,0.904,1
"Mt2",0.000202836189108878,-1.15881697260068,0.478,0.664,1
"Pax6",0.000209827283665105,-0.197232974852779,0.971,0.986,1
"Prr5",0.000214254105591868,-0.615040386617685,0.609,0.795,1
"Hist1h3a",0.000225389330709814,-1.48578474113242,0.13,0.384,1
"Dctn4",0.000234812923050366,-0.600795029151361,0.536,0.788,1
"Ciart",0.000240361457958826,-0.953754384433636,0.551,0.678,1
"Resf1",0.00025684593281677,-0.832488152896705,0.29,0.575,1
"Rbl2",0.000259627747489952,-0.85117451042285,0.348,0.61,1
"Col2a1",0.000260524279458054,0.134423035355537,0.986,0.993,1
"Nfkbiz",0.000264940288636855,-0.564269104546795,0.623,0.849,1
"Cep57",0.000296357381543519,-1.28627685047315,0.174,0.432,1
"Tmpo",0.000313478508237748,-0.943487386643441,0.29,0.541,1
"Nt5c2",0.000318705000581442,-0.628692339394734,0.58,0.753,1
"Hnrnpl",0.000323326314965428,-0.605921631338093,0.536,0.808,1
"Pim3",0.000337248129204742,-0.82279725505259,0.42,0.658,1
"Ddx21",0.000338380437382795,-0.972868979447461,0.232,0.514,1
"Matr3",0.000385511746830993,-0.546875044847501,0.609,0.836,1
"Chadl",0.000410947764118721,0.301903492482643,0.899,0.925,1
"Tatdn2",0.000420306157002665,-0.770094340082682,0.391,0.63,1
"Ifrd1",0.000422231083543587,-0.570658045239349,0.522,0.767,1
"Slc38a3",0.000435090976694164,0.074641931497706,0.971,1,1
"Tgif2",0.000471895771571631,-1.5158361618386,0.101,0.329,1
"Ccdc85b",0.000474444589964121,-0.94030320233013,0.319,0.555,1
"Fam76a",0.000480425601513518,-0.893472220720544,0.348,0.589,1
"Cfap46",0.000488410009278446,-1.52883123249258,0.101,0.329,1
"Ddx3y",0.000531261102698289,-1.66386364123554,0.116,0.329,1
"Kbtbd4",0.000536131577359636,-1.17165560104896,0.13,0.37,1
"Plekho1",0.000562559307809376,-0.590260043699944,0.58,0.774,1
"Eif2s3y",0.000566367128569647,-1.27529639204792,0.116,0.349,1
"Top3b",0.000570385035237352,-0.642614079095167,0.319,0.582,1
"Retreg2",0.000584466034761507,0.575398806162419,0.783,0.685,1
"Mmp14",0.000610934546315335,0.283606876553422,0.928,0.938,1
"Upf3b",0.000616533751501678,-0.919063618587008,0.275,0.541,1
"Sparc",0.000619977319503355,0.0997150833713885,0.986,1,1
"Ccnl1",0.00062625385027323,-0.440684943515691,0.667,0.863,1
"Dpy19l3",0.000631327598852928,-0.577043855670607,0.565,0.795,1
"Lrrc8c",0.000631873841514526,-0.325218512741499,0.87,0.952,1
"Jkamp",0.000639311855913962,-0.692067709204958,0.493,0.692,1
"Capza1",0.000644480230166666,-0.775058140673809,0.391,0.616,1
"Atp1b2",0.000652898113798822,0.117647875508806,1,1,1
"Cebpg",0.000698590841997872,-0.69016415196624,0.464,0.699,1
"Zw10",0.000759280927402011,-0.946017705423793,0.29,0.527,1
"Zfand5",0.000774946714645483,-0.506827213169094,0.667,0.877,1
"Fam107a",0.000815783489528822,-1.23970909018867,0.174,0.411,1
"Ythdc1",0.000846282763573793,-0.66144305840155,0.391,0.685,1
"Klf6",0.000857464824519462,-0.700113776023348,0.406,0.678,1
"Hist1h2ap",0.000907201907739107,-1.02756181912696,0.29,0.521,1
"Pik3r1",0.000930917240767615,-0.453104414679139,0.681,0.863,1
"Zswim4",0.000955164828311427,-0.928101559328022,0.246,0.479,1
"F3",0.000961453510531182,-0.550213996810683,0.609,0.836,1
"Zbtb16",0.000973192571698996,-0.559692938868143,0.609,0.801,1
"Lnpep",0.00098617149031952,-0.495454757602456,0.667,0.897,1
"Nr4a1",0.00104295576891051,-1.0663068183609,0.29,0.514,1
"Pigs",0.00109177922581771,0.449773518248915,0.855,0.801,1
"Mafk",0.00109930814109807,-0.964989572328045,0.188,0.425,1
"Map2k3",0.00112460729261091,-0.974812949906291,0.275,0.5,1
"Spsb1",0.001141196414181,-2.03276524290119,0.087,0.274,1
"Vrk3",0.00114277152024812,-0.737721351392976,0.333,0.589,1
"Zfp41",0.00116081415200352,-2.08560974305277,0.043,0.212,1
"Zdhhc6",0.00117487108420346,-1.27797595298315,0.188,0.39,1
"Zfp142",0.00119973023936756,-1.12036965012072,0.101,0.329,1
"Dusp5",0.00124466865194465,-1.16768555086158,0.159,0.384,1
"Mcl1",0.00125251908585092,-0.481264471287726,0.638,0.877,1
"Arpp19",0.00128249616959358,-0.809543607672445,0.188,0.445,1
"Gna11",0.00130795806311212,0.614650418541776,0.725,0.582,1
"Ctcf",0.00135798713765479,-0.750742666157159,0.333,0.562,1
"Uty",0.00141550635248495,-1.30531502020817,0.116,0.322,1
"Bhlhe40",0.00147313591754872,-0.646467724704106,0.638,0.815,1
"Tns3",0.00160477062639669,-0.432774374306799,0.696,0.877,1
"Maff",0.0016385719339542,-0.927724423871777,0.203,0.438,1
"Ccn1",0.00166711841879679,-0.709197344591623,0.609,0.747,1
"Crlf3",0.00168930841230425,-0.313009118789881,0.812,0.945,1
"Srf",0.00169731012192438,-0.767824238035904,0.464,0.658,1
"Rhob",0.00175331983155842,-0.558669004525165,0.681,0.829,1
"Arl4d",0.00177503968802595,-1.35045730782855,0.246,0.432,1
"Tspan4",0.00178401177289465,-0.513589903835847,0.594,0.808,1
"Hist1h4i",0.00181341757856149,-1.0025333978251,0.333,0.521,1
"Itsn2",0.00186953304588054,-0.769676942035962,0.377,0.589,1
"Tsc22d1",0.00187843956424001,-0.336891400132935,0.855,0.952,1
"Dnajb1",0.00193354079716521,-0.991858728624802,0.377,0.589,1
"Hes1",0.00193988543867501,-0.368197461526962,0.855,0.959,1
"Fbxl14",0.00196543273237692,-0.935867064108045,0.246,0.459,1
"Egr3",0.00199857943764402,-1.50251776105951,0.159,0.349,1
"Tcf12",0.00203564868852784,-0.570511591235471,0.493,0.726,1
"Derl1",0.00205567971630316,-0.428853705940287,0.667,0.842,1
"Iqce",0.00208781842700211,-0.867399743090642,0.203,0.425,1
"Txnip",0.00212885910124174,-0.684599190641711,0.362,0.637,1
"Atf4",0.00213273258804761,-0.883316795092101,0.29,0.507,1
"Ofd1",0.00215865661091637,-1.25259271744874,0.072,0.26,1
"Orc6",0.00222371847865995,-0.895818513904158,0.13,0.329,1
"Angptl2",0.00229812642238741,-2.7718346102563,0.014,0.151,1
"Msl2",0.0023006066546724,-0.552643619691619,0.449,0.719,1
"Tsc22d3",0.00250810485462304,-0.937775449539355,0.29,0.486,1
"Prkaa2",0.00253033262549082,-0.684999874938084,0.406,0.603,1
"Fam171b",0.00255482114315587,-0.324316060260254,0.797,0.918,1
"Car2",0.00255748988290352,0.0741524156018525,0.986,1,1
"Ubald1",0.0025924734056227,-0.801642674656191,0.42,0.603,1
"Elmsan1",0.00259708093363028,-0.996040137887608,0.246,0.432,1
"Bmp2k",0.00266197497826949,-0.412705906204296,0.71,0.87,1
"Zbtb44",0.00266226194418799,-0.701194341019489,0.362,0.582,1
"Clstn1",0.00267890654045069,0.138988685318434,0.986,1,1
"Snx14",0.00269345693383487,-0.627535398930715,0.464,0.685,1
"Spata17",0.00269688252132771,1.79419638273208,0.203,0.068,1
"Alkbh5",0.0027066184311856,-0.522460161126361,0.565,0.788,1
"Sp2",0.00271628646372424,-0.985777345620321,0.174,0.377,1
"Zfp36l1",0.00278611291833536,-0.426753108291897,0.812,0.897,1
"Ufl1",0.00281113914442642,-0.500937773692159,0.478,0.712,1
"Rnf19a",0.00282042612022729,-0.75886899186435,0.333,0.548,1
"Cdkn2aip",0.00285734470319265,-0.82878862509793,0.275,0.486,1
