"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Slc7a5",7.95562253264255e-13,-0.445002866613558,0.624,0.76,2.56409714227069e-08
"Wfikkn2",6.33898511001171e-10,-0.277479805974659,0.769,0.855,2.04305490095677e-05
"Serpine3",2.37762771552781e-08,-1.26713824576102,0.117,0.254,0.000766309412714613
"Aplp1",5.22287584173049e-08,-0.510087159453374,0.469,0.602,0.00168333288378974
"Ide",7.05170647821212e-07,-0.857251348278826,0.188,0.322,0.0227276499792777
"Upk3b",1.00006497690805e-06,-0.807802193139461,0.231,0.358,0.0322320942057466
"Spon1",1.1411313303396e-06,-0.152748203187457,0.881,0.932,0.0367786627768452
"Id3",1.79936821932428e-06,0.989970060404136,0.25,0.138,0.0579936377088214
"Adamtsl4",3.49838383447415e-06,-0.566361168497558,0.343,0.482,0.112752910985102
"Col8a2",2.1043180153089e-05,-0.1453417770893,0.879,0.935,0.678221696334058
"Rasgrp3",6.71478968405956e-05,-0.489976001311605,0.343,0.458,1
"St6galnac2",0.00010501785302321,-0.396551600011095,0.4,0.509,1
"Sgk1",0.000112523399798592,-0.164084855968267,0.8,0.865,1
"Snx21",0.000127444483728631,-1.40840821763009,0.029,0.088,1
"Taldo1",0.000177903245842804,-0.277995017467618,0.586,0.686,1
"Stard7",0.000194791678782702,-0.878032416907448,0.129,0.215,1
"Huwe1",0.000271286234817317,-0.6615637269512,0.164,0.26,1
"Oat",0.000285611437561505,-0.560795819953678,0.248,0.348,1
"Aldh9a1",0.000293401837471645,-0.5115581761848,0.29,0.392,1
"Med23",0.000339118234084548,-1.34337343091527,0.031,0.086,1
"Tdrd3",0.000354811825230412,1.06746849823424,0.145,0.078,1
"Vps26b",0.000386645254210443,-0.751782320030637,0.117,0.198,1
"Fscn1",0.000471562629049781,-0.702741765700154,0.186,0.271,1
"Fbxw4",0.000476148322567282,-0.734181920712837,0.148,0.234,1
"Zfp2",0.000551643974632281,-2.12706051911584,0.002,0.034,1
"Scd2",0.000555158970553058,0.409562364248117,0.495,0.417,1
"Use1",0.000577592330167126,-0.71145391998423,0.152,0.238,1
"Ramp2",0.000581724454691083,-0.443679769993522,0.338,0.437,1
"Setd5",0.000582114321285037,-1.17210539356611,0.06,0.123,1
"Patj",0.000590715806257974,-0.756166346094771,0.136,0.217,1
"Xpnpep1",0.000610802030072537,-0.755467649363245,0.079,0.151,1
"Bmp7",0.000638724698716834,-0.298375350049003,0.502,0.594,1
"Map2k2",0.00071866319506049,-0.607425585972493,0.224,0.309,1
"Frs3",0.000729875123867972,2.41744716637723,0.033,0.006,1
"Ubqln2",0.000752702668330652,-0.62887015980656,0.171,0.258,1
"Megf6",0.000858648814820353,-1.71778743545999,0.031,0.08,1
"Etv5",0.000861683496150236,-0.794057245852778,0.126,0.202,1
"Cspg5",0.00086229525108899,-0.158536797685019,0.819,0.895,1
"Ptgs1",0.000878761221754257,-0.710157690750599,0.114,0.192,1
"Rnps1",0.000884021959763942,-0.84355084104164,0.095,0.166,1
"Cox8b",0.000915103275000864,0.280508660252438,0.602,0.526,1
"Fap",0.000919255894017548,0.273422710558941,0.626,0.551,1
"Upk1b",0.000943232122335403,-0.763891594224857,0.114,0.189,1
