"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ide",2.79750625807771e-38,-0.776965830539028,0.438,0.664,9.01636266978447e-34
"Srp54b",2.55157237862818e-30,0.419344492259169,0.758,0.676,8.22371777631862e-26
"Ip6k2",1.41792321898356e-19,-0.28975455991233,0.766,0.861,4.569966534784e-15
"Fgfbp3",8.5830566775588e-16,-1.11813832881981,0.1,0.22,2.7663191671772e-11
"Crb1",3.04260895611781e-15,0.175434110809474,0.862,0.841,9.80632866556771e-11
"Abca4",9.96745453921904e-15,0.0744500112432473,0.978,0.976,3.2125105979903e-10
"Gnb5",1.26330639954315e-10,-0.0602498707328483,0.972,0.977,4.07163652572758e-06
"Unc119",2.57821615637274e-10,-0.0679575102565109,0.98,0.985,8.30959067198935e-06
"Gna12",8.43379913011716e-10,-0.767909031517816,0.131,0.226,2.71821345963676e-05
"Glmn",1.73062927361915e-09,-0.209045418648734,0.766,0.858,5.57781814887452e-05
"Sbds",1.90853256167485e-09,-0.507013216425313,0.24,0.354,6.15120044627804e-05
"Tulp1",1.91130635748641e-09,-0.052625128428059,0.985,0.991,6.1601403901787e-05
"Dpysl3",8.4974252190795e-09,-0.158286970303199,0.804,0.859,0.000273872014810932
"Duxbl2",1.31804956956912e-08,0.64831117221112,0.352,0.269,0.000424807376272127
"Dpf3",2.06076900082848e-08,-0.171697104154832,0.814,0.89,0.000664185848967019
"Slc35a4",2.19253459531114e-08,-0.545413438361352,0.201,0.3,0.000706653900068779
"Pde8b",2.74494285235791e-08,0.191163872052115,0.762,0.732,0.000884695081314956
"Ptgds",4.86577992142251e-08,-0.514430237205037,0.158,0.252,0.00156824086867447
"Nrl",6.8728182885232e-08,-0.0711084591823175,0.968,0.988,0.00221510933439103
"Slc19a1",7.17178343942953e-08,-0.461874381013373,0.258,0.359,0.00231146580252814
"Mmp17",7.48277828007125e-08,-0.944701200136759,0.059,0.121,0.00241169943966696
"Cirbp",8.68375347043741e-08,-0.168995913554861,0.799,0.871,0.00279877374352198
"Zcchc3",1.09489630564439e-07,-0.506378490072098,0.2,0.293,0.00352885079309188
"Guca1a",1.25354213683601e-07,-0.21043720554627,0.676,0.743,0.00404016630702246
"Champ1",1.78423045950783e-07,-0.506897661830519,0.193,0.286,0.00575057477099372
"Atg101",2.14002658092478e-07,-0.49044201192084,0.132,0.215,0.00689730567032058
"Cplx3",2.20265744604475e-07,-0.485133295047835,0.22,0.313,0.00709916494860223
"Ttr",3.09347095890272e-07,-0.618670735524726,0.17,0.253,0.00997025690054348
"Dnajb1",3.67576819691802e-07,-0.365649078015649,0.287,0.391,0.0118470008986668
"Sirt1",3.69336603604517e-07,-0.381098216350629,0.322,0.423,0.0119037187341736
"Guca1b",3.70896851662104e-07,-0.0664599445056273,0.965,0.979,0.0119540055290696
"Gngt1",4.45714739538362e-07,-0.0652347169576759,0.98,0.994,0.0143653860553214
"Mepce",4.63639981045192e-07,-0.444672677363828,0.218,0.311,0.0149431165890865
"Rsrp1",5.17280570406588e-07,-0.110197102832553,0.904,0.933,0.0166719527842043
"Pdcd4",6.28522870529138e-07,-0.377670355621344,0.329,0.428,0.0202572921171541
"Eps8l1",6.93583313625478e-07,0.895803989654008,0.149,0.088,0.0223541901981491
"Ppp2r3c",8.6213776114175e-07,-0.628933257729285,0.111,0.182,0.0277867000415986
"Dusp26",9.10857050103412e-07,-0.570049538497834,0.145,0.22,0.029356922724833
"Mid1ip1",9.79448062689666e-07,-0.583858734764089,0.12,0.194,0.031567611060488
"Poldip3",1.12240116911721e-06,-0.252877225555471,0.568,0.665,0.0361749896806477
"Usp21",1.23577857133711e-06,-0.411100320142433,0.297,0.386,0.0398291433541952
"Ypel2",1.37319707862861e-06,-0.217914458882835,0.628,0.711,0.0442581418442002
"Sfxn2",1.60207912905799e-06,-0.309434483093519,0.368,0.474,0.0516350103295389
"Tax1bp1",1.64192309438345e-06,-0.129609697634418,0.842,0.892,0.0529191813319785
"Dnajc5",1.80783992014514e-06,-0.181698294455935,0.724,0.809,0.0582666806262778
"Mdm2",1.97737990385053e-06,-0.285372866995572,0.419,0.523,0.0637309543011025
"Atf4",2.03725319089343e-06,-0.28354633403789,0.448,0.554,0.0656606703424952
"Pfdn6",2.3102631508346e-06,-0.397221416143299,0.237,0.326,0.0744597813513992
"Emc6",2.32934025090711e-06,-0.419089997859684,0.155,0.235,0.0750746362867361
"Polr2d",2.3644766730752e-06,-0.46311354884552,0.17,0.247,0.0762070831732137
"Haghl",2.45957432564694e-06,-0.453465078485442,0.193,0.276,0.0792720805156009
"Hsf2",2.53486424528733e-06,-0.347253889009877,0.329,0.426,0.0816986746256105
"Usp22",2.95900224025241e-06,-0.36699664767675,0.222,0.31,0.0953686422033352
"Gspt1",3.11201275122582e-06,-0.297494260928816,0.383,0.486,0.100300170972008
"Syf2",3.20079395973863e-06,-0.325969435815332,0.311,0.411,0.103161589322376
"Ubxn6",3.30833237635981e-06,-0.327890575124434,0.325,0.427,0.106627552490077
"Selenbp1",3.51201920096394e-06,-0.776812793983689,0.076,0.133,0.113192378847068
"Stxbp1",3.51492219680926e-06,-0.0661931812542638,0.955,0.972,0.113285942403163
"Prxl2a",4.49745429296162e-06,-0.333230619515137,0.299,0.398,0.144952951862153
"Plekha2",4.72444574939578e-06,-0.303303854077639,0.401,0.492,0.152268886503026
"Acin1",4.79765668101974e-06,-0.188919715284913,0.681,0.765,0.154628474829266
"Lonp1",4.99269432985218e-06,-0.392951330276121,0.239,0.326,0.160914538251136
"Yipf5",5.03673800742087e-06,-0.37799378838439,0.289,0.378,0.162334065979175
"Vezf1",5.03688864958087e-06,-0.23425033155338,0.587,0.677,0.162338921175991
"Npm1",5.09202126433874e-06,-0.370521990265124,0.256,0.342,0.164115845349637
"Snx24",5.16331464188738e-06,-1.14642040167832,0.031,0.071,0.16641363090803
"Abhd13",5.79858223700187e-06,-0.421155662847793,0.232,0.314,0.18688830549857
"Hdac5",5.89346507039906e-06,-0.226523667175105,0.557,0.654,0.189946379218962
"Csnk1g2",5.98972690158478e-06,-0.367967523271908,0.264,0.353,0.193048898038078
"Irs2",6.08476247021108e-06,-0.404114826534848,0.19,0.272,0.196111894414903
"Mex3b",6.15041994235833e-06,-0.367914871505364,0.267,0.353,0.198228034742209
"Mea1",6.21250398620669e-06,-0.542445731404731,0.143,0.213,0.200229003475442
"Smad4",6.33697803895317e-06,-0.246916704281189,0.515,0.609,0.204240802195461
"Klf10",6.50287449995042e-06,-0.533485615732897,0.092,0.153,0.209587645133402
"Ddx24",6.57013340689526e-06,-0.280316122990726,0.415,0.516,0.211755399704234
"Rara",6.59378640177655e-06,-0.310407123948469,0.346,0.442,0.212517735729258
"Katnal1",6.70822957077798e-06,-0.440884801856421,0.148,0.222,0.216206239066174
"Cwc15",6.82341409962242e-06,-0.363803777110329,0.308,0.396,0.219918636430831
"Sumo2",6.86410856242852e-06,-0.375775116376448,0.291,0.378,0.221230218967071
"Hist1h1e",6.91342157277067e-06,-0.247118225135804,0.55,0.622,0.222819577290399
"Sipa1l2",7.13231235157057e-06,-0.381140748817814,0.184,0.265,0.22987442709112
"Glul",7.34737341638729e-06,-0.335689386465375,0.235,0.323,0.236805845210162
"Ipo11",7.49649705666526e-06,-0.474127215015995,0.174,0.25,0.241612100136321
"Ubap1l",7.50788599625646e-06,-0.130756913582641,0.804,0.85,0.241979165659346
"Zfp410",7.74188262341598e-06,-0.396418784766844,0.265,0.35,0.249520876952697
"Hspa1a",7.78264550607374e-06,-0.381342369807519,0.338,0.42,0.250834664660757
"Slc25a28",7.79395295466161e-06,-0.331621417893412,0.315,0.408,0.251199103728744
"Hist1h2bc",8.34627463975425e-06,-0.241636519944862,0.54,0.627,0.26900043163928
"Qtrt2",8.44992757797645e-06,-0.426793870474106,0.2,0.279,0.272341165838181
"Egflam",8.61537126815782e-06,0.0897412521837372,0.851,0.857,0.277673415972726
"Scamp5",8.80225750562052e-06,-0.124331537319005,0.815,0.858,0.283696759406149
"Rybp",8.97432307678969e-06,-0.443373527269756,0.212,0.29,0.289242432764932
"Sdha",9.1483940929713e-06,-0.191363564491176,0.653,0.732,0.294852741616465
"Egln2",9.51275654902626e-06,-0.422913246271674,0.153,0.226,0.306596143575116
"Pdzph1",9.75674170187111e-06,-0.219947650774318,0.576,0.65,0.314459785051306
"Wtap",9.80080025501296e-06,-0.273320765857697,0.348,0.452,0.315879792219068
"Bmf",9.82145629602133e-06,-0.345217552627582,0.251,0.339,0.316545536420768
"Cfap20",1.03730825386375e-05,-0.234056427183518,0.477,0.576,0.334324450220285
"Ddx5",1.05337997315157e-05,0.0485871714007731,0.928,0.934,0.339504365346753
"Slc25a16",1.06720123122953e-05,-0.488977256169429,0.171,0.244,0.343958956825276
"Pdcd2l",1.09895227722393e-05,-0.382098219536744,0.182,0.259,0.354192318949272
"Mapk8ip2",1.10357635720846e-05,-0.404879623737456,0.199,0.276,0.355682659928287
"Impg1",1.10567268058813e-05,0.0670200160703849,0.918,0.924,0.356358304953554
"Odf2",1.11069337214128e-05,-0.258767758019923,0.31,0.409,0.357976473841133
"Nefh",1.12853832793962e-05,-0.457233988734096,0.092,0.151,0.36372790309494
"Fabp12",1.13323379311976e-05,0.0783494475573948,0.89,0.891,0.3652412515225
"Eif1b",1.13636155315346e-05,-0.321622922312953,0.316,0.406,0.366249328581359
"Jarid2",1.14440675978263e-05,-0.200450659276145,0.608,0.691,0.368842298677941
"Thap11",1.16061854833005e-05,-0.473161942681401,0.136,0.204,0.374067358126776
"Ammecr1",1.17307301705879e-05,-0.280256544431099,0.442,0.536,0.378081433398048
"Lca5",1.19468366996976e-05,-0.174077929802056,0.705,0.786,0.385046546831253
"Actg1",1.19760434354888e-05,-0.244184830684093,0.462,0.565,0.385987879925803
"Bdh1",1.19961263369766e-05,-0.421116628688153,0.195,0.272,0.386635151840755
"Dnajc24",1.20646959081746e-05,-0.28540886428017,0.399,0.501,0.388845149120466
"Gtf2ird1",1.28453707049135e-05,-0.20968971145114,0.605,0.697,0.414006297819362
"Foxk2",1.37543319972648e-05,-0.300351841331525,0.285,0.381,0.443302120271846
"Rlbp1",1.39143932215488e-05,-0.60948257577765,0.075,0.129,0.448460893530519
"Dyrk1a",1.42615224913572e-05,-0.258855248695004,0.493,0.588,0.459648869896442
"Timm50",1.44974176271722e-05,-0.449008249465872,0.159,0.229,0.467251770123761
"Rmnd5a",1.45970121093921e-05,-0.229701390794652,0.512,0.618,0.470461700285708
"Cxxc5",1.49952925401071e-05,-0.29494495950787,0.32,0.415,0.483298278567653
"Slc31a2",1.5238107140923e-05,-0.154064731307686,0.759,0.822,0.491124193151947
"Snrpb2",1.56840965027982e-05,-0.437569646287938,0.16,0.232,0.505498430285186
"Fmc1",1.58338783110629e-05,-0.43818506217862,0.14,0.207,0.510325897965557
"Tmem17",1.60167472849174e-05,-0.498456659218739,0.12,0.183,0.516219764992888
"Phf20",1.61468205739748e-05,-0.331471123496837,0.281,0.371,0.520412027099206
"Etf1",1.65994739415681e-05,-0.418078523733479,0.186,0.261,0.53500104513674
"Pea15a",1.71279719545961e-05,-0.1878753625476,0.66,0.745,0.552034536096632
"Ppp2cb",1.73515544839882e-05,-0.29472395574649,0.336,0.426,0.559240601018941
"Rpe65",1.77409690335322e-05,-1.27306039734356,0.019,0.051,0.571791431950744
"Polr2i",1.85422060700341e-05,-0.378154181822931,0.171,0.244,0.597615301637199
"Rnf41",1.89810950780605e-05,-0.441322676800087,0.17,0.24,0.61176069436589
"Snrnp40",1.91080197699819e-05,-0.334474871637927,0.255,0.339,0.615851477186516
"Gng5",1.91786156092117e-05,-0.973277361354088,0.051,0.096,0.618126781084895
"Supt7l",1.93834161837143e-05,-0.313327234492561,0.285,0.375,0.624727503601111
"Cnbp",1.94237595319655e-05,-0.285601614122488,0.31,0.4,0.626027769715248
"Ing1",1.96025043227006e-05,-0.39302505434318,0.193,0.269,0.631788714320641
"Pex11b",1.97893729523472e-05,-0.640952584855226,0.098,0.154,0.63781149025415
"Zfp691",1.99215042041324e-05,-0.339209561025043,0.216,0.299,0.642070080499188
"Phkb",2.03604786803857e-05,-0.399154975745753,0.133,0.201,0.65621822786883
"Tbc1d2",2.05879966346024e-05,-1.46951769328632,0.02,0.051,0.663551131533235
"Hexim2",2.08387761138888e-05,-0.403928824915885,0.173,0.246,0.671633754150635
"Tnfaip1",2.14362548412208e-05,-0.538070321612961,0.116,0.176,0.690890493532546
"Tex261",2.2072231044944e-05,-0.27541707575597,0.426,0.516,0.711388006578545
"Zfp37",2.23393931340938e-05,-0.344439873126821,0.245,0.325,0.719998640711842
"Tubg1",2.26066187117746e-05,-0.429574905419452,0.166,0.234,0.728611321080496
"Tmem60",2.33604756904184e-05,-0.371540845116956,0.197,0.274,0.752908131502184
"Cep44",2.37202866064989e-05,-0.435914479259896,0.168,0.238,0.764504837327459
"Nol7",2.41578718057118e-05,-0.258142245413791,0.368,0.464,0.778608208298093
"Zfp365",2.42369196520297e-05,-0.333551191492051,0.242,0.321,0.781155920384917
"Pitpnc1",2.44281654831762e-05,-0.28198732831254,0.385,0.48,0.787319773522768
"Pten",2.46571009383988e-05,-0.158616485493562,0.696,0.765,0.794698363244594
"Zfp821",2.47874940931125e-05,-0.401197706558493,0.184,0.259,0.798900934621016
"Zfp952",2.50892723011167e-05,-0.377963595456845,0.221,0.298,0.80862724626499
"Ngrn",2.58094778773939e-05,-0.30608201035828,0.289,0.376,0.831839471988406
"Pmm1",2.63765680474294e-05,-0.194432101709678,0.661,0.744,0.850116788168651
"Cuedc2",2.66525595166426e-05,-0.278393797927938,0.274,0.365,0.859011993221391
"Pitpnm1",2.67298130989284e-05,0.044035130502807,0.962,0.967,0.861501876178463
"Usp2",2.72094957396275e-05,-0.241792676023467,0.485,0.577,0.876962047688193
"Hipk3",2.74291168985217e-05,-0.150918063676151,0.725,0.782,0.884040437639355
"Abhd17b",2.81975829418753e-05,-0.242777935178178,0.434,0.527,0.90880809821664
"Smap2",2.87549475592136e-05,-0.459989336132653,0.134,0.198,0.926771959833456
"Rbm7",2.88821146131675e-05,-0.200137081725647,0.601,0.703,0.930870553982387
"Rock2",2.92469483930294e-05,-0.30779826491685,0.36,0.449,0.942629146707338
"Sema6c",2.94520104022647e-05,-0.37013254839847,0.168,0.239,0.949238295264991
"Mettl9",3.01238263852021e-05,-0.346249354484164,0.288,0.368,0.970890924395063
"Wdr37",3.0197444433857e-05,-0.257805313423655,0.411,0.507,0.97326363410321
"Bcar3",3.11581491799372e-05,-0.519834450323387,0.116,0.175,1
"Sfr1",3.15425869846874e-05,-0.351538533753013,0.251,0.332,1
"Rev3l",3.19300343845043e-05,0.274901866436061,0.546,0.508,1
"Polr2j",3.22150561589994e-05,-0.326985252970716,0.25,0.327,1
