,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Mgarp,5.03161362026393e-140,0.808545678859352,0.863,0.532,8.27499175988606e-136,0.331
Psip1,1.48412151591033e-168,1.25919700351978,0.584,0.254,2.44078624506613e-164,0.33
Rgs8,0,4.43441530764947,0.342,0.013,0,0.329
Stac2,0,5.47780555748049,0.346,0.017,0,0.329
Nav1,0,2.40375161325849,0.408,0.08,0,0.328
Cadm4,0,2.7995410074484,0.38,0.054,0,0.326
Iglon5,0,5.40347835612789,0.332,0.009,0,0.323
Mapk8ip1,0,2.39590076526237,0.406,0.084,0,0.322
Spock2,0,2.85558990319711,0.348,0.027,0,0.321
Dbp,4.29155579792888e-232,1.7204989158209,0.454,0.137,7.05789266527383e-228,0.317
Tuba1a,2.49136069576856e-147,1.42801161623664,0.651,0.334,4.09729180026097e-143,0.317
Kif1a,1.33683142411542e-132,1.02712457077447,0.611,0.294,2.19855296010023e-128,0.317
Hlf,3.10299587296373e-278,1.92188877024595,0.426,0.11,5.10318701267616e-274,0.316
Marcksl1,0,1.18546314514551,0.404,0.089,0,0.315
Nsg1,0,4.99265654154476,0.326,0.012,0,0.314
Tmsb10,0,1.74515124085962,0.386,0.072,0,0.314
Lin7a,0,3.18406904307187,0.335,0.022,0,0.313
Slc8a1,0,3.81550347946437,0.342,0.029,0,0.313
Pacsin1,1.08087242043927e-240,1.9100827179655,0.446,0.133,1.77760278265442e-236,0.313
Pabpn1,2.57384187179321e-145,1.19479975116686,0.579,0.266,4.23294034235112e-141,0.313
Syt7,0,7.02413828712954,0.316,0.004,0,0.312
Ppp1r9b,0,2.33250748362837,0.407,0.096,0,0.311
Aplp1,0,2.0897521280433,0.392,0.082,0,0.31
Samd14,0,3.60854777131964,0.338,0.03,0,0.308
Mtss2,0,2.78558565537475,0.371,0.063,0,0.308
Pnisr,8.13649192955586e-136,1.08270960477063,0.559,0.252,1.33812746273476e-131,0.307
Tpi1,3.24566981567528e-191,1.59332292715717,0.478,0.171,5.33782857885957e-187,0.307
Calm3,1.10997377007806e-135,1.12906626960588,0.58,0.274,1.82546286227038e-131,0.306
Fat3,0,5.60292795617863,0.312,0.008,0,0.304
Syn1,0,5.06734153686205,0.316,0.012,0,0.304
Hpca,0,5.54811630582592,0.311,0.008,0,0.303
Thra,0,2.62795224811356,0.38,0.077,0,0.303
Cacna1d,0,3.77510590066862,0.329,0.026,0,0.303
Mapk8ip3,4.57897230594089e-229,1.77871962187979,0.43,0.127,7.53057785435039e-225,0.303
Tkt,3.20772751523391e-292,2.82005963312183,0.402,0.1,5.27542867155369e-288,0.302
Kcnc3,5.89016421149413e-267,1.9774254658291,0.405,0.103,9.68696406222325e-263,0.302
Maged1,1.0342744328832e-129,1.10564056052011,0.579,0.277,1.70096773231971e-125,0.302
Dlg2,0,3.31070405013929,0.346,0.045,0,0.301
Ina,0,4.94024557338178,0.311,0.01,0,0.301
Epb41l3,3.10210067487101e-289,2.22966288028088,0.392,0.093,5.10171476989286e-285,0.299
Lhfp,0,4.09061838531437,0.316,0.019,0,0.297
Bmerb1,0,4.90666626762575,0.309,0.012,0,0.297
Syt1,1.42986252631561e-124,1.14663345575423,0.723,0.426,2.35155191077865e-120,0.297
Rbfox2,0,3.93993981030625,0.319,0.023,0,0.296
Vsx2,0,1.55595085080288,0.339,0.045,0,0.294
Adgrl1,2.37162051073459e-291,2.36014244302139,0.386,0.092,3.9003670919541e-287,0.294
Gdi1,2.09446957541572e-153,1.47427504831197,0.517,0.225,3.44456466372869e-149,0.292
Amph,2.02825338676399e-144,1.31090576038805,0.507,0.215,3.33566551987206e-140,0.292
Bex3,1.89640801715884e-248,2.12847720911782,0.4,0.109,3.11883262501942e-244,0.291
Dner,0,5.34683240879327,0.308,0.018,0,0.29
Fam155a,0,5.34546167705985,0.298,0.008,0,0.29
Agap2,0,5.16922912743773,0.299,0.009,0,0.29
Rit2,0,4.28785225574154,0.306,0.016,0,0.29
Nebl,0,3.9175083057194,0.312,0.023,0,0.289
Slc2a3,0,3.77705043696063,0.311,0.022,0,0.289
Cacng3,0,7.88924921454834,0.291,0.002,0,0.289
Rap1gap,0,3.24885228551431,0.319,0.031,0,0.288
Galnt17,0,5.91153848577745,0.294,0.006,0,0.288
Tcaf1,0,2.72608222527253,0.354,0.066,0,0.288
Pcp2,0,1.27979632746468,0.311,0.023,0,0.288
Vamp2,3.17827436683432e-114,0.958898638242879,0.677,0.39,5.22699002369573e-110,0.287
Scrn1,0,3.69844746463835,0.311,0.024,0,0.287
Camk2b,0,3.59658667168626,0.312,0.025,0,0.287
Sema4g,0,4.60624639248195,0.302,0.015,0,0.287
Tmem132a,0,4.01207366053952,0.33,0.044,0,0.286
Sptan1,1.40523732118487e-94,0.801748739902294,0.641,0.355,2.31105329842063e-90,0.286
Tfap2b,0,6.39132446200145,0.291,0.005,0,0.286
Ccdc85c,3.56480873882615e-118,1.08701632334411,0.562,0.277,5.86268445187348e-114,0.285
Fez1,0,4.63009824320177,0.3,0.015,0,0.285
Slc8a3,0,2.65798658168529,0.337,0.053,0,0.284
Dst,0,2.36588514547344,0.352,0.069,0,0.283
Car10,0,2.45414333852457,0.31,0.027,0,0.283
Pdxp,0,3.65560975440661,0.309,0.027,0,0.282
Abcc5,2.17590015560215e-160,1.44700236033603,0.443,0.162,3.5784853959033e-156,0.281
Gucy1a1,0,2.71264726546162,0.344,0.063,0,0.281
Tmem145,0,2.30070364819751,0.351,0.07,0,0.281
Nsg2,0,4.46588335551035,0.297,0.016,0,0.281
Dynll2,1.3437785641727e-113,1.01395765162082,0.623,0.342,2.20997822663842e-109,0.281
Ppm1e,0,2.51679879044489,0.343,0.063,0,0.28
Mapt,0,4.11806790504422,0.297,0.017,0,0.28
Chd3,9.38693925797652e-260,2.11623424791381,0.369,0.09,1.54377603036682e-255,0.279
Ncam1,5.10448475590232e-80,0.664370379962139,0.708,0.429,8.39483562955695e-76,0.279
Plch1,0,3.12269113501656,0.337,0.059,0,0.278
Tcf25,4.18091850091515e-121,1.16159961026018,0.522,0.244,6.87593856660505e-117,0.278
Aatk,0,3.81593649145017,0.299,0.021,0,0.278
Ptprn2,0,3.38845555997087,0.313,0.036,0,0.277
Slc24a3,0,3.74222804510438,0.301,0.024,0,0.277
Gpm6a,1.49776829075834e-146,1.34106148837705,0.444,0.168,2.46322973098117e-142,0.276
Snap91,8.40223983048907e-93,0.854109481448363,0.584,0.309,1.38183236252223e-88,0.275
Hspa12a,0,3.91101887758237,0.314,0.04,0,0.274
Slc4a10,0,3.01009778542285,0.298,0.024,0,0.274
Pgm2l1,0,2.99447254839435,0.328,0.055,0,0.273
Cdk5r1,0,3.28529224980632,0.317,0.044,0,0.273
Syngap1,0,2.85170973828311,0.317,0.046,0,0.271
Rnpc3,6.43312181589403e-126,1.21064185112673,0.47,0.199,1.05799121384193e-121,0.271
Gabbr1,2.7784986549042e-235,2.02487116640993,0.364,0.094,4.56951888785545e-231,0.27
Kcnc1,0,4.39279320368255,0.285,0.015,0,0.27
Nisch,1.02374174831324e-90,0.819317403142683,0.613,0.343,1.68364567927595e-86,0.27
Prkcb,0,3.32287954303006,0.305,0.037,0,0.268
Pip5k1c,1.0763273471178e-196,1.81743594012822,0.381,0.114,1.77012795506994e-192,0.267
Pfn2,1.06067188883493e-140,1.2273733684667,0.431,0.164,1.74438098837792e-136,0.267
Nr1d1,7.47994826415995e-210,2.06592730134749,0.374,0.108,1.23015229152374e-205,0.266
Pclo,2.56296520916021e-152,1.43342884946342,0.416,0.15,4.21505258298489e-148,0.266
