,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Wipf1,0,5.10900503207788,0.47,0.015,0,0.455
Erp29,0,2.67758799532735,0.566,0.111,0,0.455
Maf,0,4.62221548085175,0.487,0.032,0,0.455
Arap1,0,3.06274394619683,0.522,0.068,0,0.454
Ssh2,0,4.06243107335857,0.49,0.036,0,0.454
Gatm,0,8.20077249460155,0.455,0.002,0,0.453
Rela,0,3.39450469113717,0.523,0.07,0,0.453
Ptafr,0,5.76914810893792,0.456,0.004,0,0.452
Snx18,0,3.1640139975101,0.527,0.075,0,0.452
Pabpc1,0,2.45804696701231,0.567,0.117,0,0.45
Tmem119,0,6.53641064297374,0.457,0.008,0,0.449
Sh2b3,0,4.84076830034642,0.465,0.017,0,0.448
Havcr2,0,8.91585956974385,0.448,0.001,0,0.447
Plcg2,0,6.53167605788688,0.451,0.005,0,0.446
Asah1,0,2.72787429439797,0.536,0.092,0,0.444
Ptprj,0,3.8015048463106,0.483,0.04,0,0.443
Ets2,0,4.16388587917851,0.473,0.03,0,0.443
Stx7,0,2.79477645057104,0.529,0.088,0,0.441
Lsp1,0,4.94961093004598,0.461,0.02,0,0.441
Il1b,0,5.87818591541615,0.445,0.005,0,0.44
Shisa5,0,3.51414504121533,0.475,0.035,0,0.44
Lrrfip1,0,4.55280454237466,0.463,0.024,0,0.439
Mertk,0,3.69372618121266,0.496,0.057,0,0.439
Nfkbid,0,5.89122922610623,0.447,0.008,0,0.439
Serpine2,0,2.54169861217938,0.475,0.037,0,0.438
Snx5,0,3.63580596684169,0.484,0.046,0,0.438
Cstb,0,3.39397336579503,0.523,0.086,0,0.437
Nr4a1,0,2.77876200615442,0.568,0.132,0,0.436
Plin2,0,4.58016541181312,0.472,0.037,0,0.435
Tmem176b,0,3.28925748262196,0.521,0.087,0,0.434
Ninj1,0,4.4883384585826,0.458,0.024,0,0.434
Gabarap,0,2.2447520215027,0.565,0.131,0,0.434
Mef2a,0,2.57525106709104,0.553,0.12,0,0.433
Txnip,0,3.00116597676747,0.483,0.05,0,0.433
Cxcl16,0,5.59660316159699,0.45,0.017,0,0.433
Clta,0,1.69286404472915,0.844,0.412,0,0.432
Cttnbp2nl,0,4.1885912806737,0.465,0.034,0,0.431
Brk1,0,2.35264465894855,0.558,0.128,0,0.43
Wnk1,0,1.90119988436537,0.665,0.235,0,0.43
Hexim1,0,2.95742016514958,0.533,0.103,0,0.43
