,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Mtch1,0,2.50067384337291,0.706,0.211,0,0.495
Laptm4a,0,3.1177716879379,0.578,0.086,0,0.492
Eci1,0,3.61527004140526,0.561,0.071,0,0.49
Sdcbp,0,2.69418605614545,0.588,0.1,0,0.488
Tes,0,5.42851829581779,0.506,0.018,0,0.488
Tshr,0,6.84772163305455,0.495,0.007,0,0.488
Iqgap2,0,5.79505947506956,0.5,0.013,0,0.487
Ak3,0,3.33977615368973,0.574,0.087,0,0.487
Smpd1,0,2.56386532310909,0.673,0.187,0,0.486
Nucb1,0,3.01713937375288,0.587,0.104,0,0.483
Slc7a10,0,8.51770286608993,0.484,0.002,0,0.482
Fads2,0,3.13836335201671,0.566,0.089,0,0.477
Osmr,0,4.84377348125043,0.497,0.022,0,0.475
Col4a4,0,6.46488712819841,0.481,0.007,0,0.474
Slc7a5,0,3.26242043355623,0.516,0.045,0,0.471
Ociad2,0,7.28404698785867,0.474,0.004,0,0.47
Gns,0,2.46934730610317,0.648,0.18,0,0.468
Scpep1,0,3.67789394645072,0.518,0.053,0,0.465
Nqo1,0,7.24852608450409,0.47,0.005,0,0.465
Slc22a17,0,3.13147059481323,0.528,0.071,0,0.457
Ltbp3,0,3.65658226418076,0.501,0.046,0,0.455
Smpdl3a,0,4.32168028734073,0.48,0.026,0,0.454
Chchd10,0,2.19960162712726,0.716,0.265,0,0.451
Epas1,0,2.18060426535019,0.676,0.227,0,0.449
Col4a3,0,8.07095703300372,0.45,0.002,0,0.448
Cd81,0,1.43848617538225,0.725,0.278,0,0.447
Enpp5,0,2.54100512683975,0.59,0.145,0,0.445
Tmem59,0,2.22080631342603,0.658,0.215,0,0.443
Atp6v1e1,0,2.45918120104599,0.617,0.175,0,0.442
Fuca2,0,3.87835268737873,0.486,0.045,0,0.441
Ctsa,0,1.92828269344009,0.602,0.161,0,0.441
Pip5k1b,0,5.35348895730529,0.454,0.015,0,0.439
Ctsl,0,1.90051339737304,0.595,0.156,0,0.439
Bmp7,0,5.91201715871917,0.447,0.009,0,0.438
Myrip,0,2.796013244448,0.567,0.129,0,0.438
Etfb,0,3.21979196296994,0.508,0.079,0,0.429
Vat1l,0,2.76978340519564,0.481,0.054,0,0.427
Elovl7,0,6.46316526265839,0.433,0.006,0,0.427
Pla2g5,0,2.16598760672195,0.635,0.211,0,0.424
