,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Arpc5,1.29832804836085e-207,3.11588588786024,0.794,0.125,2.13523030833426e-203,0.669
Elf1,0,4.30208303803519,0.715,0.048,0,0.667
Junb,3.69808032736417e-220,2.40309430212579,0.766,0.1,6.08186290638311e-216,0.666
Csk,1.44075799253846e-300,3.83932472095274,0.743,0.078,2.36947059452876e-296,0.665
Apobec3,0,5.72123945915303,0.682,0.018,0,0.664
P2ry10,0,6.98697177917331,0.668,0.004,0,0.664
Nfkb2,0,4.36728846887196,0.706,0.042,0,0.664
Rasa3,0,5.07235619781301,0.692,0.03,0,0.662
Rap1b,5.29302246744263e-150,2.41561711752847,0.836,0.177,8.70490474995614e-146,0.659
Rack1,2.57280763440395e-172,2.97734444163905,0.822,0.164,4.23123943554074e-168,0.658
Ucp2,4.79881382627059e-142,2.14877635629754,0.822,0.164,7.89212921868461e-138,0.658
Gpr132,0,5.02555971870336,0.673,0.016,0,0.657
Serinc3,4.17908081114126e-168,3.10179499198541,0.986,0.329,6.87291630200291e-164,0.657
Pde4b,2.46205455619376e-290,3.4294229170535,0.729,0.074,4.04909492311625e-286,0.655
Smap2,4.6084503321178e-256,3.42451572629296,0.743,0.088,7.57905741620093e-252,0.655
S1pr1,0,4.58290907889985,0.687,0.033,0,0.654
Btg2,2.77318345064247e-144,1.90281155345666,0.836,0.183,4.5607775029266e-140,0.653
Btla,0,8.71070902744352,0.654,0.002,0,0.652
Gpr171,0,8.25761134252827,0.654,0.003,0,0.651
Zfp36l1,4.44511361718348e-302,3.22758866765645,0.72,0.069,7.31043385481995e-298,0.651
Cd83,0,2.96863291883234,0.682,0.032,0,0.65
Sp100,0,6.13946964097634,0.659,0.012,0,0.647
Bach2,0,5.82199943397015,0.664,0.018,0,0.646
Ltb,0,7.671744614237,0.65,0.004,0,0.646
Mef2c,1.23020085981747e-298,3.92695051109831,0.715,0.071,2.02318833405581e-294,0.644
Akap13,3.06350520870225e-264,3.73781476587613,0.724,0.083,5.03824066623172e-260,0.641
Satb1,0,4.99457693669448,0.678,0.039,0,0.639
Cxcr5,0,12.6861819974608,0.636,0,0,0.636
Grk6,0,3.95806627376546,0.696,0.06,0,0.636
Gramd3,0,5.31966925715997,0.65,0.015,0,0.635
Tbc1d10c,0,6.63995898070016,0.64,0.007,0,0.633
Ptprcap,0,7.46334960203066,0.636,0.004,0,0.632
Ero1lb,0,4.46523615073622,0.678,0.047,0,0.631
Esyt1,0,4.44324736195131,0.664,0.034,0,0.63
Fchsd2,3.34564288237818e-257,3.76399849673691,0.71,0.081,5.50224428435916e-253,0.629
Plekha2,1.6302169915276e-178,3.21296356250264,0.762,0.133,2.6810548642663e-174,0.629
Cd55,0,7.97022488897799,0.631,0.003,0,0.628
Ptk2b,0,5.02373270708258,0.65,0.023,0,0.627
Siglecg,0,10.8556255388483,0.621,0,0,0.621
Ikzf1,0,4.53656804038235,0.65,0.029,0,0.621
Ebf1,0,6.368558122053,0.631,0.01,0,0.621
Cfl1,2.44914209674387e-118,2.21733473603488,0.827,0.208,4.02785909230496e-114,0.619
Rasgrp2,0,5.72405434530806,0.631,0.013,0,0.618
Ppp1r16b,0,6.13638849983062,0.626,0.012,0,0.614
Gdi2,1.56816125355428e-149,2.86102724038105,0.776,0.163,2.57899799759537e-145,0.613
Zfp36,2.23433747564135e-235,1.42127030438635,0.682,0.071,3.67459141243976e-231,0.611
Ptpn6,0,4.25185522099166,0.65,0.039,0,0.611
Kctd12,1.70008518078959e-276,2.22679934210882,0.673,0.062,2.79596008832657e-272,0.611
Tcp11l2,5.25272235208866e-209,3.59577256485298,0.71,0.1,8.638627180245e-205,0.61
Cd2,0,7.64884784668708,0.612,0.003,0,0.609
Rbm38,0,5.45811295366451,0.626,0.019,0,0.607
Tgfbr2,1.52105687348433e-292,3.09465430807971,0.664,0.059,2.50153013413233e-288,0.605
Pfn1,1.34489913702259e-172,2.89916392933543,0.72,0.115,2.21182112074736e-168,0.605
Rcsd1,0,5.10770353030985,0.626,0.023,0,0.603
H2-DMb2,0,9.97213954757472,0.603,0.001,0,0.602
Tmem123,0,4.61709514790584,0.64,0.04,0,0.6
Tsc22d3,8.01905537511277e-270,3.74425042865797,0.664,0.067,1.31881384699105e-265,0.597
Malt1,0,4.03977635612458,0.645,0.051,0,0.594
Klf2,2.41306591788707e-289,2.72852476387808,0.65,0.056,3.96852820855708e-285,0.594
Sept1,0,6.43564873716546,0.598,0.006,0,0.592
Tpm4,0,3.26357469508904,0.645,0.053,0,0.592
Ifi30,0,4.27338895309323,0.645,0.054,0,0.591
B2m,1.6121497393542e-181,2.67929961225556,0.687,0.098,2.65134146134191e-177,0.589
Irs2,4.95246829409761e-213,3.91976319306295,0.673,0.088,8.14482935647292e-209,0.585
Vars,0,4.15708082270549,0.631,0.046,0,0.585
Cyba,0,3.4866808033203,0.636,0.052,0,0.584
Elk4,2.42145047645667e-166,2.94964341142198,0.696,0.112,3.98231745358064e-162,0.584
Pim1,0,3.84640955826993,0.626,0.044,0,0.582
Dusp5,2.45230931493805e-165,3.12775149707113,0.696,0.115,4.03306789934712e-161,0.581
Myo1g,0,4.90182758635667,0.598,0.018,0,0.58
Cyfip2,7.83633761069799e-164,3.10343634163166,0.696,0.116,1.28876408345539e-159,0.58
Mknk2,2.34123993387456e-235,3.44422819105466,0.65,0.072,3.85040319525009e-231,0.578
Cnn2,0,3.7387186728114,0.621,0.045,0,0.576
Hcls1,9.50931809513838e-233,3.32869444058976,0.645,0.071,1.56390245392646e-228,0.574
Trp53i11,0,4.70602541502983,0.584,0.011,0,0.573
Mlxip,0,4.78485092719419,0.603,0.03,0,0.573
Vps37b,9.84817683543128e-148,3.85917503434331,0.738,0.165,1.61963116235503e-143,0.573
Tpt1,6.73339210680141e-122,2.49197810720085,0.967,0.394,1.10737366588456e-117,0.573
Rilpl2,0,4.5639466040216,0.612,0.04,0,0.572
Plcg2,0,4.77477981832211,0.593,0.023,0,0.57
Eif2ak3,1.04811321178659e-234,3.80371704422184,0.64,0.072,1.72372698810423e-230,0.568
Atp2a3,0,6.54349764404456,0.575,0.007,0,0.568
Snx5,5.03617236686592e-251,3.66880761400835,0.631,0.064,8.28248907454768e-247,0.567
Iglc2,0,12.7103483085916,0.565,0,0,0.565
Fam49b,1.90999710542715e-136,2.53926344268176,0.692,0.127,3.14118123958548e-132,0.565
Gna13,9.83024113519038e-139,2.70942080653916,0.696,0.132,1.61668145709341e-134,0.564
Fbxo11,5.20667724718133e-128,2.75996562455458,0.72,0.156,8.56290140071442e-124,0.564
Ddx21,4.42574684458449e-153,2.94058462072352,0.678,0.115,7.27858326060365e-149,0.563
Ttpal,0,4.19870222366373,0.607,0.045,0,0.562
Cyb561a3,0,4.1374124385947,0.607,0.046,0,0.561
Arpc1b,8.2350926857509e-232,3.09813529031699,0.621,0.064,1.35434334309859e-227,0.557
Zdhhc18,0,4.38729944473127,0.593,0.037,0,0.556
Arhgap30,0,5.06894597556355,0.575,0.02,0,0.555
Sh2b3,0,4.08783885390823,0.589,0.036,0,0.553
Fcrl1,0,8.67403007220548,0.551,0.002,0,0.549
Dgkd,2.41649698379964e-91,2.06266567046436,0.799,0.251,3.97417093955689e-87,0.548
Tgfb1,0,4.04607696415733,0.584,0.036,0,0.548
Iglc1,0,11.5687602534803,0.547,0,0,0.547
Clk1,9.79939693030861e-82,1.91719320876484,0.883,0.336,1.61160881915855e-77,0.547
Cd22,0,9.3861817415082,0.547,0.001,0,0.546
Serp1,0,4.61752862941513,0.575,0.029,0,0.546
Sf3b1,5.8940799476499e-85,1.95061271098564,0.818,0.275,9.69340388190502e-81,0.543
Sh3bp5,0,5.05750333558958,0.561,0.02,0,0.541
Wdfy4,0,6.61570504498067,0.547,0.006,0,0.541
Pde3b,0,4.05297668679831,0.575,0.034,0,0.541
Ctsh,7.20623512319923e-189,2.50530019173264,0.612,0.073,1.18513742836135e-184,0.539
Nfkbia,2.26997194982222e-177,2.08292746359401,0.617,0.078,3.73319586867763e-173,0.539
Jpt1,1.57723492169142e-149,2.8481729305764,0.64,0.102,2.59392055221371e-145,0.538
Nckap1l,0,3.33093343284567,0.579,0.041,0,0.538
Kdm6b,4.10537342282027e-116,2.42133390948793,0.678,0.142,6.75169713117022e-112,0.536
Macf1,7.23065478917127e-84,2.07264317158091,0.827,0.291,1.18915348662711e-79,0.536
Ifi209,0,6.50940332497744,0.542,0.007,0,0.535
Zc3hav1,0,4.41884065563944,0.556,0.024,0,0.532
Fmnl1,0,3.9898778581329,0.561,0.029,0,0.532
Cap1,1.00358888064672e-99,2.16113699969593,0.696,0.164,1.65050227311159e-95,0.532
Helz2,0,5.63647611617931,0.542,0.014,0,0.528
Slc38a2,1.01884572703881e-144,2.75429152169254,0.631,0.103,1.67559368268802e-140,0.528
Ncf2,1.29787144262531e-291,2.75962579212786,0.57,0.043,2.13447937454158e-287,0.527
Aldh2,8.58439668438587e-109,2.33101221944848,0.664,0.139,1.4117898787141e-104,0.525
Dgka,0,4.78754141422607,0.542,0.018,0,0.524
Treml2,0,7.72994397663521,0.528,0.004,0,0.524
Actr2,4.68456604261356e-113,2.45376355320146,0.659,0.135,7.70423731368225e-109,0.524
S1pr4,0,6.66775688225897,0.528,0.005,0,0.523
Iglc3,0,12.8019318587521,0.523,0,0,0.523
Hvcn1,0,5.89832384713287,0.533,0.011,0,0.522
Kmt2e,1.15577641886043e-88,2.21930994089971,0.724,0.203,1.90078989845786e-84,0.521
Cnot6l,3.78092809984806e-88,2.21235868199935,0.729,0.209,6.21811435301011e-84,0.52
Prkcd,1.20380508167269e-298,3.69162651662138,0.561,0.042,1.9797778373189e-294,0.519
Snx2,5.26455458431445e-118,2.71853714944665,0.654,0.135,8.65808646936354e-114,0.519
Ezr,3.58912410012512e-112,2.16600051321271,0.64,0.122,5.90267349506577e-108,0.518
Map4k1,0,7.11415855244715,0.519,0.005,0,0.514
Flna,4.83208793258082e-137,2.32084965887873,0.612,0.098,7.94685181392241e-133,0.514
Snx29,2.03557161591821e-104,2.68412162625107,0.678,0.164,3.3477010795391e-100,0.514
Ddx6,3.33910352464595e-79,1.8908799547678,0.883,0.369,5.49148965663273e-75,0.514
Pld4,0,3.28542997959698,0.551,0.038,0,0.513
Ccm2,8.57384601306424e-206,3.60263999655546,0.579,0.066,1.41005471530855e-201,0.513
Smc6,1.00524056525899e-156,3.44337349874323,0.603,0.092,1.65321863362494e-152,0.511
Ncoa3,5.33026094440865e-192,3.2859195445538,0.579,0.068,8.76614714917447e-188,0.511
Il16,0,5.70592944258978,0.523,0.013,0,0.51
Ncf1,0,3.25141031892555,0.547,0.038,0,0.509
Ivns1abp,2.33832856677738e-76,1.94132855119946,0.766,0.257,3.84561516092208e-72,0.509
Crip1,0,3.88922393654825,0.537,0.03,0,0.507
Nrros,0,3.87894209075312,0.542,0.035,0,0.507
Cd47,2.29545028029306e-80,2.06111381472001,0.724,0.217,3.77509753096997e-76,0.507
Itga4,0,5.12898597012479,0.519,0.014,0,0.505
Pik3cd,0,4.77101397165009,0.528,0.023,0,0.505
Grap,0,6.02562187784549,0.514,0.009,0,0.505
Foxo1,4.75806886010689e-182,3.48923656348713,0.579,0.074,7.82512004733179e-178,0.505
Lbr,3.43531116053886e-164,3.06391374128239,0.584,0.079,5.6497127346222e-160,0.505
Eef1b2,6.55591040133412e-121,2.74043735178912,0.621,0.117,1.07818502460341e-116,0.504
Acap1,0,7.22647283071937,0.505,0.003,0,0.502
Sla,0,5.19939068796857,0.519,0.018,0,0.501
Jak1,9.51851690709792e-105,2.53631393273739,0.64,0.14,1.56541529054132e-100,0.5
Nr4a1,9.56536960107462e-102,2.62982974272767,0.65,0.15,1.57312068459273e-97,0.5
Bmp2k,9.69797735564804e-142,2.71208279186847,0.589,0.09,1.59492935590988e-137,0.499
Rapgef6,2.99838156006677e-179,3.26938532164928,0.57,0.071,4.9311383136858e-175,0.499
Cnp,0,4.78590481931037,0.523,0.025,0,0.498
Stk24,6.24195983893899e-162,3.2293721435455,0.579,0.081,1.02655271511191e-157,0.498
Elmo1,1.06684637739317e-283,3.53472230235531,0.537,0.04,1.7545355522608e-279,0.497
Csnk1g3,6.20497750908736e-113,2.65436447493779,0.621,0.124,1.02047060114451e-108,0.497
Blnk,0,5.87148510006204,0.505,0.01,0,0.495
Man1a,2.26863967463027e-112,2.50547026236477,0.612,0.117,3.73100480889695e-108,0.495
S100a10,1.36229307368107e-179,2.95098171501376,0.561,0.067,2.24042718897588e-175,0.494
Dock8,0,4.44232797860365,0.519,0.025,0,0.494
Mob1a,2.10003932206376e-127,2.8219502583561,0.593,0.103,3.45372466906607e-123,0.49
Arf6,4.5458845273013e-145,2.98999101319796,0.575,0.086,7.47616169359972e-141,0.489
Pxk,2.53457539671191e-130,2.9043613851244,0.589,0.1,4.16836269743241e-126,0.489
Cdc42se1,6.21463966965549e-217,3.69812506069458,0.542,0.054,1.02205964007154e-212,0.488
Swap70,0,4.90332848571265,0.509,0.023,0,0.486
Hip1r,1.17162278126336e-231,3.90765052835791,0.533,0.05,1.92685082606573e-227,0.483
Plek,7.11203731699476e-186,2.25306052617211,0.542,0.059,1.16964565715296e-181,0.483
Klhl24,5.6548262410187e-109,2.73748025344598,0.607,0.124,9.29992723597936e-105,0.483
Slc38a1,4.48107501754686e-114,2.56723702282491,0.589,0.108,7.36957597385756e-110,0.481
Sp140,0,6.75391352600869,0.486,0.006,0,0.48
Rabgap1l,6.54485391624329e-88,2.3304997228329,0.64,0.16,1.07636667506537e-83,0.48
Rasgef1b,1.3088100462132e-156,3.38936125427326,0.556,0.077,2.15246900200223e-152,0.479
Dok3,0,6.02327724894779,0.486,0.008,0,0.478
Arhgdia,9.28235269032661e-113,2.48634663439346,0.584,0.107,1.52657572345111e-108,0.477
Gimap1,0,6.55290031231726,0.481,0.005,0,0.476
Cd86,0,4.09915912552991,0.505,0.029,0,0.476
Pkn1,2.72373920387376e-107,2.56571444099042,0.593,0.117,4.47946149469079e-103,0.476
Pabpc1,1.25072920040205e-92,2.33151450804816,0.612,0.136,2.0569492429812e-88,0.476
Snx9,4.87183518296302e-181,3.2706212940829,0.537,0.062,8.01222014190099e-177,0.475
Sorl1,8.40418587627384e-111,2.35295642165382,0.579,0.104,1.382152409212e-106,0.475
Sub1,2.62772260121285e-128,3.05497196012572,0.57,0.096,4.32155258995465e-124,0.474
Aff3,0,4.25137379663955,0.5,0.029,0,0.471
Ralgps2,4.83477667219013e-90,2.4362284285779,0.617,0.147,7.95127371508388e-86,0.47
Grb2,1.87194990491842e-132,2.99228905039418,0.556,0.088,3.07860881362884e-128,0.468
Tatdn2,1.81705295613293e-96,2.52959093199147,0.598,0.13,2.98832529165622e-92,0.468
Dbnl,8.56977166941588e-104,2.62496060746143,0.584,0.118,1.40938464875214e-99,0.466
Apbb1ip,2.00702393178218e-250,3.16784642334114,0.505,0.04,3.30075155820897e-246,0.465
Sec11c,2.94866232559419e-135,2.92056862212906,0.547,0.082,4.8493700606722e-131,0.465
Eef1a1,6.36880299846389e-124,2.41808554118797,1,0.535,1.04741334112737e-119,0.465
Stk38,6.87202951936e-100,2.55645117741047,0.584,0.119,1.13017397475395e-95,0.465
Fcer2a,0,13.4015411354376,0.463,0,0,0.463
Erp29,8.13835235046692e-93,2.40489988745079,0.593,0.13,1.33843342755779e-88,0.463
Elmsan1,0,4.28531926706213,0.491,0.029,0,0.462
Dazap2,7.75676232385691e-128,2.90475867444601,0.547,0.087,1.27567713178151e-123,0.46
Arpc2,7.49782304995622e-108,2.40127749734809,0.561,0.101,1.2330919787958e-103,0.46
Gmfg,0,4.83526784070134,0.477,0.017,0,0.46
Il21r,0,5.1415870409728,0.477,0.017,0,0.46
Psmb8,0,4.58977970907353,0.481,0.022,0,0.459
S100a11,2.56475904063839e-190,2.34156904855022,0.509,0.051,4.2180027182339e-186,0.458
Slc1a5,0,4.8546386307896,0.477,0.019,0,0.458
Mndal,0,6.41259829441215,0.463,0.006,0,0.457
Cmtm7,0,4.4309733686169,0.481,0.024,0,0.457
Naca,3.6308556420028e-77,2.15644588406169,0.617,0.16,5.9713051888378e-73,0.457
Tut4,1.52039567921537e-90,2.40262417343654,0.589,0.133,2.5004427340376e-86,0.456
Cmah,0,7.21369422599807,0.458,0.003,0,0.455
Map4k2,2.89469091768894e-201,3.57840447056776,0.505,0.05,4.76060868323122e-197,0.455
Smim14,2.81759991010731e-103,2.57745549670207,0.561,0.107,4.63382481216249e-99,0.454
Ly86,3.54048918336882e-244,2.29386061732781,0.491,0.037,5.82268851096836e-240,0.454
Clint1,1.31426896732279e-113,2.78376887881159,0.547,0.096,2.16144674365907e-109,0.451
Ctsz,2.51712294461631e-78,1.39427384921071,0.584,0.133,4.13966039471598e-74,0.451
Ifnar1,8.42902742744659e-99,2.55114896273937,0.561,0.111,1.38623785071787e-94,0.45
Vasp,1.19000094378601e-151,2.6120354364046,0.514,0.064,1.95707555215047e-147,0.45
Akna,2.90486688119537e-106,2.63040830308429,0.551,0.102,4.77734407281391e-102,0.449
Fnbp1,1.57495437126586e-105,2.61408494931251,0.551,0.102,2.59016995898383e-101,0.449
Psme1,4.70726419683697e-152,3.12266093197141,0.514,0.066,7.74156669811809e-148,0.448
Wipf1,2.82249140439117e-274,3.80379823295309,0.481,0.034,4.64186936366172e-270,0.447
Actr3,1.56504073962345e-109,2.64582282700826,0.542,0.096,2.57386600038472e-105,0.446
Cnr2,0,7.42791932646312,0.449,0.003,0,0.446
Bcl3,7.95818304984314e-199,3.46981498469314,0.495,0.049,1.3088027843772e-194,0.446
Chst3,2.22588299545896e-224,3.83292703892902,0.486,0.042,3.6606871743318e-220,0.444
Pde7a,2.42515798362553e-204,3.6569244895141,0.491,0.047,3.98841481987054e-200,0.444
Irf2bp2,6.08173815891052e-74,2.52121827176776,0.626,0.182,1.00020265761442e-69,0.444
Per1,2.64970256254125e-66,1.87953842842826,0.621,0.177,4.35770083435534e-62,0.444
Hexim1,9.90477241071593e-88,2.23761493083712,0.565,0.121,1.62893887066634e-83,0.444
Stk10,0,4.25477572155468,0.467,0.024,0,0.443
Was,0,4.60832095611366,0.463,0.02,0,0.443
Pten,3.21108918060793e-54,1.73812092094469,0.748,0.306,5.28095726642781e-50,0.442
Cd69,0,7.12996040857004,0.444,0.003,0,0.441
H2-Oa,0,7.55434952895433,0.444,0.003,0,0.441
Sash3,0,6.15022780715467,0.449,0.008,0,0.441
Irf5,2.75742176805058e-246,2.97550501266112,0.477,0.036,4.53485583973599e-242,0.441
Arpc3,8.77016345545807e-134,2.81416842705869,0.514,0.073,1.44234108188463e-129,0.441
Herpud1,3.42419733134972e-91,2.54311602916576,0.556,0.116,5.63143493113774e-87,0.44
Baz1a,0,4.82162847265577,0.458,0.018,0,0.44
Nup210,0,4.02864524669643,0.467,0.028,0,0.439
H2-DMa,0,4.92151347450476,0.453,0.014,0,0.439
Sema4b,1.08932538344713e-135,3.34697834523394,0.514,0.075,1.79150452561715e-131,0.439
Tnfrsf13c,0,8.59789900298951,0.439,0.001,0,0.438
Cdc42,1.01985664009078e-68,2.04203032793327,0.612,0.174,1.6772562302933e-64,0.438
Pdcd4,2.00045041988619e-73,2.29059875853307,0.593,0.155,3.28994076054482e-69,0.438
Tln1,1.08131484010552e-89,2.19201587297838,0.547,0.11,1.77833038603754e-85,0.437
Arhgap17,2.34229541628562e-127,2.97191710969055,0.514,0.077,3.85213904162333e-123,0.437
Vim,1.1254673482846e-91,1.52539379059062,0.537,0.101,1.85094360098886e-87,0.436
Gga2,0,4.71390022169971,0.458,0.022,0,0.436
Sbk1,3.32377812825907e-87,2.53771565859104,0.556,0.121,5.46628550973486e-83,0.435
Pecam1,0,3.60011104733714,0.449,0.014,0,0.435
Med13,3.64923895053456e-49,1.54838698896932,0.752,0.317,6.00153837804914e-45,0.435
Rassf2,1.43578639738481e-266,3.82192214249659,0.467,0.033,2.36129430913905e-262,0.434
Trp53,3.41642957182229e-208,3.71900868361298,0.477,0.043,5.61866007381893e-204,0.434
Capzb,4.74472136847474e-60,1.80287275425392,0.621,0.188,7.80316876259356e-56,0.433
Gimap4,0,5.70616891789756,0.439,0.007,0,0.432
Limd1,5.17562046071988e-137,3.12515414367405,0.5,0.069,8.51182540969991e-133,0.431
Crlf3,6.65696958904345e-63,1.9386892865442,0.607,0.177,1.09480521861409e-58,0.43
Sfpq,9.92616571071495e-50,1.61740734021167,0.668,0.239,1.63245721278418e-45,0.429
Ifi203,0,5.49544493810162,0.439,0.01,0,0.429
Rcc2,7.12373302544131e-204,3.6451951716372,0.472,0.043,1.17156913336408e-199,0.429
Litaf,2.0321182459622e-135,2.71398691389128,0.495,0.066,3.34202166730943e-131,0.429
Arhgap15,0,5.99429909460582,0.435,0.007,0,0.428
Smg1,3.19546125562711e-69,2.07937426677226,0.584,0.156,5.25525558100435e-65,0.428
Zc3h12a,7.14157559125297e-269,3.66457896712809,0.458,0.031,1.17450352173746e-264,0.427
Cbfb,4.15329876425196e-99,2.52643491204894,0.523,0.096,6.83051514768877e-95,0.427
Cd38,0,5.58364383574837,0.435,0.008,0,0.427
Pnrc1,3.42469566263627e-49,1.53313031934247,0.748,0.321,5.63225448677161e-45,0.427
Pml,0,5.02836067969192,0.444,0.018,0,0.426
Btf3,1.41919331176758e-74,2.17084550351982,0.561,0.136,2.33400532053296e-70,0.425
Sept6,0,5.13433643438478,0.435,0.011,0,0.424
Ppp2r5a,6.16033502419886e-71,2.10227278479564,0.575,0.151,1.01312869807974e-66,0.424
Rapgef1,2.36312637865473e-74,2.22686539417343,0.561,0.138,3.88639764233557e-70,0.423
Ube2b,1.40605615659989e-56,1.89994933535873,0.636,0.213,2.31239995514418e-52,0.423
Rab21,3.82178629477223e-68,2.12589466049812,0.579,0.156,6.28530974038241e-64,0.423
