,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Palm,0,3.69027204147861,0.515,0.043,0,0.472
Slc38a2,0,3.33845034556554,0.566,0.095,0,0.471
Nfib,0,3.17510567432979,0.531,0.061,0,0.47
Parva,0,3.19530697810341,0.533,0.064,0,0.469
Nr4a1,0,2.73817238626889,0.61,0.142,0,0.468
Bhlhe40,0,3.4446845982062,0.543,0.076,0,0.467
Tmem100,0,8.40655797378767,0.467,0.002,0,0.465
Eng,0,2.82543384846541,0.485,0.02,0,0.465
Cpxm1,0,5.99590386368378,0.475,0.01,0,0.465
Pde5a,0,4.92642526075366,0.484,0.02,0,0.464
Plec,0,3.91800344432145,0.497,0.034,0,0.463
Nav1,0,3.23121447714792,0.539,0.077,0,0.462
Capn2,0,3.66835934524808,0.502,0.042,0,0.46
S100a10,0,3.73158524042205,0.518,0.059,0,0.459
Cyth3,0,3.73448965822887,0.507,0.048,0,0.459
Mcl1,0,1.54520927999223,0.608,0.149,0,0.459
C1ra,0,6.9045942235923,0.462,0.004,0,0.458
Arf4,0,2.11167470191454,0.616,0.158,0,0.458
Fhl1,0,2.67988792390221,0.557,0.1,0,0.457
Kdelr1,0,2.06888715024429,0.622,0.165,0,0.457
Rbfox2,0,4.55738396429148,0.476,0.02,0,0.456
Mtch1,9.70408695009561e-286,1.36435530970918,0.735,0.28,1.59593413981272e-281,0.455
Tmtc1,0,6.26010276484486,0.462,0.008,0,0.454
Anpep,0,6.68495696085897,0.458,0.004,0,0.454
Tuba1a,0,1.59620244595537,0.782,0.331,0,0.451
Nedd4,6.71575207812813e-308,1.52723729493563,0.717,0.267,1.10447258676895e-303,0.45
Maged1,3.50427575352983e-291,1.42513629688,0.724,0.274,5.76313190425515e-287,0.45
Tpm1,0,3.56550145413038,0.507,0.058,0,0.449
Sulf1,0,1.88450657824776,0.575,0.126,0,0.449
Gadd45b,0,3.41097203440957,0.527,0.079,0,0.448
Pxdn,0,3.38958677095884,0.494,0.046,0,0.448
Fbln5,0,3.14633684543822,0.516,0.068,0,0.448
Crip1,0,3.84256114011665,0.471,0.023,0,0.448
