,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Ppip5k1,0,-1.23286878822092,0.113,0.283,0,-0.17
Wnk1,0,-1.13402932324124,0.118,0.288,0,-0.17
Actg1,1.13801298245844e-302,-1.28653633237639,0.163,0.333,1.87157615095115e-298,-0.17
Chd7,4.17613268825816e-300,-1.00344316597956,0.145,0.315,6.86806781910938e-296,-0.17
Rsrc2,2.31801287115503e-248,-0.702261792644957,0.205,0.375,3.81220396790157e-244,-0.17
Srcap,0,-1.16516826907917,0.106,0.276,0,-0.17
D5Ertd579e,0,-1.4676944998074,0.083,0.254,0,-0.171
Madd,1.85248687209187e-266,-0.733495062280396,0.325,0.496,3.04659990984229e-262,-0.171
Ctsa,0,-1.85150319533655,0.093,0.264,0,-0.171
Dpf3,3.52192597140932e-288,-0.944390209173407,0.206,0.377,5.79215945257977e-284,-0.171
Etnk1,4.7352846982036e-223,-0.541465225076551,0.216,0.387,7.78764921466564e-219,-0.171
Ubr5,0,-1.19886405133701,0.11,0.281,0,-0.171
Riok3,0,-1.23937603286447,0.1,0.273,0,-0.173
Nlgn2,0,-1.45283281104456,0.082,0.256,0,-0.174
Zscan26,0,-1.32685762831438,0.095,0.269,0,-0.174
Maged1,0,-1.09225142547351,0.143,0.317,0,-0.174
Dmxl2,1.77190497051843e-301,-0.984733116885658,0.167,0.341,2.9140749145146e-297,-0.174
Slc2a1,0,-1.97561616232615,0.2,0.375,0,-0.175
Cep290,0,-1.3008686341942,0.115,0.29,0,-0.175
Epas1,0,-1.34282150088832,0.157,0.332,0,-0.175
U2af2,0,-1.20062951497193,0.109,0.286,0,-0.177
Rbbp6,0,-1.47003487696759,0.082,0.259,0,-0.177
Morf4l1,0,-1.2746649049669,0.095,0.272,0,-0.177
Pdzd2,0,-1.72043620153673,0.075,0.253,0,-0.178
Ip6k1,3.9879680153269e-291,-0.820211893466458,0.178,0.356,6.55861219800662e-287,-0.178
Pla2r1,0,-1.12145652893361,0.198,0.378,0,-0.18
Zfp536,0,-1.79940198665793,0.069,0.25,0,-0.181
Ranbp2,0,-1.19368154081178,0.11,0.291,0,-0.181
Cpt1a,0,-1.24761329371605,0.122,0.303,0,-0.181
Cd47,0,-1.72993081156866,0.072,0.254,0,-0.182
Cacna1f,0,-1.3987311388859,0.116,0.299,0,-0.183
Ythdf3,0,-1.3218498228923,0.092,0.276,0,-0.184
Msi2,6.9459710300269e-248,-0.624474891866637,0.375,0.559,1.14233439559822e-243,-0.184
AW549877,0,-0.914492190179777,0.226,0.411,0,-0.185
Ivns1abp,0,-1.47289651215226,0.11,0.295,0,-0.185
Gbf1,0,-1.75708206850556,0.066,0.251,0,-0.185
Gdpd5,0,-0.991261071770094,0.15,0.335,0,-0.185
