Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
KEGG Pathway,24,mmu05012,Parkinson disease - Mus musculus (house mouse),,-13,5.4,11,21160,274,431,30,7,1.2,12313|12857|12859|12861|12864|12867|12868|14828|18174|22143|22272|23996|26442|54405|66046|66142|66152|66377|66414|66445|66594|67126|67184|68194|68197|68375|78330|110323|277468|407785,Calm1|Cox4i1|Cox5b|Cox6a1|Cox6c|Cox7c|Cox8a|Hspa5|Slc11a2|Tuba1b|Uqcrq|Psmc4|Psma5|Ndufa1|Ndufb5|Cox7b|Uqcr10|Ndufc1|Ndufa12|Cyc1|Uqcr11|Atp5f1e|Ndufa13|Ndufb4|Ndufc2|Ndufa8|Ndufv3|Cox6b1|Slc39a12|Ndufs6,-9.9,hits
KEGG Pathway,24,mmu05208,Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse),,-13,5.8,11,21160,229,431,27,6.3,1.2,12857|12859|12861|12864|12867|12868|14859|17295|19211|22272|22339|54405|66046|66142|66152|66377|66414|66445|66594|67126|67184|68194|68197|68375|78330|110323|407785,Cox4i1|Cox5b|Cox6a1|Cox6c|Cox7c|Cox8a|Gsta3|Met|Pten|Uqcrq|Vegfa|Ndufa1|Ndufb5|Cox7b|Uqcr10|Ndufc1|Ndufa12|Cyc1|Uqcr11|Atp5f1e|Ndufa13|Ndufb4|Ndufc2|Ndufa8|Ndufv3|Cox6b1|Ndufs6,-9.5,hits
KEGG Pathway,24,mmu04932,Non-alcoholic fatty liver disease - Mus musculus (house mouse),,-13,7,11,21160,162,431,23,5.3,1.1,12857|12859|12861|12864|12867|12868|21937|22272|54405|66046|66142|66152|66377|66414|66445|66594|67184|68194|68197|68375|78330|110323|407785,Cox4i1|Cox5b|Cox6a1|Cox6c|Cox7c|Cox8a|Tnfrsf1a|Uqcrq|Ndufa1|Ndufb5|Cox7b|Uqcr10|Ndufc1|Ndufa12|Cyc1|Uqcr11|Ndufa13|Ndufb4|Ndufc2|Ndufa8|Ndufv3|Cox6b1|Ndufs6,-9.5,hits
Reactome Gene Sets,6,R-MMU-611105,Respiratory electron transport,,-12,7.8,11,21160,133,431,21,4.9,1,12857|12861|12864|12867|12868|22272|54405|66046|66142|66152|66359|66377|66414|66445|67184|68194|68197|68375|78330|110323|407785,Cox4i1|Cox6a1|Cox6c|Cox7c|Cox8a|Uqcrq|Ndufa1|Ndufb5|Cox7b|Uqcr10|Cox20|Ndufc1|Ndufa12|Cyc1|Ndufa13|Ndufb4|Ndufc2|Ndufa8|Ndufv3|Cox6b1|Ndufs6,-9.4,hits
KEGG Pathway,24,mmu05016,Huntington disease - Mus musculus (house mouse),,-12,4.8,9.6,21160,308,431,30,7,1.2,11773|12857|12859|12861|12864|12867|12868|14775|22143|22272|23996|26442|54405|56208|66046|66142|66152|66377|66414|66445|66594|67126|67184|68194|68197|68375|73916|78330|110323|407785,Ap2m1|Cox4i1|Cox5b|Cox6a1|Cox6c|Cox7c|Cox8a|Gpx1|Tuba1b|Uqcrq|Psmc4|Psma5|Ndufa1|Becn1|Ndufb5|Cox7b|Uqcr10|Ndufc1|Ndufa12|Cyc1|Uqcr11|Atp5f1e|Ndufa13|Ndufb4|Ndufc2|Ndufa8|Ift57|Ndufv3|Cox6b1|Ndufs6,-8.7,hits
KEGG Pathway,24,mmu05014,Amyotrophic lateral sclerosis - Mus musculus (house mouse),,-12,4.3,9.4,21160,375,431,33,7.7,1.3,12857|12859|12861|12864|12867|12868|14775|14828|18643|21937|22143|22272|23996|26442|54405|56208|66046|66142|66152|66377|66414|66445|66594|66734|67126|67184|68194|68197|68375|78330|110323|110379|407785,Cox4i1|Cox5b|Cox6a1|Cox6c|Cox7c|Cox8a|Gpx1|Hspa5|Pfn1|Tnfrsf1a|Tuba1b|Uqcrq|Psmc4|Psma5|Ndufa1|Becn1|Ndufb5|Cox7b|Uqcr10|Ndufc1|Ndufa12|Cyc1|Uqcr11|Map1lc3a|Atp5f1e|Ndufa13|Ndufb4|Ndufc2|Ndufa8|Ndufv3|Cox6b1|Sec13|Ndufs6,-8.7,hits
KEGG Pathway,24,mmu05022,Pathways of neurodegeneration - multiple diseases - Mus musculus (house mouse),,-11,3.8,8.9,21160,481,431,37,8.6,1.3,11820|12313|12857|12859|12861|12864|12867|12868|13001|14368|14775|14828|19164|21937|22143|22272|23996|26442|54405|56208|66046|66142|66152|66377|66414|66445|66594|66734|67126|67184|68194|68197|68375|73916|78330|110323|407785,App|Calm1|Cox4i1|Cox5b|Cox6a1|Cox6c|Cox7c|Cox8a|Csnk2b|Fzd6|Gpx1|Hspa5|Psen1|Tnfrsf1a|Tuba1b|Uqcrq|Psmc4|Psma5|Ndufa1|Becn1|Ndufb5|Cox7b|Uqcr10|Ndufc1|Ndufa12|Cyc1|Uqcr11|Map1lc3a|Atp5f1e|Ndufa13|Ndufb4|Ndufc2|Ndufa8|Ift57|Ndufv3|Cox6b1|Ndufs6,-8.3,hits
GO Biological Processes,19,GO:0015980,energy derivation by oxidation of organic compounds,19_GO:0009987 cellular process,-11,4.7,9.2,21160,293,431,28,6.5,1.2,11429|12857|12859|12861|12864|12867|12868|20917|22272|27357|54405|57423|66046|66142|66152|66377|66414|66445|66594|67126|67184|68194|68197|68375|78330|110323|235339|407785,Aco2|Cox4i1|Cox5b|Cox6a1|Cox6c|Cox7c|Cox8a|Suclg2|Uqcrq|Gyg1|Ndufa1|Atp5mf|Ndufb5|Cox7b|Uqcr10|Ndufc1|Ndufa12|Cyc1|Uqcr11|Atp5f1e|Ndufa13|Ndufb4|Ndufc2|Ndufa8|Ndufv3|Cox6b1|Dlat|Ndufs6,-7.9,hits
GO Biological Processes,19,GO:0042775,mitochondrial ATP synthesis coupled electron transport,19_GO:0009987 cellular process,-11,10,11,21160,73,431,15,3.5,0.88,12857|12859|12861|12867|12868|22272|66142|66152|66414|66445|66594|68197|68375|78330|407785,Cox4i1|Cox5b|Cox6a1|Cox7c|Cox8a|Uqcrq|Cox7b|Uqcr10|Ndufa12|Cyc1|Uqcr11|Ndufc2|Ndufa8|Ndufv3|Ndufs6,-7.8,hits
KEGG Pathway,24,mmu04714,Thermogenesis - Mus musculus (house mouse),,-11,5.2,9.3,21160,238,431,25,5.8,1.1,12857|12859|12861|12864|12867|12868|22272|54405|57423|66046|66142|66152|66359|66377|66414|66445|66594|67126|67184|68194|68197|68375|78330|110323|407785,Cox4i1|Cox5b|Cox6a1|Cox6c|Cox7c|Cox8a|Uqcrq|Ndufa1|Atp5mf|Ndufb5|Cox7b|Uqcr10|Cox20|Ndufc1|Ndufa12|Cyc1|Uqcr11|Atp5f1e|Ndufa13|Ndufb4|Ndufc2|Ndufa8|Ndufv3|Cox6b1|Ndufs6,-7.7,hits
GO Biological Processes,19,GO:0042773,ATP synthesis coupled electron transport,19_GO:0009987 cellular process,-11,9.8,11,21160,75,431,15,3.5,0.88,12857|12859|12861|12867|12868|22272|66142|66152|66414|66445|66594|68197|68375|78330|407785,Cox4i1|Cox5b|Cox6a1|Cox7c|Cox8a|Uqcrq|Cox7b|Uqcr10|Ndufa12|Cyc1|Uqcr11|Ndufc2|Ndufa8|Ndufv3|Ndufs6,-7.7,hits
KEGG Pathway,24,mmu04260,Cardiac muscle contraction - Mus musculus (house mouse),,-9.5,8.3,9.9,21160,89,431,15,3.5,0.88,11931|11932|12857|12859|12861|12864|12867|12868|22272|66142|66152|66445|66594|110323|232975,Atp1b1|Atp1b2|Cox4i1|Cox5b|Cox6a1|Cox6c|Cox7c|Cox8a|Uqcrq|Cox7b|Uqcr10|Cyc1|Uqcr11|Cox6b1|Atp1a3,-6.6,hits
GO Biological Processes,19,GO:0019646,aerobic electron transport chain,19_GO:0009987 cellular process,-9.4,10,10,21160,63,431,13,3,0.82,12857|12859|12861|12867|12868|22272|66142|66152|66445|66594|68197|68375|407785,Cox4i1|Cox5b|Cox6a1|Cox7c|Cox8a|Uqcrq|Cox7b|Uqcr10|Cyc1|Uqcr11|Ndufc2|Ndufa8|Ndufs6,-6.6,hits
GO Biological Processes,19,GO:0046034,ATP metabolic process,19_GO:0009987 cellular process,-8.7,5.5,8.5,21160,169,431,19,4.4,0.99,11674|11931|12628|15275|15481|18655|18746|54405|57423|66046|66377|66414|67126|67184|68194|68197|68375|78330|407785,Aldoa|Atp1b1|Cfh|Hk1|Hspa8|Pgk1|Pkm|Ndufa1|Atp5mf|Ndufb5|Ndufc1|Ndufa12|Atp5f1e|Ndufa13|Ndufb4|Ndufc2|Ndufa8|Ndufv3|Ndufs6,-5.9,hits
GO Biological Processes,19,GO:0051651,maintenance of location in cell,19_GO:0051179 localization,-8.7,7.3,9.1,21160,101,431,15,3.5,0.88,11816|14609|14828|15183|15212|15275|18643|19164|19230|19241|20660|56334|79235|231070|433667,Apoe|Gja1|Hspa5|Hdac3|Hexb|Hk1|Pfn1|Psen1|Twf1|Tmsb4x|Sorl1|Tmed2|Lrat|Insig1|Ankrd13c,-5.8,hits
GO Biological Processes,19,GO:0009205,purine ribonucleoside triphosphate metabolic process,19_GO:0009987 cellular process,-8.5,5.1,8.2,21160,194,431,20,4.6,1,11674|11931|12628|15275|15481|18102|18655|18746|54405|57423|66046|66377|66414|67126|67184|68194|68197|68375|78330|407785,Aldoa|Atp1b1|Cfh|Hk1|Hspa8|Nme1|Pgk1|Pkm|Ndufa1|Atp5mf|Ndufb5|Ndufc1|Ndufa12|Atp5f1e|Ndufa13|Ndufb4|Ndufc2|Ndufa8|Ndufv3|Ndufs6,-5.7,hits
GO Biological Processes,19,GO:0051129,negative regulation of cellular component organization,19_GO:0048519 negative regulation of biological process,-8.5,2.7,7,21160,778,431,43,10,1.4,11816|11820|12010|12759|13010|14183|14569|14775|14828|15205|15481|16410|16423|17295|18643|19062|19164|19211|19230|19241|19261|19268|20333|20393|20660|20682|20742|20745|21937|22339|22601|24010|27360|52538|56208|66092|67199|83964|102098|107351|192176|225020|233977,Apoe|App|B2m|Clu|Cst3|Fgfr2|Gdi2|Gpx1|Hspa5|Hes1|Hspa8|Itgav|Cd47|Met|Pfn1|Inpp5k|Psen1|Pten|Twf1|Tmsb4x|Sirpa|Ptprf|Sec22b|Sgk1|Sorl1|Sox9|Sptbn1|Spock1|Tnfrsf1a|Vegfa|Yap1|Ik|Add3|Acaa2|Becn1|Ghitm|Pfdn1|Jam3|Arhgef18|Kank1|Flna|Fez2|Ppfia1,-5.7,hits
GO Biological Processes,19,GO:0035239,tube morphogenesis,19_GO:0032502 developmental process,-8.4,2.7,7,21160,782,431,43,10,1.4,11816|12628|12822|12837|13001|14183|14368|14609|14645|14725|14734|14775|15205|15902|16410|16423|17295|18212|18643|19164|19211|19303|20351|20377|20397|20682|20733|22339|22601|54612|56208|56334|58859|66042|69683|73916|83964|98711|114249|192176|277468|320910|329941,Apoe|Cfh|Col18a1|Col8a1|Csnk2b|Fgfr2|Fzd6|Gja1|Glul|Lrp2|Gpc3|Gpx1|Hes1|Id2|Itgav|Cd47|Met|Ntrk2|Pfn1|Psen1|Pten|Pxn|Sema4a|Sfrp1|Sgpl1|Sox9|Spint2|Vegfa|Yap1|Sfrp5|Becn1|Tmed2|Efemp2|Sostdc1|Emc10|Ift57|Jam3|Rdh10|Npnt|Flna|Slc39a12|Itgb8|Col8a2,-5.6,hits
GO Biological Processes,19,GO:0042776,proton motive force-driven mitochondrial ATP synthesis,19_GO:0009987 cellular process,-8.3,9.4,9.6,21160,63,431,12,2.8,0.79,54405|57423|66046|66377|66414|67126|67184|68194|68197|68375|78330|407785,Ndufa1|Atp5mf|Ndufb5|Ndufc1|Ndufa12|Atp5f1e|Ndufa13|Ndufb4|Ndufc2|Ndufa8|Ndufv3|Ndufs6,-5.6,hits
GO Biological Processes,19,GO:0009199,ribonucleoside triphosphate metabolic process,19_GO:0009987 cellular process,-8.2,4.9,8,21160,201,431,20,4.6,1,11674|11931|12628|15275|15481|18102|18655|18746|54405|57423|66046|66377|66414|67126|67184|68194|68197|68375|78330|407785,Aldoa|Atp1b1|Cfh|Hk1|Hspa8|Nme1|Pgk1|Pkm|Ndufa1|Atp5mf|Ndufb5|Ndufc1|Ndufa12|Atp5f1e|Ndufa13|Ndufb4|Ndufc2|Ndufa8|Ndufv3|Ndufs6,-5.5,hits
GO Biological Processes,19,GO:0009144,purine nucleoside triphosphate metabolic process,19_GO:0009987 cellular process,-8.2,4.9,8,21160,202,431,20,4.6,1,11674|11931|12628|15275|15481|18102|18655|18746|54405|57423|66046|66377|66414|67126|67184|68194|68197|68375|78330|407785,Aldoa|Atp1b1|Cfh|Hk1|Hspa8|Nme1|Pgk1|Pkm|Ndufa1|Atp5mf|Ndufb5|Ndufc1|Ndufa12|Atp5f1e|Ndufa13|Ndufb4|Ndufc2|Ndufa8|Ndufv3|Ndufs6,-5.4,hits
GO Biological Processes,19,GO:0009206,purine ribonucleoside triphosphate biosynthetic process,19_GO:0009987 cellular process,-8.2,7.3,8.8,21160,94,431,14,3.2,0.85,11674|18102|54405|57423|66046|66377|66414|67126|67184|68194|68197|68375|78330|407785,Aldoa|Nme1|Ndufa1|Atp5mf|Ndufb5|Ndufc1|Ndufa12|Atp5f1e|Ndufa13|Ndufb4|Ndufc2|Ndufa8|Ndufv3|Ndufs6,-5.4,hits
GO Biological Processes,19,GO:0022904,respiratory electron transport chain,19_GO:0009987 cellular process,-8.1,6.6,8.6,21160,111,431,15,3.5,0.88,12857|12859|12861|12867|12868|22272|66142|66152|66414|66445|66594|68197|68375|78330|407785,Cox4i1|Cox5b|Cox6a1|Cox7c|Cox8a|Uqcrq|Cox7b|Uqcr10|Ndufa12|Cyc1|Uqcr11|Ndufc2|Ndufa8|Ndufv3|Ndufs6,-5.4,hits
GO Biological Processes,19,GO:0009145,purine nucleoside triphosphate biosynthetic process,19_GO:0009987 cellular process,-8.1,7.2,8.8,21160,95,431,14,3.2,0.85,11674|18102|54405|57423|66046|66377|66414|67126|67184|68194|68197|68375|78330|407785,Aldoa|Nme1|Ndufa1|Atp5mf|Ndufb5|Ndufc1|Ndufa12|Atp5f1e|Ndufa13|Ndufb4|Ndufc2|Ndufa8|Ndufv3|Ndufs6,-5.4,hits
GO Biological Processes,19,GO:0043603,amide metabolic process,19_GO:0009987 cellular process,-8.1,3.4,7.2,21160,414,431,29,6.7,1.2,13039|14598|14630|14775|14859|14870|15212|15488|18550|19156|19164|20397|20442|20597|20917|22027|26384|52538|54325|56208|56375|67180|68801|71949|72621|83603|104725|235339|320910,Ctsl|Ggt1|Gclm|Gpx1|Gsta3|Gstp1|Hexb|Hsd17b4|Furin|Psap|Psen1|Sgpl1|St3gal1|Smpd1|Suclg2|Hsp90b1|Gnpda1|Acaa2|Elovl1|Becn1|B4galt4|Yipf5|Elovl5|Cers5|Pdzd11|Elovl4|Sptssa|Dlat|Itgb8,-5.4,hits
GO Biological Processes,19,GO:0006754,ATP biosynthetic process,19_GO:0009987 cellular process,-8,7.8,8.9,21160,82,431,13,3,0.82,11674|54405|57423|66046|66377|66414|67126|67184|68194|68197|68375|78330|407785,Aldoa|Ndufa1|Atp5mf|Ndufb5|Ndufc1|Ndufa12|Atp5f1e|Ndufa13|Ndufb4|Ndufc2|Ndufa8|Ndufv3|Ndufs6,-5.3,hits
Reactome Gene Sets,6,R-MMU-114608,Platelet degranulation,,-7.9,6.4,8.4,21160,115,431,15,3.5,0.88,11674|12313|12527|12759|14456|19039|19156|19241|21859|22041|22339|27999|67988|68038|232345,Aldoa|Calm1|Cd9|Clu|Gas6|Lgals3bp|Psap|Tmsb4x|Timp3|Trf|Vegfa|Fam3c|Tmx3|Chid1|A2m,-5.2,hits
GO Biological Processes,19,GO:0009201,ribonucleoside triphosphate biosynthetic process,19_GO:0009987 cellular process,-7.9,6.9,8.5,21160,99,431,14,3.2,0.85,11674|18102|54405|57423|66046|66377|66414|67126|67184|68194|68197|68375|78330|407785,Aldoa|Nme1|Ndufa1|Atp5mf|Ndufb5|Ndufc1|Ndufa12|Atp5f1e|Ndufa13|Ndufb4|Ndufc2|Ndufa8|Ndufv3|Ndufs6,-5.2,hits
GO Biological Processes,19,GO:0015986,proton motive force-driven ATP synthesis,19_GO:0009987 cellular process,-7.9,8.5,9,21160,69,431,12,2.8,0.79,54405|57423|66046|66377|66414|67126|67184|68194|68197|68375|78330|407785,Ndufa1|Atp5mf|Ndufb5|Ndufc1|Ndufa12|Atp5f1e|Ndufa13|Ndufb4|Ndufc2|Ndufa8|Ndufv3|Ndufs6,-5.2,hits
GO Biological Processes,19,GO:0042176,regulation of protein catabolic process,19_GO:0050789 regulation of biological process,-7.8,3.5,7.2,21160,374,431,27,6.3,1.2,11816|11820|12520|12759|13001|13010|14609|14673|14734|14775|15516|15519|18263|18550|19164|19186|20333|20660|20682|20720|21859|22041|22284|67184|72736|114128|192176,Apoe|App|Cd81|Clu|Csnk2b|Cst3|Gja1|Gna12|Gpc3|Gpx1|Hsp90ab1|Hsp90aa1|Odc1|Furin|Psen1|Psme1|Sec22b|Sorl1|Sox9|Serpine2|Timp3|Trf|Usp9x|Ndufa13|Tmx1|Laptm4b|Flna,-5.2,hits
Reactome Gene Sets,6,R-MMU-6798695,Neutrophil degranulation,,-7.8,3.1,6.9,21160,506,431,32,7.4,1.3,11674|11984|12010|12654|13001|13010|13014|13030|13033|13200|14319|14569|14870|15212|15481|15516|15519|16410|16423|17319|18746|19156|19261|22139|26442|27357|56455|68197|76299|96979|108015|215449,Aldoa|Atp6v0c|B2m|Chi3l1|Csnk2b|Cst3|Cstb|Ctsb|Ctsd|Ddost|Fth1|Gdi2|Gstp1|Hexb|Hspa8|Hsp90ab1|Hsp90aa1|Itgav|Cd47|Mif|Pkm|Psap|Sirpa|Ttr|Psma5|Gyg1|Dynll1|Ndufc2|Erp44|Ptges2|Chrnb4|Rap1b,-5.1,hits
Reactome Gene Sets,6,R-MMU-76005,Response to elevated platelet cytosolic Ca2+,,-7.7,6.2,8.2,21160,119,431,15,3.5,0.88,11674|12313|12527|12759|14456|19039|19156|19241|21859|22041|22339|27999|67988|68038|232345,Aldoa|Calm1|Cd9|Clu|Gas6|Lgals3bp|Psap|Tmsb4x|Timp3|Trf|Vegfa|Fam3c|Tmx3|Chid1|A2m,-5.1,hits
KEGG Pathway,24,mmu04141,Protein processing in endoplasmic reticulum - Mus musculus (house mouse),,-7.7,5,7.8,21160,175,431,18,4.2,0.96,12317|13200|14827|14828|15481|15516|15519|20014|22027|54197|66105|66357|67838|70361|71853|81910|110379|386649,Calr|Ddost|Pdia3|Hspa5|Hspa8|Hsp90ab1|Hsp90aa1|Rpn2|Hsp90b1|Rnf5|Ube2d3|Ostc|Dnajb11|Lman1|Pdia6|Rrbp1|Sec13|Nsfl1c,-5.1,hits
GO Biological Processes,19,GO:0022900,electron transport chain,19_GO:0009987 cellular process,-7.6,6.1,8.1,21160,120,431,15,3.5,0.88,12857|12859|12861|12867|12868|22272|66142|66152|66414|66445|66594|68197|68375|78330|407785,Cox4i1|Cox5b|Cox6a1|Cox7c|Cox8a|Uqcrq|Cox7b|Uqcr10|Ndufa12|Cyc1|Uqcr11|Ndufc2|Ndufa8|Ndufv3|Ndufs6,-5,hits
GO Biological Processes,19,GO:0009141,nucleoside triphosphate metabolic process,19_GO:0009987 cellular process,-7.6,4.5,7.5,21160,218,431,20,4.6,1,11674|11931|12628|15275|15481|18102|18655|18746|54405|57423|66046|66377|66414|67126|67184|68194|68197|68375|78330|407785,Aldoa|Atp1b1|Cfh|Hk1|Hspa8|Nme1|Pgk1|Pkm|Ndufa1|Atp5mf|Ndufb5|Ndufc1|Ndufa12|Atp5f1e|Ndufa13|Ndufb4|Ndufc2|Ndufa8|Ndufv3|Ndufs6,-5,hits
