_MEMBER_hits,_LogP_hits,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,-8.1,GO:0009145,purine nucleoside triphosphate biosynthetic process,M1,1,0
1,-3.2,GO:0030148,sphingolipid biosynthetic process,M1,1,0
1,-2.5,GO:0034614,cellular response to reactive oxygen species,M1,1,0
1,-3.5,GO:0070201,regulation of establishment of protein localization,M1,1,0
1,-4.7,R-MMU-382551,Transport of small molecules,M1,1,0
1,-2.6,GO:0032231,regulation of actin filament bundle assembly,M1,1,0
1,-4.5,GO:2000147,positive regulation of cell motility,M1,1,0
1,-2.9,GO:0104004,cellular response to environmental stimulus,M1,1,0
1,-3,GO:0042303,molting cycle,M1,1,0
1,-4.1,GO:0071675,regulation of mononuclear cell migration,M1,1,0
1,-12,mmu05016,Huntington disease - Mus musculus (house mouse),M1,1,0
1,-5.2,R-MMU-1442490,Collagen degradation,M1,1,0
1,-2.7,R-MMU-6806667,Metabolism of fat-soluble vitamins,M1,1,0
1,-2.6,GO:0006622,protein targeting to lysosome,M1,1,0
1,-2.7,GO:1902230,negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage,M1,1,0
1,-2.7,GO:1902902,negative regulation of autophagosome assembly,M1,1,0
1,-3,R-MMU-3000480,Scavenging by Class A Receptors,M1,1,0
1,-2.6,GO:0071868,cellular response to monoamine stimulus,M1,1,0
1,-2.3,GO:0001657,ureteric bud development,M1,1,0
1,-2.8,GO:0007005,mitochondrion organization,M1,1,0
1,-3.4,GO:0007611,learning or memory,M1,1,0
1,-2.1,GO:1905475,regulation of protein localization to membrane,M1,1,0
1,-2.2,GO:0042440,pigment metabolic process,M1,1,0
1,-2.4,GO:0030007,intracellular potassium ion homeostasis,M1,1,0
1,-3,GO:0046824,positive regulation of nucleocytoplasmic transport,M1,1,0
1,-2.3,GO:0010720,positive regulation of cell development,M1,1,0
1,-2.3,GO:0043269,regulation of monoatomic ion transport,M1,1,0
1,-2.1,GO:0048710,regulation of astrocyte differentiation,M1,1,0
1,-2.3,GO:0016242,negative regulation of macroautophagy,M1,1,0
1,-3.7,GO:0050680,negative regulation of epithelial cell proliferation,M1,1,0
1,-3.2,GO:0010837,regulation of keratinocyte proliferation,M1,1,0
1,-3,GO:0071281,cellular response to iron ion,M1,1,0
1,-2.7,GO:0002028,regulation of sodium ion transport,M1,1,0
1,-2.1,GO:0090083,regulation of inclusion body assembly,M1,1,0
1,-2.3,R-MMU-2243919,Crosslinking of collagen fibrils,M1,1,0
1,-2.1,GO:1903789,regulation of amino acid transmembrane transport,M1,1,0
1,-2.8,GO:0090151,establishment of protein localization to mitochondrial membrane,M1,1,0
1,-2.5,WP434,TCA cycle,M1,1,0
1,-2.5,GO:0030149,sphingolipid catabolic process,M1,1,0
1,-2.7,GO:0021549,cerebellum development,M1,1,0
1,-2.7,GO:0010721,negative regulation of cell development,M1,1,0
1,-2.9,mmu04723,Retrograde endocannabinoid signaling - Mus musculus (house mouse),M1,1,0
1,-2.3,GO:1900182,positive regulation of protein localization to nucleus,M1,1,0
1,-3.1,WP5140,Oxylipins pathways,M1,1,0
1,-2.8,GO:0050890,cognition,M1,1,0
1,-3.2,GO:0051781,positive regulation of cell division,M1,1,0
1,-2.5,GO:0045048,protein insertion into ER membrane,M1,1,0
1,-2.5,R-MMU-4086400,PCP/CE pathway,M1,1,0
1,-3.7,GO:0030111,regulation of Wnt signaling pathway,M1,1,0
1,-2.5,GO:0045668,negative regulation of osteoblast differentiation,M1,1,0
1,-3.2,GO:0051497,negative regulation of stress fiber assembly,M1,1,0
1,-3.7,GO:2001242,regulation of intrinsic apoptotic signaling pathway,M1,1,0
1,-12,R-MMU-611105,Respiratory electron transport,M1,1,0
1,-2,R-MMU-9709957,Sensory Perception,M1,1,0
1,-2.5,GO:0043403,skeletal muscle tissue regeneration,M1,1,0
1,-2.3,WP85,Focal adhesion,M1,1,0
1,-2.2,GO:0031345,negative regulation of cell projection organization,M1,1,0
1,-3.1,GO:2000146,negative regulation of cell motility,M1,1,0
1,-3.5,GO:0007033,vacuole organization,M1,1,0
1,-2.4,GO:0021695,cerebellar cortex development,M1,1,0
1,-2.5,WP662,Amino acid metabolism,M1,1,0
1,-2.3,GO:1901615,organic hydroxy compound metabolic process,M1,1,0
1,-11,mmu05022,Pathways of neurodegeneration - multiple diseases - Mus musculus (house mouse),M1,1,0
1,-5.3,GO:0009260,ribonucleotide biosynthetic process,M1,1,0
1,-4.8,GO:0048514,blood vessel morphogenesis,M1,1,0
1,-2,GO:0030001,metal ion transport,M1,1,0
1,-3.4,GO:0071280,cellular response to copper ion,M1,1,0
1,-7,R-MMU-446203,Asparagine N-linked glycosylation,M1,1,0
1,-7.7,mmu04141,Protein processing in endoplasmic reticulum - Mus musculus (house mouse),M1,1,0
1,-3.1,GO:0008360,regulation of cell shape,M1,1,0
1,-6.6,GO:0034249,negative regulation of amide metabolic process,M1,1,0
1,-2.2,GO:0045137,development of primary sexual characteristics,M1,1,0
1,-2.3,GO:0002573,myeloid leukocyte differentiation,M1,1,0
1,-2.1,GO:0050953,sensory perception of light stimulus,M1,1,0
1,-2.3,GO:0090066,regulation of anatomical structure size,M1,1,0
1,-4.1,GO:0034220,monoatomic ion transmembrane transport,M1,1,0
1,-2.2,GO:0001843,neural tube closure,M1,1,0
1,-2.1,GO:0045321,leukocyte activation,M1,1,0
1,-2.2,GO:1900180,regulation of protein localization to nucleus,M1,1,0
1,-3.8,GO:1902600,proton transmembrane transport,M1,1,0
1,-3.4,GO:0010038,response to metal ion,M1,1,0
1,-2.7,GO:0033273,response to vitamin,M1,1,0
1,-4.7,GO:0022604,regulation of cell morphogenesis,M1,1,0
1,-2.9,GO:0045050,protein insertion into ER membrane by stop-transfer membrane-anchor sequence,M1,1,0
1,-4,GO:0006812,monoatomic cation transport,M1,1,0
1,-3,GO:1903894,regulation of IRE1-mediated unfolded protein response,M1,1,0
1,-3.9,GO:0051962,positive regulation of nervous system development,M1,1,0
1,-2.4,mmu04071,Sphingolipid signaling pathway - Mus musculus (house mouse),M1,1,0
1,-2.4,GO:0042326,negative regulation of phosphorylation,M1,1,0
1,-3.7,GO:0050673,epithelial cell proliferation,M1,1,0
1,-2.7,GO:0062197,cellular response to chemical stress,M1,1,0
1,-3.3,GO:0060070,canonical Wnt signaling pathway,M1,1,0
1,-3,GO:0048280,vesicle fusion with Golgi apparatus,M1,1,0
1,-4.4,R-MMU-2129379,Molecules associated with elastic fibres,M1,1,0
1,-7,R-MMU-1474244,Extracellular matrix organization,M1,1,0
1,-2.9,GO:0046148,pigment biosynthetic process,M1,1,0
1,-3.4,GO:0006536,glutamate metabolic process,M1,1,0
1,-3.1,R-MMU-1236975,Antigen processing-Cross presentation,M1,1,0
1,-7.9,GO:0015986,proton motive force-driven ATP synthesis,M1,1,0
1,-2.8,GO:0009410,response to xenobiotic stimulus,M1,1,0
1,-2.5,GO:1903050,regulation of proteolysis involved in protein catabolic process,M1,1,0
1,-8.2,GO:0009206,purine ribonucleoside triphosphate biosynthetic process,M1,1,0
1,-6.4,GO:1902532,negative regulation of intracellular signal transduction,M1,1,0
1,-4.8,R-MMU-6807878,COPI-mediated anterograde transport,M1,1,0
1,-6.6,GO:0010256,endomembrane system organization,M1,1,0
1,-4.3,GO:0043523,regulation of neuron apoptotic process,M1,1,0
1,-4.9,GO:0030510,regulation of BMP signaling pathway,M1,1,0
1,-4.2,GO:0090150,establishment of protein localization to membrane,M1,1,0
1,-3.1,GO:0048592,eye morphogenesis,M1,1,0
1,-2.4,GO:0019318,hexose metabolic process,M1,1,0
1,-2,GO:0060009,Sertoli cell development,M1,1,0
1,-2.7,GO:1990535,neuron projection maintenance,M1,1,0
1,-3.5,GO:0006886,intracellular protein transport,M1,1,0
1,-5.1,GO:0019725,cellular homeostasis,M1,1,0
1,-2.5,WP3675,Factors and pathways affecting insulin like growth factor IGF1 Akt signaling,M1,1,0
1,-4,GO:0050769,positive regulation of neurogenesis,M1,1,0
1,-2.1,GO:0051131,chaperone-mediated protein complex assembly,M1,1,0
1,-3.5,GO:0045765,regulation of angiogenesis,M1,1,0
1,-3.5,GO:0044409,symbiont entry into host,M1,1,0
1,-3.3,R-MMU-3700989,Transcriptional Regulation by TP53,M1,1,0
1,-2.5,GO:0050920,regulation of chemotaxis,M1,1,0
1,-2.4,GO:0003013,circulatory system process,M1,1,0
1,-2.4,GO:0098659,inorganic cation import across plasma membrane,M1,1,0
1,-3.8,WP4491,Elongation of very long chain fatty acids,M1,1,0
1,-3,R-MMU-1650814,Collagen biosynthesis and modifying enzymes,M1,1,0
1,-3.7,GO:0007584,response to nutrient,M1,1,0
1,-4.1,GO:0051668,localization within membrane,M1,1,0
1,-2.5,GO:0001754,eye photoreceptor cell differentiation,M1,1,0
1,-2.4,R-MMU-9861718,Regulation of pyruvate metabolism,M1,1,0
1,-2.4,GO:0007030,Golgi organization,M1,1,0
1,-2.1,GO:0042445,hormone metabolic process,M1,1,0
1,-2.5,GO:0042593,glucose homeostasis,M1,1,0
1,-2.5,GO:0001525,angiogenesis,M1,1,0
1,-4.4,R-MMU-194315,Signaling by Rho GTPases,M1,1,0
1,-3.7,GO:1904705,regulation of vascular associated smooth muscle cell proliferation,M1,1,0
1,-2.9,GO:0022037,metencephalon development,M1,1,0
1,-2.2,GO:0051347,positive regulation of transferase activity,M1,1,0
1,-3.4,GO:0044282,small molecule catabolic process,M1,1,0
1,-4.1,GO:0071248,cellular response to metal ion,M1,1,0
1,-3.6,GO:0060627,regulation of vesicle-mediated transport,M1,1,0
1,-2.2,GO:1902305,regulation of sodium ion transmembrane transport,M1,1,0
1,-2.8,GO:0046626,regulation of insulin receptor signaling pathway,M1,1,0
1,-4.8,GO:0007613,memory,M1,1,0
1,-2.5,R-MMU-1280218,Adaptive Immune System,M1,1,0
1,-2.5,GO:0043648,dicarboxylic acid metabolic process,M1,1,0
1,-2.9,GO:0043085,positive regulation of catalytic activity,M1,1,0
1,-2.3,GO:0001933,negative regulation of protein phosphorylation,M1,1,0
1,-2.5,GO:0030901,midbrain development,M1,1,0
1,-7.7,R-MMU-76005,Response to elevated platelet cytosolic Ca2+,M1,1,0
1,-3,GO:0051494,negative regulation of cytoskeleton organization,M1,1,0
1,-3.3,GO:0008610,lipid biosynthetic process,M1,1,0
1,-2.3,GO:0035336,long-chain fatty-acyl-CoA metabolic process,M1,1,0
1,-2.1,GO:0008015,blood circulation,M1,1,0
1,-6.6,GO:0072521,purine-containing compound metabolic process,M1,1,0
1,-4.1,R-MMU-1679131,Trafficking and processing of endosomal TLR,M1,1,0
1,-3.3,WP318,Eicosanoid synthesis,M1,1,0
1,-2.6,R-MMU-399954,Sema3A PAK dependent Axon repulsion,M1,1,0
1,-14,R-MMU-1428517,Aerobic respiration and respiratory electron transport,M1,1,0
1,-5.1,GO:0030198,extracellular matrix organization,M1,1,0
1,-4.2,R-MMU-2187338,Visual phototransduction,M1,1,0
1,-2.4,GO:0006002,fructose 6-phosphate metabolic process,M1,1,0
1,-4.1,R-MMU-71387,Metabolism of carbohydrates,M1,1,0
1,-5.4,GO:1902903,regulation of supramolecular fiber organization,M1,1,0
1,-3.3,GO:0051701,biological process involved in interaction with host,M1,1,0
1,-3,GO:0060572,morphogenesis of an epithelial bud,M1,1,0
1,-3.5,GO:1901163,regulation of trophoblast cell migration,M1,1,0
1,-3.7,mmu01230,Biosynthesis of amino acids - Mus musculus (house mouse),M1,1,0
1,-6.8,GO:0045807,positive regulation of endocytosis,M1,1,0
1,-2.9,GO:0016331,morphogenesis of embryonic epithelium,M1,1,0
1,-4.2,R-MMU-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",M1,1,0
1,-4.4,GO:0030100,regulation of endocytosis,M1,1,0
1,-2.2,GO:0045687,positive regulation of glial cell differentiation,M1,1,0
1,-4.2,GO:0033108,mitochondrial respiratory chain complex assembly,M1,1,0
1,-3.4,GO:0051223,regulation of protein transport,M1,1,0
1,-3.9,GO:0072337,modified amino acid transport,M1,1,0
1,-4.3,R-MMU-9013418,RHOBTB2 GTPase cycle,M1,1,0
1,-3.2,GO:0034764,positive regulation of transmembrane transport,M1,1,0
1,-3.4,R-MMU-2046105,Linoleic acid (LA) metabolism,M1,1,0
1,-2.1,GO:0007548,sex differentiation,M1,1,0
1,-2.8,GO:0034976,response to endoplasmic reticulum stress,M1,1,0
1,-2.9,GO:1905476,negative regulation of protein localization to membrane,M1,1,0
1,-2.3,GO:0009314,response to radiation,M1,1,0
1,-2.5,GO:0003143,embryonic heart tube morphogenesis,M1,1,0
1,-2.3,GO:1900221,regulation of amyloid-beta clearance,M1,1,0
1,-4.4,GO:0009165,nucleotide biosynthetic process,M1,1,0
1,-4,GO:0098739,import across plasma membrane,M1,1,0
1,-3.7,GO:0045861,negative regulation of proteolysis,M1,1,0
1,-3.3,R-MMU-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,M1,1,0
1,-4.1,R-MMU-170834,Signaling by TGF-beta Receptor Complex,M1,1,0
1,-2.6,R-MMU-373755,Semaphorin interactions,M1,1,0
1,-2,R-MMU-174824,"Plasma lipoprotein assembly, remodeling, and clearance",M1,1,0
1,-4.4,R-MMU-2453902,The canonical retinoid cycle in rods (twilight vision),M1,1,0
1,-2.7,R-MMU-9033241,Peroxisomal protein import,M1,1,0
1,-5.8,R-MMU-9864848,Complex IV assembly,M1,1,0
1,-2.6,GO:0043112,receptor metabolic process,M1,1,0
1,-3.2,GO:0050808,synapse organization,M1,1,0
1,-4.9,GO:0016032,viral process,M1,1,0
1,-2.5,WP4350,Omega 3 omega 6 fatty acid synthesis,M1,1,0
1,-3,GO:0042633,hair cycle,M1,1,0
1,-3.5,GO:2001028,positive regulation of endothelial cell chemotaxis,M1,1,0
1,-2.4,GO:0097212,lysosomal membrane organization,M1,1,0
1,-3.2,GO:0071867,response to monoamine,M1,1,0
1,-2,GO:1901142,insulin metabolic process,M1,1,0
1,-2,GO:0070861,regulation of protein exit from endoplasmic reticulum,M1,1,0
1,-7.9,R-MMU-114608,Platelet degranulation,M1,1,0
1,-7.5,GO:0009142,nucleoside triphosphate biosynthetic process,M1,1,0
1,-3,GO:0035338,long-chain fatty-acyl-CoA biosynthetic process,M1,1,0
1,-3,GO:0002693,positive regulation of cellular extravasation,M1,1,0
1,-2.1,R-MMU-8852276,The role of GTSE1 in G2/M progression after G2 checkpoint,M1,1,0
1,-3.4,GO:0030003,intracellular monoatomic cation homeostasis,M1,1,0
1,-2.5,GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,M1,1,0
1,-3.5,GO:0030168,platelet activation,M1,1,0
1,-2.9,GO:0051493,regulation of cytoskeleton organization,M1,1,0
1,-2.7,GO:0035337,fatty-acyl-CoA metabolic process,M1,1,0
1,-3.2,GO:0022404,molting cycle process,M1,1,0
1,-2.1,GO:0046942,carboxylic acid transport,M1,1,0
1,-2.9,GO:0046329,negative regulation of JNK cascade,M1,1,0
1,-8.1,GO:0022904,respiratory electron transport chain,M1,1,0
1,-3.1,GO:0010811,positive regulation of cell-substrate adhesion,M1,1,0
1,-2.7,GO:0048562,embryonic organ morphogenesis,M1,1,0
1,-3.3,GO:0090316,positive regulation of intracellular protein transport,M1,1,0
1,-5.4,GO:1902991,regulation of amyloid precursor protein catabolic process,M1,1,0
1,-5.3,GO:0090407,organophosphate biosynthetic process,M1,1,0
1,-4.5,GO:0002064,epithelial cell development,M1,1,0
1,-2.2,GO:0006734,NADH metabolic process,M1,1,0
1,-6,R-MMU-9711123,Cellular response to chemical stress,M1,1,0
1,-3,GO:0032355,response to estradiol,M1,1,0
1,-2.5,GO:1903670,regulation of sprouting angiogenesis,M1,1,0
1,-4.1,GO:0002502,peptide antigen assembly with MHC class I protein complex,M1,1,0
1,-5,R-MMU-556833,Metabolism of lipids,M1,1,0
1,-5.8,mmu04612,Antigen processing and presentation - Mus musculus (house mouse),M1,1,0
1,-4.3,GO:0046850,regulation of bone remodeling,M1,1,0
1,-2.1,GO:0009896,positive regulation of catabolic process,M1,1,0
1,-2.5,GO:0009746,response to hexose,M1,1,0
1,-2.2,GO:0046184,aldehyde biosynthetic process,M1,1,0
1,-4.1,GO:2001236,regulation of extrinsic apoptotic signaling pathway,M1,1,0
1,-3.3,GO:0040007,growth,M1,1,0
1,-2.8,GO:0031647,regulation of protein stability,M1,1,0
1,-2.2,GO:0033623,regulation of integrin activation,M1,1,0
1,-4.5,GO:0006979,response to oxidative stress,M1,1,0
1,-4.1,GO:0002397,MHC class I protein complex assembly,M1,1,0
1,-3.4,GO:0050801,monoatomic ion homeostasis,M1,1,0
1,-2.5,mmu04510,Focal adhesion - Mus musculus (house mouse),M1,1,0
1,-2.3,GO:0031547,brain-derived neurotrophic factor receptor signaling pathway,M1,1,0
1,-3.9,GO:0007040,lysosome organization,M1,1,0
1,-2,GO:0044794,positive regulation by host of viral process,M1,1,0
1,-3.2,GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport,M1,1,0
1,-5,GO:0046390,ribose phosphate biosynthetic process,M1,1,0
1,-2.1,WP1270,Endochondral ossification,M1,1,0
1,-4.2,GO:0051960,regulation of nervous system development,M1,1,0
1,-2.6,GO:0016054,organic acid catabolic process,M1,1,0
1,-2,GO:0038065,collagen-activated signaling pathway,M1,1,0
1,-5.1,GO:0032981,mitochondrial respiratory chain complex I assembly,M1,1,0
1,-2.6,GO:0006883,intracellular sodium ion homeostasis,M1,1,0
1,-2.3,GO:0040034,"regulation of development, heterochronic",M1,1,0
1,-2.1,GO:0010958,regulation of amino acid import across plasma membrane,M1,1,0
1,-4.9,R-MMU-1566948,Elastic fibre formation,M1,1,0
1,-3.1,GO:0070555,response to interleukin-1,M1,1,0
1,-4.7,WP1248,Oxidative phosphorylation,M1,1,0
1,-2,GO:0015849,organic acid transport,M1,1,0
1,-2.2,WP164,Glutathione metabolism,M1,1,0
1,-2.7,WP4348,Eicosanoid metabolism via lipoxygenases LOX,M1,1,0
1,-2.4,GO:0033157,regulation of intracellular protein transport,M1,1,0
1,-3.4,R-MMU-9706574,RHOBTB GTPase Cycle,M1,1,0
1,-4.2,GO:0043086,negative regulation of catalytic activity,M1,1,0
1,-7.2,GO:1902430,negative regulation of amyloid-beta formation,M1,1,0
1,-2.3,GO:0032388,positive regulation of intracellular transport,M1,1,0
1,-8,GO:0006754,ATP biosynthetic process,M1,1,0
1,-3,GO:1902229,regulation of intrinsic apoptotic signaling pathway in response to DNA damage,M1,1,0
1,-2.5,R-MMU-1236974,ER-Phagosome pathway,M1,1,0
1,-5.8,R-MMU-1474228,Degradation of the extracellular matrix,M1,1,0
1,-6.4,GO:1901293,nucleoside phosphate biosynthetic process,M1,1,0
1,-2.4,GO:0046548,retinal rod cell development,M1,1,0
1,-3,GO:0042177,negative regulation of protein catabolic process,M1,1,0
1,-2.7,GO:0043010,camera-type eye development,M1,1,0
1,-3.1,GO:0030879,mammary gland development,M1,1,0
1,-6.6,GO:0055086,nucleobase-containing small molecule metabolic process,M1,1,0
1,-3.8,GO:0045428,regulation of nitric oxide biosynthetic process,M1,1,0
1,-8.2,GO:0009199,ribonucleoside triphosphate metabolic process,M1,1,0
1,-3,GO:0097190,apoptotic signaling pathway,M1,1,0
1,-2.4,GO:0043508,negative regulation of JUN kinase activity,M1,1,0
1,-2,GO:0002690,positive regulation of leukocyte chemotaxis,M1,1,0
1,-4.8,mmu04978,Mineral absorption - Mus musculus (house mouse),M1,1,0
1,-4.1,GO:0090288,negative regulation of cellular response to growth factor stimulus,M1,1,0
1,-2.2,GO:0090100,positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,M1,1,0
1,-3.8,GO:0043408,regulation of MAPK cascade,M1,1,0
1,-2.1,R-MMU-168898,Toll-like Receptor Cascades,M1,1,0
1,-2.1,GO:0043117,positive regulation of vascular permeability,M1,1,0
1,-2.6,GO:0048008,platelet-derived growth factor receptor signaling pathway,M1,1,0
1,-5.3,GO:1901137,carbohydrate derivative biosynthetic process,M1,1,0
1,-2.3,GO:0006687,glycosphingolipid metabolic process,M1,1,0
1,-2.1,GO:0035023,regulation of Rho protein signal transduction,M1,1,0
1,-14,GO:0045333,cellular respiration,M1,1,0
1,-6.5,R-MMU-9707564,Cytoprotection by HMOX1,M1,1,0
1,-2.6,R-MMU-2162123,Synthesis of Prostaglandins (PG) and Thromboxanes (TX),M1,1,0
1,-4,GO:0035437,maintenance of protein localization in endoplasmic reticulum,M1,1,0
1,-3.2,GO:0007599,hemostasis,M1,1,0
1,-6.8,GO:0051604,protein maturation,M1,1,0
1,-4.4,GO:0016053,organic acid biosynthetic process,M1,1,0
1,-3.6,GO:0034626,"fatty acid elongation, polyunsaturated fatty acid",M1,1,0
1,-2.6,GO:0043065,positive regulation of apoptotic process,M1,1,0
1,-2.4,GO:0035107,appendage morphogenesis,M1,1,0
1,-2.8,GO:0000165,MAPK cascade,M1,1,0
1,-3,R-MMU-8948216,Collagen chain trimerization,M1,1,0
1,-2,GO:0001935,endothelial cell proliferation,M1,1,0
1,-2.5,GO:1903034,regulation of response to wounding,M1,1,0
1,-3.5,GO:0052547,regulation of peptidase activity,M1,1,0
1,-11,mmu04714,Thermogenesis - Mus musculus (house mouse),M1,1,0
1,-2.2,GO:0046467,membrane lipid biosynthetic process,M1,1,0
1,-3,GO:0019677,NAD catabolic process,M1,1,0
1,-4,R-MMU-199991,Membrane Trafficking,M1,1,0
1,-3,GO:0106027,neuron projection organization,M1,1,0
1,-2.1,R-MMU-3858494,Beta-catenin independent WNT signaling,M1,1,0
1,-2.7,GO:1905897,regulation of response to endoplasmic reticulum stress,M1,1,0
1,-2.1,GO:0019098,reproductive behavior,M1,1,0
1,-2.8,GO:0042989,sequestering of actin monomers,M1,1,0
1,-2.3,GO:0032006,regulation of TOR signaling,M1,1,0
1,-6.5,GO:0032507,maintenance of protein location in cell,M1,1,0
1,-3.1,GO:0042307,positive regulation of protein import into nucleus,M1,1,0
1,-3.7,GO:0048711,positive regulation of astrocyte differentiation,M1,1,0
1,-5,GO:0051222,positive regulation of protein transport,M1,1,0
1,-2.1,GO:0043462,regulation of ATP-dependent activity,M1,1,0
1,-5.6,R-MMU-9006934,Signaling by Receptor Tyrosine Kinases,M1,1,0
1,-8.4,GO:0035239,tube morphogenesis,M1,1,0
1,-5.7,GO:0009150,purine ribonucleotide metabolic process,M1,1,0
1,-3,GO:0045039,protein insertion into mitochondrial inner membrane,M1,1,0
1,-2.5,GO:0061462,protein localization to lysosome,M1,1,0
1,-3.9,GO:0001944,vasculature development,M1,1,0
1,-3.4,GO:1901342,regulation of vasculature development,M1,1,0
1,-2.2,GO:0019682,glyceraldehyde-3-phosphate metabolic process,M1,1,0
1,-2.2,GO:0030850,prostate gland development,M1,1,0
1,-2.9,GO:0046513,ceramide biosynthetic process,M1,1,0
1,-3.3,WP157,Glycolysis and gluconeogenesis,M1,1,0
1,-3.4,GO:0021537,telencephalon development,M1,1,0
1,-3.4,GO:1903286,regulation of potassium ion import,M1,1,0
1,-3.4,GO:0006735,NADH regeneration,M1,1,0
1,-5,GO:0072001,renal system development,M1,1,0
1,-13,mmu05012,Parkinson disease - Mus musculus (house mouse),M1,1,0
1,-3.6,GO:0070371,ERK1 and ERK2 cascade,M1,1,0
1,-2.2,GO:1903707,negative regulation of hemopoiesis,M1,1,0
1,-2.2,GO:0021915,neural tube development,M1,1,0
1,-6.2,GO:0072522,purine-containing compound biosynthetic process,M1,1,0
1,-3,GO:0048589,developmental growth,M1,1,0
1,-4.2,GO:0060688,regulation of morphogenesis of a branching structure,M1,1,0
1,-3,GO:0007021,tubulin complex assembly,M1,1,0
1,-2.6,GO:0001501,skeletal system development,M1,1,0
1,-4.5,GO:0006672,ceramide metabolic process,M1,1,0
1,-3.3,GO:0060602,branch elongation of an epithelium,M1,1,0
1,-4,GO:0006122,"mitochondrial electron transport, ubiquinol to cytochrome c",M1,1,0
1,-3,GO:0048660,regulation of smooth muscle cell proliferation,M1,1,0
1,-4.9,GO:0030855,epithelial cell differentiation,M1,1,0
1,-2.8,GO:1904646,cellular response to amyloid-beta,M1,1,0
1,-2.4,mmu00480,Glutathione metabolism - Mus musculus (house mouse),M1,1,0
1,-2.5,R-MMU-196854,Metabolism of vitamins and cofactors,M1,1,0
1,-4.5,GO:0019058,viral life cycle,M1,1,0
1,-3.6,GO:0070848,response to growth factor,M1,1,0
1,-2.4,GO:0032271,regulation of protein polymerization,M1,1,0
1,-14,mmu05010,Alzheimer disease - Mus musculus (house mouse),M1,1,0
1,-3.2,GO:0055080,monoatomic cation homeostasis,M1,1,0
1,-2.3,GO:0001841,neural tube formation,M1,1,0
1,-4.9,GO:0055082,intracellular chemical homeostasis,M1,1,0
1,-3.1,R-MMU-2173789,TGF-beta receptor signaling activates SMADs,M1,1,0
1,-2.5,GO:0097084,vascular associated smooth muscle cell development,M1,1,0
1,-5.7,GO:0006123,"mitochondrial electron transport, cytochrome c to oxygen",M1,1,0
1,-2.5,GO:0036376,sodium ion export across plasma membrane,M1,1,0
1,-2.6,GO:0071870,cellular response to catecholamine stimulus,M1,1,0
1,-2.3,GO:0061025,membrane fusion,M1,1,0
1,-2.3,GO:2000027,regulation of animal organ morphogenesis,M1,1,0
1,-4.1,GO:0014910,regulation of smooth muscle cell migration,M1,1,0
1,-5.7,R-MMU-76002,"Platelet activation, signaling and aggregation",M1,1,0
1,-6.9,GO:0045185,maintenance of protein location,M1,1,0
1,-2.6,mmu00062,Fatty acid elongation - Mus musculus (house mouse),M1,1,0
1,-2.5,GO:0098771,inorganic ion homeostasis,M1,1,0
1,-5,GO:0048729,tissue morphogenesis,M1,1,0
1,-3.6,GO:1903288,positive regulation of potassium ion import across plasma membrane,M1,1,0
1,-2.4,GO:0045429,positive regulation of nitric oxide biosynthetic process,M1,1,0
1,-2,WP1259,Retinol metabolism,M1,1,0
1,-3,GO:0010810,regulation of cell-substrate adhesion,M1,1,0
1,-2.1,GO:0014912,negative regulation of smooth muscle cell migration,M1,1,0
1,-6.4,GO:0002009,morphogenesis of an epithelium,M1,1,0
1,-2.6,GO:0044272,sulfur compound biosynthetic process,M1,1,0
1,-3.7,GO:0072659,protein localization to plasma membrane,M1,1,0
1,-3.8,GO:0060736,prostate gland growth,M1,1,0
1,-2.6,GO:0021700,developmental maturation,M1,1,0
1,-7.8,GO:0042176,regulation of protein catabolic process,M1,1,0
1,-2.7,GO:0045859,regulation of protein kinase activity,M1,1,0
1,-2,mmu05205,Proteoglycans in cancer - Mus musculus (house mouse),M1,1,0
1,-2.5,GO:1904645,response to amyloid-beta,M1,1,0
1,-5.2,GO:0009259,ribonucleotide metabolic process,M1,1,0
1,-3,GO:2001026,regulation of endothelial cell chemotaxis,M1,1,0
1,-17,mmu00190,Oxidative phosphorylation - Mus musculus (house mouse),M1,1,0
1,-2.9,R-MMU-70171,Glycolysis,M1,1,0
1,-2,R-MMU-9860931,Response of endothelial cells to shear stress,M1,1,0
1,-5,GO:0019693,ribose phosphate metabolic process,M1,1,0
1,-2.6,GO:0031638,zymogen activation,M1,1,0
1,-7.9,GO:0009201,ribonucleoside triphosphate biosynthetic process,M1,1,0
1,-2.2,GO:0099175,regulation of postsynapse organization,M1,1,0
1,-2.2,GO:0070050,neuron cellular homeostasis,M1,1,0
1,-2.2,GO:0032102,negative regulation of response to external stimulus,M1,1,0
1,-2.2,GO:0046466,membrane lipid catabolic process,M1,1,0
1,-2.6,GO:0002688,regulation of leukocyte chemotaxis,M1,1,0
1,-2.5,GO:0002501,peptide antigen assembly with MHC protein complex,M1,1,0
1,-2.7,GO:0006007,glucose catabolic process,M1,1,0
1,-2,mmu04964,Proximal tubule bicarbonate reclamation - Mus musculus (house mouse),M1,1,0
