_MEMBER_hits,_LogP_hits,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-17.019136987634962,mmu00190,M1,1,0,KEGG Pathway,24,Oxidative phosphorylation - Mus musculus (house mouse),,-17.019136987634962,9.053002254364745,13.834337947655289,21160,141,431,26,6.0324825986078885,1.1468279803913675,11984|12857|12859|12861|12864|12867|12868|22272|54405|57423|66046|66142|66152|66377|66414|66445|66594|67126|67184|68194|68197|68375|78330|108664|110323|407785,Atp6v0c|Cox4i1|Cox5b|Cox6a1|Cox6c|Cox7c|Cox8a|Uqcrq|Ndufa1|Atp5mf|Ndufb5|Cox7b|Uqcr10|Ndufc1|Ndufa12|Cyc1|Uqcr11|Atp5f1e|Ndufa13|Ndufb4|Ndufc2|Ndufa8|Ndufv3|Atp6v1h|Cox6b1|Ndufs6,-12.775379846605032,0,1,1,1,-17.019136987634962,10.414117977923084,
1,-16.429775255937454,GO:0006119,M1,1,0,GO Biological Processes,19,oxidative phosphorylation,19_GO:0009987 cellular process,-16.429775255937454,9.658057890532884,13.829140974725956,21160,122,431,24,5.568445475638051,1.1045539173174717,12857|12859|12861|12864|12867|12868|22272|54405|57423|66046|66142|66152|66377|66414|66445|66594|67126|67184|68194|68197|68375|78330|110323|407785,Cox4i1|Cox5b|Cox6a1|Cox6c|Cox7c|Cox8a|Uqcrq|Ndufa1|Atp5mf|Ndufb5|Cox7b|Uqcr10|Ndufc1|Ndufa12|Cyc1|Uqcr11|Atp5f1e|Ndufa13|Ndufb4|Ndufc2|Ndufa8|Ndufv3|Cox6b1|Ndufs6,-12.487048110571505,0,1,0,0,-17.019136987634962,10.414117977923084,
1,-16.065844189851784,GO:0009060,M1,1,0,GO Biological Processes,19,aerobic respiration,19_GO:0009987 cellular process,-16.065844189851784,7.890288365926417,12.928917332456006,21160,168,431,27,6.2645011600928076,1.1672305863967631,11429|12857|12859|12861|12864|12867|12868|20917|22272|54405|57423|66046|66142|66152|66377|66414|66445|66594|67126|67184|68194|68197|68375|78330|110323|235339|407785,Aco2|Cox4i1|Cox5b|Cox6a1|Cox6c|Cox7c|Cox8a|Suclg2|Uqcrq|Ndufa1|Atp5mf|Ndufb5|Cox7b|Uqcr10|Ndufc1|Ndufa12|Cyc1|Uqcr11|Atp5f1e|Ndufa13|Ndufb4|Ndufc2|Ndufa8|Ndufv3|Cox6b1|Dlat|Ndufs6,-12.299208303541517,0,1,0,0,-17.019136987634962,10.414117977923084,
1,-15.148030498954693,WP295,M1,1,0,WikiPathways,27,Electron transport chain,,-15.148030498954693,10.414117977923084,13.53800806294764,21160,99,431,21,4.872389791183295,1.0370165094783361,12857|12859|12861|12864|12868|22272|54405|57423|66046|66142|66152|66377|66414|66594|67126|68194|68197|68375|78330|110323|407785,Cox4i1|Cox5b|Cox6a1|Cox6c|Cox8a|Uqcrq|Ndufa1|Atp5mf|Ndufb5|Cox7b|Uqcr10|Ndufc1|Ndufa12|Uqcr11|Atp5f1e|Ndufb4|Ndufc2|Ndufa8|Ndufv3|Cox6b1|Ndufs6,-11.506333349252726,0,1,0,0,-17.019136987634962,10.414117977923084,
1,-14.280932167107768,R-MMU-1428517,M1,1,0,Reactome Gene Sets,6,Aerobic respiration and respiratory electron transport,,-14.280932167107768,6.163457578770804,11.378090739086156,21160,231,431,29,6.728538283062645,1.2066911296265153,11429|12857|12861|12864|12867|12868|18604|18746|20917|22272|54405|57423|66046|66142|66152|66359|66377|66414|66445|67126|67184|68194|68197|68375|78330|110323|226757|235339|407785,Aco2|Cox4i1|Cox6a1|Cox6c|Cox7c|Cox8a|Pdk2|Pkm|Suclg2|Uqcrq|Ndufa1|Atp5mf|Ndufb5|Cox7b|Uqcr10|Cox20|Ndufc1|Ndufa12|Cyc1|Atp5f1e|Ndufa13|Ndufb4|Ndufc2|Ndufa8|Ndufv3|Cox6b1|Wdr26|Dlat|Ndufs6,-10.736145030413857,0,1,0,0,-17.019136987634962,10.414117977923084,
1,-14.141904786645767,mmu05010,M1,1,0,KEGG Pathway,24,Alzheimer disease - Mus musculus (house mouse),,-14.141904786645767,4.669716507911892,10.53357136427593,21160,389,431,37,8.584686774941995,1.3493762677608265,11816|11820|12313|12857|12859|12861|12864|12867|12868|13001|14368|18174|19164|20168|21937|22143|22272|23996|26442|54405|56208|66046|66142|66152|66377|66414|66445|66594|67126|67184|68194|68197|68375|78330|110323|277468|407785,Apoe|App|Calm1|Cox4i1|Cox5b|Cox6a1|Cox6c|Cox7c|Cox8a|Csnk2b|Fzd6|Slc11a2|Psen1|Rtn3|Tnfrsf1a|Tuba1b|Uqcrq|Psmc4|Psma5|Ndufa1|Becn1|Ndufb5|Cox7b|Uqcr10|Ndufc1|Ndufa12|Cyc1|Uqcr11|Atp5f1e|Ndufa13|Ndufb4|Ndufc2|Ndufa8|Ndufv3|Cox6b1|Slc39a12|Ndufs6,-10.676298895999482,0,1,0,0,-17.019136987634962,10.414117977923084,
1,-13.61232250325149,GO:0006091,M1,1,0,GO Biological Processes,19,generation of precursor metabolites and energy,19_GO:0009987 cellular process,-13.61232250325149,4.614685623936078,10.293795295795404,21160,383,431,36,8.352668213457077,1.332704588370779,11429|11430|11674|12857|12859|12861|12864|12867|12868|15275|18655|18746|20917|21351|21881|22272|26384|27357|54405|57423|66046|66142|66152|66377|66414|66445|66594|67126|67184|68194|68197|68375|78330|110323|235339|407785,Aco2|Acox1|Aldoa|Cox4i1|Cox5b|Cox6a1|Cox6c|Cox7c|Cox8a|Hk1|Pgk1|Pkm|Suclg2|Taldo1|Tkt|Uqcrq|Gnpda1|Gyg1|Ndufa1|Atp5mf|Ndufb5|Cox7b|Uqcr10|Ndufc1|Ndufa12|Cyc1|Uqcr11|Atp5f1e|Ndufa13|Ndufb4|Ndufc2|Ndufa8|Ndufv3|Cox6b1|Dlat|Ndufs6,-10.213663402235817,0,1,0,0,-17.019136987634962,10.414117977923084,
1,-13.537623449741412,GO:0045333,M1,1,0,GO Biological Processes,19,cellular respiration,19_GO:0009987 cellular process,-13.537623449741412,6.282314907467479,11.119388291497058,21160,211,431,27,6.2645011600928076,1.1672305863967631,11429|12857|12859|12861|12864|12867|12868|20917|22272|54405|57423|66046|66142|66152|66377|66414|66445|66594|67126|67184|68194|68197|68375|78330|110323|235339|407785,Aco2|Cox4i1|Cox5b|Cox6a1|Cox6c|Cox7c|Cox8a|Suclg2|Uqcrq|Ndufa1|Atp5mf|Ndufb5|Cox7b|Uqcr10|Ndufc1|Ndufa12|Cyc1|Uqcr11|Atp5f1e|Ndufa13|Ndufb4|Ndufc2|Ndufa8|Ndufv3|Cox6b1|Dlat|Ndufs6,-10.196956295703426,0,1,0,0,-17.019136987634962,10.414117977923084,
1,-13.235693159763082,mmu05415,M1,1,0,KEGG Pathway,24,Diabetic cardiomyopathy - Mus musculus (house mouse),,-13.235693159763082,6.108610347814,10.907123431242656,21160,217,431,27,6.2645011600928076,1.1672305863967631,12857|12859|12861|12864|12867|12868|13033|18604|19211|20525|22272|54405|66046|66142|66152|66377|66414|66445|66594|67126|67184|68194|68197|68375|78330|110323|407785,Cox4i1|Cox5b|Cox6a1|Cox6c|Cox7c|Cox8a|Ctsd|Pdk2|Pten|Slc2a1|Uqcrq|Ndufa1|Ndufb5|Cox7b|Uqcr10|Ndufc1|Ndufa12|Cyc1|Uqcr11|Atp5f1e|Ndufa13|Ndufb4|Ndufc2|Ndufa8|Ndufv3|Cox6b1|Ndufs6,-9.946305989761285,0,1,0,0,-17.019136987634962,10.414117977923084,
1,-13.190063130791215,mmu05020,M1,1,0,KEGG Pathway,24,Prion disease - Mus musculus (house mouse),,-13.190063130791215,5.395068968154814,10.539160374555681,21160,273,431,30,6.960556844547564,1.2257923550124263,12857|12859|12861|12864|12867|12868|13001|14828|15481|20867|22143|22272|23996|26442|54405|66046|66142|66152|66377|66414|66445|66594|67126|67184|68194|68197|68375|78330|110323|407785,Cox4i1|Cox5b|Cox6a1|Cox6c|Cox7c|Cox8a|Csnk2b|Hspa5|Hspa8|Stip1|Tuba1b|Uqcrq|Psmc4|Psma5|Ndufa1|Ndufb5|Cox7b|Uqcr10|Ndufc1|Ndufa12|Cyc1|Uqcr11|Atp5f1e|Ndufa13|Ndufb4|Ndufc2|Ndufa8|Ndufv3|Cox6b1|Ndufs6,-9.946305989761285,0,1,0,0,-17.019136987634962,10.414117977923084,
1,-13.147798268423639,mmu05012,M1,1,0,KEGG Pathway,24,Parkinson disease - Mus musculus (house mouse),,-13.147798268423639,5.375378935424322,10.511394718516323,21160,274,431,30,6.960556844547564,1.2257923550124263,12313|12857|12859|12861|12864|12867|12868|14828|18174|22143|22272|23996|26442|54405|66046|66142|66152|66377|66414|66445|66594|67126|67184|68194|68197|68375|78330|110323|277468|407785,Calm1|Cox4i1|Cox5b|Cox6a1|Cox6c|Cox7c|Cox8a|Hspa5|Slc11a2|Tuba1b|Uqcrq|Psmc4|Psma5|Ndufa1|Ndufb5|Cox7b|Uqcr10|Ndufc1|Ndufa12|Cyc1|Uqcr11|Atp5f1e|Ndufa13|Ndufb4|Ndufc2|Ndufa8|Ndufv3|Cox6b1|Slc39a12|Ndufs6,-9.945433812551935,0,1,0,0,-17.019136987634962,10.414117977923084,
