"GeneID","logFC_1","adj.P.Val_1","logFC_2","adj.P.Val_2","logFC_3","adj.P.Val_3","logFC_4","adj.P.Val_4","logFC_5","adj.P.Val_5","logFC_6","adj.P.Val_6","logFC_7","adj.P.Val_7"
"Dynll2",0.125434572562654,0.998454033907698,-0.147003670195181,0.999215727032816,-0.494788486562252,0.0385951743652679,0.485848075316611,0.127831653019435,0.30651413327882,0.284988469136394,0.102420113898055,0.612673812803783,-0.70246515134805,0.00982205098214581
"Dynlrb1",0.139061273744862,0.998454033907698,-0.190976541087445,0.999215727032816,-0.410144112029405,0.0285523665424304,0.396263250565826,0.11964975873391,-0.0313121490293418,0.920243422405798,0.311594036034523,0.0327299094096904,-0.365972743927273,0.11014659859192
"Dyrk2",0.391531574215813,0.998454033907698,0.04242680586659,0.999215727032816,-0.487737888828959,0.163553503217709,0.256664081040829,0.755603821328566,0.613937316879174,0.117204021196557,-1.00465779268519,2.33426782829798e-06,0.16064738736573,0.718527205415694
"Dzip3",0.0626458979350243,0.998454033907698,-0.0192291802725927,0.999215727032816,0.0324196281061683,0.61631632197275,-0.0339459382669048,0.819623452700831,0.0323892019472473,0.60902341303424,-0.116338329534106,0.000903944119358216,0.0588796795063912,0.362800484232581
"E2f3",0.211880504756903,0.810924113596113,0.0035764711019457,0.999215727032816,-0.0512189819617264,0.808806349428765,0.0998162364131442,0.810949983850539,0.173294962025987,0.321932342179916,-0.413923347771223,2.03377622282273e-05,-0.118845825234753,0.532165115001812
"E2f6",-0.0649097700558778,0.998454033907698,-0.303043996017229,0.999215727032816,-0.0632163712962655,0.915966351518615,-0.24649208933744,0.838672654788762,0.455137805782678,0.31054069036874,-0.752345162155486,0.0112320938046111,1.73006182223868,9.81916621671284e-08
"Eapp",0.155296809220987,0.998454033907698,0.00464012806624892,0.999215727032816,-0.261984330874343,0.0901421695438723,0.163665955452421,0.510661749857735,0.2587870673232,0.146217358701392,-0.253307366328469,0.0228546696645711,-0.180827127028627,0.356746844904511
"Ebpl",0.488599676233884,0.881213424511407,-0.034089833933748,0.999215727032816,-0.56111772697766,0.109240193059219,0.519680551806384,0.23345543180681,0.0273567444243995,0.969862889431072,0.171921002844055,0.536649936165048,-1.17027494840244,0.00230003648785388
"Echdc1",0.0303864375400447,0.998454033907698,-0.0593652903135125,0.999215727032816,-0.0380431889253102,0.540246192367665,0.062742110257271,0.373580783525724,0.0911415554154092,0.123384285118178,-0.0713155877221064,0.0603189569708407,-0.0376681241758234,0.57005296771087
"Edem1",-0.0177582288973046,0.998454033907698,0.0214662506754989,0.999215727032816,0.0597520879463964,0.579024699736721,0.0570507640603477,0.822839371975932,0.000484850147672633,0.997790947945376,-0.234758615665618,5.2327853633488e-05,0.18352507189103,0.0699120884958054
"Edil3",-0.0497331365699706,0.984550848878045,-0.0122757794468522,0.999215727032816,0.00629867038785392,0.915414172565751,0.0504860608239527,0.329073526647687,0.03990719510274,0.39160287768077,-0.0127238192578062,0.68702329780371,-0.0360641256708988,0.459051796385635
"Edn2",-0.144782564694183,0.998454033907698,-0.292571311959923,0.999215727032816,-0.222887469567175,0.612655408544724,-0.28172579374989,0.728186168575712,0.468663342981864,0.238604570371515,-0.325042243585069,0.26484083060288,1.4587472605214,3.28997784378911e-06
"Eef1a1",0.033799094501151,0.998454033907698,-0.214231994031794,0.999215727032816,-1.01479278299229,0.0350780058316305,0.610833674223427,0.373580783525724,-0.184986557300147,0.780889832938109,1.51232122771221,3.33196242167135e-06,-1.19644188893052,0.0301245307261887
"Eef1a2",-0.0281208685413687,0.998454033907698,0.0087288811988584,0.999215727032816,0.0236714259267068,0.837678547826094,-0.0258338568050938,0.9788631557912,-0.0844311444213326,0.362307315228179,-0.0932999742073242,0.143937148567602,0.360365020454607,3.39108062296472e-08
"Eef1akmt2",0.189944315364461,0.998454033907698,-0.0323268929298967,0.999215727032816,0.0716545874171557,0.751721268715327,0.0203112927529783,0.99429389708379,-0.00119286602658897,0.997790947945376,-0.477491458202098,7.35905938448528e-06,0.350004677441864,0.071919415258793
"Eef2",-0.082418290243757,0.998454033907698,-0.168364959051601,0.999215727032816,-0.488322141783702,0.0563693521527913,0.347542899695307,0.322000231755907,-0.0689698050156125,0.853717153724066,0.814022138578552,1.81801332223678e-06,-0.542421077752659,0.0677542676915923
"Efcab2",-0.038358756894331,0.998454033907698,0.031149414236291,0.999215727032816,-0.0263037018729692,0.660062946133738,0.0186629058676222,0.962975234929188,0.0769476282656415,0.146217358701392,-0.0555629521735401,0.130285512668598,-0.0190030611422433,0.752526001204079
"Efr3a",0.0658545661715892,0.998454033907698,0.0290623823949235,0.999215727032816,0.101268682755606,0.69741388907538,0.0622032759845615,0.988936473777601,-0.0230541306216121,0.947898714969866,-0.581168953012096,9.86136055401493e-06,0.562082089110237,0.0150529236143796
"Egln1",0.0154281920729895,0.998454033907698,0.0403203058042707,0.999215727032816,-0.437348856284149,0.0179565820084687,0.298869406163762,0.205400939359996,0.276532921012165,0.196042895796736,-0.00377855768588509,0.978655448048676,-0.37024811218496,0.0963079614155867
"Egr1",-0.47415600550428,0.998454033907698,1.34050994566812,0.598410287783624,-0.339017457452505,0.662623435078092,-0.53208471268103,0.663728032251431,1.19821569219869,0.0861462831925315,-1.10128002403323,0.0180049878572438,-0.390469205819592,0.609521370771828
"Ehd4",0.00239570114877958,0.998454033907698,-0.00192476549822718,0.999215727032816,-0.144981844706856,0.216768403233239,0.174714100358627,0.205400939359996,0.21111293202337,0.104296836379411,-0.220370782170878,0.00395320454863221,-0.0714253543882779,0.616950510954492
"Eid1",0.148447955383226,0.998454033907698,0.0687423346834397,0.999215727032816,-0.573288482276011,0.0242494433483959,0.364212205133149,0.274112954239902,0.0162699289314681,0.972867628150552,0.413929767450649,0.0321519863959625,-0.793789994920463,0.00538517326216676
"Eif2ak3",0.138567577970085,0.998454033907698,-0.0466593210425258,0.999215727032816,0.0400163125151568,0.837062524592386,-0.0530509874338832,0.962975234929188,0.0889804070006812,0.584909722721601,-0.334564202414368,0.000222388499718719,0.256199679108097,0.100323332057797
"Eif2ak4",-0.0308698692416165,0.998454033907698,-0.0303764813478118,0.999215727032816,0.0652491152356156,0.362636815923991,-0.0137639054552205,0.99429389708379,0.0548804248317578,0.464827087742751,-0.129151752884422,0.00309962655817659,0.146048671282874,0.0415804689192673
"Eif2s3y",-0.0637654804179252,0.998454033907698,0.0789070724321627,0.999215727032816,0.114202688445699,0.556299600170943,0.0203094948839971,0.99429389708379,0.100786393247357,0.602666107555875,-0.434838279436828,4.74153099720569e-05,0.289732149662743,0.116795740062551
"Eif3k",-4.15012724864217e-05,0.999639854632032,-0.118246140478984,0.999215727032816,-0.24390594533334,0.0542516396225854,0.193716974148353,0.223659631264596,-0.0906895742366445,0.567162765555182,0.210501084848466,0.0252840198448951,0.120342644080142,0.46725921875851
"Eif4e3",-0.00397158314450019,0.998454033907698,-0.0201602492065854,0.999215727032816,0.00270169883304217,0.972490512108221,0.00543099220953991,0.99429389708379,0.0314171353114706,0.605855604450225,-0.0688613395777314,0.073658148603266,0.091998066711978,0.113143468814923
"Elmod2",0.103579169501124,0.998454033907698,-0.223425121382479,0.999215727032816,-0.288598044092787,0.100926969764737,0.364275117362776,0.11184761996308,-0.0700696977607088,0.76580865353746,0.0510437268742805,0.717267291788062,0.124911373023236,0.5941341668909
"Elob",0.214298552395644,0.998454033907698,-0.254284124732839,0.999215727032816,-0.434937177696145,0.0392118022298077,0.328584595147369,0.218136191526227,0.0192481886281249,0.960329001022639,0.429869822624794,0.00704099922364055,-0.518970922663153,0.0337125621760184
"Elovl1",-0.0375120131306699,0.998454033907698,0.0126997923976343,0.999215727032816,0.0248130400292955,0.81735386234484,-0.0146471818361776,0.99429389708379,0.0451753773320429,0.616076547659513,-0.186990248155097,0.000353038440671104,0.268958133517698,0.000360295136951955
"Elovl2",0.180671376634425,0.984550848878045,-0.0434247242018042,0.999215727032816,-0.199021058527967,0.165303152373729,0.171592078074045,0.36679723309063,0.0977193973249639,0.566050362513956,-0.309574826562252,0.000871005527291073,0.12969419455092,0.467655688798827
"Elovl4",0.23992347194148,0.998454033907698,-0.0689959003839666,0.999215727032816,-0.844170494006991,0.0392118022298077,0.715223887271361,0.196687190978413,0.0821561689043357,0.902024236266016,0.558967860086572,0.0677335489468314,-1.23297036061106,0.0113071203331982
"Eml6",-0.0345606583634035,0.998454033907698,0.060944283640987,0.999215727032816,0.193771389373022,0.232074210383558,-0.0722153202966833,0.929348301951428,0.167813197047261,0.345233796950241,-0.477250599154805,1.89103294405822e-07,0.241572270921769,0.179111301599297
"Enox1",-0.0650942476375407,0.998454033907698,0.0124556174593887,0.999215727032816,0.0594910411935357,0.316758966891509,0.0669960269870131,0.348927948636541,0.0159550909150317,0.831796749683954,-0.119563663084139,0.00107552010173433,0.0478986268118624,0.471016108174495
"Epas1",0.222139276133303,0.998454033907698,-0.103597224864777,0.999215727032816,-0.274461097898904,0.188410232935797,0.281383702741872,0.263490541638802,0.147554345840129,0.54317586919875,-0.461536392056495,0.00065601875909671,0.269236848755069,0.273009464278648
"Epc1",0.128707251133752,0.998454033907698,0.0566010332800535,0.999215727032816,0.419796719476472,0.332761418917273,-0.142635562132267,0.97006065128942,0.469857850111966,0.289926884953592,-1.38337442971185,3.14566901939229e-11,0.651381389813524,0.145639723165539
"Eps8",-0.0591656971883053,0.998454033907698,0.148040805590933,0.999215727032816,-0.0355384643135607,0.883679784781705,0.137879513224714,0.710752531438423,0.300081822032798,0.120630606073053,-0.384987441431478,0.000729074821747847,-0.253015354303261,0.218456876665315
"Eps8l1",0.0522769852325596,0.998454033907698,-0.0297151153897033,0.999215727032816,0.0114425284578746,0.88893544950774,-0.0382281586764913,0.810949983850539,-0.00375099487342254,0.972867628150552,-0.0837190236924839,0.0517027266411599,0.156249597543113,0.0150555627509766
"Erc2",-0.0743914017514655,0.998454033907698,-0.0557512416774174,0.999215727032816,0.36868421978593,0.0901421695438723,-0.0347549099124112,0.99429389708379,0.13855702935821,0.602702665443246,-0.68150506916089,9.5270873582778e-07,0.563579775303664,0.0212065867593326
"Ercc6l2",-0.03142648432804,0.998454033907698,0.041632356552433,0.999215727032816,0.074478549736385,0.578558600054889,-0.0471687867830723,0.946885188414384,0.0378532351475002,0.797211805627239,-0.285804806741777,9.77091962063528e-05,0.354941766290651,0.00203219561723343
"Ero1l",-0.00367844015530117,0.998454033907698,0.116000053077165,0.999215727032816,-0.0332564673746154,0.902166181877767,0.0215539591665124,0.99429389708379,0.414240760151463,0.0411233053173282,-0.553768348591508,1.52209256071958e-06,-0.0106562405611592,0.96908523945104
"Esrrb",-0.0117431668593353,0.998454033907698,0.266425488364775,0.999215727032816,-0.30280612170476,0.371920629263696,0.430033272297454,0.246369176671484,0.25633532709216,0.48780638331417,-0.465490659486952,0.0169368844358474,-0.405120169335641,0.292485537740872
"Esrrg",0.1066635237942,0.998454033907698,-0.0617240385598445,0.999215727032816,0.0719648760194682,0.752652056662822,0.170342735421658,0.546640643180829,0.130003026451478,0.526058346779825,-0.496160734579135,1.64415952441838e-06,0.080485185335438,0.721178935285771
"Etfrf1",0.0444901620855075,0.998454033907698,0.0145844599177362,0.999215727032816,-0.0445951303755174,0.633389229206312,0.0573899093989243,0.743521923144373,-0.0394531472847138,0.670364705884987,-0.126350790834142,0.0146177895138835,0.151875730298962,0.0880134621254488
"Evl",0.0441120516699989,0.998454033907698,-0.0967041021394533,0.999215727032816,-0.135218530372024,0.134754366793588,0.146246624751179,0.198286479768175,-0.012464757421021,0.930971215015904,0.13932043399645,0.0248211730213773,-0.140130222624723,0.20834169157731
"Exoc3l",0.0202916680437966,0.998454033907698,0.0131101535584495,0.999215727032816,0.0464933102940717,0.476882647003477,-0.0234154425500719,0.954394253302962,-0.010251764255748,0.90242705316878,-0.0963390204821168,0.0170134753651475,0.078954250281811,0.237112284109779
"Exoc4",-0.0769038133925278,0.998454033907698,-0.0623803465187076,0.999215727032816,0.355008453112331,0.177496649110459,-0.0633535980713719,0.99429389708379,0.190388093802645,0.528057084488808,-0.792281469368433,5.83351239137021e-07,0.753418540965941,0.00534320659103368
"Extl2",0.151449986683863,0.987915157375208,-0.179478316217505,0.999215727032816,-0.200701209027405,0.0920353850032423,0.166869155800807,0.278130718336742,0.13185634611424,0.357300895708014,-0.0611942068415527,0.521738786117947,-0.0313381525019136,0.852201202683624
"Eya3",0.228886655527609,0.555962018292062,-0.0290363714493519,0.999215727032816,0.00802402321648576,0.969669436933784,-0.011701220608286,0.99429389708379,0.150653277959495,0.333707625848519,-0.378921999056774,8.85486262722508e-06,-0.00988365612819198,0.961572925186166
"Faah",-0.00628149088366302,0.998454033907698,-0.0314074255946367,0.999215727032816,-0.0119732454095424,0.925489385202405,0.103577518332779,0.358424785278676,0.0628810084185928,0.529984146330609,-0.175154753322273,0.002271010263251,0.0889813301589247,0.392183848219496
"Fabp4",-0.0423862462291438,0.998454033907698,0.0222005121895171,0.999215727032816,0.0611235655253357,0.402954717092627,-0.023982133355686,0.968308065741717,0.0597512497166934,0.430192583450449,-0.163363194740704,0.000120985989534313,0.143478251430975,0.0502832742267719
"Fabp5",0.00739522779844498,0.998454033907698,-0.0197427310895673,0.999215727032816,-0.0392534440704397,0.406718331317383,0.0425417219675505,0.526339088031283,-0.00805468809394898,0.895766681859744,-0.0131867092374949,0.698654813046941,0.05439125304849,0.273009464278648
"Fabp7",0.186642299743353,0.13362477103085,-0.0755657623321766,0.999215727032816,-0.044074312789195,0.680663059940822,0.0573913301250629,0.810949983850539,0.0138296788357853,0.91964033616738,-0.124596172223362,0.0613436643693727,-0.054577783314975,0.611562437060746
"Fabp9",-0.0259389027360487,0.998454033907698,0.0341750854029734,0.999215727032816,0.0397915724989621,0.28739326383376,-0.0120072402776411,0.974185554464106,0.0199090470751783,0.62712389496883,-0.0540274312539893,0.0335796096048116,-0.00936552349227449,0.838034648219392
"Fads2",-0.0240765008496707,0.998454033907698,-0.0897600534982994,0.999215727032816,-0.045687886382842,0.571425966396062,0.0781202974046911,0.399366834169972,0.0863911393676174,0.255691381198298,0.0385776423010137,0.452049571425552,-0.0680572907256625,0.416116371481292
"Fahd2a",-0.0148727128732195,0.998454033907698,0.00382434259727249,0.999215727032816,0.0731132034272419,0.433350778469638,-0.0470868082852072,0.866641798650507,0.013303813331151,0.917913628964259,-0.159973480603199,0.00500638951061292,0.226484570898684,0.0116526778350603
"Faim",-0.258701714597447,0.987915157375208,0.250968105229672,0.999215727032816,-0.228701613181914,0.323867563423733,0.371589076742265,0.159220399218964,0.165975321107631,0.496824943139587,-0.0568657266072448,0.735051527607432,-0.457843285135234,0.0530021553743508
"Fam110a",-0.00148809956265383,0.998454033907698,0.167103780849432,0.999215727032816,-0.141961161057099,0.39444480006169,0.0803969012607315,0.8811286722926,0.156849459801915,0.361038246854716,-0.373058791519037,0.00010066263787995,0.14289154282417,0.430173496137403
"Fam120c",0.0181516368358384,0.998454033907698,-0.0771018799411624,0.999215727032816,-0.0441945858595831,0.6250977612771,0.111257121993249,0.205400939359996,0.0558698065022392,0.523951381288946,-0.0302563083535571,0.588226634824221,-0.0630092427484208,0.504652347281149
"Fam151b",-0.0148798800385253,0.998454033907698,-0.00210475070982941,0.999215727032816,0.00168691200295124,0.981930989512039,-0.028327403884478,0.862063588689561,-0.00351812011090535,0.969862889431072,-0.0127348673285642,0.741692069588858,0.11063200229314,0.0426682080051599
"Fam161a",0.15271727779308,0.998454033907698,0.105999604470403,0.999215727032816,0.435643727773607,0.442234471362702,0.0518631214582861,0.99429389708379,0.507475282822893,0.388720440084296,-1.77344715287294,6.27066387643163e-12,0.725318419180713,0.215541117116163
"Fam162a",0.00888555875101571,0.998454033907698,0.0436286052893745,0.999215727032816,-0.188865453011107,0.0686694461238405,0.156545692026884,0.231755270718749,0.0250940308516858,0.866275889596967,0.0291777527094503,0.727653149180089,-0.143069140928623,0.277155418462868
"Fam210a",0.0131041895092505,0.998454033907698,0.0488597859306608,0.999215727032816,-0.0119810025964435,0.925489385202405,0.0643204120948397,0.742731230766105,0.115112081978921,0.216352010233782,-0.217549884518826,7.87797995574559e-05,-0.0551200454737423,0.604212639232794
"Fam220a.1",-0.0140380746798936,0.998454033907698,0.020295914179164,0.999215727032816,-0.0394688345862502,0.392340741404394,0.0422167375496084,0.501295097494436,0.0548496861508468,0.234055341222733,-0.0480365681657596,0.106164587843436,-0.0368138817709857,0.469655922944447
"Fam229b",0.0196911837934339,0.998454033907698,0.0324432363188849,0.999215727032816,-0.00349305404842859,0.985123836385959,0.0947672567574065,0.731590418708942,0.0842891313405261,0.566050362513956,-0.346277665097164,2.98109463465082e-06,0.171467758559433,0.246626112711081
"Fam3c",0.0819348163826512,0.998454033907698,0.143331958019683,0.999215727032816,-0.659974140532777,0.0586203067755569,0.72812582220349,0.11964975873391,-0.318154980033819,0.467268131334634,0.53446410794513,0.0425287382540917,-0.906189298191122,0.0292271538023168
"Fam53b",0.141666147686612,0.998454033907698,0.447215576616012,0.999215727032816,0.379772642935986,0.526028351505605,0.0537918521426395,0.99429389708379,0.37906354484889,0.528158337785462,-1.85082872275027,3.52841881033908e-12,0.559870740352723,0.354031103288103
"Fam57a",0.000577582266653151,0.998454033907698,0.0293618386283429,0.999215727032816,0.0836609636732518,0.387308476769548,-0.0280311310203503,0.978293272874828,0.035013919826288,0.742606713491057,-0.234690047192743,2.73926419059043e-05,0.181411232589549,0.053090103091627
"Fam76b",-0.0427557407972778,0.998454033907698,-0.04268671100937,0.999215727032816,0.133980166373899,0.490671265475818,0.0281592243845569,0.99429389708379,0.208139599374364,0.266839447032238,-0.481321519643592,4.18445427402994e-06,0.313142397245368,0.103756130528757
"Fam78b",0.130818965982278,0.998454033907698,-0.0509864370424749,0.999215727032816,-0.0843310469159937,0.729058261776812,-0.0324982435324576,0.99429389708379,0.223614752610593,0.293546741242337,-0.478688166659504,0.000143898252666674,0.466128779510671,0.0239672673008806
"Fam89a",0.0755245264023898,0.998454033907698,0.060796626587486,0.999215727032816,-0.0701495584223664,0.335193346090157,0.0105227176062825,0.99429389708379,0.0392396238002843,0.611386899041917,-0.0712321498474255,0.149097961426102,-0.10622879131879,0.16210211060587
"Fam98c",-0.0221760403780109,0.998454033907698,0.00914896166497492,0.999215727032816,0.0243910737281035,0.869041723999872,0.0891531408148052,0.679852398480882,0.135954635722533,0.255691381198298,-0.292913698438029,1.04012599762714e-05,0.0694899757274394,0.609908945615328
"Far1",0.144494499400865,0.998454033907698,-0.0260805621364195,0.999215727032816,0.32770971052521,0.238315831667172,-0.0509501045872072,0.99429389708379,0.169839009216665,0.588301321897968,-0.879109751152176,3.75915305827492e-09,0.466739378576998,0.117879026149914
"Farp2",0.0841341417969291,0.998454033907698,-0.0836777667950962,0.999215727032816,-0.000430189766166045,0.997643639091399,0.0735046544338101,0.770537182587806,0.0654222832060161,0.602838521862026,-0.153188033960718,0.0292356523016747,0.00520191108312706,0.974459645807508
"Fastkd5",0.100993581033894,0.47983625427211,-0.01757163022691,0.999215727032816,-0.0182789790510129,0.81878727810235,0.000894581335172395,0.996357979649697,0.0182710597146092,0.81072839602417,-0.0963862896696424,0.0177877041700665,0.000841229606130867,0.990651024393428
"Fau",-0.0762212026976004,0.998454033907698,-0.198550235528858,0.999215727032816,-0.46884533878566,0.0922476313213782,0.330023958003209,0.411153592821382,-0.141062956324598,0.684692838423691,0.907760716556867,3.14868762084563e-07,-0.527141153883055,0.0982422234836388
"Fbxl12",-0.0989386693328733,0.998454033907698,0.0503286810331638,0.999215727032816,0.162001760158885,0.446492243853933,-0.0116116475765249,0.99429389708379,0.143250577592584,0.507786630660293,-0.561819029887468,9.5270873582778e-07,0.525196507937556,0.00827700363540156
"Fbxo24",-0.0645772634895322,0.998454033907698,-0.142481478066749,0.999215727032816,-0.0779049919575819,0.746517674263791,-0.127769806950486,0.775536228964715,0.169946121594777,0.420280670863262,-0.20097293118112,0.16604387115652,0.807741925181218,3.39108062296472e-08
"Fbxo27",0.0355970847420514,0.998454033907698,0.119398718279061,0.999215727032816,0.14284538473884,0.582876063272955,0.03806821428133,0.99429389708379,0.184711165214491,0.464827087742751,-0.768353019615085,1.16639026947543e-11,0.352411125097325,0.155704565370592
"Fbxo4",-0.0204252146881103,0.998454033907698,0.0116830276351584,0.999215727032816,0.106266153588948,0.522325457962396,-0.101505172093284,0.767720204118292,0.141488703470891,0.39160287768077,-0.397369772216501,1.15418738535022e-05,0.433118728221056,0.00328447384981097
"Fbxo9",0.0349418411812414,0.998454033907698,-0.108147892994068,0.999215727032816,-0.26236766721839,0.0606822610084416,0.0916577737719053,0.835017076892378,0.157634369865678,0.364962923371858,-0.0204153458287886,0.854705235949011,0.19067594858928,0.295177840613226
"Fcer1g",-0.0288500262234503,0.998454033907698,-0.0183274386634255,0.999215727032816,0.0727779712192679,0.225295131161939,-0.0366321673232999,0.819623452700831,-0.00685815927636557,0.939453118177744,-0.0775059968198086,0.0733755886795049,0.173031476998291,0.00315703970489842
"Fdft1",0.0511482513395128,0.998454033907698,0.0549458521143331,0.999215727032816,-0.10410981177552,0.224466350882363,0.0746977145692593,0.601890059181554,0.0871007776756587,0.362307315228179,-0.132506435755482,0.0170743677220609,-0.0871497977980406,0.392183848219496
"Fer",0.0118655985208542,0.998454033907698,-0.0380122570422017,0.999215727032816,0.031823652055025,0.833935524921461,-0.0479035404677581,0.933986415238462,0.135581583428809,0.259175323567385,-0.253207321033092,0.000212632474673207,0.264974543205633,0.0301245307261887
"Fgd6",0.0431160511681162,0.998454033907698,0.0329248095356188,0.999215727032816,0.0481258487548597,0.606942655428556,-0.0180809137028891,0.99429389708379,-0.0455955455731403,0.615282239299503,-0.184494574039189,0.000410807880201996,0.201244424368578,0.0159406124198624
"Fgf2",-0.0740865706231801,0.998454033907698,-0.351702908478253,0.999215727032816,-0.245684656637521,0.489476164300098,-0.18242405394844,0.855086142068969,0.389347113233759,0.248067382586482,-0.0486722896648496,0.850391090790654,0.964394171041055,0.00148869740561489
"Fgfr1op2",0.0964098232161019,0.998454033907698,0.0285890303784265,0.999215727032816,-0.0658398783594841,0.677666756784268,0.0323673910552681,0.99429389708379,0.150695684778311,0.316742297848029,-0.375042026335999,8.2887766099662e-07,0.183737944612398,0.246397819666307
"Fhad1",-0.0106295685652258,0.998454033907698,-0.0365261283791322,0.999215727032816,-0.042023155473404,0.611117134477872,-0.0326944657698343,0.921514309687095,0.0561607306487978,0.474006067532262,-0.0715875129568053,0.181760906697562,0.246697109346477,0.000109098776420274
"Fignl2",0.0338328313783858,0.998454033907698,-0.0694473458999328,0.999215727032816,0.0284233673511395,0.603954656123563,-0.0268790571796999,0.851980341035217,0.0515732680651334,0.316458555631379,-0.0797405365355044,0.0143640218681656,0.107240435214801,0.0301245307261887
"Fis1",0.163969554716521,0.998454033907698,-0.133308657007517,0.999215727032816,-0.394417901625225,0.0275576593291387,0.28627271633064,0.206551952350585,-0.0687438034106621,0.781240477416973,0.395923189562362,0.00287431791527705,-0.427547282809211,0.0432629089350903
"Fkbp2",0.0147204201554253,0.998454033907698,-0.0491188428947677,0.999215727032816,-0.134141707127976,0.111296198551135,0.133880890262203,0.205400939359996,-0.0133433837624101,0.920332211153849,0.0660016459582771,0.30420079484618,-0.0256274397148877,0.829426944621154
"Flcn",0.182051192275866,0.998454033907698,0.300904454506649,0.999215727032816,-0.119413165165907,0.808806349428765,0.022159044581803,0.99429389708379,0.562548666884469,0.153235360805055,-1.23101482832509,1.1470065129654e-10,0.31890432988309,0.465737412677445
"Flna",-0.0701865857790079,0.987915157375208,-0.0144161038741423,0.999215727032816,0.0829536634172808,0.15580760297063,-0.0103292834440327,0.99429389708379,0.0534884069180944,0.428805749681664,-0.124071819396485,0.00200737714185857,0.147249676409608,0.0195152929890505
"Flnb",0.00500475868613548,0.998454033907698,0.000267985938261273,0.999215727032816,0.0145773609933404,0.855689287436835,-0.000817202699183062,0.996357979649697,0.0311657327614966,0.643654639972596,-0.15656283792149,2.15460122376976e-05,0.176767720177957,0.0022172151984457
"Flot1",0.0587255368641455,0.998454033907698,-0.0851557082349572,0.999215727032816,0.00359085562624262,0.982126473958432,-0.0910420754680953,0.64949259118177,0.182987610975105,0.116838172825618,-0.228893762967423,0.0023321039617763,0.265127439786589,0.0177719667046526
"Fn1",-0.0206502918465817,0.998454033907698,-0.0295075256561051,0.999215727032816,0.0231014842098651,0.511056262137433,-0.0110383111449437,0.968308065741717,0.0179802673606482,0.611386899041917,-0.00360029532978894,0.883696917682776,0.0481745701270494,0.165199918635127
"Fn3k",0.0639852458316643,0.998454033907698,0.070954324855844,0.999215727032816,0.0171967668899369,0.916994983850252,-0.0191045291243641,0.99429389708379,0.10462244388911,0.423201555803076,-0.303068410179707,3.89340350797285e-06,0.0706421154024832,0.620257015383212
"Fndc1",-0.0273121186072282,0.998454033907698,0.0881316887686932,0.964432249885035,0.0294432521151397,0.626918883292397,-0.0337806409240199,0.788818197461182,0.0253312927076606,0.670364705884987,-0.0391156040133253,0.313972982990683,-0.0875115201772496,0.115999976806438
"Fnip2",-0.0832519315204419,0.998454033907698,0.180578105620116,0.999215727032816,-0.0048983127258051,0.98077032175629,0.0857136572865347,0.805274349094328,0.0806930429258421,0.601856069002283,-0.241253771346884,0.0054284403308555,-0.0684123929431575,0.682287148916494
"Fos",-0.280407669183411,0.998454033907698,0.974072243481645,0.118139697003467,-0.374981271330091,0.406030284080878,-0.278512892503982,0.779798702036607,0.781972939561949,0.0823998175398345,-0.738447938033545,0.0127514391573528,-0.315501391427584,0.512845522113837
"Fosb",-0.0904889989130826,0.998454033907698,0.397977329481135,0.694702566362972,-0.163084522697498,0.490607789759039,-0.21014602659469,0.502664601776773,0.41172161899442,0.0610470182656376,-0.322455848659821,0.0350140551077633,-0.116196684461027,0.640627925903642
"Foxo1",0.0506570103714479,0.998454033907698,-0.0229840926444469,0.999215727032816,-0.073196199516406,0.270861567535796,0.0478384085673785,0.731590418708942,0.0558860819804927,0.447496235653845,-0.116307615192595,0.00473144320791994,0.0872350066589558,0.249890728611613
"Foxp1",0.00298264269002556,0.998454033907698,-0.043792279825362,0.999215727032816,0.022195772746422,0.800923499290446,0.00391277928035535,0.99429389708379,0.0828764596835057,0.241515781807631,-0.0956760992753983,0.0407112076850776,0.0418800638690462,0.597569138789388
"Fsbp",0.229870073868693,0.704736577890568,0.154557835517069,0.999215727032816,-0.0491946707858357,0.810739482931078,0.0669042927711383,0.933746005013471,-0.0285571577198174,0.895766681859744,-0.337592798565892,0.000501876757539142,-0.14415841552699,0.437231960002995
"Fth1",0.196556826390505,0.998454033907698,-0.24507404536817,0.999215727032816,-0.957122507187932,0.0471439643212379,0.53762122981979,0.476201149476289,-0.256619865823133,0.670364705884987,1.4817002582029,5.70355603678992e-06,-1.23836528018344,0.0223118886389743
"Fuca2",0.00294498819375122,0.998454033907698,-0.0276768884832508,0.999215727032816,-0.00622127398501526,0.859936664649516,0.021233971575142,0.658944171205816,-0.00477369469043493,0.898090557114605,0.0318944130529349,0.0715159028901728,-0.0263318308212999,0.398860333755969
"Fundc1",0.0803341137088877,0.998454033907698,-0.0246587181262123,0.999215727032816,-0.0791650710964319,0.349427284032844,0.0301764888872861,0.958398978172115,-0.0655626223255105,0.464827087742751,0.0474527018306847,0.409992807500496,0.0193818473505132,0.852201202683624
"Fundc2",0.0361223642838631,0.998454033907698,0.0927299461378155,0.999215727032816,-0.242457971632969,0.0220119144785164,0.110066224237412,0.538908097761355,-0.0468799699374968,0.739904465014643,0.125870873972099,0.114862998472606,-0.140651882025202,0.297876949432454
