,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,pct.1_pct.2
1,6.09582974074507e-19,1.96822105720248,0.767,0.324,7.0705529162902e-15,Bnip3,0.443
2,1.70755384840859e-15,1.98586892302191,0.712,0.289,1.98059170876913e-11,Hk2,0.423
3,5.89305505047643e-16,1.77150742921164,0.699,0.277,6.83535455304761e-12,Mthfd1l,0.422
4,4.63009423840694e-16,2.15281515542355,0.63,0.231,5.37044630712821e-12,Arrb1,0.399
5,4.5901084753382e-14,1.77552412944999,0.616,0.22,5.32406682054478e-10,Plcxd1,0.396
6,2.16436219364001e-18,2.56147152924922,0.493,0.11,2.51044370840304e-14,Matk,0.383
7,7.27474848549522e-20,2.79803372372183,0.466,0.088,8.4379807683259e-16,Piwil4,0.378
8,4.28383939990374e-16,1.69132671592962,0.808,0.439,4.96882531994834e-12,Fam162a,0.369
9,1.54383997903055e-09,1.12604658107017,0.699,0.339,1.79069999167754e-05,Agbl5,0.36
10,1.17252430839516e-13,2.20472388028715,0.521,0.168,1.36001094530754e-09,Cox4i2,0.353
11,1.15633364945537e-23,3.11711345630016,0.397,0.045,1.34123140000328e-19,Egln3,0.352
12,1.86812964677036e-13,1.61133204377595,0.767,0.421,2.16684357728895e-09,Ero1l,0.346
13,5.25775105295243e-11,1.31126920981607,0.836,0.49,6.09846544631952e-07,Mpp6,0.346
14,1.54266248913865e-14,1.58500803674391,0.836,0.503,1.78933422115193e-10,Mxi1,0.333
15,2.25116707725184e-08,1.03518139841217,0.726,0.397,0.000261112869290441,Ugdh,0.329
16,5.45004931077649e-10,1.60377388340951,0.562,0.236,6.32151219556965e-06,Rnf217,0.326
17,4.04741756815909e-21,1.59207257131723,0.959,0.635,4.69459963730773e-17,Triobp,0.324
18,1.44403664224579e-09,1.20012429492002,0.753,0.434,1.6749381013409e-05,Pdk1,0.319
19,9.09775142636857e-11,1.98965718351162,0.521,0.205,1.05524818794449e-06,Shmt2,0.316
20,3.10808557101364e-08,1.1401858823052,0.658,0.343,0.000360506845381872,Nampt,0.315
21,6.69801114992646e-10,1.17720898500839,0.808,0.495,7.7690231327997e-06,Slc16a3,0.313
22,2.49061632941785e-16,2.93142113899953,0.384,0.073,2.88886588049177e-12,Loxl2,0.311
23,8.29358415075436e-16,1.61511535948045,0.904,0.594,9.61972825645998e-12,Egln1,0.31
24,7.48131380959885e-09,1.37815166604824,0.658,0.348,8.6775758877537e-05,Ssc5d,0.31
25,2.4999519288374e-17,2.91457762883612,0.37,0.06,2.8996942422585e-13,Smtnl2,0.31
26,5.78061593892407e-16,2.46391621982655,0.37,0.065,6.70493642755803e-12,H2-Q7,0.305
27,4.16303902681385e-10,1.6801738549909,0.452,0.149,4.82870896720138e-06,Prkab2,0.303
28,1.02598008792951e-11,2.13529347236518,0.411,0.114,1.19003430398944e-07,Selenbp1,0.297
29,2.74980801601128e-07,0.965490469573391,0.685,0.389,0.00318950231777148,Slc2a1,0.296
30,1.7299569533177e-12,2.03941839129864,0.384,0.089,2.0065770701532e-08,P4ha2,0.295
31,4.33908846183872e-08,1.3747224904971,0.493,0.203,0.000503290870688674,Kbtbd11,0.29
32,1.90479247471134e-12,1.30397530695686,0.904,0.616,2.20936879141768e-08,Aldoc,0.288
33,6.22030893754968e-08,1.44761440749745,0.507,0.22,0.000721493633666388,Pfkfb3,0.287
34,1.74462092213275e-06,0.928829625744965,0.658,0.376,0.0202358580758178,Dusp5,0.282
35,7.08533737001955e-08,1.38227775080219,0.575,0.294,0.000821828281548568,DEPRECATED-ENSMUSG00000025025,0.281
36,4.50229505508293e-08,1.47920609085115,0.562,0.283,0.000522221203439069,Gys1,0.279
37,7.00989632471734e-05,0.687812231753387,0.753,0.479,0.813077874703964,Thoc7,0.274
38,4.30838153551288e-19,1.36871513653953,0.959,0.685,4.99729174304139e-15,Ldha,0.274
39,2.42209949297598e-08,0.98466316027651,0.781,0.508,0.000280939320190284,Slc2a3,0.273
40,8.1132353174338e-07,1.15197221351181,0.534,0.261,0.00941054164469147,Ccdc58,0.273
41,1.0467437213881e-06,1.2105752101966,0.493,0.229,0.0121411804243805,Spg21,0.264
42,2.28525889138396e-13,1.45049570406423,0.822,0.561,2.65067178811625e-09,Vegfa,0.261
43,3.99156687366959e-09,1.86103181110813,0.384,0.125,4.62981841676936e-05,Tmem74b,0.259
44,0.000146616526621458,0.711112032163572,0.671,0.417,1,Qdpr,0.254
45,4.33643129822528e-06,1.16072468752078,0.507,0.255,0.050298266628115,Map3k1,0.252
46,1.351611349452e-06,1.42127188241806,0.493,0.242,0.0156773400422938,Bhlhe40,0.251
47,1.13446192074961e-12,1.24565168411278,0.877,0.633,1.31586238187747e-08,Mif,0.244
48,1.42869727661747e-06,1.05298311888044,0.685,0.443,0.016571459711486,Jmjd6,0.242
49,2.83735326549865e-05,0.935537247471763,0.562,0.32,0.329104605265189,Bbx,0.242
50,1.30382477897214e-06,0.764258238383475,0.849,0.609,0.0151230636112979,Necap1,0.24
51,3.56438445598464e-06,1.03649499609188,0.63,0.391,0.0413432953049658,Snrpd3,0.239
52,0.00720670048112782,0.38035150318742,0.849,0.611,1,Mapk8ip3,0.238
53,1.23015806635989e-05,0.866397547238302,0.795,0.559,0.142686034117084,Ankrd37,0.236
54,1.42289748782948e-08,0.994430936525331,0.822,0.587,0.000165041879613341,Unc13a,0.235
55,9.35474386928963e-06,0.892374234867717,0.644,0.41,0.10850567413989,Bnip3l,0.234
56,6.40974253626871e-05,0.861031811108133,0.534,0.302,0.743466036781808,Ak4,0.232
57,6.88691568596486e-06,0.968557179995341,0.753,0.521,0.0798813350415064,Ache,0.232
58,3.06539706912871e-06,1.34290081886519,0.575,0.346,0.0355555406048239,Lonp1,0.229
59,7.64025558203547e-24,1.58634619788825,0.986,0.758,8.86193244960294e-20,Mt1,0.228
60,6.49315167946934e-05,0.732112330776124,0.726,0.499,0.753140663301649,Kdm3a,0.227
61,3.24871085655968e-05,1.05153317399369,0.466,0.242,0.376817972252358,Me2,0.224
62,0.000181735578298486,0.741450195355461,0.479,0.255,1,Zbtb11,0.224
63,0.000125870610020028,0.790053214516464,0.548,0.326,1,Gopc,0.222
64,4.73314412253645e-14,1.16632269323499,0.945,0.723,5.48997386773002e-10,Pgk1,0.222
65,9.5098102337992e-05,0.763476501685459,0.74,0.52,1,Fau,0.22
66,4.64442214208462e-05,0.976509028528069,0.548,0.33,0.538706524260396,Zfp395,0.218
67,1.18126187372687e-09,1.04172826746565,0.904,0.687,1.3701456473358e-05,Kcne2,0.217
68,0.000108542229059519,0.903201265352073,0.644,0.43,1,Sccpdh,0.214
69,5.05145704954555e-07,0.913848509551581,0.781,0.568,0.00585918503176789,Rnf181,0.213
70,1.22218846586062e-09,2.29399121838424,0.274,0.061,1.41761640155173e-05,Jakmip3,0.213
71,0.000631938984172142,0.441744838827931,0.808,0.596,1,Mllt11,0.212
72,9.11463604701866e-05,0.9583881865998,0.466,0.255,1,Cd63,0.211
73,2.59618514169118e-05,1.25092249649235,0.411,0.201,0.30113151458476,Fgf11,0.21
74,0.000125948052408762,0.88370724907603,0.603,0.393,1,Prelid1,0.21
75,0.000399564005915272,0.749135478618438,0.63,0.421,1,Smg7,0.209
76,2.62683140943658e-07,1.67964491088199,0.301,0.093,0.00304686175180549,Plppr3,0.208
