,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,pct.1_pct.2
1,9.11942054235901e-36,3.41564117947772,0.6,0.103,1.05776158870822e-31,Cacna1h,0.497
2,4.96528727395422e-34,3.17708479301518,0.581,0.097,5.7592367090595e-30,Ptprz1,0.484
3,8.95097739007352e-34,3.09943291383429,0.552,0.079,1.03822386747463e-29,Samsn1,0.473
4,4.76582820242476e-37,3.47234493744046,0.533,0.063,5.52788413199248e-33,Drd1,0.47
5,2.42446709358553e-35,4.01312798959307,0.448,0.038,2.81213938184985e-31,Gabrr3,0.41
6,4.01936781682392e-22,2.78285646057638,0.552,0.154,4.66206473073407e-18,Lbh,0.398
7,1.44928352673e-28,3.0150859564725,0.457,0.061,1.68102396265413e-24,Ryr2,0.396
8,1.13177637769291e-24,2.75728244538199,0.486,0.091,1.31274742048601e-20,Apba2,0.395
9,4.12192309884168e-23,2.78046723280279,0.505,0.111,4.78101860234646e-19,Pcdh9,0.394
10,1.13757177996372e-20,2.21824108438162,0.533,0.141,1.31946950757992e-16,App,0.392
11,1.92847589586403e-26,2.89104565080989,0.457,0.069,2.23683919161269e-22,Shisal1,0.388
12,2.45894785217679e-20,2.05290033663884,0.505,0.119,2.85213361373986e-16,Sptb,0.386
13,1.04309073096267e-24,3.06997384999778,0.457,0.079,1.20988093884361e-20,Vipr2,0.378
14,5.12991316902286e-29,3.63089087675228,0.419,0.048,5.95018628474962e-25,Cacna1g,0.371
15,2.21615319497844e-29,3.6098484611904,0.41,0.042,2.57051609085549e-25,Zfp804b,0.368
16,2.37229900680362e-24,3.49797553747792,0.448,0.081,2.75162961799151e-20,Scgn,0.367
17,6.38404262749663e-21,2.7418138013989,0.486,0.121,7.40485104363334e-17,Gria2,0.365
18,5.55101207920738e-16,1.95923272173898,0.495,0.152,6.43861891067263e-12,Zbtb38,0.343
19,6.86937208796143e-29,3.94870388409234,0.371,0.032,7.96778468482647e-25,Pcdh1,0.339
20,1.5164660082964e-22,3.6417609619712,0.41,0.071,1.758948923023e-18,Unc13c,0.339
21,5.81681826568742e-16,2.01731770683293,0.514,0.176,6.74692750637083e-12,Atp11a,0.338
22,1.07725298540276e-16,2.50625302783893,0.467,0.135,1.24950573776866e-12,Gjd2,0.332
23,1.39823464175913e-21,3.39713859325129,0.39,0.065,1.62181236097642e-17,Tafa3,0.325
24,2.34469939973874e-22,3.14036317788918,0.371,0.051,2.71961683375696e-18,Crybg3,0.32
25,7.67420788528073e-15,1.97998518788665,0.429,0.117,8.90131372613712e-11,Gabrb2,0.312
26,1.2216274790481e-20,2.75688041248518,0.362,0.053,1.41696571294789e-16,Arhgap31,0.309
27,5.18699102177555e-19,3.66844061506868,0.381,0.077,6.01639088615746e-15,Reln,0.304
28,3.74154040023032e-24,3.96103947844461,0.333,0.034,4.33981271022715e-20,Tpbgl,0.299
29,2.61758121059685e-21,2.90975024974776,0.343,0.044,3.03613244617129e-17,Gabbr2,0.299
30,2.333490874803e-13,2.01731770683293,0.448,0.15,2.706616065684e-09,Trib2,0.298
31,1.39184826873068e-16,2.5091652109854,0.381,0.083,1.61440480690072e-12,Camk4,0.298
32,4.76423192250324e-13,2.17142937596954,0.467,0.17,5.5260326069115e-09,Kcnh6,0.297
33,5.71574597485295e-21,3.39974980670782,0.343,0.048,6.62969375623194e-17,Adcy2,0.295
34,3.5511790585887e-19,1.77150984250131,0.8,0.507,4.11901259005703e-15,Gucy1a1,0.293
35,3.11931804487636e-19,3.24513549980624,0.352,0.059,3.61809700025209e-15,Rab3c,0.293
36,3.33976110023957e-19,3.01973347270364,0.343,0.053,3.87378890016788e-15,Pcdh7,0.29
37,2.70937435505479e-16,3.16893233008595,0.381,0.091,3.14260331442805e-12,Esrrg,0.29
38,8.23442516277237e-10,1.47321903322054,0.552,0.267,9.55110974629967e-06,Prkcb,0.285
39,6.1319403645089e-18,3.00285965413924,0.343,0.059,7.11243762879387e-14,Cdh11,0.284
40,4.49572713681135e-18,3.15341933071462,0.343,0.061,5.21459390598749e-14,St6gal2,0.282
41,9.75863026105851e-12,1.6756566172112,0.429,0.147,1.13190352398018e-07,Zeb2,0.282
42,4.01712233971962e-13,2.44162134748188,0.505,0.228,4.65946020184078e-09,Slc24a3,0.277
43,1.52429206983259e-14,2.28897767308608,0.362,0.085,1.76802637179882e-10,Epha3,0.277
44,3.43455782786914e-14,1.40807407093244,0.81,0.535,3.98374362454541e-10,Ackr1,0.275
45,3.83346933480116e-10,1.53965487239989,0.457,0.182,4.44644108143587e-06,Stxbp5,0.275
46,1.90033748341825e-14,2.53550111973031,0.362,0.089,2.20420144701683e-10,Slc8a1,0.273
47,1.22247794710714e-06,0.777504818946931,0.724,0.455,0.0141795217084958,Sbk1,0.269
48,1.43496150394062e-10,1.51685563350625,0.562,0.295,1.66441184842073e-06,Ampd2,0.267
49,6.80512026364217e-20,3.73838183143578,0.305,0.038,7.89325899379856e-16,Slitrk6,0.267
50,4.83428044137037e-08,0.639604696962943,0.857,0.59,0.00056072818839455,Acly,0.267
51,1.32820069158135e-18,3.91498689811391,0.314,0.048,1.5405799821652e-14,Gsg1,0.266
52,5.6961619864472e-08,0.820206347854006,0.79,0.525,0.00066069782880801,Sez6l2,0.265
53,7.85105542397518e-18,3.09701714796359,0.305,0.044,9.10643918626881e-14,Cdh8,0.261
54,1.66136644594904e-11,2.40221553118581,0.41,0.149,1.92701894065629e-07,Gngt2,0.261
55,1.08797279093391e-11,1.79382561565781,0.371,0.111,1.26193964020424e-07,Cxxc5,0.26
56,3.62737730002862e-10,2.00430887077631,0.495,0.238,4.20739493030319e-06,Stmn1,0.257
57,7.25079220212487e-10,1.61092183800414,0.562,0.311,8.41019387524463e-06,Tubb2a,0.251
58,3.01013942162596e-05,0.535768211287291,0.79,0.541,0.349146071514395,Oaz1,0.249
59,6.95425166897748e-06,0.859528862708641,0.676,0.432,0.0806623651084698,Fscn1,0.244
60,1.30436288996909e-10,2.03559644055124,0.343,0.105,1.51293051607515e-06,Cpne7,0.238
61,3.78189668321253e-10,2.33697715803452,0.352,0.119,4.38662196285821e-06,Rassf8,0.233
62,1.18376204438479e-08,1.37202241083438,0.59,0.36,0.000137304559528192,Tmcc3,0.23
63,8.42814488385626e-16,3.28525938483997,0.267,0.038,9.77580525078487e-12,Kcng4,0.229
64,1.51409025570971e-10,1.24890098905973,0.714,0.485,1.75619328759769e-06,Gucy1b1,0.229
65,2.82626666044261e-08,1.51965065221882,0.39,0.162,0.000327818669944738,Tmem35a,0.228
66,2.20093488380481e-08,1.12773162091551,0.686,0.459,0.00025528643717252,Eml5,0.227
67,5.51877987946419e-08,1.61547849776326,0.39,0.166,0.000640123278219051,Ddah1,0.224
68,4.15439974024004e-16,3.45031863111046,0.257,0.034,4.81868825870443e-12,Kcna6,0.223
69,1.3168436408384e-10,2.10719631395398,0.305,0.083,1.52740693900846e-06,Cdkl5,0.222
70,2.68431686582605e-07,1.50450499186761,0.543,0.327,0.00311353913267163,Slc6a11,0.216
71,1.20636271501908e-09,1.87887093686379,0.305,0.089,1.39926011315063e-05,Dapk1,0.216
72,2.26933306137835e-09,2.11389096652798,0.324,0.109,2.63219941789275e-05,Syt13,0.215
73,1.81816593508331e-09,1.83293465269693,0.305,0.091,2.10889066810313e-05,Gdf11,0.214
