_MEMBER_hits,_LogP_hits,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-11.974081563832522,GO:0030335,M1,1,0,GO Biological Processes,19,positive regulation of cell migration,19_GO:0040011 locomotion,-11.974081563832522,4.155374887082204,9.358434358497394,21160,621,287,35,12.195121951219512,1.9315744293236146,11674|11852|12389|12822|13609|14268|14751|14756|16002|16011|16337|16367|17869|18479|18595|18606|19242|20130|20315|20347|20351|20848|22339|22352|26921|27226|66102|66922|67374|67916|68585|80837|83397|84004|109270,Aldoa|Rhob|Cav1|Col18a1|S1pr1|Fn1|Gpi1|Gpld1|Igf2|Igfbp5|Insr|Irs1|Myc|Pak1|Pdgfra|Enpp2|Ptn|Rras|Cxcl12|Sema3b|Sema4a|Stat3|Vegfa|Vim|Map4k4|Pla2g7|Cxcl16|Rras2|Jam2|Plpp3|Rtn4|Rhoj|Akap12|Mcam|Prr5,-7.798837119950666,0,1,1,1,-11.974081563832522,5.148618924337688,
1,-11.741564265316615,GO:0040017,M1,1,0,GO Biological Processes,19,positive regulation of locomotion,19_GO:0040011 locomotion,-11.741564265316615,3.9733772872373723,9.15676689391293,21160,668,287,36,12.543554006968641,1.9550832998384122,11674|11852|12389|12822|13609|14268|14751|14756|16002|16011|16337|16367|17869|18479|18595|18606|19242|20130|20315|20347|20351|20848|22339|22352|23828|26921|27226|66102|66922|67374|67916|68585|80837|83397|84004|109270,Aldoa|Rhob|Cav1|Col18a1|S1pr1|Fn1|Gpi1|Gpld1|Igf2|Igfbp5|Insr|Irs1|Myc|Pak1|Pdgfra|Enpp2|Ptn|Rras|Cxcl12|Sema3b|Sema4a|Stat3|Vegfa|Vim|Popdc1|Map4k4|Pla2g7|Cxcl16|Rras2|Jam2|Plpp3|Rtn4|Rhoj|Akap12|Mcam|Prr5,-7.798837119950666,0,1,0,0,-11.974081563832522,5.148618924337688,
1,-11.392284099152423,GO:2000147,M1,1,0,GO Biological Processes,19,positive regulation of cell motility,19_GO:0040011 locomotion,-11.392284099152423,3.963882956801918,9.006900856502153,21160,651,287,35,12.195121951219512,1.9315744293236146,11674|11852|12389|12822|13609|14268|14751|14756|16002|16011|16337|16367|17869|18479|18595|18606|19242|20130|20315|20347|20351|20848|22339|22352|26921|27226|66102|66922|67374|67916|68585|80837|83397|84004|109270,Aldoa|Rhob|Cav1|Col18a1|S1pr1|Fn1|Gpi1|Gpld1|Igf2|Igfbp5|Insr|Irs1|Myc|Pak1|Pdgfra|Enpp2|Ptn|Rras|Cxcl12|Sema3b|Sema4a|Stat3|Vegfa|Vim|Map4k4|Pla2g7|Cxcl16|Rras2|Jam2|Plpp3|Rtn4|Rhoj|Akap12|Mcam|Prr5,-7.625648212842155,0,1,0,0,-11.974081563832522,5.148618924337688,
1,-10.609885730291287,GO:0001525,M1,1,0,GO Biological Processes,19,angiogenesis,19_GO:0032502 developmental process,-10.609885730291287,5.148618924337688,9.283005173517147,21160,358,287,25,8.710801393728223,1.6645536787107722,11852|12306|12389|12822|13609|14268|14367|14645|14756|17304|18595|18799|19876|20315|20351|21802|22339|27279|53417|68585|80837|84004|94352|230126|319504,Rhob|Anxa2|Cav1|Col18a1|S1pr1|Fn1|Fzd5|Glul|Gpld1|Mfge8|Pdgfra|Plcd1|Robo1|Cxcl12|Sema4a|Tgfa|Vegfa|Tnfrsf12a|Hif3a|Rtn4|Rhoj|Mcam|Loxl2|Shb|Nrcam,-6.968188580589319,0,1,0,0,-11.974081563832522,5.148618924337688,
1,-9.377166246968455,GO:0048514,M1,1,0,GO Biological Processes,19,blood vessel morphogenesis,19_GO:0032502 developmental process,-9.377166246968455,4.182063069130091,8.233624865596264,21160,476,287,27,9.40766550522648,1.7232397778405004,11535|11816|11852|12306|12389|12822|13609|14268|14367|14645|14756|17304|18595|18799|19876|20315|20351|21802|22339|27279|53417|68585|80837|84004|94352|230126|319504,Adm|Apoe|Rhob|Anxa2|Cav1|Col18a1|S1pr1|Fn1|Fzd5|Glul|Gpld1|Mfge8|Pdgfra|Plcd1|Robo1|Cxcl12|Sema4a|Tgfa|Vegfa|Tnfrsf12a|Hif3a|Rtn4|Rhoj|Mcam|Loxl2|Shb|Nrcam,-5.911560356322169,0,1,0,0,-11.974081563832522,5.148618924337688,
1,-7.942064128173997,GO:0001568,M1,1,0,GO Biological Processes,19,blood vessel development,19_GO:0032502 developmental process,-7.942064128173997,3.4812651667832024,7.18639579400554,21160,593,287,28,9.75609756097561,1.751483509058176,11535|11816|11852|12306|12389|12822|13609|14268|14367|14645|14756|17304|18595|18799|19876|20315|20351|21802|22339|27279|53417|67916|68585|80837|84004|94352|230126|319504,Adm|Apoe|Rhob|Anxa2|Cav1|Col18a1|S1pr1|Fn1|Fzd5|Glul|Gpld1|Mfge8|Pdgfra|Plcd1|Robo1|Cxcl12|Sema4a|Tgfa|Vegfa|Tnfrsf12a|Hif3a|Plpp3|Rtn4|Rhoj|Mcam|Loxl2|Shb|Nrcam,-4.676598552630067,0,1,0,0,-11.974081563832522,5.148618924337688,
1,-7.920355693659997,GO:0001944,M1,1,0,GO Biological Processes,19,vasculature development,19_GO:0032502 developmental process,-7.920355693659997,3.3777542920994548,7.122003278195297,21160,633,287,29,10.104529616724738,1.779041204107879,11535|11816|11852|12306|12389|12822|13609|14268|14367|14645|14756|17304|18595|18799|19876|20315|20351|21802|22339|27279|53417|67916|68585|80837|84004|93757|94352|230126|319504,Adm|Apoe|Rhob|Anxa2|Cav1|Col18a1|S1pr1|Fn1|Fzd5|Glul|Gpld1|Mfge8|Pdgfra|Plcd1|Robo1|Cxcl12|Sema4a|Tgfa|Vegfa|Tnfrsf12a|Hif3a|Plpp3|Rtn4|Rhoj|Mcam|Immp2l|Loxl2|Shb|Nrcam,-4.676598552630067,0,1,0,0,-11.974081563832522,5.148618924337688,
1,-7.532711872807575,GO:0035239,M1,1,0,GO Biological Processes,19,tube morphogenesis,19_GO:0032502 developmental process,-7.532711872807575,3.0170116827218694,6.739490917434723,21160,782,287,32,11.149825783972126,1.8578995702635965,11535|11816|11852|12306|12389|12822|13609|14268|14367|14645|14756|15902|17304|17869|18479|18595|18799|19876|20315|20351|21802|21817|22339|27279|50768|53417|68585|80837|84004|94352|230126|319504,Adm|Apoe|Rhob|Anxa2|Cav1|Col18a1|S1pr1|Fn1|Fzd5|Glul|Gpld1|Id2|Mfge8|Myc|Pak1|Pdgfra|Plcd1|Robo1|Cxcl12|Sema4a|Tgfa|Tgm2|Vegfa|Tnfrsf12a|Dlc1|Hif3a|Rtn4|Rhoj|Mcam|Loxl2|Shb|Nrcam,-4.355837725590819,0,1,0,0,-11.974081563832522,5.148618924337688,
1,-3.581727455893728,GO:0010562,M1,1,0,GO Biological Processes,19,positive regulation of phosphorus metabolic process,19_GO:0048518 positive regulation of biological process,-3.581727455893728,2.3040069686411146,4.126216063356421,21160,704,287,22,7.665505226480836,1.5704041427847593,12306|12389|14367|14756|16337|16367|17869|18479|18595|18606|18645|18799|19876|20848|21802|22339|29815|54403|56747|67916|74205|109270,Anxa2|Cav1|Fzd5|Gpld1|Insr|Irs1|Myc|Pak1|Pdgfra|Enpp2|Pfn2|Plcd1|Robo1|Stat3|Tgfa|Vegfa|Bcar3|Slc4a4|Sez6l|Plpp3|Acsl3|Prr5,-1.6123588442663879,0,1,0,0,-11.974081563832522,5.148618924337688,
1,-3.581727455893728,GO:0045937,M1,1,0,GO Biological Processes,19,positive regulation of phosphate metabolic process,19_GO:0048518 positive regulation of biological process,-3.581727455893728,2.3040069686411146,4.126216063356421,21160,704,287,22,7.665505226480836,1.5704041427847593,12306|12389|14367|14756|16337|16367|17869|18479|18595|18606|18645|18799|19876|20848|21802|22339|29815|54403|56747|67916|74205|109270,Anxa2|Cav1|Fzd5|Gpld1|Insr|Irs1|Myc|Pak1|Pdgfra|Enpp2|Pfn2|Plcd1|Robo1|Stat3|Tgfa|Vegfa|Bcar3|Slc4a4|Sez6l|Plpp3|Acsl3|Prr5,-1.6123588442663879,0,1,0,0,-11.974081563832522,5.148618924337688,
