_MEMBER_hits,_LogP_hits,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,-3.2,GO:0051897,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,M1,1,0
1,-3.6,R-MMU-1474244,Extracellular matrix organization,M1,1,0
1,-2.1,GO:0030879,mammary gland development,M1,1,0
1,-2.3,R-MMU-397014,Muscle contraction,M1,1,0
1,-2.7,R-MMU-376176,Signaling by ROBO receptors,M1,1,0
1,-3.6,GO:0030388,"fructose 1,6-bisphosphate metabolic process",M1,1,0
1,-7.3,GO:1901888,regulation of cell junction assembly,M1,1,0
1,-9.1,GO:0098609,cell-cell adhesion,M1,1,0
1,-3.3,GO:1902903,regulation of supramolecular fiber organization,M1,1,0
1,-2.9,GO:0006812,monoatomic cation transport,M1,1,0
1,-2.2,GO:0050927,positive regulation of positive chemotaxis,M1,1,0
1,-2.8,GO:0007423,sensory organ development,M1,1,0
1,-2.1,GO:0007411,axon guidance,M1,1,0
1,-2,GO:0002062,chondrocyte differentiation,M1,1,0
1,-5.1,GO:0045773,positive regulation of axon extension,M1,1,0
1,-3.3,GO:0045765,regulation of angiogenesis,M1,1,0
1,-3.8,R-MMU-114608,Platelet degranulation,M1,1,0
1,-2.9,mmu04810,Regulation of actin cytoskeleton - Mus musculus (house mouse),M1,1,0
1,-4.4,GO:0036376,sodium ion export across plasma membrane,M1,1,0
1,-2.1,GO:0055006,cardiac cell development,M1,1,0
1,-2.2,GO:0061024,membrane organization,M1,1,0
1,-2.8,GO:0001921,positive regulation of receptor recycling,M1,1,0
1,-3.6,GO:0006110,regulation of glycolytic process,M1,1,0
1,-2.1,GO:0050921,positive regulation of chemotaxis,M1,1,0
1,-3.1,GO:0030001,metal ion transport,M1,1,0
1,-2.8,GO:0090109,regulation of cell-substrate junction assembly,M1,1,0
1,-2.8,GO:0033605,positive regulation of catecholamine secretion,M1,1,0
1,-2.5,GO:0015669,gas transport,M1,1,0
1,-2.3,GO:0061564,axon development,M1,1,0
1,-2.2,GO:0050768,negative regulation of neurogenesis,M1,1,0
1,-4.5,GO:0021782,glial cell development,M1,1,0
1,-2.1,GO:1904893,negative regulation of receptor signaling pathway via STAT,M1,1,0
1,-2.5,GO:0032787,monocarboxylic acid metabolic process,M1,1,0
1,-2.1,GO:0001503,ossification,M1,1,0
1,-2.3,WP523,Regulation of actin cytoskeleton,M1,1,0
1,-3.4,GO:0048638,regulation of developmental growth,M1,1,0
1,-3.3,GO:0007420,brain development,M1,1,0
1,-2.6,GO:0090030,regulation of steroid hormone biosynthetic process,M1,1,0
1,-5.4,GO:1902430,negative regulation of amyloid-beta formation,M1,1,0
1,-3.1,GO:0090596,sensory organ morphogenesis,M1,1,0
1,-2,GO:0030514,negative regulation of BMP signaling pathway,M1,1,0
1,-4.2,GO:0046475,glycerophospholipid catabolic process,M1,1,0
1,-2.9,GO:1903578,regulation of ATP metabolic process,M1,1,0
1,-3.6,GO:0006109,regulation of carbohydrate metabolic process,M1,1,0
1,-7.1,GO:0050769,positive regulation of neurogenesis,M1,1,0
1,-3.3,GO:0001504,neurotransmitter uptake,M1,1,0
1,-2.3,GO:0051480,regulation of cytosolic calcium ion concentration,M1,1,0
1,-2.8,GO:0045927,positive regulation of growth,M1,1,0
1,-2.5,GO:0010638,positive regulation of organelle organization,M1,1,0
1,-2.1,GO:0050953,sensory perception of light stimulus,M1,1,0
1,-6.3,GO:0042063,gliogenesis,M1,1,0
1,-2.4,GO:1903670,regulation of sprouting angiogenesis,M1,1,0
1,-4.1,GO:0040008,regulation of growth,M1,1,0
1,-3.3,GO:0009261,ribonucleotide catabolic process,M1,1,0
1,-3.6,GO:0044089,positive regulation of cellular component biogenesis,M1,1,0
1,-4.4,GO:0045229,external encapsulating structure organization,M1,1,0
1,-2.6,mmu04976,Bile secretion - Mus musculus (house mouse),M1,1,0
1,-5,GO:0008361,regulation of cell size,M1,1,0
1,-2,GO:1900076,regulation of cellular response to insulin stimulus,M1,1,0
1,-2.5,GO:1901016,regulation of potassium ion transmembrane transporter activity,M1,1,0
1,-5.6,GO:0010720,positive regulation of cell development,M1,1,0
1,-3.6,GO:0010001,glial cell differentiation,M1,1,0
1,-2.7,GO:0046184,aldehyde biosynthetic process,M1,1,0
1,-2.6,GO:0001935,endothelial cell proliferation,M1,1,0
1,-2.2,R-MMU-9013149,RAC1 GTPase cycle,M1,1,0
1,-5.6,GO:1903825,organic acid transmembrane transport,M1,1,0
1,-2.2,GO:0045807,positive regulation of endocytosis,M1,1,0
1,-2.4,GO:0045820,negative regulation of glycolytic process,M1,1,0
1,-2.2,GO:0098655,monoatomic cation transmembrane transport,M1,1,0
1,-3.5,GO:0010977,negative regulation of neuron projection development,M1,1,0
1,-2.6,WP447,Adipogenesis genes,M1,1,0
1,-2.1,GO:0019218,regulation of steroid metabolic process,M1,1,0
1,-2.1,WP374,Prostaglandin synthesis and regulation,M1,1,0
1,-5.3,GO:0061061,muscle structure development,M1,1,0
1,-3.4,GO:0010894,negative regulation of steroid biosynthetic process,M1,1,0
1,-2.3,GO:0032231,regulation of actin filament bundle assembly,M1,1,0
1,-3,GO:0032330,regulation of chondrocyte differentiation,M1,1,0
1,-2.5,GO:0006813,potassium ion transport,M1,1,0
1,-9.2,GO:0051962,positive regulation of nervous system development,M1,1,0
1,-4.9,GO:0062012,regulation of small molecule metabolic process,M1,1,0
1,-3.7,GO:0048667,cell morphogenesis involved in neuron differentiation,M1,1,0
1,-3.3,GO:0060020,Bergmann glial cell differentiation,M1,1,0
1,-3,GO:0046503,glycerolipid catabolic process,M1,1,0
1,-2.5,mmu04971,Gastric acid secretion - Mus musculus (house mouse),M1,1,0
1,-2.6,GO:0045725,positive regulation of glycogen biosynthetic process,M1,1,0
1,-3.2,GO:1901699,cellular response to nitrogen compound,M1,1,0
1,-3.6,GO:0019677,NAD catabolic process,M1,1,0
1,-4.2,GO:0019362,pyridine nucleotide metabolic process,M1,1,0
1,-3,GO:0042692,muscle cell differentiation,M1,1,0
1,-2.5,GO:0042908,xenobiotic transport,M1,1,0
1,-2.9,GO:2001242,regulation of intrinsic apoptotic signaling pathway,M1,1,0
1,-2.1,GO:0019216,regulation of lipid metabolic process,M1,1,0
1,-2.1,GO:0051348,negative regulation of transferase activity,M1,1,0
1,-2.3,GO:0099175,regulation of postsynapse organization,M1,1,0
1,-2.2,GO:0008347,glial cell migration,M1,1,0
1,-12,GO:0040017,positive regulation of locomotion,M1,1,0
1,-2.3,GO:0048009,insulin-like growth factor receptor signaling pathway,M1,1,0
1,-2.6,GO:0032376,positive regulation of cholesterol transport,M1,1,0
1,-2.3,mmu04972,Pancreatic secretion - Mus musculus (house mouse),M1,1,0
1,-2.9,GO:0034220,monoatomic ion transmembrane transport,M1,1,0
1,-2.2,GO:0007167,enzyme-linked receptor protein signaling pathway,M1,1,0
1,-4.4,mmu05230,Central carbon metabolism in cancer - Mus musculus (house mouse),M1,1,0
1,-3.3,GO:0006140,regulation of nucleotide metabolic process,M1,1,0
1,-3.1,GO:0010811,positive regulation of cell-substrate adhesion,M1,1,0
1,-4,R-MMU-419037,NCAM1 interactions,M1,1,0
1,-4.9,GO:0048858,cell projection morphogenesis,M1,1,0
1,-2.1,GO:0048593,camera-type eye morphogenesis,M1,1,0
1,-4.6,mmu05205,Proteoglycans in cancer - Mus musculus (house mouse),M1,1,0
1,-2.1,GO:0007416,synapse assembly,M1,1,0
1,-3.6,GO:1990573,potassium ion import across plasma membrane,M1,1,0
1,-2,R-MMU-948021,Transport to the Golgi and subsequent modification,M1,1,0
1,-3.1,GO:0048639,positive regulation of developmental growth,M1,1,0
1,-3,GO:0170038,proteinogenic amino acid biosynthetic process,M1,1,0
1,-2.5,GO:0097190,apoptotic signaling pathway,M1,1,0
1,-2,GO:0072678,T cell migration,M1,1,0
1,-3.8,GO:0055080,monoatomic cation homeostasis,M1,1,0
1,-2,GO:1900543,negative regulation of purine nucleotide metabolic process,M1,1,0
1,-2,R-MMU-373760,L1CAM interactions,M1,1,0
1,-4.9,GO:0098739,import across plasma membrane,M1,1,0
1,-3,GO:0022010,central nervous system myelination,M1,1,0
1,-2.4,GO:0033673,negative regulation of kinase activity,M1,1,0
1,-2.3,GO:0034762,regulation of transmembrane transport,M1,1,0
1,-2.2,GO:0032760,positive regulation of tumor necrosis factor production,M1,1,0
1,-2.8,GO:0015812,gamma-aminobutyric acid transport,M1,1,0
1,-3.5,R-MMU-216083,Integrin cell surface interactions,M1,1,0
1,-2,R-MMU-556833,Metabolism of lipids,M1,1,0
1,-5.8,GO:0031344,regulation of cell projection organization,M1,1,0
1,-2.2,GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,M1,1,0
1,-2.7,GO:0043467,regulation of generation of precursor metabolites and energy,M1,1,0
1,-2.2,GO:0006883,intracellular sodium ion homeostasis,M1,1,0
1,-3.2,GO:0048568,embryonic organ development,M1,1,0
1,-4.2,mmu00910,Nitrogen metabolism - Mus musculus (house mouse),M1,1,0
1,-2.4,GO:0043010,camera-type eye development,M1,1,0
1,-10,GO:0051960,regulation of nervous system development,M1,1,0
1,-2.5,R-MMU-425407,SLC-mediated transmembrane transport,M1,1,0
1,-2.5,GO:0035914,skeletal muscle cell differentiation,M1,1,0
1,-4.1,GO:0010563,negative regulation of phosphorus metabolic process,M1,1,0
1,-3.6,GO:0045444,fat cell differentiation,M1,1,0
1,-2.8,GO:0048145,regulation of fibroblast proliferation,M1,1,0
1,-2.3,GO:1900544,positive regulation of purine nucleotide metabolic process,M1,1,0
1,-5.1,GO:0003333,amino acid transmembrane transport,M1,1,0
1,-2.6,GO:1905809,negative regulation of synapse organization,M1,1,0
1,-2.2,GO:0008585,female gonad development,M1,1,0
1,-2.4,GO:0009410,response to xenobiotic stimulus,M1,1,0
1,-3.2,mmu04974,Protein digestion and absorption - Mus musculus (house mouse),M1,1,0
1,-4.6,R-MMU-422475,Axon guidance,M1,1,0
1,-2.2,GO:0008038,neuron recognition,M1,1,0
1,-2.9,GO:0048679,regulation of axon regeneration,M1,1,0
1,-2.1,GO:0008286,insulin receptor signaling pathway,M1,1,0
1,-2.1,R-MMU-71387,Metabolism of carbohydrates,M1,1,0
1,-2.1,R-MMU-8953897,Cellular responses to stimuli,M1,1,0
1,-3.9,GO:0001764,neuron migration,M1,1,0
1,-3.8,R-MMU-70171,Glycolysis,M1,1,0
1,-3.8,GO:0043068,positive regulation of programmed cell death,M1,1,0
1,-2.6,GO:2001234,negative regulation of apoptotic signaling pathway,M1,1,0
1,-4.9,GO:0006835,dicarboxylic acid transport,M1,1,0
1,-2.8,GO:0050920,regulation of chemotaxis,M1,1,0
1,-4.9,R-MMU-9035034,RHOF GTPase cycle,M1,1,0
1,-2.6,R-MMU-3000178,ECM proteoglycans,M1,1,0
1,-2.2,mmu00330,Arginine and proline metabolism - Mus musculus (house mouse),M1,1,0
1,-2.2,R-MMU-1257604,PIP3 activates AKT signaling,M1,1,0
1,-3.4,R-MMU-9006934,Signaling by Receptor Tyrosine Kinases,M1,1,0
1,-3.5,GO:0043434,response to peptide hormone,M1,1,0
1,-3,mmu00030,Pentose phosphate pathway - Mus musculus (house mouse),M1,1,0
1,-4.1,GO:0031346,positive regulation of cell projection organization,M1,1,0
1,-2.4,R-MMU-112316,Neuronal System,M1,1,0
1,-3.1,GO:0010632,regulation of epithelial cell migration,M1,1,0
1,-2.1,GO:0060612,adipose tissue development,M1,1,0
1,-2.1,GO:0097485,neuron projection guidance,M1,1,0
1,-7.5,GO:0050767,regulation of neurogenesis,M1,1,0
1,-2.4,GO:0110020,regulation of actomyosin structure organization,M1,1,0
1,-2.1,GO:0046470,phosphatidylcholine metabolic process,M1,1,0
1,-4.6,GO:0009132,nucleoside diphosphate metabolic process,M1,1,0
1,-2.8,GO:0010810,regulation of cell-substrate adhesion,M1,1,0
1,-2.3,GO:0032331,negative regulation of chondrocyte differentiation,M1,1,0
1,-2.2,GO:0072676,lymphocyte migration,M1,1,0
1,-3.1,GO:1904407,positive regulation of nitric oxide metabolic process,M1,1,0
1,-2.5,GO:0032869,cellular response to insulin stimulus,M1,1,0
1,-2,GO:0002274,myeloid leukocyte activation,M1,1,0
1,-2.2,mmu04150,mTOR signaling pathway - Mus musculus (house mouse),M1,1,0
1,-2.1,GO:0001919,regulation of receptor recycling,M1,1,0
1,-2.6,GO:0036294,cellular response to decreased oxygen levels,M1,1,0
1,-3.1,GO:0045913,positive regulation of carbohydrate metabolic process,M1,1,0
1,-3.5,GO:0050678,regulation of epithelial cell proliferation,M1,1,0
1,-7,GO:0006865,amino acid transport,M1,1,0
1,-4.5,GO:0051963,regulation of synapse assembly,M1,1,0
1,-2.7,GO:0071805,potassium ion transmembrane transport,M1,1,0
1,-2.7,R-MMU-418990,Adherens junctions interactions,M1,1,0
1,-2.4,mmu00565,Ether lipid metabolism - Mus musculus (house mouse),M1,1,0
1,-2.4,GO:0048146,positive regulation of fibroblast proliferation,M1,1,0
1,-3.1,R-MMU-375165,NCAM signaling for neurite out-growth,M1,1,0
1,-4.3,GO:0030336,negative regulation of cell migration,M1,1,0
1,-2.7,GO:0032374,regulation of cholesterol transport,M1,1,0
1,-2.3,GO:1902993,positive regulation of amyloid precursor protein catabolic process,M1,1,0
1,-2.3,WP3654,Novel Jun Dmp1 pathway,M1,1,0
1,-5.3,GO:0009135,purine nucleoside diphosphate metabolic process,M1,1,0
1,-3.7,R-MMU-382551,Transport of small molecules,M1,1,0
1,-2.2,GO:1903579,negative regulation of ATP metabolic process,M1,1,0
1,-2.2,GO:0015698,inorganic anion transport,M1,1,0
1,-2.9,GO:0001933,negative regulation of protein phosphorylation,M1,1,0
1,-2.2,GO:1901605,alpha-amino acid metabolic process,M1,1,0
1,-2.3,GO:0042552,myelination,M1,1,0
1,-5.9,WP2432,Spinal cord injury,M1,1,0
1,-3.5,R-MMU-70326,Glucose metabolism,M1,1,0
1,-2.6,GO:0030900,forebrain development,M1,1,0
1,-2.1,GO:0034367,protein-containing complex remodeling,M1,1,0
1,-3.7,GO:0043116,negative regulation of vascular permeability,M1,1,0
1,-2.2,R-MMU-186797,Signaling by PDGF,M1,1,0
1,-4.2,GO:0019725,cellular homeostasis,M1,1,0
1,-3.3,GO:0032535,regulation of cellular component size,M1,1,0
1,-3.6,GO:1902475,L-alpha-amino acid transmembrane transport,M1,1,0
