_MEMBER_hits,_LogP_hits,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-12.865271729466889,WP295,M1,1,0,WikiPathways,27,Electron transport chain,,-12.865271729466889,16.532172554272,14.388143982208888,21160,99,181,14,7.734806629834254,1.9856577314387887,12857|12859|12861|22272|27425|54405|57423|66043|66414|68194|68375|78330|110323|407785,Cox4i1|Cox5b|Cox6a1|Uqcrq|Atp5mg|Ndufa1|Atp5mf|Atp5f1d|Ndufa12|Ndufb4|Ndufa8|Ndufv3|Cox6b1|Ndufs6,-8.621514588436959,0,1,1,1,-12.865271729466889,16.532172554272,
1,-11.902620824588785,GO:0009060,M1,1,0,GO Biological Processes,19,aerobic respiration,19_GO:0009987 cellular process,-11.902620824588785,11.13391212838727,12.248963243930813,21160,168,181,16,8.839779005524862,2.11000799622214,12857|12859|12861|12867|20917|22272|54405|57423|66043|66414|68194|68375|78330|110323|170718|407785,Cox4i1|Cox5b|Cox6a1|Cox7c|Suclg2|Uqcrq|Ndufa1|Atp5mf|Atp5f1d|Ndufa12|Ndufb4|Ndufa8|Ndufv3|Cox6b1|Idh3b|Ndufs6,-8.125624815046024,0,1,0,0,-12.865271729466889,16.532172554272,
1,-11.89226070135629,mmu00190,M1,1,0,KEGG Pathway,24,Oxidative phosphorylation - Mus musculus (house mouse),,-11.89226070135629,12.43681673915599,12.6561950296154,21160,141,181,15,8.287292817679559,2.0491880342147764,12857|12859|12861|12867|22272|27425|54405|57423|66043|66414|68194|68375|78330|110323|407785,Cox4i1|Cox5b|Cox6a1|Cox7c|Uqcrq|Atp5mg|Ndufa1|Atp5mf|Atp5f1d|Ndufa12|Ndufb4|Ndufa8|Ndufv3|Cox6b1|Ndufs6,-8.125624815046024,0,1,0,0,-12.865271729466889,16.532172554272,
1,-11.586999988611272,GO:0006119,M1,1,0,GO Biological Processes,19,oxidative phosphorylation,19_GO:0009987 cellular process,-11.586999988611272,13.415451498958427,12.77422827949091,21160,122,181,14,7.734806629834254,1.9856577314387887,12857|12859|12861|12867|22272|54405|57423|66043|66414|68194|68375|78330|110323|407785,Cox4i1|Cox5b|Cox6a1|Cox7c|Uqcrq|Ndufa1|Atp5mf|Atp5f1d|Ndufa12|Ndufb4|Ndufa8|Ndufv3|Cox6b1|Ndufs6,-7.945302838909304,0,1,0,0,-12.865271729466889,16.532172554272,
1,-10.793958325245516,GO:0006091,M1,1,0,GO Biological Processes,19,generation of precursor metabolites and energy,19_GO:0009987 cellular process,-10.793958325245516,6.40999379715246,9.924284357725568,21160,383,181,21,11.602209944751381,2.3804100566861695,12857|12859|12861|12867|14387|18642|18655|20917|21881|22272|26384|54405|57423|66043|66414|68194|68375|78330|110323|170718|407785,Cox4i1|Cox5b|Cox6a1|Cox7c|Gaa|Pfkm|Pgk1|Suclg2|Tkt|Uqcrq|Gnpda1|Ndufa1|Atp5mf|Atp5f1d|Ndufa12|Ndufb4|Ndufa8|Ndufv3|Cox6b1|Idh3b|Ndufs6,-7.249171188551605,0,1,0,0,-12.865271729466889,16.532172554272,
1,-10.597834277712872,mmu04714,M1,1,0,KEGG Pathway,24,Thermogenesis - Mus musculus (house mouse),,-10.597834277712872,8.350434096290451,10.59239903225107,21160,238,181,17,9.392265193370166,2.168345696626737,12857|12859|12861|12867|18176|19082|22272|27425|54405|57423|66043|66414|68194|68375|78330|110323|407785,Cox4i1|Cox5b|Cox6a1|Cox7c|Nras|Prkag1|Uqcrq|Atp5mg|Ndufa1|Atp5mf|Atp5f1d|Ndufa12|Ndufb4|Ndufa8|Ndufv3|Cox6b1|Ndufs6,-7.1322283870665855,0,1,0,0,-12.865271729466889,16.532172554272,
1,-10.390175845972472,GO:0045333,M1,1,0,GO Biological Processes,19,cellular respiration,19_GO:0009987 cellular process,-10.390175845972472,8.86491581786285,10.664687226893644,21160,211,181,16,8.839779005524862,2.11000799622214,12857|12859|12861|12867|20917|22272|54405|57423|66043|66414|68194|68375|78330|110323|170718|407785,Cox4i1|Cox5b|Cox6a1|Cox7c|Suclg2|Uqcrq|Ndufa1|Atp5mf|Atp5f1d|Ndufa12|Ndufb4|Ndufa8|Ndufv3|Cox6b1|Idh3b|Ndufs6,-6.991516744956798,0,1,0,0,-12.865271729466889,16.532172554272,
1,-10.109930518784736,GO:0015980,M1,1,0,GO Biological Processes,19,energy derivation by oxidation of organic compounds,19_GO:0009987 cellular process,-10.109930518784736,7.181943318311242,9.897449308793052,21160,293,181,18,9.94475138121547,2.2243964456553105,12857|12859|12861|12867|14387|18642|20917|22272|54405|57423|66043|66414|68194|68375|78330|110323|170718|407785,Cox4i1|Cox5b|Cox6a1|Cox7c|Gaa|Pfkm|Suclg2|Uqcrq|Ndufa1|Atp5mf|Atp5f1d|Ndufa12|Ndufb4|Ndufa8|Ndufv3|Cox6b1|Idh3b|Ndufs6,-6.76926336474675,0,1,0,0,-12.865271729466889,16.532172554272,
1,-9.905929364331636,mmu04932,M1,1,0,KEGG Pathway,24,Non-alcoholic fatty liver disease - Mus musculus (house mouse),,-9.905929364331636,10.102994338721778,10.803072220872586,21160,162,181,14,7.734806629834254,1.9856577314387887,12857|12859|12861|12867|19082|21937|22272|54405|66414|68194|68375|78330|110323|407785,Cox4i1|Cox5b|Cox6a1|Cox7c|Prkag1|Tnfrsf1a|Uqcrq|Ndufa1|Ndufa12|Ndufb4|Ndufa8|Ndufv3|Cox6b1|Ndufs6,-6.61641473274103,0,1,0,0,-12.865271729466889,16.532172554272,
1,-9.802708650204835,R-MMU-1428517,M1,1,0,Reactome Gene Sets,6,Aerobic respiration and respiratory electron transport,,-9.802708650204835,8.097390638827104,10.074533041190119,21160,231,181,16,8.839779005524862,2.11000799622214,12857|12861|12867|20917|22272|27425|54405|57423|66043|66414|68194|68375|78330|110323|170718|407785,Cox4i1|Cox6a1|Cox7c|Suclg2|Uqcrq|Atp5mg|Ndufa1|Atp5mf|Atp5f1d|Ndufa12|Ndufb4|Ndufa8|Ndufv3|Cox6b1|Idh3b|Ndufs6,-6.558951509174904,0,1,0,0,-12.865271729466889,16.532172554272,
