,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,pct.1_pct.2
1,9.13759662589271e-30,1.65734303479561,0.825,0.235,1.02788824444667e-25,Mgp,0.59
2,1.21232755611719e-39,3.86246245231512,0.722,0.15,1.36374726787623e-35,Slco2a1,0.572
3,1.70121798656258e-32,3.02201691668786,0.66,0.128,1.91370011308424e-28,Timp2,0.532
4,1.37638472081311e-30,2.70436202395807,0.691,0.161,1.54829517244266e-26,Ptgs1,0.53
5,2.44078553580899e-29,2.42337947906962,0.784,0.276,2.74563964923153e-25,Npr1,0.508
6,2.64388053507987e-24,0.977822212316766,0.835,0.33,2.97410121391134e-20,Eln,0.505
7,1.71125349532135e-30,3.53014068545806,0.711,0.217,1.92498905688698e-26,Cfh,0.494
8,4.45904293948561e-18,0.941255904724021,0.866,0.374,5.01597740262736e-14,Plvap,0.492
9,6.84141503198509e-29,2.99817017473349,0.67,0.179,7.69590776948002e-25,St6gal1,0.491
10,3.13627070911962e-29,2.90417563991496,0.557,0.087,3.52799092068866e-25,Mmp2,0.47
11,7.40524729235617e-39,4.4118838402318,0.505,0.036,8.33016267917145e-35,Wipf3,0.469
12,3.73672106421141e-27,2.21266886278081,0.856,0.395,4.20343752513142e-23,Tgm2,0.461
13,4.85512237888041e-28,3.68641388490342,0.639,0.184,5.46152716400257e-24,Lbp,0.455
14,1.67852913017597e-22,2.51509564816124,0.763,0.316,1.88817741853495e-18,Gask1b,0.447
15,3.08225446427752e-25,2.76689122263865,0.742,0.298,3.46722804686579e-21,Pgm5,0.444
16,1.27751492553297e-38,4.37852524328536,0.454,0.02,1.43707653973204e-34,Anpep,0.434
17,3.49573389914501e-25,3.46923917283799,0.536,0.108,3.93235106314822e-21,Lrg1,0.428
18,7.76222666349001e-23,3.18993186922418,0.567,0.148,8.73172877375992e-19,Mafb,0.419
19,1.15392269224357e-21,2.64299160461229,0.557,0.139,1.29804763650479e-17,Itgb4,0.418
20,8.86550228151178e-20,2.34683792419663,0.629,0.213,9.9728035164726e-16,Pcdh7,0.416
21,7.66200218333408e-18,1.95002548419996,0.639,0.238,8.6189862560325e-14,Atp2b4,0.401
22,8.3656457739986e-30,3.75278269451913,0.443,0.043,9.41051493117102e-26,Adgrg6,0.4
23,8.81841057043171e-16,1.0595931180323,0.897,0.498,9.91983005067863e-12,Plpp3,0.399
24,1.32529894203735e-17,2.22301336406318,0.536,0.155,1.49082877989781e-13,Ltbp3,0.381
25,6.97257954049524e-23,2.08947874251619,0.814,0.433,7.8434547251031e-19,Fcgrt,0.381
26,1.76998999904574e-19,3.12368133156573,0.546,0.166,1.99106174992656e-15,Sned1,0.38
27,1.81704097497797e-28,4.8097963004087,0.402,0.036,2.04398939275272e-24,Tll1,0.366
28,1.26293222719823e-18,3.02334414313003,0.577,0.211,1.42067246237529e-14,Rnase4,0.366
29,3.40285781109655e-17,2.73576380128612,0.557,0.195,3.82787475170251e-13,Hs3st1,0.362
30,1.19378634641286e-16,2.50149616898563,0.526,0.166,1.34289026107983e-12,Tgfbr3,0.36
31,9.00917332913671e-26,3.7394069725173,0.392,0.038,1.01344190779459e-21,Enpp6,0.354
32,2.61720681861508e-31,4.95450382816323,0.371,0.018,2.94409595026011e-27,Igfbp5,0.353
33,2.7981033502219e-26,4.43977391732029,0.392,0.04,3.14758645866462e-22,Aebp1,0.352
34,3.78693670542405e-16,2.51448653054996,0.495,0.143,4.25992509993151e-12,Rcsd1,0.352
35,9.89795724374323e-26,1.79354424516964,0.959,0.608,1.11342121034868e-21,Cavin2,0.351
36,5.12790568060565e-22,3.75620221506028,0.412,0.065,5.76838110011329e-18,Pcp4l1,0.347
37,3.80074496875412e-17,2.64411686404137,0.474,0.128,4.2754580153515e-13,Lhx6,0.346
38,2.20680651270886e-26,5.10115179015338,0.371,0.031,2.48243664614619e-22,Selp,0.34
39,3.40937980789119e-15,2.15342137448112,0.485,0.146,3.8352113458968e-11,Ndrg1,0.339
40,5.27382502004791e-14,1.94476586428287,0.66,0.323,5.93252576505189e-10,Gas6,0.337
41,2.04116901060495e-25,3.88687846730511,0.371,0.034,2.29611102002951e-21,Celsr1,0.337
42,4.73205664102604e-17,2.99453618026575,0.464,0.128,5.32309051549019e-13,Dll1,0.336
43,1.6705703476137e-16,2.58332039193932,0.536,0.2,1.87922458403065e-12,Nr2f2,0.336
44,1.32790720376359e-10,1.6767507875527,0.629,0.3,1.49376281351366e-06,Olfml2a,0.329
45,7.62799955855304e-22,3.63394646500928,0.371,0.047,8.58073670341631e-18,Wnt5b,0.324
46,1.04319065868435e-15,1.95613518586446,0.753,0.43,1.17348517195402e-11,Adamts9,0.323
47,2.4410743359287e-18,3.59813439811613,0.412,0.09,2.74596452048619e-14,Ntn1,0.322
