,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,pct.1_pct.2
1,1.88788338102948e-55,4.65126815404164,0.776,0.083,2.12368001532007e-51,Car8,0.693
2,4.60258168798117e-45,3.47476025801322,0.835,0.153,5.17744414081002e-41,Six3,0.682
3,5.30106970644974e-48,3.80723605943831,0.788,0.116,5.96317331278532e-44,Ramp3,0.672
4,4.14337893784285e-39,3.22916455045963,0.871,0.212,4.66088696717942e-35,Cd24a,0.659
5,4.56622668273599e-42,3.64968967537691,0.718,0.107,5.13654839540971e-38,Ptpru,0.611
6,7.82212817188143e-38,2.88372324288238,0.871,0.26,8.79911198054942e-34,Exoc3l2,0.611
7,1.02502467894614e-39,2.91099167819157,0.965,0.369,1.15305026134651e-35,Plvap,0.596
8,4.34860916849603e-35,3.45557594802432,0.659,0.098,4.89175045364118e-31,Emp2,0.561
9,2.4859488898345e-27,1.77552428060226,0.929,0.384,2.79644390617483e-23,Col15a1,0.545
10,1.55092942134752e-32,2.14319162580783,0.965,0.445,1.74464050607382e-28,Lifr,0.52
11,3.54733671497789e-32,3.02099722772931,0.929,0.421,3.99039907067863e-28,Timp3,0.508
12,2.70314326148968e-27,2.1435086668026,0.847,0.356,3.04076585484974e-23,Etl4,0.491
13,1.46871901756476e-28,2.29247944731108,0.953,0.498,1.6521620228586e-24,Plpp3,0.455
14,1.17580067024318e-25,3.3248432923577,0.541,0.098,1.32265817395656e-21,Arap2,0.443
15,2.74184274125045e-19,2.19903264513008,0.718,0.284,3.08429889963264e-15,Fam167b,0.434
16,6.94244830391823e-19,2.28006573245456,0.6,0.168,7.80956009707761e-15,Efnb1,0.432
17,1.63169612592059e-22,2.20304199011222,0.765,0.341,1.83549497204807e-18,Stard8,0.424
18,1.68019435420654e-25,3.00567314557315,0.494,0.074,1.89005062904693e-21,Cd300lg,0.42
19,7.4608508004354e-29,3.66927878665463,0.459,0.046,8.39271106540978e-25,Rarb,0.413
20,4.67774316654486e-13,1.06038910153347,0.612,0.203,5.26199328804632e-09,Fbln2,0.409
21,2.10429969664496e-18,1.93677284067913,0.729,0.321,2.36712672875591e-14,Hecw2,0.408
22,2.53243035339398e-20,1.53865784827753,0.929,0.524,2.84873090453289e-16,Acer2,0.405
23,5.01361641128845e-20,1.42086125111471,0.941,0.541,5.63981710105837e-16,Arl15,0.4
24,8.22852605966569e-32,3.19763940983021,0.424,0.026,9.25626896451793e-28,Enpep,0.398
25,6.15565420265723e-38,2.77198747787853,1,0.603,6.92449541256912e-34,Plpp1,0.397
26,8.6135389128655e-14,1.45282283000574,0.588,0.194,9.6893699230824e-10,Ptgs1,0.394
27,1.82737099149994e-12,1.15654438873285,0.659,0.273,2.05560962833829e-08,Cxcl12,0.386
28,9.97671915610838e-18,1.72725411991325,0.8,0.415,1.12228113787063e-13,Tcim,0.385
29,5.49875050607746e-16,2.34735069176727,0.588,0.212,6.18554444428654e-12,Ripply3,0.376
30,3.88140850026487e-18,1.570204655034,0.882,0.509,4.36619642194795e-14,Chst15,0.373
31,5.10812955256572e-16,1.73406992051955,0.753,0.38,5.74613493368118e-12,Spry1,0.373
32,3.61638033826956e-16,2.28542294262407,0.506,0.135,4.06806624251942e-12,Fas,0.371
33,1.29834792940136e-13,1.00531502343133,0.894,0.524,1.46051158578359e-09,Prss23,0.37
34,1.61209641816482e-15,1.87468558077885,0.671,0.303,1.81344726079361e-11,Dhrs3,0.368
35,5.25396222045196e-36,6.06208106745876,0.376,0.009,5.91018210178641e-32,Ihh,0.367
36,2.40593270526655e-20,1.63122813952937,0.906,0.539,2.70643370015434e-16,Cd38,0.367
37,1.52480315131182e-14,1.88232505665675,0.659,0.293,1.71525106491066e-10,Pitpnc1,0.366
38,1.79883051581699e-16,1.75023473995056,0.812,0.448,2.02350444724253e-12,Cx3cl1,0.364
39,3.38977118569122e-16,1.97915144294968,0.482,0.12,3.81315360678405e-12,Fam174b,0.362
40,8.14087152169435e-16,1.54769016149967,0.871,0.511,9.15766637475398e-12,Hlx,0.36
41,6.48130461864896e-18,1.71761516294198,0.8,0.443,7.29081956551822e-14,Tnfsf10,0.357
42,1.01114862958336e-13,2.15480580445937,0.529,0.177,1.13744109341832e-09,Mylip,0.352
43,1.48367619676509e-13,1.89254709326938,0.529,0.179,1.66898735374105e-09,Prickle2,0.35
44,7.10974784896612e-12,0.978421087699069,0.894,0.544,7.99775535530199e-08,Slc6a6,0.35
45,8.9384024369687e-16,1.89196294707621,0.682,0.334,1.00548089013461e-11,Mcc,0.348
46,1.08848786040328e-11,1.56686560393832,0.647,0.303,1.22443999416765e-07,Ifi203,0.344
47,8.9407718806917e-14,1.35725982532568,0.835,0.496,1.00574742885901e-09,F2r,0.339
48,3.1182001234423e-30,5.78179818070278,0.353,0.015,3.50766331886024e-26,Cyp26b1,0.338
49,4.34373902763279e-11,1.30655828394759,0.729,0.393,4.88627203218413e-07,Lims2,0.336
50,7.91990215619675e-15,2.0147753526804,0.682,0.349,8.90909793550573e-11,B4galt4,0.333
51,3.65557282667891e-13,2.55155812431161,0.482,0.153,4.1121538727311e-09,Ednrb,0.329
52,2.00812693919667e-12,1.77691152258151,0.635,0.308,2.25894199390233e-08,Rb1,0.327
53,1.6037628971681e-10,1.31238999022434,0.718,0.397,1.8040728830244e-06,Plekho1,0.321
54,9.17909881756002e-10,1.28006573245456,0.565,0.247,1.03255682598733e-05,Aldh2,0.318
55,1.0740102445254e-17,3.4771185667376,0.388,0.072,1.20815412406662e-13,Ltc4s,0.316
56,6.86460942915178e-14,2.14713557315437,0.659,0.349,7.72199914685284e-10,Ncoa3,0.31
57,1.61213806215734e-08,1.09397001049325,0.741,0.434,0.000181349410612079,Sema3f,0.307
58,8.64534589099439e-15,3.09394556611401,0.4,0.094,9.72514959277959e-11,Tbxa2r,0.306
59,2.05589281154051e-10,1.8545655060713,0.529,0.223,2.31267382370192e-06,Spry4,0.306
60,2.64338463815213e-13,2.56051654360384,0.424,0.118,2.97354337945733e-09,Mgll,0.306
61,8.34531344886037e-15,2.47635543789627,0.388,0.083,9.38764309862303e-11,Ces2e,0.305
62,7.27242732145889e-08,0.950122394338145,0.506,0.203,0.00081807534939091,Crispld1,0.303
63,1.11620120902546e-09,1.22122623014782,0.671,0.371,1.25561474003274e-05,Paqr7,0.3
64,4.22623294978361e-13,2.34492395437273,0.4,0.103,4.75408944521158e-09,Cish,0.297
65,4.38302094606849e-10,1.59331158424212,0.565,0.271,4.93046026223245e-06,Cmtm8,0.294
66,5.47602158284592e-08,0.709649613357572,0.553,0.26,0.000615997667854338,Ace,0.293
67,3.48312166709061e-08,1.06887109672131,0.682,0.391,0.000391816356331023,Msi2,0.291
68,6.49699588749685e-11,1.77580870680843,0.412,0.122,7.3084706738452e-07,Zbtb16,0.29
69,1.29586963263997e-09,1.793320050598,0.529,0.24,1.4577237497567e-05,Hipk2,0.289
70,4.37554183484687e-08,0.727319475050175,0.8,0.511,0.000492204701001924,Tsc22d3,0.289
71,7.20261065729709e-09,1.36269865610071,0.541,0.253,8.1022167283935e-05,Rarg,0.288
72,3.0213608296891e-08,1.11549794118176,0.518,0.231,0.000339872879731726,Stc1,0.287
73,1.58934825769638e-09,1.70233870677033,0.447,0.168,1.78785785508266e-05,Mndal,0.279
74,1.9258014494829e-12,1.32671935899514,0.788,0.513,2.16633405052331e-08,Col4a3bp,0.275
75,1.58341130553402e-06,0.871081892811266,0.541,0.266,0.0178117937759522,Atp2b4,0.275
76,3.68878088931344e-10,1.05868075907111,0.776,0.502,4.14950962238869e-06,Ifngr1,0.274
77,2.67037917745602e-08,1.06057904229352,0.729,0.456,0.000300390953672028,Kctd12b,0.273
78,1.00906098215103e-11,1.70189239739604,0.353,0.081,1.13509269882169e-07,Fmo1,0.272
79,2.61764763328197e-07,1.02299585948537,0.6,0.328,0.00294459182267889,Ceacam1,0.272
80,3.46091535610301e-07,1.0731193389112,0.6,0.328,0.00389318368408027,Klf9,0.272
81,4.12642686047602e-08,1.33103469748107,0.612,0.343,0.000464181757534947,Antxr2,0.269
82,1.16106115584293e-15,3.48426063598162,0.318,0.05,1.30607769420771e-11,Nkd2,0.268
83,5.00858051748931e-09,1.03126347546897,0.753,0.485,5.63415222412372e-05,Tmem176a,0.268
84,1.92324406707654e-08,1.31129838069985,0.624,0.356,0.00021634572510544,Ccdc85a,0.268
85,8.5748682975533e-09,1.50306183398988,0.553,0.288,9.64586934791771e-05,Kifc3,0.265
86,1.18206803049637e-08,1.29230932820931,0.682,0.417,0.000132970832750536,Btbd3,0.265
87,4.63889998097368e-07,1.278569271583,0.541,0.277,0.0052182985885973,Tbc1d2b,0.264
88,1.07133180564589e-05,0.907586106586049,0.541,0.284,0.120514114817106,Osmr,0.257
89,2.22411554747708e-20,4.45956019535329,0.271,0.017,2.50190757935696e-16,Rflna,0.254
90,2.82789810440657e-07,1.34365620820953,0.459,0.205,0.00318110257764695,Ankrd50,0.254
91,7.52319738466875e-10,1.40635387913525,0.694,0.443,8.46284473801388e-06,Slc44a2,0.251
92,8.36982989462706e-13,2.54228758121766,0.306,0.057,9.41522164846598e-09,Scube1,0.249
93,5.08153958409526e-14,2.62245792990164,0.294,0.046,5.71622387814875e-10,Tnfrsf26,0.248
94,9.19358841859764e-08,1.33388843196071,0.776,0.528,0.00103418676120805,Nr4a1,0.248
95,1.03387931470813e-08,1.76238819104611,0.376,0.129,0.000116301084111518,Mertk,0.247
96,2.82441349847333e-10,1.19897536236654,0.812,0.566,3.17718274443265e-06,Klhl5,0.246
97,8.48470147556848e-07,1.09703737483489,0.576,0.33,0.00954444068986699,St3gal4,0.246
98,1.44450449206163e-06,1.01615262728704,0.612,0.367,0.0162492310312013,Trib2,0.245
99,1.64259644711226e-09,1.07519613836571,0.753,0.509,1.84775674335658e-05,Lrp6,0.244
100,3.91025029731475e-06,1.12725008193881,0.494,0.251,0.0439864055944936,Mfap2,0.243
101,4.14422872550995e-08,1.45612412907509,0.612,0.371,0.000466184289332614,Lpcat1,0.241
102,4.69312762916708e-08,1.58735412894572,0.376,0.135,0.000527929927005005,Atoh8,0.241
103,9.92352405460462e-08,1.61689840455974,0.424,0.183,0.00111629722090247,Jam3,0.241
104,5.96630436976472e-08,1.25876731062301,0.671,0.434,0.000671149578554834,Rapgef4,0.237
105,2.84197286485756e-07,1.31323727510986,0.565,0.328,0.00319693527567827,Inpp5a,0.237
106,1.71343068216101e-06,1.19034691726385,0.553,0.317,0.0192743817436292,Zbtb46,0.236
107,2.58592128317689e-10,1.05607469128803,0.976,0.74,2.90890285144568e-06,Igfbp3,0.236
108,2.80809662927364e-07,0.821426005726756,0.871,0.635,0.00315882789826992,Clec2d,0.236
109,4.66165238241449e-12,1.00096955315537,0.918,0.683,5.24389276497806e-08,Slfn5,0.235
110,3.94801409443649e-11,1.36269865610071,0.776,0.541,4.44112105483161e-07,Dysf,0.235
111,6.67169521383283e-22,1.56550443229593,0.976,0.742,7.50498994604055e-18,Rdx,0.234
112,8.24430992861338e-13,2.84485035123809,0.282,0.048,9.27402423869719e-09,Ltbp1,0.234
113,1.54753238173139e-07,1.3105139235869,0.365,0.131,0.00174081917620964,Clic5,0.234
114,3.30527373956023e-16,3.78344980657394,0.259,0.026,3.7181024296313e-12,Id4,0.233
115,2.00884851382341e-11,2.52711005331416,0.294,0.061,2.25975369319996e-07,Xdh,0.233
116,2.41891121957088e-06,1.02542259687991,0.624,0.391,0.0272103323089528,Map1lc3a,0.233
117,2.21866008089441e-08,1.97234008636,0.376,0.144,0.000249577072499812,Sgpp1,0.232
118,1.37699033230113e-06,1.53756903231513,0.494,0.262,0.0154897642480554,Pmp22,0.232
119,2.36138441543019e-15,2.70992077115198,0.259,0.028,2.65632132891742e-11,Rsad2,0.231
120,4.94255182739844e-08,1.63805478495266,0.353,0.122,0.00055598765506405,Cebpb,0.231
121,1.2896138373644e-06,0.783262553015254,0.812,0.583,0.0145068660565122,Gimap4,0.229
122,1.82301184138388e-06,1.23716777401685,0.435,0.207,0.0205070602037273,Galnt18,0.228
123,4.04825324850229e-12,2.56191638796659,0.271,0.046,4.55388007924023e-08,Abcc9,0.225
124,2.02103211417603e-08,0.731377712493983,0.882,0.657,0.000227345902523661,Ldb2,0.225
125,1.85245909620488e-05,0.994875795242693,0.6,0.376,0.208383123732087,Bcl2l1,0.224
126,2.43815074819581e-07,1.58181594540429,0.353,0.131,0.00274267577664546,Tmcc3,0.222
127,3.33470751052813e-06,1.25988785051693,0.412,0.19,0.0375121247859309,Sgce,0.222
128,3.10082995264198e-05,1.09197982750502,0.541,0.321,0.348812361372696,Egr1,0.22
129,1.5050805596984e-06,1.54529006937918,0.482,0.262,0.0169306512160473,Tnfaip2,0.22
130,4.10662386048112e-16,1.15400222383654,0.929,0.71,4.61954118065522e-12,Tmem88,0.219
131,8.81902724812697e-07,0.682758440169452,0.812,0.594,0.00992052375141803,Efnb2,0.218
