Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
WikiPathways,27,WP65,Insulin signaling,,-3.7,4,4.8,21160,159,330,10,3,0.94,13653|14281|16476|18641|18708|20393|20614|20910|26401|225028,Egr1|Fos|Jun|Pfkl|Pik3r1|Sgk1|Snap25|Stxbp1|Map3k1|Map4k3,-1.4,hits
GO Biological Processes,19,GO:0006195,purine nucleotide catabolic process,19_GO:0009987 cellular process,-3.6,4.9,5.1,21160,104,330,8,2.4,0.85,15275|15277|17425|18640|18641|21991|23959|56421,Hk1|Hk2|Foxk1|Pfkfb2|Pfkl|Tpi1|Nt5e|Pfkp,-1.4,hits
Reactome Gene Sets,6,R-MMU-418217,G beta:gamma signalling through PLC beta,,-3.6,13,6.7,21160,20,330,4,1.2,0.6,14688|14693|14695|14699,Gnb1|Gnb2|Gnb3|Gngt1,-1.4,hits
GO Biological Processes,19,GO:0062012,regulation of small molecule metabolic process,19_GO:0050789 regulation of biological process,-3.6,2.7,4.3,21160,406,330,17,5.2,1.2,11370|11789|13653|14695|14913|17425|17978|19317|19386|20848|26380|64383|107477|192663|217166|226856|228026,Acadvl|Apc|Egr1|Gnb3|Guca1a|Foxk1|Ncoa2|Qki|Ranbp2|Stat3|Esrrb|Sirt2|Guca1b|Abcg4|Nr1d1|Lpgat1|Pdk1,-1.4,hits
GO Biological Processes,19,GO:0006734,NADH metabolic process,19_GO:0009987 cellular process,-3.6,8.7,5.9,21160,37,330,5,1.5,0.67,15275|17425|18641|21991|56421,Hk1|Foxk1|Pfkl|Tpi1|Pfkp,-1.3,hits
GO Biological Processes,19,GO:0031113,regulation of microtubule polymerization,19_GO:0050789 regulation of biological process,-3.6,6.6,5.4,21160,58,330,6,1.8,0.74,11789|15511|17756|20393|100732|193740,Apc|Hspa1b|Map2|Sgk1|Mapre3|Hspa1a,-1.3,hits
Reactome Gene Sets,6,R-MMU-500657,Presynaptic function of Kainate receptors,,-3.5,12,6.5,21160,21,330,4,1.2,0.6,14688|14693|14695|14699,Gnb1|Gnb2|Gnb3|Gngt1,-1.3,hits
Reactome Gene Sets,6,R-MMU-422356,Regulation of insulin secretion,,-3.5,6.5,5.3,21160,59,330,6,1.8,0.74,12296|14688|14693|14695|14699|16500,Cacnb2|Gnb1|Gnb2|Gnb3|Gngt1|Kcnb1,-1.3,hits
WikiPathways,27,WP1560,MicroRNAs in cardiomyocyte hypertrophy,,-3.5,5.4,5.1,21160,83,330,7,2.1,0.79,14173|16195|18708|19878|20848|79221|108058,Fgf2|Il6st|Pik3r1|Rock2|Stat3|Hdac9|Camk2d,-1.3,hits
GO Biological Processes,19,GO:0072524,pyridine-containing compound metabolic process,19_GO:0009987 cellular process,-3.5,4.2,4.7,21160,138,330,9,2.7,0.9,11647|15275|15277|17425|18640|18641|21991|56421|68646,Alpl|Hk1|Hk2|Foxk1|Pfkfb2|Pfkl|Tpi1|Pfkp|Nadk2,-1.3,hits
GO Biological Processes,19,GO:0046034,ATP metabolic process,19_GO:0009987 cellular process,-3.5,3.8,4.6,21160,169,330,10,3,0.94,15275|15277|15511|17425|18640|18641|21991|23959|56421|66414,Hk1|Hk2|Hspa1b|Foxk1|Pfkfb2|Pfkl|Tpi1|Nt5e|Pfkp|Ndufa12,-1.3,hits
GO Biological Processes,19,GO:0019674,NAD metabolic process,19_GO:0009987 cellular process,-3.5,6.4,5.3,21160,60,330,6,1.8,0.74,15275|17425|18641|21991|56421|68646,Hk1|Foxk1|Pfkl|Tpi1|Pfkp|Nadk2,-1.3,hits
Reactome Gene Sets,6,R-MMU-392170,ADP signalling through P2Y purinoceptor 12,,-3.5,12,6.3,21160,22,330,4,1.2,0.6,14688|14693|14695|14699,Gnb1|Gnb2|Gnb3|Gngt1,-1.3,hits
Reactome Gene Sets,6,R-MMU-400042,"Adrenaline,noradrenaline inhibits insulin secretion",,-3.5,12,6.3,21160,22,330,4,1.2,0.6,14688|14693|14695|14699,Gnb1|Gnb2|Gnb3|Gngt1,-1.3,hits
GO Biological Processes,19,GO:0006812,monoatomic cation transport,19_GO:0051179 localization,-3.5,2.1,3.9,21160,798,330,26,7.9,1.5,11740|11928|12296|14173|14725|15165|16500|18798|20273|20501|20530|20614|22063|53416|54652|66694|67712|72961|76257|83814|94220|108058|211480|231503|269615|277973,Slc25a5|Atp1a1|Cacnb2|Fgf2|Lrp2|Hcn1|Kcnb1|Plcb4|Scn8a|Slc16a1|Slc31a2|Snap25|Trpc1|Stk39|Cacna1f|Uqcrfs1|Slc25a37|Slc17a7|Slc38a3|Nedd4l|Cnnm4|Camk2d|Kcnj14|Tmem150c|Plch2|Slc9a5,-1.3,hits
GO Biological Processes,19,GO:0046488,phosphatidylinositol metabolic process,19_GO:0009987 cellular process,-3.4,4.1,4.6,21160,141,330,9,2.7,0.9,18708|18798|52123|56077|74596|76500|114874|226856|269615,Pik3r1|Plcb4|Agpat5|Dgke|Cds1|Ip6k2|Ddhd1|Lpgat1|Plch2,-1.2,hits
Reactome Gene Sets,6,R-MMU-202040,G-protein activation,,-3.4,11,6.1,21160,23,330,4,1.2,0.6,14688|14693|14695|14699,Gnb1|Gnb2|Gnb3|Gngt1,-1.2,hits
GO Biological Processes,19,GO:0005996,monosaccharide metabolic process,19_GO:0009987 cellular process,-3.4,3.4,4.4,21160,206,330,11,3.3,0.99,15275|15277|17425|18640|18641|18708|21991|56421|71755|140481|244757,Hk1|Hk2|Foxk1|Pfkfb2|Pfkl|Pik3r1|Tpi1|Pfkp|Dhdh|Man2a2|Glb1l2,-1.2,hits
GO Biological Processes,19,GO:0016310,phosphorylation,19_GO:0009987 cellular process,-3.4,2.3,4,21160,550,330,20,6.1,1.3,15275|15277|17776|18640|18708|19878|20393|20817|20848|22241|24013|27999|53416|56077|56715|108058|225028|260297|329679|330177,Hk1|Hk2|Mast2|Pfkfb2|Pik3r1|Rock2|Sgk1|Srpk2|Stat3|Ulk1|Grk1|Fam3c|Stk39|Dgke|Rabgef1|Camk2d|Map4k3|Prrt1|Fnip2|Taok3,-1.2,hits
GO Biological Processes,19,GO:0051494,negative regulation of cytoskeleton organization,19_GO:0048519 negative regulation of biological process,-3.4,3.7,4.5,21160,175,330,10,3,0.94,11789|17245|17756|18708|20393|20740|26401|27360|70420|225288,Apc|Mdm1|Map2|Pik3r1|Sgk1|Sptan1|Map3k1|Add3|Arpin|Fhod3,-1.2,hits
GO Biological Processes,19,GO:0030048,actin filament-based movement,19_GO:0009987 cellular process,-3.3,5.1,4.9,21160,88,330,7,2.1,0.79,12296|17921|19317|83814|108058|109676|245049,Cacnb2|Myo7a|Qki|Nedd4l|Camk2d|Ank2|Myrip,-1.2,hits
GO Biological Processes,19,GO:1902904,negative regulation of supramolecular fiber organization,19_GO:0048519 negative regulation of biological process,-3.3,3.6,4.4,21160,176,330,10,3,0.94,11789|12759|17756|18708|20393|20740|26401|27360|70420|225288,Apc|Clu|Map2|Pik3r1|Sgk1|Sptan1|Map3k1|Add3|Arpin|Fhod3,-1.2,hits
Reactome Gene Sets,6,R-MMU-428930,Thromboxane signalling through TP receptor,,-3.3,11,6,21160,24,330,4,1.2,0.6,14688|14693|14695|14699,Gnb1|Gnb2|Gnb3|Gngt1,-1.1,hits
GO Biological Processes,19,GO:0032886,regulation of microtubule-based process,19_GO:0050789 regulation of biological process,-3.3,3,4.2,21160,280,330,13,3.9,1.1,11426|11603|11789|15511|17245|17756|19878|20393|76123|100732|103573|193740|330938,Macf1|Agrn|Apc|Hspa1b|Mdm1|Map2|Rock2|Sgk1|Gpsm2|Mapre3|Xpo1|Hspa1a|Dixdc1,-1.1,hits
GO Biological Processes,19,GO:0032271,regulation of protein polymerization,19_GO:0050789 regulation of biological process,-3.3,3.3,4.3,21160,211,330,11,3.3,0.99,11789|15511|17756|20393|20740|26401|27360|100732|170643|193740|225288,Apc|Hspa1b|Map2|Sgk1|Sptan1|Map3k1|Add3|Mapre3|Kirrel1|Hspa1a|Fhod3,-1.1,hits
KEGG Pathway,24,mmu04066,HIF-1 signaling pathway - Mus musculus (house mouse),,-3.3,4.4,4.6,21160,117,330,8,2.4,0.85,15275|15277|18641|18708|20848|56421|108058|228026,Hk1|Hk2|Pfkl|Pik3r1|Stat3|Pfkp|Camk2d|Pdk1,-1.1,hits
GO Biological Processes,19,GO:0051493,regulation of cytoskeleton organization,19_GO:0050789 regulation of biological process,-3.3,2.3,3.9,21160,557,330,20,6.1,1.3,11603|11789|15511|16423|17245|17756|18708|19878|20393|20740|26401|27360|70420|76123|100732|170643|193740|225288|330938|622434,Agrn|Apc|Hspa1b|Cd47|Mdm1|Map2|Pik3r1|Rock2|Sgk1|Sptan1|Map3k1|Add3|Arpin|Gpsm2|Mapre3|Kirrel1|Hspa1a|Fhod3|Dixdc1|Arhgef26,-1.1,hits
KEGG Pathway,24,mmu04727,GABAergic synapse - Mus musculus (house mouse),,-3.3,5,4.8,21160,90,330,7,2.1,0.79,14645|14688|14693|14695|14699|54652|76257,Glul|Gnb1|Gnb2|Gnb3|Gngt1|Cacna1f|Slc38a3,-1.1,hits
Reactome Gene Sets,6,R-MMU-392451,G beta:gamma signalling through PI3Kgamma,,-3.2,10,5.8,21160,25,330,4,1.2,0.6,14688|14693|14695|14699,Gnb1|Gnb2|Gnb3|Gngt1,-1.1,hits
Reactome Gene Sets,6,R-MMU-418592,ADP signalling through P2Y purinoceptor 1,,-3.2,10,5.8,21160,25,330,4,1.2,0.6,14688|14693|14695|14699,Gnb1|Gnb2|Gnb3|Gngt1,-1.1,hits
WikiPathways,27,WP385,Myometrial relaxation and contraction pathways,,-3.2,3.8,4.4,21160,150,330,9,2.7,0.9,14281|14688|14693|14695|14699|16476|19739|58175|108058,Fos|Gnb1|Gnb2|Gnb3|Gngt1|Jun|Rgs9|Rgs20|Camk2d,-1.1,hits
GO Biological Processes,19,GO:0019318,hexose metabolic process,19_GO:0009987 cellular process,-3.2,3.5,4.3,21160,182,330,10,3,0.94,15275|15277|17425|18640|18641|18708|21991|56421|140481|244757,Hk1|Hk2|Foxk1|Pfkfb2|Pfkl|Pik3r1|Tpi1|Pfkp|Man2a2|Glb1l2,-1.1,hits
GO Biological Processes,19,GO:0120161,regulation of cold-induced thermogenesis,19_GO:0042592 homeostatic process,-3.2,3.8,4.4,21160,151,330,9,2.7,0.9,11481|11647|11789|14245|19317|26381|170826|217166|329003,Acvr2b|Alpl|Apc|Lpin1|Qki|Esrrg|Ppargc1b|Nr1d1|Zfp516,-1.1,hits
GO Biological Processes,19,GO:0045926,negative regulation of growth,19_GO:0040007 growth,-3.2,3,4.1,21160,253,330,12,3.6,1,11789|12053|12696|15511|17425|17684|17756|22241|54394|68585|76500|193740,Apc|Bcl6|Cirbp|Hspa1b|Foxk1|Cited2|Map2|Ulk1|Crlf3|Rtn4|Ip6k2|Hspa1a,-1.1,hits
Reactome Gene Sets,6,R-MMU-9634597,GPER1 signaling,,-3.2,9.9,5.7,21160,26,330,4,1.2,0.6,14688|14693|14695|14699,Gnb1|Gnb2|Gnb3|Gngt1,-1.1,hits
GO Biological Processes,19,GO:0060221,retinal rod cell differentiation,19_GO:0032502 developmental process,-3.2,9.9,5.7,21160,26,330,4,1.2,0.6,14685|18185|20848|225998,Gnat1|Nrl|Stat3|Rorb,-1.1,hits
GO Biological Processes,19,GO:0009166,nucleotide catabolic process,19_GO:0009987 cellular process,-3.2,4.2,4.5,21160,122,330,8,2.4,0.85,15275|15277|17425|18640|18641|21991|23959|56421,Hk1|Hk2|Foxk1|Pfkfb2|Pfkl|Tpi1|Nt5e|Pfkp,-1.1,hits
GO Biological Processes,19,GO:0072523,purine-containing compound catabolic process,19_GO:0009987 cellular process,-3.2,4.2,4.4,21160,123,330,8,2.4,0.85,15275|15277|17425|18640|18641|21991|23959|56421,Hk1|Hk2|Foxk1|Pfkfb2|Pfkl|Tpi1|Nt5e|Pfkp,-1,hits
GO Biological Processes,19,GO:0072659,protein localization to plasma membrane,19_GO:0051179 localization,-3.1,3.2,4.1,21160,220,330,11,3.3,0.99,11426|12296|16500|19133|19878|20910|56297|70546|71648|109676|269116,Macf1|Cacnb2|Kcnb1|Prph2|Rock2|Stxbp1|Arl6|Zdhhc2|Optn|Ank2|Nfasc,-1,hits
Reactome Gene Sets,6,R-MMU-416482,G alpha (12/13) signalling events,,-3.1,5.6,4.8,21160,69,330,6,1.8,0.74,14688|14693|14695|14699|19878|622434,Gnb1|Gnb2|Gnb3|Gngt1|Rock2|Arhgef26,-1,hits
KEGG Pathway,24,mmu05230,Central carbon metabolism in cancer - Mus musculus (house mouse),,-3.1,5.6,4.8,21160,69,330,6,1.8,0.74,15275|15277|18641|18708|56421|228026,Hk1|Hk2|Pfkl|Pik3r1|Pfkp|Pdk1,-1,hits
GO Biological Processes,19,GO:1901016,regulation of potassium ion transmembrane transporter activity,19_GO:0051179 localization,-3.1,7,5.1,21160,46,330,5,1.5,0.67,11603|53416|83814|109676|433809,Agrn|Stk39|Nedd4l|Ank2|Rnf207,-1,hits
GO Biological Processes,19,GO:1902903,regulation of supramolecular fiber organization,19_GO:0050789 regulation of biological process,-3.1,2.5,3.9,21160,408,330,16,4.8,1.2,11789|12759|15511|16423|17756|18708|19878|20393|20740|26401|27360|70420|100732|170643|193740|225288,Apc|Clu|Hspa1b|Cd47|Map2|Pik3r1|Rock2|Sgk1|Sptan1|Map3k1|Add3|Arpin|Mapre3|Kirrel1|Hspa1a|Fhod3,-1,hits
GO Biological Processes,19,GO:0002573,myeloid leukocyte differentiation,19_GO:0032502 developmental process,-3.1,3.4,4.2,21160,187,330,10,3,0.94,14281|16476|16477|17684|18708|19317|27999|107829|109801|216161,Fos|Jun|Junb|Cited2|Pik3r1|Qki|Fam3c|Thoc5|Glo1|Sbno2,-1,hits
GO Biological Processes,19,GO:0006607,NLS-bearing protein import into nucleus,19_GO:0051179 localization,-3.1,16,6.6,21160,12,330,3,0.91,0.52,16647|19386|70572,Kpna2|Ranbp2|Ipo5,-1,hits
GO Biological Processes,19,GO:0002521,leukocyte differentiation,19_GO:0032502 developmental process,-3.1,2.4,3.8,21160,491,330,18,5.5,1.3,11622|11740|11789|12053|13653|14281|16476|16477|17684|18708|19317|20848|21929|27999|79221|107829|109801|216161,Ahr|Slc25a5|Apc|Bcl6|Egr1|Fos|Jun|Junb|Cited2|Pik3r1|Qki|Stat3|Tnfaip3|Fam3c|Hdac9|Thoc5|Glo1|Sbno2,-1,hits
GO Biological Processes,19,GO:0030001,metal ion transport,19_GO:0051179 localization,-3.1,2.1,3.7,21160,662,330,22,6.7,1.4,11928|12296|14173|14725|15165|16500|18798|20273|20530|20614|22063|53416|54652|67712|72961|76257|83814|94220|108058|211480|269615|277973,Atp1a1|Cacnb2|Fgf2|Lrp2|Hcn1|Kcnb1|Plcb4|Scn8a|Slc31a2|Snap25|Trpc1|Stk39|Cacna1f|Slc25a37|Slc17a7|Slc38a3|Nedd4l|Cnnm4|Camk2d|Kcnj14|Plch2|Slc9a5,-1,hits
Reactome Gene Sets,6,R-MMU-163685,Integration of energy metabolism,,-3.1,5.5,4.7,21160,70,330,6,1.8,0.74,12296|14688|14693|14695|14699|16500,Cacnb2|Gnb1|Gnb2|Gnb3|Gngt1|Kcnb1,-1,hits
KEGG Pathway,24,mmu05167,Kaposi sarcoma-associated herpesvirus infection - Mus musculus (house mouse),,-3.1,3.2,4.1,21160,223,330,11,3.3,0.99,14173|14281|14688|14693|14695|14699|16195|16476|18708|20848|54123,Fgf2|Fos|Gnb1|Gnb2|Gnb3|Gngt1|Il6st|Jun|Pik3r1|Stat3|Irf7,-1,hits
GO Biological Processes,19,GO:0032922,circadian regulation of gene expression,19_GO:0048511 rhythmic process,-3.1,5.4,4.7,21160,71,330,6,1.8,0.74,11622|13653|14583|17978|79362|217166,Ahr|Egr1|Gfpt1|Ncoa2|Bhlhe41|Nr1d1,-0.99,hits
GO Biological Processes,19,GO:0051960,regulation of nervous system development,19_GO:0032502 developmental process,-3.1,2.2,3.7,21160,581,330,20,6.1,1.3,11426|11603|14173|14245|14725|16195|17756|18011|18708|19317|20393|22241|23873|64383|68585|79362|217166|228357|232227|330938,Macf1|Agrn|Fgf2|Lpin1|Lrp2|Il6st|Map2|Neurl1a|Pik3r1|Qki|Sgk1|Ulk1|Faim|Sirt2|Rtn4|Bhlhe41|Nr1d1|Lrp4|Iqsec1|Dixdc1,-0.99,hits
Reactome Gene Sets,6,R-MMU-1296071,Potassium Channels,,-3.1,4.6,4.5,21160,98,330,7,2.1,0.79,14688|14693|14695|14699|15165|16500|211480,Gnb1|Gnb2|Gnb3|Gngt1|Hcn1|Kcnb1|Kcnj14,-0.99,hits
GO Biological Processes,19,GO:0001659,temperature homeostasis,19_GO:0042592 homeostatic process,-3.1,6.7,5,21160,48,330,5,1.5,0.67,11370|13615|13653|20848|217166,Acadvl|Edn2|Egr1|Stat3|Nr1d1,-0.99,hits
Reactome Gene Sets,6,R-MMU-1296059,G protein gated Potassium channels,,-3.1,9.2,5.4,21160,28,330,4,1.2,0.6,14688|14693|14695|14699,Gnb1|Gnb2|Gnb3|Gngt1,-0.99,hits
Reactome Gene Sets,6,R-MMU-997272,Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits,,-3.1,9.2,5.4,21160,28,330,4,1.2,0.6,14688|14693|14695|14699,Gnb1|Gnb2|Gnb3|Gngt1,-0.99,hits
Reactome Gene Sets,6,R-MMU-1296041,Activation of G protein gated Potassium channels,,-3.1,9.2,5.4,21160,28,330,4,1.2,0.6,14688|14693|14695|14699,Gnb1|Gnb2|Gnb3|Gngt1,-0.99,hits
GO Biological Processes,19,GO:0019362,pyridine nucleotide metabolic process,19_GO:0009987 cellular process,-3,4,4.3,21160,128,330,8,2.4,0.85,15275|15277|17425|18640|18641|21991|56421|68646,Hk1|Hk2|Foxk1|Pfkfb2|Pfkl|Tpi1|Pfkp|Nadk2,-0.98,hits
GO Biological Processes,19,GO:0046496,nicotinamide nucleotide metabolic process,19_GO:0009987 cellular process,-3,4,4.3,21160,128,330,8,2.4,0.85,15275|15277|17425|18640|18641|21991|56421|68646,Hk1|Hk2|Foxk1|Pfkfb2|Pfkl|Tpi1|Pfkp|Nadk2,-0.98,hits
KEGG Pathway,24,mmu04713,Circadian entrainment - Mus musculus (house mouse),,-3,4.5,4.4,21160,99,330,7,2.1,0.79,14281|14688|14693|14695|14699|18798|108058,Fos|Gnb1|Gnb2|Gnb3|Gngt1|Plcb4|Camk2d,-0.98,hits
GO Biological Processes,19,GO:0016024,CDP-diacylglycerol biosynthetic process,19_GO:0009987 cellular process,-3,15,6.3,21160,13,330,3,0.91,0.52,28169|52123|74596,Agpat3|Agpat5|Cds1,-0.96,hits
WikiPathways,27,WP157,Glycolysis and gluconeogenesis,,-3,6.5,4.9,21160,49,330,5,1.5,0.67,15275|15277|18641|21991|56421,Hk1|Hk2|Pfkl|Tpi1|Pfkp,-0.96,hits
KEGG Pathway,24,mmu04973,Carbohydrate digestion and absorption - Mus musculus (house mouse),,-3,6.5,4.9,21160,49,330,5,1.5,0.67,11928|15275|15277|18708|18798,Atp1a1|Hk1|Hk2|Pik3r1|Plcb4,-0.96,hits
GO Biological Processes,19,GO:0009205,purine ribonucleoside triphosphate metabolic process,19_GO:0009987 cellular process,-3,3.3,4.1,21160,194,330,10,3,0.94,15275|15277|15511|17425|18640|18641|21991|23959|56421|66414,Hk1|Hk2|Hspa1b|Foxk1|Pfkfb2|Pfkl|Tpi1|Nt5e|Pfkp|Ndufa12,-0.96,hits
GO Biological Processes,19,GO:0000226,microtubule cytoskeleton organization,19_GO:0009987 cellular process,-3,2.2,3.7,21160,588,330,20,6.1,1.3,11789|17756|17758|18011|19878|20393|20501|22143|67070|68617|71206|76123|77963|78785|99167|100732|101100|104394|170822|230872,Apc|Map2|Map4|Neurl1a|Rock2|Sgk1|Slc16a1|Tuba1b|Lsm14a|Mtcl1|Katnal2|Gpsm2|Hook1|Clip4|Ssx2ip|Mapre3|Ttll3|E2f4|Usp33|Crocc,-0.96,hits
KEGG Pathway,24,mmu04926,Relaxin signaling pathway - Mus musculus (house mouse),,-3,3.9,4.2,21160,130,330,8,2.4,0.85,14281|14688|14693|14695|14699|16476|18708|18798,Fos|Gnb1|Gnb2|Gnb3|Gngt1|Jun|Pik3r1|Plcb4,-0.96,hits
GO Biological Processes,19,GO:0009896,positive regulation of catabolic process,19_GO:0048518 positive regulation of biological process,-3,2.2,3.7,21160,546,330,19,5.8,1.3,11740|11789|12759|15277|15511|19317|19328|19878|21929|22241|26380|64383|67154|67269|71648|83814|193740|211770|217410,Slc25a5|Apc|Clu|Hk2|Hspa1b|Qki|Rab12|Rock2|Tnfaip3|Ulk1|Esrrb|Sirt2|Mtdh|Agtpbp1|Optn|Nedd4l|Hspa1a|Trib1|Trib2,-0.96,hits
GO Biological Processes,19,GO:0030308,negative regulation of cell growth,19_GO:0040007 growth,-3,3.3,4,21160,195,330,10,3,0.94,12053|12696|15511|17425|17756|22241|54394|68585|76500|193740,Bcl6|Cirbp|Hspa1b|Foxk1|Map2|Ulk1|Crlf3|Rtn4|Ip6k2|Hspa1a,-0.96,hits
GO Biological Processes,19,GO:2000060,positive regulation of ubiquitin-dependent protein catabolic process,19_GO:0048518 positive regulation of biological process,-3,4.4,4.4,21160,101,330,7,2.1,0.79,12759|15511|64383|67269|193740|211770|217410,Clu|Hspa1b|Sirt2|Agtpbp1|Hspa1a|Trib1|Trib2,-0.95,hits
WikiPathways,27,WP2432,Spinal cord injury,,-3,4.4,4.4,21160,101,330,7,2.1,0.79,13653|14281|15370|16423|19878|68585|69583,Egr1|Fos|Nr4a1|Cd47|Rock2|Rtn4|Tnfsf13,-0.95,hits
GO Biological Processes,19,GO:0043254,regulation of protein-containing complex assembly,19_GO:0050789 regulation of biological process,-3,2.3,3.7,21160,466,330,17,5.2,1.2,11622|11789|12759|15511|17756|20393|20740|20910|22241|26401|27360|64383|100732|170643|193740|225288|329679,Ahr|Apc|Clu|Hspa1b|Map2|Sgk1|Sptan1|Stxbp1|Ulk1|Map3k1|Add3|Sirt2|Mapre3|Kirrel1|Hspa1a|Fhod3|Fnip2,-0.92,hits
GO Biological Processes,19,GO:0031333,negative regulation of protein-containing complex assembly,19_GO:0048519 negative regulation of biological process,-3,3.5,4.1,21160,164,330,9,2.7,0.9,12759|17756|20393|20740|20910|22241|27360|64383|225288,Clu|Map2|Sgk1|Sptan1|Stxbp1|Ulk1|Add3|Sirt2|Fhod3,-0.92,hits
Reactome Gene Sets,6,R-MMU-432040,Vasopressin regulates renal water homeostasis via Aquaporins,,-2.9,8.5,5.2,21160,30,330,4,1.2,0.6,14688|14693|14695|14699,Gnb1|Gnb2|Gnb3|Gngt1,-0.92,hits
Reactome Gene Sets,6,R-MMU-451326,Activation of kainate receptors upon glutamate binding,,-2.9,8.5,5.2,21160,30,330,4,1.2,0.6,14688|14693|14695|14699,Gnb1|Gnb2|Gnb3|Gngt1,-0.92,hits
GO Biological Processes,19,GO:0046341,CDP-diacylglycerol metabolic process,19_GO:0009987 cellular process,-2.9,14,6,21160,14,330,3,0.91,0.52,28169|52123|74596,Agpat3|Agpat5|Cds1,-0.9,hits
GO Biological Processes,19,GO:0098655,monoatomic cation transmembrane transport,19_GO:0051179 localization,-2.9,2.1,3.6,21160,642,330,21,6.4,1.3,11740|11928|12296|14173|15165|16500|18798|20273|20501|20614|22063|53416|54652|66694|67712|72961|94220|211480|231503|269615|277973,Slc25a5|Atp1a1|Cacnb2|Fgf2|Hcn1|Kcnb1|Plcb4|Scn8a|Slc16a1|Snap25|Trpc1|Stk39|Cacna1f|Uqcrfs1|Slc25a37|Slc17a7|Cnnm4|Kcnj14|Tmem150c|Plch2|Slc9a5,-0.9,hits
GO Biological Processes,19,GO:0070507,regulation of microtubule cytoskeleton organization,19_GO:0050789 regulation of biological process,-2.9,3.5,4,21160,167,330,9,2.7,0.9,11603|11789|15511|17756|20393|76123|100732|193740|330938,Agrn|Apc|Hspa1b|Map2|Sgk1|Gpsm2|Mapre3|Hspa1a|Dixdc1,-0.88,hits
GO Biological Processes,19,GO:0009199,ribonucleoside triphosphate metabolic process,19_GO:0009987 cellular process,-2.9,3.2,3.9,21160,201,330,10,3,0.94,15275|15277|15511|17425|18640|18641|21991|23959|56421|66414,Hk1|Hk2|Hspa1b|Foxk1|Pfkfb2|Pfkl|Tpi1|Nt5e|Pfkp|Ndufa12,-0.88,hits
WikiPathways,27,WP447,Adipogenesis genes,,-2.9,3.8,4.1,21160,135,330,8,2.4,0.85,11622|14245|16195|16880|17978|20848|97064|104394,Ahr|Lpin1|Il6st|Lifr|Ncoa2|Stat3|Wwtr1|E2f4,-0.88,hits
Reactome Gene Sets,6,R-MMU-397795,G-protein beta:gamma signalling,,-2.9,8.3,5.1,21160,31,330,4,1.2,0.6,14688|14693|14695|14699,Gnb1|Gnb2|Gnb3|Gngt1,-0.88,hits
GO Biological Processes,19,GO:0009144,purine nucleoside triphosphate metabolic process,19_GO:0009987 cellular process,-2.9,3.2,3.9,21160,202,330,10,3,0.94,15275|15277|15511|17425|18640|18641|21991|23959|56421|66414,Hk1|Hk2|Hspa1b|Foxk1|Pfkfb2|Pfkl|Tpi1|Nt5e|Pfkp|Ndufa12,-0.88,hits
GO Biological Processes,19,GO:0048812,neuron projection morphogenesis,19_GO:0032502 developmental process,-2.9,2.2,3.6,21160,559,330,19,5.8,1.3,11789|12570|12759|13615|14725|16880|17756|19878|20393|20404|20614|20910|22241|54652|114873|170822|228357|269116|330177,Apc|Cdk5r2|Clu|Edn2|Lrp2|Lifr|Map2|Rock2|Sgk1|Sh3gl2|Snap25|Stxbp1|Ulk1|Cacna1f|Dscaml1|Usp33|Lrp4|Nfasc|Taok3,-0.88,hits
GO Biological Processes,19,GO:0030705,cytoskeleton-dependent intracellular transport,19_GO:0051179 localization,-2.9,3.2,3.9,21160,203,330,10,3,0.94,16561|16565|17909|56715|67269|73916|75782|77963|99167|245049,Kif1b|Kif21b|Myo10|Rabgef1|Agtpbp1|Ift57|Lca5|Hook1|Ssx2ip|Myrip,-0.86,hits
GO Biological Processes,19,GO:0043266,regulation of potassium ion transport,19_GO:0051179 localization,-2.8,4.2,4.2,21160,107,330,7,2.1,0.79,11603|14693|18798|53416|83814|109676|433809,Agrn|Gnb2|Plcb4|Stk39|Nedd4l|Ank2|Rnf207,-0.85,hits
GO Biological Processes,19,GO:0010632,regulation of epithelial cell migration,19_GO:0040011 locomotion,-2.8,4.9,4.3,21160,79,330,6,1.8,0.74,11426|11789|16476|52392|68585|232227,Macf1|Apc|Jun|Macir|Rtn4|Iqsec1,-0.85,hits
GO Biological Processes,19,GO:0002753,cytoplasmic pattern recognition receptor signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.8,4.9,4.3,21160,79,330,6,1.8,0.74,11798|54123|64383|67070|70572|231130,Xiap|Irf7|Sirt2|Lsm14a|Ipo5|Tnip2,-0.85,hits
Reactome Gene Sets,6,R-MMU-456926,Thrombin signalling through proteinase activated receptors (PARs),,-2.8,8,5,21160,32,330,4,1.2,0.6,14688|14693|14695|14699,Gnb1|Gnb2|Gnb3|Gngt1,-0.85,hits
KEGG Pathway,24,mmu00052,Galactose metabolism - Mus musculus (house mouse),,-2.8,8,5,21160,32,330,4,1.2,0.6,15275|15277|18641|56421,Hk1|Hk2|Pfkl|Pfkp,-0.85,hits
