Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
hits,GO Biological Processes,19,GO:0007623,circadian rhythm,19_GO:0048511 rhythmic process,-7.1,12,9.5,21160,177,91,9,9.9,3.1,12953|13649|18628|26414|53376|79362|217166|229599|353187,Cry2|Egfr|Per3|Mapk10|Usp2|Bhlhe41|Nr1d1|Ciart|Nr1d2,-3.7
hits,GO Biological Processes,19,GO:0048511,rhythmic process,19_GO:0048511 rhythmic process,-6.8,7.9,8.2,21160,323,91,11,12,3.4,12569|12953|13649|14694|18628|26414|53376|79362|217166|229599|353187,Cdk5r1|Cry2|Egfr|Rack1|Per3|Mapk10|Usp2|Bhlhe41|Nr1d1|Ciart|Nr1d2,-3.7
hits,Reactome Gene Sets,6,R-MMU-9006934,Signaling by Receptor Tyrosine Kinases,,-6.8,7,7.9,21160,400,91,12,13,3.5,11839|12839|13649|14783|16002|16542|21871|54635|140579|245880|319939|330662,Areg|Col9a1|Egfr|Grb10|Igf2|Kdr|Atp6v0a2|Pdgfc|Elmo2|Wasf3|Tns3|Dock1,-3.7
hits,KEGG Pathway,24,mmu04710,Circadian rhythm - Mus musculus (house mouse),,-6.5,34,13,21160,34,91,5,5.5,2.4,12953|18628|79362|217166|353187,Cry2|Per3|Bhlhe41|Nr1d1|Nr1d2,-3.4
hits,GO Biological Processes,19,GO:0032922,circadian regulation of gene expression,19_GO:0048511 rhythmic process,-6.2,20,10,21160,71,91,6,6.6,2.6,12953|18628|53376|79362|217166|229599,Cry2|Per3|Usp2|Bhlhe41|Nr1d1|Ciart,-3.1
hits,Reactome Gene Sets,6,R-MMU-422475,Axon guidance,,-6.1,8.8,7.9,21160,238,91,9,9.9,3.1,12569|12839|13649|14783|17698|18844|20351|110351|330662,Cdk5r1|Col9a1|Egfr|Grb10|Msn|Plxna1|Sema4a|Rap1gap|Dock1,-3
hits,Reactome Gene Sets,6,R-MMU-9675108,Nervous system development,,-6,8.8,7.9,21160,239,91,9,9.9,3.1,12569|12839|13649|14783|17698|18844|20351|110351|330662,Cdk5r1|Col9a1|Egfr|Grb10|Msn|Plxna1|Sema4a|Rap1gap|Dock1,-3
hits,Reactome Gene Sets,6,R-MMU-1266738,Developmental Biology,,-5.1,5.2,6.2,21160,489,91,11,12,3.4,12569|12839|13649|14783|17698|18844|20351|103573|110351|245049|330662,Cdk5r1|Col9a1|Egfr|Grb10|Msn|Plxna1|Sema4a|Xpo1|Rap1gap|Myrip|Dock1,-2.1
hits,KEGG Pathway,24,mmu00010,Glycolysis / Gluconeogenesis - Mus musculus (house mouse),,-5,17,8.8,21160,67,91,5,5.5,2.4,13807|14751|15275|16832|319625,Eno2|Gpi1|Hk1|Ldhb|Galm,-2
hits,GO Biological Processes,19,GO:0042752,regulation of circadian rhythm,19_GO:0048511 rhythmic process,-4.7,11,7.4,21160,128,91,6,6.6,2.6,12953|18628|26414|53376|217166|353187,Cry2|Per3|Mapk10|Usp2|Nr1d1|Nr1d2,-1.8
hits,GO Biological Processes,19,GO:0048512,circadian behavior,19_GO:0048511 rhythmic process,-4.6,23,9.3,21160,40,91,4,4.4,2.1,26414|53376|229599|353187,Mapk10|Usp2|Ciart|Nr1d2,-1.7
hits,KEGG Pathway,24,mmu04510,Focal adhesion - Mus musculus (house mouse),,-4.6,8.1,6.6,21160,202,91,7,7.7,2.8,12839|13649|16542|26414|54635|109711|330662,Col9a1|Egfr|Kdr|Mapk10|Pdgfc|Actn1|Dock1,-1.7
hits,GO Biological Processes,19,GO:0007622,rhythmic behavior,19_GO:0032501 multicellular organismal process,-4.5,22,8.9,21160,43,91,4,4.4,2.1,26414|53376|229599|353187,Mapk10|Usp2|Ciart|Nr1d2,-1.6
hits,GO Biological Processes,19,GO:0019320,hexose catabolic process,19_GO:0009987 cellular process,-4.4,21,8.8,21160,44,91,4,4.4,2.1,13807|14751|15275|319625,Eno2|Gpi1|Hk1|Galm,-1.6
hits,WikiPathways,27,WP523,Regulation of actin cytoskeleton,,-4.3,9.2,6.7,21160,151,91,6,6.6,2.6,13649|14168|17532|17698|109711|330662,Egfr|Fgf13|Mras|Msn|Actn1|Dock1,-1.5
hits,GO Biological Processes,19,GO:0046365,monosaccharide catabolic process,19_GO:0009987 cellular process,-4.3,20,8.5,21160,47,91,4,4.4,2.1,13807|14751|15275|319625,Eno2|Gpi1|Hk1|Galm,-1.5
hits,WikiPathways,27,WP157,Glycolysis and gluconeogenesis,,-4.2,19,8.3,21160,49,91,4,4.4,2.1,13807|14751|15275|16832,Eno2|Gpi1|Hk1|Ldhb,-1.5
hits,GO Biological Processes,19,GO:0006735,NADH regeneration,19_GO:0009987 cellular process,-4.2,39,11,21160,18,91,3,3.3,1.9,13807|14751|15275,Eno2|Gpi1|Hk1,-1.5
hits,GO Biological Processes,19,GO:0061621,canonical glycolysis,19_GO:0009987 cellular process,-4.2,39,11,21160,18,91,3,3.3,1.9,13807|14751|15275,Eno2|Gpi1|Hk1,-1.5
hits,GO Biological Processes,19,GO:0061718,glucose catabolic process to pyruvate,19_GO:0009987 cellular process,-4.2,39,11,21160,18,91,3,3.3,1.9,13807|14751|15275,Eno2|Gpi1|Hk1,-1.5
hits,KEGG Pathway,24,mmu05231,Choline metabolism in cancer - Mus musculus (house mouse),,-4.2,12,7.1,21160,98,91,5,5.5,2.4,13649|26414|54635|217480|245880,Egfr|Mapk10|Pdgfc|Dgkb|Wasf3,-1.5
hits,GO Biological Processes,19,GO:0072330,monocarboxylic acid biosynthetic process,19_GO:0009987 cellular process,-4.1,8.4,6.3,21160,167,91,6,6.6,2.6,13244|16832|16891|57874|74205|76267,Degs1|Ldhb|Lipg|Hacd3|Acsl3|Fads1,-1.4
hits,GO Biological Processes,19,GO:0061620,glycolytic process through glucose-6-phosphate,19_GO:0009987 cellular process,-4,33,9.7,21160,21,91,3,3.3,1.9,13807|14751|15275,Eno2|Gpi1|Hk1,-1.4
hits,GO Biological Processes,19,GO:0061615,glycolytic process through fructose-6-phosphate,19_GO:0009987 cellular process,-3.9,30,9.2,21160,23,91,3,3.3,1.9,13807|14751|15275,Eno2|Gpi1|Hk1,-1.3
hits,GO Biological Processes,19,GO:0019677,NAD catabolic process,19_GO:0009987 cellular process,-3.9,30,9.2,21160,23,91,3,3.3,1.9,13807|14751|15275,Eno2|Gpi1|Hk1,-1.3
hits,GO Biological Processes,19,GO:0019674,NAD metabolic process,19_GO:0009987 cellular process,-3.9,16,7.4,21160,60,91,4,4.4,2.1,13807|14751|15275|16832,Eno2|Gpi1|Hk1|Ldhb,-1.3
hits,GO Biological Processes,19,GO:0043153,entrainment of circadian clock by photoperiod,19_GO:0048511 rhythmic process,-3.8,29,9,21160,24,91,3,3.3,1.9,12953|18628|53376,Cry2|Per3|Usp2,-1.2
hits,KEGG Pathway,24,mmu04066,HIF-1 signaling pathway - Mus musculus (house mouse),,-3.8,9.9,6.4,21160,117,91,5,5.5,2.4,13649|13807|15275|16832|112405,Egfr|Eno2|Hk1|Ldhb|Egln1,-1.2
hits,GO Biological Processes,19,GO:0001892,embryonic placenta development,19_GO:0032502 developmental process,-3.8,9.9,6.4,21160,117,91,5,5.5,2.4,13649|15205|16002|22329|112405,Egfr|Hes1|Igf2|Vcam1|Egln1,-1.2
hits,KEGG Pathway,24,mmu00561,Glycerolipid metabolism - Mus musculus (house mouse),,-3.8,15,7.2,21160,63,91,4,4.4,2.1,16891|67861|217480|218121,Lipg|Akr1b10|Dgkb|Mboat1,-1.2
hits,GO Biological Processes,19,GO:0045475,locomotor rhythm,19_GO:0048511 rhythmic process,-3.8,28,8.8,21160,25,91,3,3.3,1.9,26414|53376|229599,Mapk10|Usp2|Ciart,-1.2
hits,GO Biological Processes,19,GO:0055088,lipid homeostasis,19_GO:0042592 homeostatic process,-3.7,7.3,5.7,21160,192,91,6,6.6,2.6,11303|16891|99887|217166|235283|353187,Abca1|Lipg|Tlcd4|Nr1d1|Gramd1b|Nr1d2,-1.2
hits,GO Biological Processes,19,GO:0009648,photoperiodism,19_GO:0050896 response to stimulus,-3.7,27,8.7,21160,26,91,3,3.3,1.9,12953|18628|53376,Cry2|Per3|Usp2,-1.2
hits,GO Biological Processes,19,GO:0009649,entrainment of circadian clock,19_GO:0048511 rhythmic process,-3.7,27,8.7,21160,26,91,3,3.3,1.9,12953|18628|53376,Cry2|Per3|Usp2,-1.2
hits,GO Biological Processes,19,GO:0006007,glucose catabolic process,19_GO:0009987 cellular process,-3.7,27,8.7,21160,26,91,3,3.3,1.9,13807|14751|15275,Eno2|Gpi1|Hk1,-1.2
hits,GO Biological Processes,19,GO:0006633,fatty acid biosynthetic process,19_GO:0009987 cellular process,-3.7,9.5,6.2,21160,123,91,5,5.5,2.4,13244|16891|57874|74205|76267,Degs1|Lipg|Hacd3|Acsl3|Fads1,-1.2
