Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
hits,GO Biological Processes,19,GO:1901873,regulation of post-translational protein modification,19_GO:0050789 regulation of biological process,-2.4,6.1,4.1,21160,258,54,4,7.4,3.6,15511|15516|18148|70369,Hspa1b|Hsp90ab1|Npm1|Bag5,-0.37
hits,Reactome Gene Sets,6,R-MMU-5663220,RHO GTPases Activate Formins,,-2.3,9,4.7,21160,130,54,3,5.6,3.1,18221|20807|227613,Nudc|Srf|Tubb4b,-0.35
hits,KEGG Pathway,24,mmu04926,Relaxin signaling pathway - Mus musculus (house mouse),,-2.3,9,4.7,21160,130,54,3,5.6,3.1,11911|14695|18709,Atf4|Gnb3|Pik3r2,-0.35
hits,KEGG Pathway,24,mmu04728,Dopaminergic synapse - Mus musculus (house mouse),,-2.3,8.6,4.5,21160,136,54,3,5.6,3.1,11911|12315|14695,Atf4|Calm3|Gnb3,-0.3
hits,GO Biological Processes,19,GO:0043271,negative regulation of monoatomic ion transport,19_GO:0051179 localization,-2.3,8.5,4.5,21160,138,54,3,5.6,3.1,11911|12315|53376,Atf4|Calm3|Usp2,-0.28
hits,KEGG Pathway,24,mmu04550,Signaling pathways regulating pluripotency of stem cells - Mus musculus (house mouse),,-2.3,8.4,4.4,21160,140,54,3,5.6,3.1,14173|16451|18709,Fgf2|Jak1|Pik3r2,-0.27
hits,Reactome Gene Sets,6,R-MMU-5683057,MAPK family signaling cascades,,-2.3,5.6,3.9,21160,279,54,4,7.4,3.6,12315|14173|18709|81489,Calm3|Fgf2|Pik3r2|Dnajb1,-0.26
hits,Reactome Gene Sets,6,R-MMU-199977,ER to Golgi Anterograde Transport,,-2.2,8.1,4.3,21160,145,54,3,5.6,3.1,67542|69654|227613,Cog6|Dctn2|Tubb4b,-0.23
hits,GO Biological Processes,19,GO:0006397,mRNA processing,19_GO:0009987 cellular process,-2.2,4.3,3.6,21160,461,54,5,9.3,3.9,20638|22608|66070|66585|76938,Snrpb|Ybx1|Cwc15|Snrnp40|Rbm17,-0.21
hits,GO Biological Processes,19,GO:0045860,positive regulation of protein kinase activity,19_GO:0048518 positive regulation of biological process,-2.2,5.4,3.8,21160,290,54,4,7.4,3.6,14173|18011|18148|76500,Fgf2|Neurl1a|Npm1|Ip6k2,-0.21
hits,WikiPathways,27,WP385,Myometrial relaxation and contraction pathways,,-2.2,7.8,4.3,21160,150,54,3,5.6,3.1,11911|12315|14695,Atf4|Calm3|Gnb3,-0.19
