Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
hits,KEGG Pathway,24,mmu04148,Efferocytosis - Mus musculus (house mouse),,-2.3,8.9,4.6,21160,163,44,3,6.8,3.8,16419|20393|66694,Itgb5|Sgk1|Uqcrfs1,-0.16
hits,GO Biological Processes,19,GO:0006898,receptor-mediated endocytosis,19_GO:0051179 localization,-2.3,8.6,4.5,21160,168,44,3,6.8,3.8,14725|54409|74325,Lrp2|Ramp2|Cltb,-0.13
hits,GO Biological Processes,19,GO:0046034,ATP metabolic process,19_GO:0009987 cellular process,-2.3,8.5,4.5,21160,169,44,3,6.8,3.8,11676|14751|66945,Aldoc|Gpi1|Sdha,-0.13
hits,GO Biological Processes,19,GO:0050921,positive regulation of chemotaxis,19_GO:0040011 locomotion,-2.3,8.5,4.5,21160,170,44,3,6.8,3.8,12978|21828|22340,Csf1r|Thbs4|Vegfb,-0.13
hits,GO Biological Processes,19,GO:0050731,positive regulation of peptidyl-tyrosine phosphorylation,19_GO:0048518 positive regulation of biological process,-2.3,8.5,4.5,21160,170,44,3,6.8,3.8,12978|21828|22340,Csf1r|Thbs4|Vegfb,-0.13
hits,GO Biological Processes,19,GO:0048812,neuron projection morphogenesis,19_GO:0032502 developmental process,-2.2,4.3,3.6,21160,559,44,5,11,4.8,11803|12978|14725|20393|21828,Aplp1|Csf1r|Lrp2|Sgk1|Thbs4,-0.088
hits,GO Biological Processes,19,GO:0010720,positive regulation of cell development,19_GO:0032502 developmental process,-2.2,4.3,3.6,21160,559,44,5,11,4.8,12978|14725|20393|20539|66354,Csf1r|Lrp2|Sgk1|Slc7a5|Snw1,-0.088
hits,GO Biological Processes,19,GO:0044282,small molecule catabolic process,19_GO:0009987 cellular process,-2.2,5.4,3.8,21160,353,44,4,9.1,4.3,11363|11430|11669|14751,Acadl|Acox1|Aldh2|Gpi1,-0.076
hits,GO Biological Processes,19,GO:0120039,plasma membrane bounded cell projection morphogenesis,19_GO:0032502 developmental process,-2.2,4.3,3.6,21160,565,44,5,11,4.8,11803|12978|14725|20393|21828,Aplp1|Csf1r|Lrp2|Sgk1|Thbs4,-0.076
hits,GO Biological Processes,19,GO:0002687,positive regulation of leukocyte migration,19_GO:0040011 locomotion,-2.2,8,4.3,21160,180,44,3,6.8,3.8,12978|21828|22340,Csf1r|Thbs4|Vegfb,-0.074
hits,GO Biological Processes,19,GO:0019318,hexose metabolic process,19_GO:0009987 cellular process,-2.2,7.9,4.3,21160,182,44,3,6.8,3.8,11676|14751|17449,Aldoc|Gpi1|Mdh1,-0.064
hits,GO Biological Processes,19,GO:0048858,cell projection morphogenesis,19_GO:0032502 developmental process,-2.2,4.2,3.5,21160,575,44,5,11,4.8,11803|12978|14725|20393|21828,Aplp1|Csf1r|Lrp2|Sgk1|Thbs4,-0.054
hits,WikiPathways,27,WP85,Focal adhesion,,-2.2,7.8,4.2,21160,185,44,3,6.8,3.8,16419|21828|22340,Itgb5|Thbs4|Vegfb,-0.051
hits,GO Biological Processes,19,GO:0051302,regulation of cell division,19_GO:0050789 regulation of biological process,-2.2,7.8,4.2,21160,186,44,3,6.8,3.8,12359|21828|22340,Cat|Thbs4|Vegfb,-0.048
hits,GO Biological Processes,19,GO:0051960,regulation of nervous system development,19_GO:0032502 developmental process,-2.2,4.1,3.5,21160,581,44,5,11,4.8,12978|14725|20393|20539|66354,Csf1r|Lrp2|Sgk1|Slc7a5|Snw1,-0.045
hits,GO Biological Processes,19,GO:0032870,cellular response to hormone stimulus,19_GO:0050896 response to stimulus,-2.1,4.1,3.5,21160,591,44,5,11,4.8,12978|20393|22378|54409|66354,Csf1r|Sgk1|Wbp2|Ramp2|Snw1,-0.018
hits,KEGG Pathway,24,mmu05014,Amyotrophic lateral sclerosis - Mus musculus (house mouse),,-2.1,5.1,3.7,21160,375,44,4,9.1,4.3,12359|12869|66694|66945,Cat|Cox8b|Uqcrfs1|Sdha,-0.012
hits,GO Biological Processes,19,GO:0009205,purine ribonucleoside triphosphate metabolic process,19_GO:0009987 cellular process,-2.1,7.4,4.1,21160,194,44,3,6.8,3.8,11676|14751|66945,Aldoc|Gpi1|Sdha,-0.011
hits,GO Biological Processes,19,GO:0009199,ribonucleoside triphosphate metabolic process,19_GO:0009987 cellular process,-2.1,7.2,4,21160,201,44,3,6.8,3.8,11676|14751|66945,Aldoc|Gpi1|Sdha,0
hits,Reactome Gene Sets,6,R-MMU-556833,Metabolism of lipids,,-2.1,3.9,3.4,21160,611,44,5,11,4.8,11363|11430|76267|106529|216739,Acadl|Acox1|Fads1|Tecr|Acsl6,0
hits,KEGG Pathway,24,mmu04510,Focal adhesion - Mus musculus (house mouse),,-2.1,7.1,4,21160,202,44,3,6.8,3.8,16419|21828|22340,Itgb5|Thbs4|Vegfb,0
hits,GO Biological Processes,19,GO:0009144,purine nucleoside triphosphate metabolic process,19_GO:0009987 cellular process,-2.1,7.1,4,21160,202,44,3,6.8,3.8,11676|14751|66945,Aldoc|Gpi1|Sdha,0
hits,GO Biological Processes,19,GO:0005996,monosaccharide metabolic process,19_GO:0009987 cellular process,-2,7,4,21160,206,44,3,6.8,3.8,11676|14751|17449,Aldoc|Gpi1|Mdh1,0
hits,GO Biological Processes,19,GO:0009267,cellular response to starvation,19_GO:0050896 response to stimulus,-2,7,3.9,21160,207,44,3,6.8,3.8,20539|76267|93739,Slc7a5|Fads1|Gabarapl2,0
hits,GO Biological Processes,19,GO:0015711,organic anion transport,19_GO:0051179 localization,-2,4.8,3.5,21160,399,44,4,9.1,4.3,14725|17254|20539|216739,Lrp2|Slc3a2|Slc7a5|Acsl6,0
hits,GO Biological Processes,19,GO:0051897,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,19_GO:0048518 positive regulation of biological process,-2,6.9,3.9,21160,209,44,3,6.8,3.8,12359|12978|22340,Cat|Csf1r|Vegfb,0
hits,Reactome Gene Sets,6,R-MMU-9006934,Signaling by Receptor Tyrosine Kinases,,-2,4.8,3.5,21160,400,44,4,9.1,4.3,20393|21828|22190|22340,Sgk1|Thbs4|Ubc|Vegfb,0
hits,Reactome Gene Sets,6,R-MMU-195721,Signaling by WNT,,-2,6.7,3.9,21160,214,44,3,6.8,3.8,14688|22190|74325,Gnb1|Ubc|Cltb,0
hits_MCODE_ALL,KEGG Pathway,24,mmu01200,Carbon metabolism - Mus musculus (house mouse),,-10,1.4e+02,27,21160,122,6,5,83,15,11430|11676|12359|14751|21351,Acox1|Aldoc|Cat|Gpi1|Taldo1,-6.2
hits_MCODE_ALL,GO Biological Processes,19,GO:0006091,generation of precursor metabolites and energy,19_GO:0009987 cellular process,-8,46,15,21160,383,6,5,83,15,11430|11676|12359|14751|21351,Acox1|Aldoc|Cat|Gpi1|Taldo1,-4.4
hits_MCODE_ALL,KEGG Pathway,24,mmu00030,Pentose phosphate pathway - Mus musculus (house mouse),,-7.1,3.1e+02,30,21160,34,6,3,50,20,11676|14751|21351,Aldoc|Gpi1|Taldo1,-3.7
hits_MCODE_ALL,Reactome Gene Sets,6,R-MMU-9033241,Peroxisomal protein import,,-6.3,1.6e+02,22,21160,65,6,3,50,20,11430|12359|22190,Acox1|Cat|Ubc,-3.2
hits_MCODE_ALL,Reactome Gene Sets,6,R-MMU-9609507,Protein localization,,-5.7,1e+02,17,21160,103,6,3,50,20,11430|12359|22190,Acox1|Cat|Ubc,-2.6
hits_MCODE_ALL,GO Biological Processes,19,GO:0046496,nicotinamide nucleotide metabolic process,19_GO:0009987 cellular process,-5.4,83,16,21160,128,6,3,50,20,11676|14751|21351,Aldoc|Gpi1|Taldo1,-2.4
hits_MCODE_ALL,GO Biological Processes,19,GO:0019362,pyridine nucleotide metabolic process,19_GO:0009987 cellular process,-5.4,83,16,21160,128,6,3,50,20,11676|14751|21351,Aldoc|Gpi1|Taldo1,-2.4
hits_MCODE_ALL,GO Biological Processes,19,GO:0072524,pyridine-containing compound metabolic process,19_GO:0009987 cellular process,-5.3,77,15,21160,138,6,3,50,20,11676|14751|21351,Aldoc|Gpi1|Taldo1,-2.4
hits_MCODE_ALL,Reactome Gene Sets,6,R-MMU-71387,Metabolism of carbohydrates,,-4.5,42,11,21160,254,6,3,50,20,11676|14751|21351,Aldoc|Gpi1|Taldo1,-1.8
hits_MCODE_ALL,GO Biological Processes,19,GO:0006163,purine nucleotide metabolic process,19_GO:0009987 cellular process,-4,28,9,21160,374,6,3,50,20,11676|14751|21351,Aldoc|Gpi1|Taldo1,-1.4
