"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gnb3",3.96109390879565e-131,1.01824034325313,0.663,0.462,1.27666056680484e-126
"Edn2",6.52393876145531e-129,3.85400008103196,0.242,0.025,2.10266546281705e-124
"Fgf2",1.01832176845844e-121,1.95044741817469,0.388,0.143,3.28205105974155e-117
"Agtpbp1",6.68671054423337e-121,0.462150202469646,0.865,0.82,2.15512680840642e-116
"Antxr2",8.92211847477565e-120,2.80599471562555,0.282,0.059,2.87559878442019e-115
"Pcolce",5.81667890402389e-105,2.80919735759857,0.255,0.054,1.8747156107669e-100
"Lad1",6.99253962230211e-95,2.92466392138817,0.223,0.041,2.25369552026797e-90
"Cebpd",4.26545687756403e-94,3.66039871066387,0.199,0.028,1.37475675163889e-89
"Plekhb1",5.10922587940973e-93,0.158877785284389,0.967,0.957,1.64670350093376e-88
"Agrn",3.75542755077769e-86,1.69679656953186,0.348,0.144,1.21037429961565e-81
"Guca1a",1.96945406946755e-82,-0.608477918539868,0.54,0.713,6.3475504658939e-78
"Bcl3",5.51626735217555e-75,5.12718844010374,0.128,0.004,1.77789296760618e-70
"Tnnt2",6.69739251959341e-74,4.75617581016174,0.129,0.005,2.15856960906496e-69
"Rabgef1",8.68922050233161e-74,-0.336887180857318,0.777,0.882,2.80053576790148e-69
"Stat3",7.87840364954042e-72,0.993992033134461,0.497,0.323,2.53920949624688e-67
"Ptprn",5.32243167294153e-67,1.81196098652547,0.258,0.094,1.71541972818905e-62
"Arl6",9.8467617321613e-61,0.176459250017395,0.922,0.911,3.17361130627559e-56
"Ipo5",2.51361335098592e-60,0.606039523964742,0.642,0.524,8.10137583022763e-56
"Gnb2",1.22626486775307e-59,1.38112721532886,0.31,0.145,3.95225166876813e-55
"E2f6",4.99394778340552e-58,1.29199441119549,0.361,0.201,1.6095493705916e-53
"Pbxip1",9.85765497448581e-56,3.52043347364887,0.115,0.012,3.17712219827678e-51
"Kcnj14",4.65462965580149e-54,-0.263806251665895,0.783,0.858,1.50018713806482e-49
"Gadd45b",3.78529240141829e-52,2.10723654539179,0.177,0.054,1.21999974097711e-47
"Fbxo24",3.04669914437284e-50,2.23104180768742,0.156,0.041,9.81951134231367e-46
"Pmvk",5.6484310989113e-50,1.04726689231257,0.391,0.244,1.82048934317911e-45
"Cd47",1.09724167494257e-49,0.783064813328326,0.517,0.385,3.53640991833991e-45
"Rfx2",9.69550293766804e-48,1.30528327711829,0.285,0.144,3.12486059681041e-43
"Pde6b",1.49275685313145e-47,-0.0535886277966098,0.993,0.998,4.81115533764266e-43
"Slc25a37",2.5412683540796e-43,0.948607296608258,0.393,0.253,8.19050790519856e-39
"Lrrc2",1.70864779569711e-42,0.779018587803966,0.502,0.398,5.50697184553179e-38
"Socs3",6.47754377904716e-42,3.45892301654699,0.086,0.009,2.0877123599869e-37
"Cerkl",2.78959569065326e-41,0.405840929559144,0.702,0.623,8.99086691097546e-37
"Impg2",1.38555010079951e-39,0.118300679610678,0.948,0.948,4.46562797487683e-35
"Kcng4",6.97165461955653e-39,3.05851103540129,0.088,0.012,2.24696428388307e-34
"Rnf144b",1.51561025421466e-38,0.957641914584842,0.363,0.239,4.88481184933385e-34
"Pcmtd2",2.25762098670258e-38,-0.142399960329155,0.905,0.932,7.27631244014241e-34
"Notch1",7.80427331656238e-38,2.22721765727739,0.117,0.03,2.51531728992806e-33
"Stk35",4.33127111046297e-37,-0.322454163275009,0.666,0.773,1.39596867890222e-32
"Mdm1",6.58473477727255e-37,-0.180408913752545,0.867,0.917,2.12226001871494e-32
"Tnfaip3",1.2823504396739e-36,-0.340814214790514,0.631,0.744,4.13301546706898e-32
"Pdzph1",1.40506794360932e-35,-0.443867061801104,0.488,0.618,4.52853398225283e-31
"Myo5b",5.64463477764798e-35,1.98458971297355,0.125,0.038,1.81926578883595e-30
"Ptp4a3",9.60624837998734e-35,0.0927363320348451,0.942,0.938,3.09609385286992e-30
"Syne3",1.84196852416455e-31,-0.693071783791523,0.231,0.358,5.93666455338236e-27
"Fhad1",2.22819264470682e-31,2.73276011205613,0.083,0.016,7.18146489389008e-27
"Plk2",4.42283288106832e-31,1.33572999550762,0.19,0.091,1.42547903756832e-26
"Ttyh1",5.4372000961401e-31,0.277768853613089,0.759,0.709,1.75240959098595e-26
"Ip6k2",8.79411874443098e-31,-0.256773775306801,0.738,0.819,2.83434447133011e-26
"Rnf207",4.44664701508643e-30,0.494621625984783,0.565,0.469,1.43315433296236e-25
"Junb",7.60008747466288e-30,1.06711380634507,0.251,0.143,2.44950819308385e-25
"Hcls1",1.01283934653353e-29,-0.941584186347205,0.129,0.231,3.26438121387758e-25
"Htra1",2.38436276723346e-29,0.554945074574386,0.503,0.403,7.68480119879344e-25
"Pfkfb3",3.23439261420275e-29,2.62819269854249,0.077,0.015,1.04244473955755e-24
"Pfkp",4.09076312815249e-29,0.276937043701168,0.749,0.706,1.31845295620355e-24
"Mast2",6.04332341369064e-29,-0.414022195606638,0.488,0.607,1.94776313623249e-24
"Fam3c",6.87160516569867e-29,-0.227612881916199,0.741,0.808,2.21471834490468e-24
"Crlf3",2.20025161537191e-28,-0.387373318046381,0.511,0.626,7.09141095634366e-24
"Guca1b",2.41157195648757e-28,-0.0895745486932074,0.955,0.973,7.77249641575945e-24
"Ache",1.07177527413731e-27,1.3621963539112,0.174,0.083,3.45433170854454e-23
"Atp1a1",1.60597831573486e-27,0.412109874036698,0.602,0.535,5.17606811161344e-23
"Mef2c",2.23689857818995e-27,-0.844937104897614,0.153,0.256,7.20952411750621e-23
"Btc",8.03343872494642e-26,1.04430063939995,0.213,0.117,2.58917730105023e-21
"Il6st",1.59925675436271e-25,0.530999948165776,0.49,0.391,5.154404519311e-21
"Kcnb1",2.15953357814401e-25,-0.146906060957456,0.848,0.887,6.96017672235815e-21
"Kif1b",2.24703681455968e-25,0.0759616484723193,0.937,0.943,7.24219965332585e-21
"Mpp6",2.38869377658194e-25,1.02620435956984,0.217,0.122,7.69876004192359e-21
"Zfyve28",3.81471912109571e-25,0.443026276449726,0.563,0.485,1.22948397272915e-20
"Jak3",5.8710539060271e-24,3.30433835685782,0.051,0.006,1.89224067391253e-19
"Pla2r1",7.44543976773213e-24,-0.200989863707626,0.791,0.861,2.39966523714006e-19
"Gngt1",8.62003802040929e-24,-0.0663551882547362,0.983,0.988,2.77823825397791e-19
"Cdr2",1.74436005425303e-23,-0.268906116459214,0.643,0.729,5.62207245485751e-19
"Usp33",2.79369282005056e-23,-0.149721502105152,0.858,0.9,9.00407195902294e-19
"Rorb",4.71121609299959e-23,-0.162475052314692,0.835,0.888,1.51842494677377e-18
"Faim",5.51174712491415e-23,-0.408478739248211,0.435,0.54,1.77643609835983e-18
"Myo10",1.04268476993534e-22,0.611079486881525,0.446,0.368,3.36057301350159e-18
"Klhl29",1.56652926148298e-22,0.86508420496438,0.284,0.191,5.04892380975963e-18
"Stard7",2.3006469870575e-22,-0.160268287489062,0.838,0.89,7.41498523928632e-18
"Egr1",3.54780272520503e-22,-0.328969561729145,0.48,0.601,1.14345681833358e-17
"Timm44",3.89568564425159e-22,-0.334288647539447,0.534,0.638,1.25557948314229e-17
"Pdc",4.05188290202077e-22,-0.0484493379073592,0.992,0.995,1.30592185932129e-17
"Wdr17",7.09408640188196e-22,-0.113336991288035,0.915,0.948,2.28642404732655e-17
"Thoc5",7.37537930250203e-22,-0.245628004389198,0.666,0.739,2.3770847491964e-17
"Herc3",9.48435518240005e-22,-0.0893839044237927,0.945,0.965,3.05680767528754e-17
"Zbtb7c",1.08337248741806e-21,4.17568009612168,0.038,0.002,3.4917095269484e-17
"Xiap",2.4463358948361e-21,-0.318965079402437,0.518,0.615,7.88454058905674e-17
"Glo1",7.35378951499693e-21,0.180041615347488,0.807,0.768,2.37012636068351e-16
"Plekhf2",1.35607132320705e-20,-0.255240466431997,0.636,0.722,4.37061787469633e-16
"Slc38a3",1.53590788294009e-20,-0.132420638682322,0.885,0.933,4.95023110671589e-16
"Syngr3",1.86909990113914e-20,1.6554059686636,0.089,0.032,6.02410898137146e-16
"Igsf9",2.33608757552705e-20,-0.297473136596231,0.575,0.669,7.52921025592369e-16
"Rgs9",3.90801710128393e-20,-0.05200090112051,0.982,0.987,1.25955391174381e-15
"R3hcc1l",4.98224256769053e-20,0.398431282175457,0.546,0.473,1.60577677956666e-15
"Dpf3",5.0517506043663e-20,-0.182292175452171,0.792,0.856,1.62817921978726e-15
"Laptm4b",5.43484398909193e-20,-0.10487309657112,0.91,0.935,1.75165021768433e-15
"D1Ertd622e",7.41709141005184e-20,-0.38440672912671,0.422,0.521,2.39052856145971e-15
"Tuba1b",1.22442436083696e-19,-0.364501572049893,0.467,0.564,3.94631971497753e-15
"Nxnl1",1.3122080412172e-19,-0.156241726423573,0.82,0.874,4.22924651684305e-15
