"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tuba1b",8.2042059193978e-10,-0.427094846868442,0.839,0.909,2.64421556782191e-05
"Fth1",1.10040241247766e-07,-0.157685657351423,0.978,0.987,0.00354659697541549
"Pik3r1",1.57809377158975e-07,-0.371212678620739,0.875,0.939,0.00508619622583377
"Zbtb16",8.91965336651438e-06,-0.514501368641054,0.558,0.714,0.287480428002758
"Prss35",1.03705685470709e-05,1.03692822859001,0.317,0.155,0.334243424272095
"Ppp2r5a",2.94414289202737e-05,-0.456241240659371,0.665,0.727,0.94889725410042
"Ddb1",3.28753134926428e-05,0.461353402091065,0.754,0.582,1
"Itpr3",5.64325287224766e-05,0.986597497306135,0.335,0.185,1
"Foxp4",0.000100781376423702,0.340664496204327,0.848,0.734,1
"Epb41l3",0.000100864618323347,0.545916703614408,0.612,0.455,1
"Abcc9",0.000127419039434472,-0.555718911341415,0.446,0.62,1
"Plekhh2",0.000127607170776286,-0.750437727353636,0.295,0.444,1
"Rfx1",0.000131929729621482,0.761602502646116,0.442,0.286,1
"Sult1a1",0.000147532551168962,-0.421590062414802,0.621,0.761,1
"Daam2",0.000155214702014528,-0.473592910286245,0.616,0.741,1
"Hbb-bs",0.000162303338764045,2.15755002535876,0.08,0.013,1
"Phldb2",0.000192016638157875,-0.399438710719385,0.67,0.754,1
"Thbd",0.000192388812609148,0.414610484886529,0.781,0.68,1
"Plxna3",0.000198293453732287,0.718651454907509,0.402,0.249,1
"B2m",0.000206198417024641,-0.33298838448813,0.728,0.818,1
"Rabgap1",0.000209672534433755,0.358596026186483,0.812,0.653,1
"Plk2",0.000220186374727229,0.598429078604041,0.589,0.438,1
"Ralgps2",0.000250299166884266,1.01499380795991,0.21,0.094,1
"Mrvi1",0.000272967435847747,-0.728117576533048,0.232,0.384,1
"Spsb2",0.00029105988359507,0.719432215923258,0.366,0.219,1
"Rabggta",0.000325032805599858,0.880366801320078,0.321,0.185,1
"Snx8",0.000325036109624448,0.757407862124593,0.339,0.195,1
"Rbm38",0.000377810746488705,0.868423587847209,0.295,0.165,1
"Ppp2cb",0.000385138057657949,-0.222005472774251,0.875,0.906,1
"Cotl1",0.000417054690854505,0.434807968300301,0.692,0.572,1
"Pus7",0.000428111326177717,1.00924969344509,0.241,0.125,1
"Clstn2",0.000441690211632624,-0.669948115549255,0.317,0.465,1
"St7",0.000569670525647618,0.560235681224817,0.482,0.33,1
"Syp",0.000590090523027563,0.886538215771597,0.259,0.141,1
"Hilpda",0.000632976155917375,0.643323947077445,0.411,0.269,1
"Epas1",0.000650117971843316,-0.256168795971592,0.853,0.899,1
"Plp2",0.000663439809778954,0.474012555085681,0.594,0.471,1
"Wdr83",0.000674582788389935,0.773529352305273,0.312,0.178,1
"Smim40",0.000702202581505666,1.33191925085239,0.129,0.047,1
"Fam57b",0.00075155565030027,0.813151097150775,0.335,0.202,1
"Gng11",0.000765132778254356,-0.344036299076677,0.719,0.778,1
"Cep290",0.00078443829756028,0.661738962239251,0.321,0.192,1
"Cntfr",0.000893205718920682,-0.532325350829412,0.411,0.545,1
"Pdcd7",0.000933420529597525,-0.654032739196498,0.281,0.414,1
"Atp6v1b2",0.000954226011670329,0.33068212365601,0.763,0.633,1
"Bcs1l",0.000958676810983971,0.957947037223311,0.268,0.158,1
"Wdr66",0.000979562719143177,1.14478759060874,0.129,0.047,1
"Emcn",0.000988478493530465,-0.396477224961,0.585,0.67,1
"Ccl19",0.000997027272035731,-0.845205020008099,0.214,0.333,1
"Ilf2",0.00101388804449004,0.400813290670969,0.661,0.542,1
"Hif3a",0.00104565691131089,-0.770799420559063,0.281,0.397,1
"Yipf6",0.0010605280543421,0.492951730999936,0.54,0.414,1
"Tmem178",0.00106798604383356,-1.44656822075111,0.049,0.135,1
"Minar2",0.00108154911678248,2.2430988073226,0.054,0.007,1
"Rtl8b",0.00108225028696179,-0.905747172936352,0.25,0.357,1
"Ninj1",0.00108813890522692,0.496243823619254,0.504,0.367,1
"Zfp382",0.00109458278349516,0.866515544491259,0.272,0.162,1
"Tlcd1",0.00110473042183449,0.592997859560992,0.442,0.296,1
"Lrba",0.0011626292248819,0.584658862540594,0.446,0.313,1
"Crispld1",0.0011730888324672,0.905059033000092,0.299,0.185,1
"Fbxl4",0.00118254579736737,0.655461408234007,0.415,0.279,1
"Ctdnep1",0.00120617758082485,-0.436785367000634,0.558,0.643,1
"Ivns1abp",0.0012865351983024,0.352785730452732,0.79,0.633,1
"Nr2f1",0.0014116569291648,-0.405661140463879,0.536,0.667,1
"Cald1",0.0015435848981268,-0.1211310604245,0.987,0.983,1
"Paxbp1",0.00156563874527281,0.379648715246959,0.674,0.515,1
"Tbc1d31",0.00160655927459091,1.27627929666161,0.161,0.074,1
"Sost",0.0016105019836347,-1.5197220611972,0.04,0.118,1
"Pde5a",0.00165322461622308,-0.19428879840436,0.888,0.926,1
"Mapk1ip1l",0.00172138226411235,-0.395736249373162,0.594,0.67,1
"Ccdc28a",0.0017265984108801,0.469665311320858,0.357,0.226,1
"Cdh3",0.0017510758811392,-1.67360783314794,0.018,0.081,1
"Tgm2",0.00182486358947595,-0.419300882243311,0.603,0.663,1
"Adcy7",0.0018725053775969,0.501752018720426,0.513,0.384,1
"Slc35g1",0.00192855209631737,0.805963318337031,0.223,0.121,1
"Nisch",0.00195687327519845,0.119393078258098,1,0.98,1
"Cbfb",0.00197230070916748,0.240442053143328,0.875,0.788,1
"Pam",0.00199396715512155,0.265691073646794,0.897,0.808,1
"Plec",0.00199454663348295,0.253990646729374,0.924,0.822,1
"Lmbr1l",0.00200805914412192,0.405770818225965,0.594,0.471,1
"Enpep",0.00211721960714655,-0.465521164613458,0.482,0.599,1
"Myot",0.00219365506062429,2.46947027798005,0.031,0,1
"Qtrt1",0.00224774119871103,0.58691205343022,0.379,0.259,1
"Sema5a",0.0023100406201076,-0.426234377566165,0.558,0.66,1
"Ncs1",0.00233854989714911,0.486210557929999,0.531,0.418,1
"Mrgprf",0.00238210428671746,0.696612529551157,0.375,0.259,1
"Rab5a",0.00239728115993793,0.20369291077194,0.906,0.835,1
"Ndufa3",0.00240635020766406,-0.232097963752842,0.812,0.859,1
"Tnni2",0.00242131267532041,2.02711653077399,0.062,0.013,1
"Trmt112",0.00242764800842991,-0.3477473206283,0.625,0.7,1
"Irf2bp2",0.00244002730354795,-0.124821873477957,0.951,0.963,1
"Lat2",0.00249048811997518,1.59488563713424,0.08,0.024,1
"Gins3",0.00252452944097518,-1.11989216255925,0.049,0.128,1
"Rabep2",0.0025281487409096,0.676057641009076,0.33,0.215,1
"Pi16",0.00256597502898396,0.448756875163368,0.567,0.448,1
"Pappa2",0.00261544746771314,-0.622923470598457,0.246,0.37,1
"Greb1l",0.00262079143738487,1.07666274986154,0.165,0.081,1
"Cd9",0.0027504018425253,0.197464058577366,0.946,0.882,1
"Ctif",0.00290465818858911,0.3595164949708,0.607,0.495,1
"Ddhd1",0.00299921350617607,0.509577466515923,0.522,0.394,1
"Fam120c",0.00308253534616014,0.509210232063102,0.496,0.377,1
"Pear1",0.00309899533189708,-0.285962480400891,0.692,0.758,1
"Dda1",0.0031299396575689,-0.463586371852134,0.433,0.542,1
"Dusp18",0.00317344491587928,1.06250930629619,0.161,0.077,1
"Bbs4",0.00320399094735394,0.563804259150595,0.33,0.209,1
"Kctd21",0.00321792502365047,1.47403386108403,0.107,0.04,1
"Slc50a1",0.00323167882276911,0.298793618902735,0.763,0.667,1
"Clip1",0.00323723801972019,-0.331128647424942,0.661,0.731,1
"Tia1",0.00326722166177618,0.381047546583235,0.585,0.458,1
"Acad8",0.00327721831986329,0.473406877471741,0.522,0.411,1
"Zbtb5",0.00328651883412649,-0.770526216248096,0.161,0.269,1
"Man1b1",0.00333522332490067,0.356754583467337,0.67,0.549,1
"Atp2a1",0.00339726445301762,2.03904123636958,0.054,0.01,1
"Slc25a3",0.00342194184758712,0.157541870600963,0.951,0.892,1
"Pwwp2b",0.00344918625893326,0.548823945904727,0.478,0.377,1
"Tsfm",0.00347369888256626,0.518505763463922,0.388,0.273,1
"Mvp",0.00347857982604264,0.394448500709176,0.518,0.38,1
"Fxyd6",0.00349687129461638,0.436409870418052,0.647,0.532,1
"Pik3r4",0.00352055922920163,-0.681400113574714,0.259,0.357,1
"Gdpd1",0.00360249106079531,0.956772681203311,0.214,0.121,1
"Tcim",0.00362789792590648,-0.678052507683276,0.335,0.428,1
"Mamdc4",0.00364876495264643,-2.37277285300888,0,0.037,1
"Kif26b",0.00366631834156805,0.84444305116897,0.219,0.125,1
"Aga",0.00367287338476003,0.481947182419316,0.531,0.418,1
"Ncoa2",0.00369972236878232,0.350719527190082,0.696,0.63,1
"Srsf1",0.00370530988732512,-0.270271267618715,0.75,0.822,1
"Dkc1",0.003825410758279,-0.598018543570649,0.308,0.404,1
"Bfar",0.00387135663771211,0.477084463013828,0.549,0.461,1
"Slc25a23",0.00393512823081808,0.360114876222073,0.616,0.495,1
"Tsc22d3",0.00395863802971277,-0.184878429672942,0.906,0.949,1
"Ints14",0.00402657133045937,0.472868297400192,0.482,0.35,1
"Sh3d21",0.00406301057924742,-0.714480280404447,0.228,0.33,1
"Pigb",0.00415811648571186,0.481685823207852,0.397,0.269,1
"Rxrb",0.00415880764013821,0.337741229681023,0.719,0.603,1
"Atp10a",0.00423125323446276,0.62652685163867,0.348,0.242,1
"Fgfr1",0.00426451387469736,0.132249753411834,0.969,0.939,1
"Nrl",0.00429309055615941,0.636288136082695,0.335,0.219,1
"Pcdhb10",0.00429870090579421,1.40954042816113,0.071,0.02,1
"Prima1",0.00430996486286336,1.11617207946614,0.121,0.051,1
"Bhlhe40",0.00438817059634325,0.281546985820703,0.826,0.741,1
"Atg16l1",0.00439459766449238,0.529282017096441,0.469,0.367,1
"Cbr1",0.00439683496151476,0.49325954175485,0.232,0.128,1
"Pias2",0.00446923324206908,-0.386532127742961,0.562,0.63,1
"Tmem254c",0.00448010730603365,0.378331997342714,0.665,0.562,1
"Ipo4",0.00451650493584553,0.30923164839118,0.679,0.532,1
"Erf",0.00453166293582415,0.280621659991169,0.866,0.744,1
"Clip4",0.00459567591906709,0.59911024912638,0.442,0.327,1
"Th",0.00461810837791447,2.54446005261711,0.027,0,1
"C1qa",0.00461810837791447,2.37745916721527,0.027,0,1
"Trmt1",0.00462880733300221,0.679984366060204,0.366,0.269,1
"Zbtb43",0.00469225976892528,0.485474356882171,0.438,0.316,1
"Rhebl1",0.00471469162617248,0.738719049748186,0.241,0.141,1
"Cldn1",0.00475710997824878,1.26263218836086,0.183,0.101,1
"Fam222a",0.00477639448647306,1.21675054341234,0.103,0.04,1
"Chst15",0.00483946507291855,-0.783098632113589,0.201,0.303,1
"Dock9",0.00484485332835358,0.329960921072861,0.723,0.636,1
"Sod1",0.00505715916141223,0.155961299471764,0.951,0.906,1
"Eprs",0.00514001535391754,0.322217542865619,0.772,0.643,1
"Syt14",0.00517225269893643,1.97765048478206,0.036,0.003,1
"Srpk3",0.00517225269893643,1.90094132665035,0.036,0.003,1
"Palmd",0.00521502461694658,1.16387110076798,0.165,0.088,1
"Tubd1",0.00525261103150574,0.852022467180545,0.138,0.064,1
"Gdi1",0.00527219551907393,0.206328659316733,0.915,0.845,1
"Lims1",0.00528421668672082,-0.204938084626989,0.906,0.909,1
"Chpf2",0.00530743743002539,0.280992137702862,0.719,0.582,1
"Zfp365",0.00532776222855756,0.931283443451458,0.138,0.064,1
"Evi5",0.00553628470655055,-0.369050767593592,0.531,0.616,1
"Entpd2",0.00561114822246136,0.452227116870336,0.598,0.498,1
"Shroom3",0.0056173797416124,0.676438340075669,0.237,0.141,1
"Tspan3",0.00561806663436338,-0.072807026582629,0.996,0.983,1
"Trim8",0.0056232511573535,0.312111926641585,0.777,0.684,1
"Tyk2",0.00567624100441598,0.680795130353481,0.241,0.141,1
"Sun1",0.00574814217582589,0.294817922217681,0.732,0.626,1
"Rgs12",0.00575154277101101,0.397412431256158,0.504,0.384,1
"Zfp979",0.00576309589436253,-1.54031723686558,0.022,0.077,1
"Tarbp2",0.00579215930745118,0.477941457063494,0.357,0.246,1
"Jpt1",0.00584675534670547,0.291963586550437,0.763,0.646,1
"Vmp1",0.00586073841088207,0.33814340995885,0.674,0.556,1
"Pqlc3",0.00589202904259748,0.435617096115216,0.469,0.357,1
"Vldlr",0.00589572982550832,0.715454020981204,0.272,0.172,1
"Lamc3",0.00589856510434401,-0.726532510849035,0.232,0.333,1
"Ptgr1",0.00595160734664304,0.572978132028124,0.393,0.276,1
"Gas2",0.00602069920811734,-0.781367882943401,0.205,0.296,1
"Eif4g1",0.00603099897082542,0.221034149918026,0.835,0.781,1
"Mxd4",0.00611423093361487,-0.152453294697774,0.911,0.919,1
"Syt13",0.00611860254897995,-1.51855711862101,0.031,0.091,1
"Plekhb1",0.00622323021338107,0.759367615646626,0.357,0.259,1
"Slitrk6",0.00639101516292824,0.710537340216224,0.259,0.158,1
"Myh9",0.00639110271642011,-0.264249834565129,0.777,0.791,1
"Asns",0.00649206042979511,1.12349763606823,0.129,0.061,1
"Col2a1",0.00664091523950374,1.33869350397946,0.085,0.03,1
"Stxbp1",0.00672724201608988,0.29611893003285,0.741,0.657,1
"Nudcd2",0.00672879155688961,0.568485240647751,0.317,0.209,1
"Zdhhc9",0.00679704666936505,0.466138250912266,0.496,0.374,1
"Pcyt1b",0.00683871781557869,1.4420267106245,0.089,0.034,1
"Pard6g",0.006913142915306,-0.486284657573641,0.321,0.434,1
"Elmo1",0.00693271782787513,0.475436262489937,0.424,0.31,1
"Galk2",0.00694343419791627,0.498373297704875,0.451,0.34,1
"Xaf1",0.00700811800048116,0.504303346487717,0.335,0.219,1
"Cry1",0.00711315714417309,-0.5306808944724,0.312,0.421,1
"Sp7",0.00715114308669151,0.410977824083519,0.469,0.333,1
"Mtr",0.00722785842365718,-0.439096105391993,0.464,0.542,1
"Cox4i2",0.00723215281674041,-0.781635079016223,0.228,0.327,1
"Ltbp1",0.00724783548045637,0.443359360565991,0.571,0.485,1
"Frg2f1",0.00724939953224403,1.00291848833227,0.129,0.061,1
"Eif2ak3",0.00726049798510492,0.429438859354293,0.513,0.421,1
"Cxcl12",0.00726563173025689,-0.194626641434291,0.888,0.912,1
"Eci2",0.00734431172543279,0.301890359552554,0.737,0.643,1
"Cd44",0.00734952890005442,0.377802887238752,0.554,0.444,1
"Cdca4",0.00737618872167262,0.478690248291358,0.406,0.29,1
"AI413582",0.00739539055625625,0.570340111767365,0.277,0.172,1
"Pik3c2b",0.00743163449277724,0.547366868274506,0.268,0.172,1
"Cse1l",0.00745243084996541,0.267072796510187,0.683,0.556,1
"Rapgef6",0.007498306803821,0.283103795487258,0.728,0.657,1
"Colgalt1",0.00753577164346542,0.206494794902937,0.906,0.811,1
"Tenm4",0.0075656332653197,-1.42724984720209,0.062,0.131,1
"Sec23ip",0.00764311152898645,-0.378283455382068,0.496,0.603,1
"Nbn",0.00769607884893804,0.492412690974094,0.446,0.34,1
"P3h1",0.00770360612799476,0.285101584757183,0.723,0.657,1
"Tgfb1",0.00775696553719652,0.493923870874813,0.393,0.269,1
"Fam111a",0.00779584981636532,0.86253308514392,0.196,0.114,1
"Egln3",0.00795636077047483,0.487276684921322,0.464,0.37,1
"Cdk4",0.0080314591236007,0.440313997958372,0.478,0.354,1
"Ggt7",0.00804332432970001,-0.79736117099246,0.067,0.141,1
"Tamm41",0.00809241427243225,0.529512593617119,0.263,0.165,1
"Tmem229b",0.00810042913848285,0.73028101223418,0.295,0.199,1
"Hook1",0.00811003570787077,0.897279558784551,0.147,0.074,1
"Prkce",0.00817573399806562,0.46406057085398,0.433,0.327,1
"Cep120",0.00818489429807978,0.382380168256709,0.665,0.552,1
"Bin1",0.00821440625156591,0.351023096447682,0.656,0.549,1
"Flrt3",0.00821573362712903,0.737147252970933,0.268,0.175,1
"Fads2",0.00827832435157826,0.319986690459188,0.71,0.63,1
"Glis2",0.00831421937549633,0.18575391009576,0.911,0.875,1
"Fam221b",0.0084211118504048,0.844924731917664,0.156,0.081,1
"Ccdc136",0.008431823572266,0.511945615723428,0.42,0.306,1
"G0s2",0.00845864432060281,-0.56185954967036,0.263,0.364,1
"Tceal8",0.0085287935788538,0.20857533635614,0.862,0.818,1
"Bmp6",0.00859152726413166,0.683832926141937,0.299,0.205,1
"Cct4",0.00863311474380914,0.287700948086685,0.714,0.64,1
"Cyp39a1",0.00863652991720971,0.444724139781218,0.379,0.259,1
"Prkg1",0.00865384271117182,-0.364922703173847,0.589,0.643,1
"Pramef8",0.00866290680243733,0.426587936501613,0.442,0.333,1
"Tmco6",0.00867619522163604,0.85064457911102,0.21,0.125,1
"Klf6",0.00868853368141933,0.230617715533038,0.844,0.751,1
"Kcne2",0.00872658027435622,1.91671644478821,0.04,0.007,1
"Ahnak",0.00874089608499896,0.0786594923488197,0.991,0.99,1
"Thbs4",0.00878802147773312,0.36480377853484,0.388,0.266,1
"Cmpk2",0.00883247435185257,0.670490054889162,0.246,0.152,1
"Slc16a6",0.00884170374879635,1.2950200575754,0.112,0.051,1
"Eif3f",0.0088754815558385,0.169088985021068,0.888,0.845,1
"Bcat1",0.00890058937248801,0.834540027689128,0.134,0.064,1
"Lpin2",0.00896114342867339,-0.389840123595351,0.411,0.522,1
"Gnb3",0.00900167727195032,1.27821982273437,0.17,0.098,1
"C8g",0.00903357233554624,1.52206351310251,0.04,0.007,1
"Plvap",0.00913516702078855,1.61658338550752,0.054,0.013,1
