"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"A2m",6.81546309053646e-65,0.417030932314524,0.938,0.856,2.1966237540799e-60
"Serpina3n",4.0182810576279e-37,4.59900529976597,0.158,0.007,1.29509198487347e-32
"C4b",1.30491127119119e-30,3.34256854901571,0.158,0.018,4.20572902704921e-26
"Ttr",2.22943950084095e-30,0.0437146528538523,0.999,1,7.18548351121038e-26
"Pcolce",2.89279716564132e-30,0.423241318225241,0.81,0.693,9.32348526486196e-26
"Gja1",1.38931119592147e-25,0.165369512581972,0.962,0.927,4.47774998445491e-21
"Cdh3",1.70211258768971e-24,0.3366064686763,0.849,0.751,5.48590887012395e-20
"Sulf2",3.48486739892739e-21,3.18335890285578,0.108,0.011,1.1231727626743e-16
"Itgav",2.85983243292712e-20,-0.166844623409206,0.888,0.911,9.21723993132412e-16
"Itgb8",4.03027323029968e-20,-0.0803269282374142,0.976,0.968,1.29895706212559e-15
"Cst3",2.80420104971275e-19,0.0354403368377367,1,1,9.0379399832242e-15
"Trf",2.00984176813739e-18,-0.0757650643039813,0.988,0.995,6.4777200187068e-14
"Crim1",3.25812449504476e-17,-0.164820710436606,0.868,0.897,1.05009352475292e-12
"Ptgds",3.13172127991908e-16,-0.027673807882465,1,1,1.00935376851792e-11
"Atp1b2",1.17802654067559e-15,0.256382196007241,0.832,0.758,3.79677954059743e-11
"Chrnb4",2.75271396154214e-15,0.798111535168557,0.4,0.252,8.87199709805031e-11
"Mt1",2.08224511443343e-14,0.111944257011233,0.968,0.944,6.71107600381894e-10
"C4a",5.24138626279643e-14,3.55447434035073,0.062,0.004,1.68929879249929e-09
"Dct",2.64951423901855e-13,0.0587055985043978,0.998,0.997,8.53938439235679e-09
"Fads2",3.18915209007256e-13,0.32435954371555,0.736,0.637,1.02786371863039e-08
"Etv5",5.01140764947827e-13,-1.50594076058976,0.073,0.172,1.61517668542685e-08
"Serpine3",5.9139166124163e-12,0.742225349883856,0.332,0.2,1.90605532418177e-07
"Timp3",2.2105619428142e-11,-0.0437485190393949,0.991,0.983,7.12464114169017e-07
"Arhgef3",4.21418244547231e-10,-0.709253628021198,0.242,0.352,1.35823100217573e-05
"Tsc22d4",4.85221337853322e-10,0.703912550405994,0.341,0.229,1.56386837190126e-05
"Rtn3",5.52979291390229e-10,-0.132881465929099,0.833,0.852,1.78225225615071e-05
"Sema4a",2.21948226017042e-09,0.396054992570137,0.589,0.474,7.15339132452926e-05
"Gpc3",3.6975892437015e-09,-0.117884825990457,0.88,0.903,0.000119173301324499
"Slc9a3r1",3.80394099180409e-09,0.367391922342099,0.609,0.503,0.000122601018165846
"Clu",7.61476904947212e-09,0.0232102120819153,0.999,0.999,0.000245424006464487
"Atp1b1",9.56811921440765e-09,0.0719030962528922,0.962,0.952,0.000308380482280359
"Ctsd",1.49060443957859e-08,0.0567087063382956,0.979,0.975,0.00048042181087618
"Taldo1",1.70826593395771e-08,0.253109403605092,0.732,0.647,0.000550574110514571
"Cdk2ap2",2.02663074486551e-08,0.688975279628768,0.274,0.173,0.000653183089070155
"Gsta3",2.31280230196836e-08,0.630859525203774,0.297,0.193,0.000745416181924402
"Sh3gl2",2.46724340227562e-08,0.973749438715613,0.147,0.071,0.000795192548553432
"Ntrk2",2.75284275355772e-08,0.394358792207345,0.537,0.428,0.000887241219471654
"Chil1",3.19390913435635e-08,0.392345293831296,0.569,0.469,0.00102939691400305
"Rgr",3.58097301764322e-08,-0.0373571214109973,0.967,0.969,0.00115414760358641
"Gnb3",4.7859653249597e-08,1.88209290265818,0.058,0.014,0.00154251662423451
"Dusp4",7.62820568404978e-08,-0.421992002245825,0.433,0.509,0.00245857069196924
"Aplp1",1.92948004146085e-07,0.295015577414982,0.642,0.55,0.00621871417362833
"Polr3k",2.39352673953156e-07,0.809246304358937,0.168,0.092,0.00771433668151022
"Ccnd1",3.46005979387316e-07,-0.743165950576334,0.154,0.236,0.0111517727156532
"Abhd2",4.5035120437573e-07,-0.0518721943692795,0.947,0.943,0.0145148193170298
"Stat3",4.61848428059474e-07,0.845063996354922,0.176,0.102,0.0148853748363568
"Megf6",6.3558001296817e-07,1.05432274282028,0.122,0.061,0.0204847438179641
"Tfrc",8.10879720431291e-07,-0.746069374307017,0.171,0.251,0.0261346533895005
"Col4a4",9.59380518259934e-07,-0.227052156877627,0.639,0.686,0.0309208341035177
"Cfi",9.94857155004278e-07,3.23975710459998,0.027,0.002,0.0320642461057879
"Gdpd2",1.2115391722687e-06,1.45417991506912,0.075,0.029,0.0390479075222202
"Gas6",1.28354665010118e-06,0.500421182024148,0.344,0.249,0.0413687085327609
"Lad1",1.29541169627656e-06,2.72570363131382,0.029,0.003,0.0417511189709937
"Ptgs1",1.32805505234117e-06,0.597102838899585,0.245,0.162,0.042803214336956
"Col8a2",1.46866280903347e-06,-0.0985763134377677,0.89,0.913,0.0473350023351489
"Lman1",1.54841244117288e-06,0.206672757752084,0.759,0.684,0.049905332979002
"Lrat",1.6413652353653e-06,-0.136937109882793,0.816,0.851,0.0529012015358235
"Pgk1",2.51124791886984e-06,0.375305485443408,0.466,0.374,0.0809375204251748
"Cebpd",2.66787648069922e-06,0.918018555378445,0.126,0.066,0.0859856589729357
"Palld",3.41877234270863e-06,0.476088854641877,0.31,0.219,0.110187032605499
"Slco1a4",3.47357432774852e-06,-0.191133136562892,0.67,0.709,0.111953300583335
"Tmem56",3.48504198083684e-06,-0.0997268645513236,0.836,0.846,0.112322903042371
"Igf2",4.18484206047485e-06,0.837122590854328,0.177,0.11,0.134877459609104
"Basp1",4.75654600641282e-06,-0.148368228370484,0.713,0.731,0.153303477786685
"Tmsb4x",5.33621878583288e-06,0.479324907096158,0.28,0.193,0.171986331467394
"Hspa8",6.38531211125864e-06,0.236330330963867,0.684,0.6,0.205798609345866
"Krt18",6.74674281981509e-06,0.148240776722844,0.806,0.755,0.21744752108264
"Adam7",6.90604223403808e-06,0.779896945246072,0.184,0.117,0.222581741203047
