gene,wt_signed_log_p,ko_signed_log_p
Sfpq,0.326296368148908,2.02043836059083
Sharpin,0.325020047246311,-0.886796137947424
Auts2,0.323974256137584,0.337782211584842
Ramp3,0.323971388965824,-0.0640283423858556
Pkd2,0.321154458440308,-1.19607416065421
Fzd4,0.318590600499846,-1.5552704171043
Hexim1,0.317801522906913,1.72247434948698
Nlgn2,0.317090017021861,0.0705894011864711
Itgb1bp1,0.316396866148552,-0.189555307817534
Stk19,0.312596301464327,-0.447368229670259
Rap1b,0.312116241854649,-0.206821991490719
Ncoa2,0.30867148075158,0.239305090072513
Camta1,0.307940570750103,0.171019970470109
Shank3,0.307367752624304,0.061283994507874
Ubr5,0.305599470339973,0.0329815012175073
Pih1d1,0.30446093960545,0.685213948456019
Smcr8,0.304433816105631,-0.109653978228068
Ttc21b,0.302294425685639,0.42561454356134
Tnik,0.299512375486635,-0.0976752321768097
Pin1,0.29935672365579,0.21432874319406
Lrp4,0.298987334558025,-0.0961076611558973
Ngfr,0.298236725659621,0.963528531848673
Znhit1,0.297556559172269,0.295437162974315
Usp12,0.29722591428746,-0.730241649771652
Src,0.294671227149222,0.20245757339029
Mtch2,0.294548521010201,-0.210343711063064
Lurap1l,0.293374572430492,0.276183034977247
Caprin2,0.292129937309063,1.40277652739312
Itgav,0.291855609687358,0.235490258908853
Clu,0.28489285784841,-1.60788672827184
Ddr1,0.283153365851132,0.459629214796398
Inhba,0.281546529091908,-0.574593696113239
Nrarp,0.281546529091908,0.944894731256677
Sfrp2,0.281546529091908,0
Nup62,0.275924456236753,-0.217990561662442
Peli1,0.274819940263284,-0.112997596163959
Fgfbp3,0.273400830801506,-0.0994082579391667
Rack1,0.270833740470194,0
Nr3c1,0.270648573199313,-1.30155085523621
Inca1,0.270443846401091,-0.250290567177211
Ern1,0.269832121372456,-0.753672482661002
Pum2,0.268843554858008,0.901724466735205
Rbpj,0.266242051886214,-0.050118661423339
Cyfip1,0.261269513402043,1.07221516311106
Vcp,0.261211714576829,0.5831327688706
Mesd,0.261015432278005,-0.0585440308888068
Dll1,0.259878093058425,0.612529644194296
Ppm1n,0.25397619563448,-0.0807400887731816
Otud5,0.25191427589502,0
Ksr2,0.250198704794494,0.0163008044573292
L1cam,0.250161477465301,0.226457768602814
Gps2,0.248800722067793,2.06312948034634
Asb3,0.248135225919225,0.217589165644609
Axin1,0.247774688521897,0.293403266943975
Irs1,0.246448622225612,0.201214852684648
Ttc23,0.245342277205689,-0.129603545177072
Mavs,0.242487319651543,-0.285831854099682
Faf1,0.242051587338524,0.165960131438848
Lrp1,0.241966237846595,0.0386493317256862
Wdfy1,0.237581169291927,-0.566803869912648
Cdk5rap3,0.23624275578621,-0.00924359115507261
Map3k11,0.235995983666444,-0.628137145631866
Mturn,0.233617158877104,-0.499976726985416
Hspa1b,0.233382030175843,0.329346455642607
Crebrf,0.232223956274527,0.315887672449692
Cdh2,0.230434259752783,0.463186004349547
Otud7b,0.227607527215007,-0.897340238092698
Tyk2,0.221570251847006,-0.476598448558955
Thpo,0.219606008491492,-0.348718224889817
Csnk1g2,0.21869340147462,0.047923643219485
Iqgap1,0.217956207153884,0.0700511565958079
Stk3,0.216787721491763,-0.139259019440831
Mink1,0.214634591685117,-3.43137361961603
Tns3,0.214455316294325,0.292796975275396
Hax1,0.211612672799419,-0.108990213604308
Trim44,0.209797836847563,0.190924987012556
Nectin2,0.208844876661952,0.145587829037899
Thra,0.207577151404002,0.85974451568795
Acvr2b,0.206974070916858,-1.04441177724513
Ptpn6,0.20679411111722,1.13018292685311
Fgd4,0.205233639199254,-0.338338161280346
Ager,0.204749638836379,-0.55650647334721
Prdm15,0.204749638836379,-0.686005500544631
Adipor1,0.204744733657245,-0.965349430411368
Oprm1,0.204664100872777,0.145235492524159
Cdkn1c,0.204255101341388,-0.0976635497084566
Unc5b,0.204255101341388,0.337348952265081
Irf3,0.202828097009915,-0.574262552528042
Dlg5,0.201757944907086,0.28089435393488
Bmf,0.200745245472617,-0.47078759547194
Tert,0.199205424376631,-0.0582899383265262
Picalm,0.190855687105248,0.85974451568795
Yap1,0.190310170571952,-0.165154643490478
F7,0.187426561639771,0.773258376578187
Npnt,0.187426561639771,-0.00469523136428785
Bcl2l11,0.187161953821513,-0.448883183921841
Terf2ip,0.187155188709801,0.385530103969782
Jak2,0.18317755172448,0.0584109610015296
Axl,0.181768501948308,0.671943349140498
Zmiz1,0.180888519379344,0.328543482975721
Furin,0.179809186551569,-0.620409359405676
Cdkn2aip,0.179690905006717,0.130731430493473
Cat,0.179435537693974,0.750469832771791
Mydgf,0.179113408455714,0.180853333700219
Pcp4,0.179098765937064,0.159509133120404
Fgf22,0.176154136383767,-0.132410437041095
Pim2,0.173078139985689,0.791524801362836
Csnk1d,0.165804935938111,0.577223334730408
Mc1r,0.165056003263139,-0.32326408087441
Bmt2,0.16388899104562,-0.408719833535781
Ddx5,0.16349753354682,-0.961935278857176
Epha8,0.160660155727235,0.53670306125459
Dixdc1,0.158671140600164,-0.361918206243122
Ywhae,0.157799722202445,-1.14214104188741
Pik3cb,0.155081578438067,-0.13914036054707
Akt1,0.153218284337029,-0.555350234772684
Ppp3r2,0.152653001351867,0.054368340874082
Ankrd17,0.150305813757248,1.47735568736883
Dact1,0.148960518091491,0.880790843302152
Nlk,0.14839790566403,1.40249097372391
Fgf7,0.146108692216578,-0.105100294974749
Men1,0.144966582751408,0.194646741667147
Pde6h,0.144175735149682,-0.354528046681727
Ing4,0.141019611360354,0.12916442456868
Pias4,0.140769955148624,0.214970171474853
Ccl21a,0.139627819749883,0
Cdca8,0.139627819749883,-0.0640395024819645
Kiss1r,0.139627819749883,-1.98113282624806
Ntrk1,0.139627819749883,0.905954658107696
Zc3h3,0.13944628511669,-0.358846027368297
Tnip2,0.138422300533669,0.688940296882419
Chsy1,0.137041501714978,0.105876551004163
C1qbp,0.135124851288543,-0.0476684856494018
Nqo2,0.13429645642664,0.0235522436605887
Bid,0.133210155850156,-1.01339437745718
Traf3ip2,0.133110505984364,-0.0830673572092491
Pik3ca,0.132496639204115,-1.945351518154
Crlf2,0.132392173386328,0.364673939944169
Lmnb1,0.131932306290259,-0.137216917438739
Sec13,0.130957103156907,-0.655717998546418
Ly96,0.129857667399805,-0.332984967870287
Ptk7,0.129190935806936,-0.333238158731093
Ruvbl1,0.127946750683772,-0.635387275639639
Ago1,0.12761341023389,-0.0282319079200182
Malt1,0.127496380848488,0.0316786622041667
Taf6,0.127222123612587,0.328873000140643
Crk,0.126963943371023,0.0117452891077577
Usp27x,0.125837065211525,-0.348718224889817
Mef2c,0.125315888845314,-0.572604674322264
Crb2,0.124077078174874,0.0392031116194509
Brcc3,0.123732704271464,0.608439136408147
Prmt5,0.123437421388671,0.877861279638522
Gsn,0.12336899480904,0.00417501243888906
Crlf3,0.118557350421485,0.520809697143443
Usp47,0.117562723231553,0.511500895716631
Gucy1a1,0.116172117278485,-0.0137102206825893
Tubd1,0.115081098953142,-0.189024603240711
Wdr48,0.114719673030506,-0.0198995963480591
Frmd6,0.111813034314064,-0.330548545720273
Birc2,0.111260616305333,-0.11184974759719
Rala,0.108837207577233,-0.0716369569037517
Chga,0.105428365383958,0.697301420893027
Agtr2,0.105018232985187,0
Atoh8,0.105018232985187,0.41435185625607
Htr6,0.105018232985187,0.905954658107696
Itga1,0.105018232985187,-0.366397777113335
Styxl1,0.105018232985187,0.671943349140498
Zap70,0.105018232985187,-1.64424633922418
Cflar,0.104381738838723,0.755952991600578
Tspan5,0.103512290498279,-0.954048047183962
Ctnna1,0.102366679364611,-0.459321057391925
Rnf167,0.102120684960194,0.0389616702488668
Tbk1,0.101939373066664,0.577990670621451
Klf2,0.100470959971497,0.905954658107696
Hdac3,0.100043831110804,0.288189902050102
Erp29,0.0987522422526946,0.924064716341737
Bmp5,0.0980354309632598,0.41435185625607
Gper1,0.0980354309632598,0
Grm4,0.0980354309632598,0
Lgals9,0.0980354309632598,0.0836208641482335
Mapk8ip3,0.0964356682243814,0.742940845330901
Apoa1,0.0963410056391923,1.13018292685311
Bambi,0.0963410056391923,0.145235492524159
Fgf8,0.0963410056391923,0
Gdf15,0.0963410056391923,0.41435185625607
Gip,0.0963410056391923,-0.574593696113239
Irgm2,0.0963410056391923,-0.574593696113239
