Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,GO Biological Processes,19,GO:0051960,regulation of nervous system development,19_GO:0032502 developmental process,-4.9,5.5,6.2,21160,581,66,10,15,4.4,13666|14567|16202|19744|20182|22129|66515|71436|99633|239250,Eif2ak3|Gdi1|Ilk|Rheb|Rxrb|Ttc3|Cul7|Flrt3|Adgrl2|Slitrk6,-1.3
MyList,KEGG Pathway,24,mmu04140,Autophagy - animal - Mus musculus (house mouse),,-4.9,12,7.6,21160,167,66,6,9.1,3.5,13666|18709|19053|19744|73205|77040,Eif2ak3|Pik3r2|Ppp2cb|Rheb|C9orf72|Atg16l1,-1.3
MyList,KEGG Pathway,24,mmu05020,Prion disease - Mus musculus (house mouse),,-4.6,8.2,6.7,21160,273,66,7,11,3.8,12859|13666|18709|20655|22143|70247|333182,Cox5b|Eif2ak3|Pik3r2|Sod1|Tuba1b|Psmd1|Cox6b2,-1.2
MyList,GO Biological Processes,19,GO:0050807,regulation of synapse organization,19_GO:0050789 regulation of biological process,-4.5,6.5,6.2,21160,393,66,8,12,4,14182|16443|19744|71436|83814|99633|140580|239250,Fgfr1|Itsn1|Rheb|Flrt3|Nedd4l|Adgrl2|Elmo1|Slitrk6,-1.2
MyList,GO Biological Processes,19,GO:0050803,regulation of synapse structure or activity,19_GO:0065007 biological regulation,-4.5,6.4,6.1,21160,401,66,8,12,4,14182|16443|19744|71436|83814|99633|140580|239250,Fgfr1|Itsn1|Rheb|Flrt3|Nedd4l|Adgrl2|Elmo1|Slitrk6,-1.2
MyList,GO Biological Processes,19,GO:0042491,inner ear auditory receptor cell differentiation,19_GO:0032502 developmental process,-4.4,21,8.8,21160,60,66,4,6.1,2.9,14182|16449|20655|239250,Fgfr1|Jag1|Sod1|Slitrk6,-1.2
MyList,GO Biological Processes,19,GO:1901888,regulation of cell junction assembly,19_GO:0050789 regulation of biological process,-4.3,7.2,6.2,21160,311,66,7,11,3.8,14182|71436|83814|99633|110829|140580|239250,Fgfr1|Flrt3|Nedd4l|Adgrl2|Lims1|Elmo1|Slitrk6,-1.1
MyList,GO Biological Processes,19,GO:0035315,hair cell differentiation,19_GO:0032502 developmental process,-4.2,19,8.3,21160,68,66,4,6.1,2.9,14182|16449|20655|239250,Fgfr1|Jag1|Sod1|Slitrk6,-1.1
MyList,Reactome Gene Sets,6,R-MMU-2262752,Cellular responses to stress,,-3.9,5.3,5.4,21160,480,66,8,12,4,13666|15516|19744|20655|22143|70247|77891|333182,Eif2ak3|Hsp90ab1|Rheb|Sod1|Tuba1b|Psmd1|Ube2s|Cox6b2,-0.86
MyList,Reactome Gene Sets,6,R-MMU-69275,G2/M Transition,,-3.9,10,6.4,21160,159,66,5,7.6,3.3,15516|19053|22143|70247|219103,Hsp90ab1|Ppp2cb|Tuba1b|Psmd1|Cpap,-0.86
