p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,pct.1_pct.2,pct_method_1
0,6.34021531640216,0.986,0.024,0,c7,Elavl3,0.962,0.948532
0,4.95165120366538,1,0.058,0,c7,Gria2,0.942,0.942
0,4.96479997888164,1,0.059,0,c7,Nrxn2,0.941,0.941
0,4.94137814358382,1,0.07,0,c7,Gria4,0.93,0.93
0,7.21569438139503,0.965,0.014,0,c7,Slc32a1,0.951,0.917715
0,6.76416884236279,0.965,0.019,0,c7,Grik2,0.946,0.91289
0,5.00827284387772,0.958,0.043,0,c7,Fam155a,0.915,0.87657
0,4.01365035387351,0.972,0.081,0,c7,Aatk,0.891,0.866052
0,5.98995822213168,0.937,0.023,0,c7,Nrxn1,0.914,0.856418
0,4.94329505039711,0.951,0.052,0,c7,Adgrb1,0.899,0.854949
0,4.6539403988993,0.951,0.066,0,c7,Sema4g,0.885,0.841635
0,4.0684010117166,0.958,0.08,0,c7,Lonrf2,0.878,0.841124
0,5.88707667330202,0.93,0.029,0,c7,Galnt17,0.901,0.83793
0,5.55053094697471,0.93,0.03,0,c7,Kcnq2,0.9,0.837
0,4.97500300086233,0.937,0.049,0,c7,Iglon5,0.888,0.832056
0,4.9241926967494,0.937,0.05,0,c7,Agap2,0.887,0.831119
0,4.77353288577781,0.937,0.05,0,c7,Astn1,0.887,0.831119
0,5.37013076415181,0.93,0.037,0,c7,Tmem130,0.893,0.83049
0,6.14167283520438,0.923,0.027,0,c7,Camkv,0.896,0.827008
0,5.09366894515013,0.937,0.055,0,c7,Stx1b,0.882,0.826434
0,4.31365258734957,0.944,0.073,0,c7,Kcnc1,0.871,0.822224
0,4.41391949609498,0.93,0.058,0,c7,Disp2,0.872,0.81096
0,4.63448014780348,0.93,0.069,0,c7,Nsg1,0.861,0.80073
0,4.21351861155381,0.93,0.069,0,c7,Crmp1,0.861,0.80073
0,4.65165409006709,0.923,0.059,0,c7,Nsg2,0.864,0.797472
0,5.41165139302653,0.909,0.032,0,c7,Grin1,0.877,0.797193
0,4.35113544509029,0.916,0.047,0,c7,Sptbn2,0.869,0.796004
0,5.08782528083674,0.909,0.034,0,c7,Rab3c,0.875,0.795375
0,3.92038565321214,0.916,0.051,0,c7,Syt4,0.865,0.79234
0,4.5467910875358,0.923,0.068,0,c7,Slc8a1,0.855,0.789165
0,4.44172039952982,0.916,0.058,0,c7,Cacna1g,0.858,0.785928
0,4.3097601146966,0.909,0.051,0,c7,Gabrg2,0.858,0.779922
0,4.56175090670028,0.916,0.071,0,c7,Snhg11,0.845,0.77402
0,5.52645687304258,0.895,0.033,0,c7,Dpp6,0.862,0.77149
0,4.91195055688758,0.902,0.047,0,c7,Kctd8,0.855,0.77121
0,5.45581229185108,0.888,0.023,0,c7,Myt1l,0.865,0.76812
0,4.10633480607746,0.909,0.066,0,c7,Adgrb3,0.843,0.766287
0,4.39598483961282,0.902,0.054,0,c7,Mapk10,0.848,0.764896
0,4.59057382954265,0.895,0.044,0,c7,Atcay,0.851,0.761645
0,4.23151861327564,0.902,0.063,0,c7,Mapt,0.839,0.756778
0,4.91721474344811,0.888,0.037,0,c7,Fstl5,0.851,0.755688
0,5.0996703824661,0.888,0.04,0,c7,Fat3,0.848,0.753024
0,4.63886378739828,0.881,0.042,0,c7,Lmtk3,0.839,0.739159
0,5.14397454856589,0.881,0.043,0,c7,Plppr5,0.838,0.738278
0,4.45812090970693,0.881,0.045,0,c7,Sept3,0.836,0.736516
0,4.78527147459874,0.881,0.053,0,c7,Syn1,0.828,0.729468
0,4.18143253157235,0.874,0.044,0,c7,Mdga2,0.83,0.72542
0,4.87795423949192,0.874,0.053,0,c7,Cabp1,0.821,0.717554
0,5.05455448932574,0.86,0.031,0,c7,Cacna1b,0.829,0.71294
0,4.39691062692746,0.867,0.066,0,c7,Csdc2,0.801,0.694467
0,6.84019265820178,0.839,0.012,0,c7,Cacng3,0.827,0.693853
0,5.02896865217378,0.846,0.03,0,c7,Caly,0.816,0.690336
0,4.8747001424066,0.846,0.043,0,c7,Nptxr,0.803,0.679338
0,4.61856528077015,0.846,0.044,0,c7,Nalcn,0.802,0.678492
