p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,pct.1_pct.2,pct_method_1
0,8.41060048009588,1,0.008,0,c10,Ptprb,0.992,0.992
0,8.02655559935442,1,0.01,0,c10,Adgrf5,0.99,0.99
0,7.24818774102753,1,0.02,0,c10,Cdh5,0.98,0.98
0,7.81349685318663,0.99,0.012,0,c10,Tie1,0.978,0.96822
0,7.73374735330242,0.99,0.014,0,c10,Adgrl4,0.976,0.96624
0,7.65740222802352,0.99,0.015,0,c10,Rasip1,0.975,0.96525
0,7.02796194719402,0.99,0.019,0,c10,Cd93,0.971,0.96129
0,7.39424110434274,0.99,0.021,0,c10,Cldn5,0.969,0.95931
0,7.66014120843927,0.98,0.013,0,c10,DEPRECATED-ENSMUSG00000026921,0.967,0.94766
0,6.23618090127408,0.99,0.034,0,c10,Esam,0.956,0.94644
0,7.13848685574414,0.98,0.023,0,c10,Egfl7,0.957,0.93786
0,7.32054271374806,0.971,0.012,0,c10,Icam2,0.959,0.931189
0,5.0694654440879,0.99,0.055,0,c10,Cd34,0.935,0.92565
0,4.80113934337551,0.99,0.06,0,c10,Flt1,0.93,0.9207
0,5.54901642999394,0.98,0.041,0,c10,Tm4sf1,0.939,0.92022
0,8.6543990320309,0.961,0.006,0,c10,Sox18,0.955,0.917755
0,4.6218892035004,0.98,0.061,0,c10,F11r,0.919,0.90062
0,5.59097455492562,0.971,0.046,0,c10,Shank3,0.925,0.898175
0,5.05729769028823,0.971,0.05,0,c10,Fli1,0.921,0.894291
0,5.32003061504946,0.961,0.033,0,c10,Emcn,0.928,0.891808
0,8.08974829319152,0.941,0.009,0,c10,Clec14a,0.932,0.877012
0,7.52875786638354,0.941,0.012,0,c10,Ctla2a,0.929,0.874189
0,8.24312085165727,0.931,0.006,0,c10,Cyyr1,0.925,0.861175
0,7.24474870458415,0.931,0.01,0,c10,She,0.921,0.857451
0,7.51851980471587,0.931,0.011,0,c10,Fgd5,0.92,0.85652
0,6.4598097648274,0.931,0.015,0,c10,Ecscr,0.916,0.852796
0,6.5927921058339,0.931,0.017,0,c10,Afap1l1,0.914,0.850934
0,6.05118876048765,0.931,0.02,0,c10,Pdgfb,0.911,0.848141
0,8.56992801179772,0.922,0.006,0,c10,Abcb1a,0.916,0.844552
0,5.25395375368642,0.941,0.047,0,c10,Lmo2,0.894,0.841254
0,7.39953327814717,0.922,0.01,0,c10,Tek,0.912,0.840864
0,5.37605139808061,0.931,0.038,0,c10,Tmem204,0.893,0.831383
0,8.94886627615627,0.912,0.002,0,c10,Ushbp1,0.91,0.82992
0,8.37072318811729,0.912,0.006,0,c10,Arhgef15,0.906,0.826272
0,4.9599204348825,0.931,0.045,0,c10,Lama4,0.886,0.824866
0,4.78321251369799,0.931,0.048,0,c10,Prex2,0.883,0.822073
0,9.80195433823253,0.902,0.002,0,c10,Robo4,0.9,0.8118
0,4.08437816947084,0.922,0.049,0,c10,Srgn,0.873,0.804906
0,6.76238697665643,0.902,0.018,0,c10,Adcy4,0.884,0.797368
0,9.24137034056087,0.892,0.003,0,c10,Sox17,0.889,0.792988
0,6.36274463346434,0.892,0.012,0,c10,Gimap6,0.88,0.78496
0,5.27170488711916,0.902,0.034,0,c10,Dennd3,0.868,0.782936
0,6.58775491415793,0.892,0.019,0,c10,Shroom4,0.873,0.778716
0,5.75111259553765,0.892,0.027,0,c10,Mfng,0.865,0.77158
0,5.59383948387839,0.892,0.035,0,c10,BC028528,0.857,0.764444
0,6.67231433577692,0.882,0.016,0,c10,Erg,0.866,0.763812
0,6.29564560735823,0.873,0.017,0,c10,Arap3,0.856,0.747288
0,7.3053775697008,0.863,0.015,0,c10,Vwa1,0.848,0.731824
0,4.78450389896009,0.873,0.044,0,c10,Myo1b,0.829,0.723717
0,6.29709942849153,0.863,0.025,0,c10,Hspa12b,0.838,0.723194
0,7.31710760201309,0.853,0.011,0,c10,Dll4,0.842,0.718226
0,6.43737251894822,0.853,0.014,0,c10,Grap,0.839,0.715667
0,4.92343276184102,0.863,0.041,0,c10,Arhgap27,0.822,0.709386
0,4.32021642714825,0.863,0.041,0,c10,Fxyd5,0.822,0.709386
0,4.96082031576892,0.863,0.042,0,c10,Mcam,0.821,0.708523
0,8.33248482705572,0.843,0.004,0,c10,Sox7,0.839,0.707277
0,4.95204476314403,0.853,0.033,0,c10,Entpd1,0.82,0.69946
0,4.94677657370748,0.853,0.034,0,c10,Palmd,0.819,0.698607
0,5.79243553347004,0.843,0.022,0,c10,Cracr2b,0.821,0.692103
0,5.61241752092948,0.843,0.027,0,c10,Slfn5,0.816,0.687888
0,5.42955761331533,0.843,0.032,0,c10,Sox13,0.811,0.683673
0,5.64435298359605,0.843,0.033,0,c10,Rflnb,0.81,0.68283
0,6.94809890540883,0.824,0.01,0,c10,Cd38,0.814,0.670736
0,6.26552133572719,0.824,0.015,0,c10,Flt4,0.809,0.666616
0,9.0981606442521,0.814,0.003,0,c10,Ccm2l,0.811,0.660154
0,5.16229620737444,0.824,0.031,0,c10,Card10,0.793,0.653432
0,5.4109995614099,0.824,0.033,0,c10,Prkch,0.791,0.651784
0,5.09286675465352,0.824,0.034,0,c10,Grasp,0.79,0.65096
0,4.68140529711398,0.824,0.041,0,c10,Ggta1,0.783,0.645192
0,5.32523257801353,0.814,0.025,0,c10,Itga1,0.789,0.642246
0,4.61155270532655,0.814,0.039,0,c10,Pear1,0.775,0.63085
0,9.38527097076443,0.794,0.002,0,c10,Zfp366,0.792,0.628848
0,7.9097150826028,0.794,0.004,0,c10,Gata2,0.79,0.62726
0,7.099694299674,0.794,0.005,0,c10,Gimap8,0.789,0.626466
0,4.87513464688843,0.804,0.039,0,c10,Nes,0.765,0.61506
0,8.847815662166,0.784,0.003,0,c10,Tmem252,0.781,0.612304
0,8.07168309135966,0.784,0.005,0,c10,Mecom,0.779,0.610736
0,8.74695844834689,0.775,0.002,0,c10,Myct1,0.773,0.599075
0,5.5004847431325,0.784,0.021,0,c10,Ly6a,0.763,0.598192
0,6.90333127495169,0.775,0.005,0,c10,Gimap1,0.77,0.59675
0,6.82388801803205,0.775,0.005,0,c10,Gimap4,0.77,0.59675
0,6.30320060584973,0.775,0.014,0,c10,Lef1,0.761,0.589775
0,8.24917280300969,0.765,0.004,0,c10,Bcl6b,0.761,0.582165
0,7.23825293245013,0.765,0.008,0,c10,Kif26a,0.757,0.579105
0,4.85591896470083,0.775,0.032,0,c10,Slco2b1,0.743,0.575825
0,6.42940806430315,0.755,0.012,0,c10,Gpr4,0.743,0.560965
0,4.76267384341573,0.765,0.032,0,c10,Ppp1r16b,0.733,0.560745
0,4.82854909083881,0.765,0.033,0,c10,Rin3,0.732,0.55998
0,5.0157559391309,0.755,0.02,0,c10,Stab1,0.735,0.554925
0,9.57203402933251,0.745,0.001,0,c10,Kcnq1,0.744,0.55428
0,5.95696249792256,0.755,0.023,0,c10,Efna1,0.732,0.55266
0,7.75005722362392,0.745,0.004,0,c10,Sigirr,0.741,0.552045
0,6.88486627384187,0.745,0.009,0,c10,Ly6c1,0.736,0.54832
0,8.73624827061816,0.735,0.002,0,c10,Clec1a,0.733,0.538755
0,8.54445755211093,0.735,0.003,0,c10,AU021092,0.732,0.53802
0,8.01251777257365,0.735,0.004,0,c10,Grrp1,0.731,0.537285
0,5.12895771209648,0.745,0.031,0,c10,Tspan12,0.714,0.53193
0,6.13778594350853,0.735,0.015,0,c10,Lims2,0.72,0.5292
0,5.94262698225754,0.735,0.026,0,c10,Igfbp3,0.709,0.521115
0,6.85214448645373,0.725,0.009,0,c10,Stap2,0.716,0.5191
0,6.80723635424382,0.725,0.014,0,c10,Slc39a8,0.711,0.515475
0,5.13298119533934,0.725,0.026,0,c10,Adgrg1,0.699,0.506775
0,8.63625541037712,0.706,0.005,0,c10,Aplnr,0.701,0.494906
0,4.98415016017092,0.706,0.022,0,c10,St8sia4,0.684,0.482904
0,6.48105453428737,0.696,0.009,0,c10,Rnf125,0.687,0.478152
0,6.02633603028026,0.696,0.014,0,c10,Tspan2,0.682,0.474672
0,10.150340796625,0.686,0.001,0,c10,Dipk2b,0.685,0.46991
0,4.97010734434016,0.696,0.024,0,c10,Tdrp,0.672,0.467712
0,6.39334408869632,0.686,0.009,0,c10,Rassf9,0.677,0.464422
0,9.14614447094165,0.676,0.002,0,c10,Tnfsf10,0.674,0.455624
0,7.25096262967471,0.676,0.008,0,c10,Foxq1,0.668,0.451568
0,5.62109135616025,0.667,0.02,0,c10,Hlx,0.647,0.431549
0,7.39188226272494,0.657,0.005,0,c10,Dysf,0.652,0.428364
0,7.18313648190593,0.647,0.005,0,c10,B3gnt3,0.642,0.415374
