p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,pct.1_pct.2,pct_method_1
0,4.61157331712127,0.994,0.066,0,c6,Car10,0.928,0.922432
0,4.52064572670022,0.977,0.056,0,c6,Gria2,0.921,0.899817
0,4.99647086615995,0.966,0.047,0,c6,Neurod4,0.919,0.887754
0,4.39332583934954,0.983,0.086,0,c6,Kcnma1,0.897,0.881751
0,4.82899672440436,0.96,0.042,0,c6,Rit2,0.918,0.88128
0,5.2378659234525,0.96,0.044,0,c6,Ptprz1,0.916,0.87936
0,4.04407882661636,0.989,0.102,0,c6,Asap2,0.887,0.877243
0,4.33111020918674,0.977,0.08,0,c6,Igsf21,0.897,0.876369
0,4.59687117832252,0.983,0.093,0,c6,Cadps,0.89,0.87487
0,5.1087234588842,0.954,0.044,0,c6,Lrtm1,0.91,0.86814
0,4.37041463259684,0.966,0.068,0,c6,Slc4a10,0.898,0.867468
0,3.7987013082718,0.977,0.098,0,c6,Vsx2,0.879,0.858783
0,5.21355680891862,0.948,0.044,0,c6,Frmd3,0.904,0.856992
0,5.2206168004838,0.937,0.03,0,c6,Tmem215,0.907,0.849859
0,5.54837552837616,0.931,0.024,0,c6,Gabrr1,0.907,0.844417
0,4.6283325682496,0.937,0.048,0,c6,Gabrg2,0.889,0.832993
0,5.91768958517171,0.925,0.027,0,c6,Gabra1,0.898,0.83065
0,4.64009822424643,0.937,0.062,0,c6,Prickle2,0.875,0.819875
0,3.98951072473808,0.954,0.098,0,c6,Prox1,0.856,0.816624
0,5.48288365023136,0.914,0.024,0,c6,Drd1,0.89,0.81346
0,4.15794500526108,0.931,0.067,0,c6,Crmp1,0.864,0.804384
0,4.08955429489781,0.931,0.07,0,c6,Ctnna2,0.861,0.801591
0,4.03295847599242,0.937,0.083,0,c6,Eef1a2,0.854,0.800198
0,3.85935750191491,0.937,0.085,0,c6,Camk2b,0.852,0.798324
0,3.93693529069887,0.92,0.067,0,c6,Pcdh1,0.853,0.78476
0,4.28033918623361,0.908,0.049,0,c6,Nyap2,0.859,0.779972
0,4.0116143781687,0.925,0.092,0,c6,Map6,0.833,0.770525
0,4.35948268619951,0.914,0.078,0,c6,Rgs11,0.836,0.764104
0,4.29108109591638,0.902,0.06,0,c6,Apba2,0.842,0.759484
0,3.86547963063302,0.908,0.08,0,c6,Cacna1d,0.828,0.751824
0,3.59739533775755,0.902,0.079,0,c6,Cntn1,0.823,0.742346
0,4.95878200601114,0.879,0.039,0,c6,Kcna5,0.84,0.73836
