p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,pct.1_pct.2,pct_method_1
0,6.84336976233913,1,0.021,0,c11,Lrrtm4,0.979,0.979
0,6.03063856955468,1,0.028,0,c11,Cntn4,0.972,0.972
0,6.29388651634651,1,0.031,0,c11,Wscd2,0.969,0.969
0,5.48695677677674,1,0.031,0,c11,Hecw1,0.969,0.969
0,6.4588564791763,1,0.032,0,c11,Bend4,0.968,0.968
0,5.89652163308007,1,0.036,0,c11,Ntng1,0.964,0.964
0,6.0696444407704,1,0.039,0,c11,Car8,0.961,0.961
0,5.75287717754291,1,0.039,0,c11,Isl1,0.961,0.961
0,5.98648625942894,1,0.04,0,c11,Cacna2d3,0.96,0.96
0,5.70322435083927,1,0.04,0,c11,Grm6,0.96,0.96
0,5.81402487977872,1,0.042,0,c11,Rgs7,0.958,0.958
0,6.07655158490104,1,0.046,0,c11,Strip2,0.954,0.954
0,5.33691941671894,1,0.047,0,c11,Rgs8,0.953,0.953
0,6.65655542480982,0.988,0.025,0,c11,Vstm2b,0.963,0.951444
0,4.91323929869834,1,0.05,0,c11,Frmd3,0.95,0.95
0,5.30763861735825,1,0.051,0,c11,Lrtm1,0.949,0.949
0,5.51138771215338,1,0.052,0,c11,Gpr179,0.948,0.948
0,5.00833553784012,1,0.054,0,c11,Cabp5,0.946,0.946
0,5.22501870968671,1,0.056,0,c11,Slc24a4,0.944,0.944
0,6.05672146723877,0.988,0.034,0,c11,Kcnh5,0.954,0.942552
0,5.28228352310155,0.988,0.041,0,c11,Fstl5,0.947,0.935636
0,6.1874984234805,0.976,0.023,0,c11,Fam135b,0.953,0.930128
0,5.31506450951632,0.988,0.051,0,c11,Trnp1,0.937,0.925756
0,4.98859658197824,0.988,0.051,0,c11,Rgs16,0.937,0.925756
0,4.94862350344375,0.976,0.032,0,c11,Tmem132d,0.944,0.921344
0,5.38298195833752,0.976,0.038,0,c11,Dgki,0.938,0.915488
0,5.59381058375293,0.976,0.044,0,c11,Il1rap,0.932,0.909632
0,5.00555535391628,0.976,0.052,0,c11,Fam78a,0.924,0.901824
0,5.74987765837594,0.965,0.031,0,c11,Cep112,0.934,0.90131
0,5.82771049596294,0.965,0.034,0,c11,Osbpl10,0.931,0.898415
0,7.07017988929643,0.953,0.011,0,c11,Siah3,0.942,0.897726
0,4.82564731180678,0.965,0.036,0,c11,Tmem215,0.929,0.896485
0,5.09971146521274,0.965,0.04,0,c11,Grid1,0.925,0.892625
0,4.85404901658401,0.965,0.044,0,c11,Asic4,0.921,0.888765
0,5.09545490172408,0.953,0.026,0,c11,St18,0.927,0.883431
0,7.92980571152754,0.941,0.007,0,c11,Slco5a1,0.934,0.878894
0,5.96520340870105,0.941,0.018,0,c11,Grm5,0.923,0.868543
0,4.56923319885503,0.953,0.044,0,c11,Kcna5,0.909,0.866277
0,5.47125063357146,0.941,0.025,0,c11,Cacna1i,0.916,0.861956
0,5.55787222303249,0.941,0.026,0,c11,Tnr,0.915,0.861015
0,5.53002889948925,0.941,0.026,0,c11,DEPRECATED-ENSMUSG00000045994,0.915,0.861015
0,5.5353169083201,0.941,0.03,0,c11,Sdk1,0.911,0.857251
0,5.42753047787817,0.941,0.031,0,c11,Retn,0.91,0.85631
0,4.80423380799174,0.941,0.036,0,c11,Hcn3,0.905,0.851605
0,5.9116586141498,0.929,0.02,0,c11,Drd2,0.909,0.844461
0,5.77743093952399,0.929,0.023,0,c11,Bhlhe23,0.906,0.841674
0,4.76696856826347,0.929,0.039,0,c11,Adrb1,0.89,0.82681
0,5.01516356144653,0.918,0.043,0,c11,Sdk2,0.875,0.80325
0,5.73848504250663,0.906,0.023,0,c11,Slitrk3,0.883,0.799998
