p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,pct.1_pct.2,pct_method_1
0,8.53710904502634,0.995,0.008,0,c4,C1qa,0.987,0.982065
0,8.26363820937435,0.995,0.01,0,c4,C1qb,0.985,0.980075
0,8.72779481830922,0.986,0.007,0,c4,C1qc,0.979,0.965294
0,5.95386991048705,0.986,0.019,0,c4,Tyrobp,0.967,0.953462
0,5.97992108952676,0.986,0.024,0,c4,Laptm5,0.962,0.948532
0,6.37479741797549,0.981,0.026,0,c4,Ctss,0.955,0.936855
0,5.80446173348643,0.967,0.019,0,c4,Cd53,0.948,0.916716
0,6.43721411763208,0.962,0.014,0,c4,Mpeg1,0.948,0.911976
0,8.82104270013855,0.957,0.005,0,c4,Fcrls,0.952,0.911064
0,7.42474288512506,0.952,0.011,0,c4,Ly86,0.941,0.895832
0,4.69770356988979,0.99,0.088,0,c4,Fcer1g,0.902,0.89298
0,6.85058919728919,0.933,0.013,0,c4,Fcgr3,0.92,0.85836
0,7.76472323302783,0.928,0.007,0,c4,Aif1,0.921,0.854688
0,5.6771360926706,0.943,0.045,0,c4,Unc93b1,0.898,0.846814
0,6.43738715150188,0.928,0.025,0,c4,Rgs10,0.903,0.837984
0,4.12094244886681,0.971,0.109,0,c4,Csf1r,0.862,0.837002
0,5.17285355975737,0.923,0.03,0,c4,Lcp1,0.893,0.824239
0,4.99820005246445,0.919,0.03,0,c4,Coro1a,0.889,0.816991
0,4.35026714207865,0.933,0.063,0,c4,Arhgdib,0.87,0.81171
0,5.97149736363579,0.909,0.022,0,c4,Nckap1l,0.887,0.806283
0,6.42138204138633,0.904,0.013,0,c4,Pld4,0.891,0.805464
0,5.5646812900592,0.919,0.043,0,c4,Vsir,0.876,0.805044
0,4.01070703252647,0.947,0.103,0,c4,Ly6e,0.844,0.799268
0,6.17885336547669,0.9,0.013,0,c4,Itgam,0.887,0.7983
0,4.81338929875618,0.919,0.057,0,c4,Anxa3,0.862,0.792178
0,4.84832107367763,0.923,0.07,0,c4,Cd68,0.853,0.787319
0,4.5890613120966,0.914,0.058,0,c4,Rnase4,0.856,0.782384
0,9.27631705084041,0.885,0.003,0,c4,C3ar1,0.882,0.78057
0,6.12468651271792,0.89,0.017,0,c4,Pik3ap1,0.873,0.77697
0,3.84350771731701,0.928,0.091,0,c4,Arpc1b,0.837,0.776736
0,3.98818288450061,0.928,0.096,0,c4,Ctsh,0.832,0.772096
0,6.10918726755849,0.88,0.013,0,c4,Spi1,0.867,0.76296
0,6.03725569790075,0.885,0.024,0,c4,Inpp5d,0.861,0.761985
0,5.87086201763341,0.88,0.015,0,c4,Fyb,0.865,0.7612
0,5.18314938062946,0.89,0.035,0,c4,Lyn,0.855,0.76095
0,6.31835758062986,0.88,0.018,0,c4,Cyth4,0.862,0.75856
0,5.41873257907601,0.88,0.023,0,c4,Ncf2,0.857,0.75416
0,4.21836022265085,0.928,0.117,0,c4,Kctd12,0.811,0.752608
