p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,pct.1_pct.2,pct_method_1
0,3.65300200322006,0.948,0.155,0,c0,Samd11,0.793,0.751764
0,3.12920495991328,0.973,0.202,0,c0,Aipl1,0.771,0.750183
0,3.43891399624836,0.969,0.199,0,c0,Nrl,0.77,0.74613
0,3.17827014973874,0.969,0.203,0,c0,Grk1,0.766,0.742254
0,3.10388980379433,0.976,0.218,0,c0,Tulp1,0.758,0.739808
0,3.26168704154478,0.971,0.214,0,c0,Cngb1,0.757,0.735047
0,3.08293546287984,0.975,0.223,0,c0,Rs1,0.752,0.7332
0,3.27314783358062,0.939,0.16,0,c0,Impg2,0.779,0.731481
0,3.6059671824798,0.941,0.164,0,c0,Nr2e3,0.777,0.731157
0,3.17396180379209,0.948,0.181,0,c0,Mpp4,0.767,0.727116
0,3.23641275289078,0.988,0.253,0,c0,Pde6b,0.735,0.72618
0,3.3703816693693,0.954,0.193,0,c0,Guca1b,0.761,0.725994
0,3.15875492464599,0.95,0.186,0,c0,Prom1,0.764,0.7258
0,3.23161160373771,0.97,0.226,0,c0,Rp1,0.744,0.72168
0,2.77825063949437,0.97,0.243,0,c0,Crx,0.727,0.70519
0,3.67758944531823,0.912,0.139,0,c0,Pitpnm3,0.773,0.704976
0,3.2860172927749,0.936,0.19,0,c0,Rdh12,0.746,0.698256
0,3.33533384007031,0.904,0.133,0,c0,Impg1,0.771,0.696984
0,3.42256247140896,0.917,0.16,0,c0,Wdr17,0.757,0.694169
0,2.91084010301627,0.972,0.263,0,c0,Fam57b,0.709,0.689148
0,2.51499419678237,0.97,0.262,0,c0,Slc17a7,0.708,0.68676
0,3.70574149568758,0.896,0.131,0,c0,Cnga1,0.765,0.68544
0,3.200551314333,0.923,0.186,0,c0,Cplx4,0.737,0.680251
0,3.35045787952854,0.923,0.196,0,c0,Reep6,0.727,0.671021
0,3.4729839817978,0.887,0.135,0,c0,Pex5l,0.752,0.667024
0,3.54831858947855,0.878,0.123,0,c0,Rp1l1,0.755,0.66289
0,2.84191049652197,0.94,0.241,0,c0,Neurod1,0.699,0.65706
0,3.0633275706172,0.902,0.177,0,c0,Gucy2e,0.725,0.65395
0,2.8197276289282,0.987,0.327,0,c0,Rcvrn,0.66,0.65142
0,2.81044532297945,0.992,0.336,0,c0,Prph2,0.656,0.650752
0,3.28947121832016,0.876,0.138,0,c0,Fabp12,0.738,0.646488
0,3.17967532851253,0.899,0.182,0,c0,Casz1,0.717,0.644583
0,2.51292107373143,0.988,0.337,0,c0,Rbp3,0.651,0.643188
0,2.79370945419204,0.901,0.188,0,c0,Plch2,0.713,0.642413
0,3.44830177109624,0.863,0.13,0,c0,Pcare,0.733,0.632579
0,3.41601664422979,0.869,0.142,0,c0,Drd4,0.727,0.631763
0,3.85897773953021,0.849,0.105,0,c0,Esrrb,0.744,0.631656
0,3.45010131474828,0.852,0.118,0,c0,Frmpd2,0.734,0.625368
0,3.30560594252286,0.855,0.125,0,c0,Mak,0.73,0.62415
0,2.67476403170787,0.978,0.345,0,c0,Gngt1,0.633,0.619074
0,3.09716505749635,0.888,0.191,0,c0,Atp8a2,0.697,0.618936
0,3.27869610690972,0.851,0.124,0,c0,Ankrd33,0.727,0.618677
0,2.1821629853467,0.914,0.238,0,c0,Snap25,0.676,0.617864
0,2.65821827447145,0.897,0.21,0,c0,Pcdh15,0.687,0.616239
0,3.35569129737613,0.849,0.128,0,c0,Ano2,0.721,0.612129
0,3.455409435997,0.85,0.134,0,c0,Kcnv2,0.716,0.6086
0,2.62744713372227,0.988,0.378,0,c0,Pde6g,0.61,0.60268
0,2.41230097454636,0.868,0.18,0,c0,Cacna2d4,0.688,0.597184
0,2.64335417399979,0.927,0.283,0,c0,Impdh1,0.644,0.596988
0,3.08241195945497,0.869,0.188,0,c0,Fam161a,0.681,0.591789
0,3.0408567298929,0.876,0.21,0,c0,Mdm1,0.666,0.583416
