p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,pct.1_pct.2,pct_method_1
0,5.83428762829525,0.986,0.048,0,c3,Col2a1,0.938,0.924868
0,5.46592620240218,0.995,0.07,0,c3,Slc1a3,0.925,0.920375
0,5.13228706406418,0.986,0.069,0,c3,Crym,0.917,0.904162
0,5.24466950337443,0.975,0.061,0,c3,Cp,0.914,0.89115
0,6.00605938623774,0.964,0.047,0,c3,Gpr37,0.917,0.883988
0,5.23072727739486,0.968,0.058,0,c3,Slc6a11,0.91,0.88088
0,5.00333197074783,0.961,0.059,0,c3,Slc6a1,0.902,0.866822
0,4.84874290351017,0.966,0.07,0,c3,Synpr,0.896,0.865536
0,5.29135633257878,0.955,0.049,0,c3,Kdr,0.906,0.86523
0,5.9987577640249,0.946,0.037,0,c3,Abca8a,0.909,0.859914
0,7.62195242892585,0.932,0.012,0,c3,Mlc1,0.92,0.85744
0,4.76504596548358,0.952,0.053,0,c3,Cav1,0.899,0.855848
0,7.00883106002065,0.934,0.02,0,c3,Aqp4,0.914,0.853676
0,6.00440096780705,0.937,0.036,0,c3,Col9a1,0.901,0.844237
0,5.31787420101184,0.941,0.046,0,c3,Cox4i2,0.895,0.842195
0,4.7907861710499,0.948,0.064,0,c3,Ptn,0.884,0.838032
0,4.28933076906751,0.968,0.104,0,c3,Tgfb2,0.864,0.836352
0,5.36337035041452,0.93,0.036,0,c3,Flt1,0.894,0.83142
0,4.82297355273698,0.939,0.062,0,c3,Col23a1,0.877,0.823503
0,4.31295080572389,0.943,0.073,0,c3,Fxyd1,0.87,0.82041
0,5.6356497656589,0.923,0.043,0,c3,Begain,0.88,0.81224
0,4.65955347359629,0.93,0.059,0,c3,Cntn1,0.871,0.81003
0,4.29045032202904,0.939,0.087,0,c3,Pax6,0.852,0.800028
0,6.15594947326996,0.905,0.034,0,c3,Spc25,0.871,0.788255
0,3.24048583371641,0.975,0.168,0,c3,Vat1l,0.807,0.786825
0,3.56502061232404,0.975,0.169,0,c3,Ddr1,0.806,0.78585
0,6.73933943805184,0.896,0.02,0,c3,Kcnj10,0.876,0.784896
0,5.9728853571017,0.896,0.023,0,c3,Sorcs1,0.873,0.782208
0,4.15647731984613,0.918,0.067,0,c3,Ndnf,0.851,0.781218
0,5.14492179500833,0.905,0.049,0,c3,Hopx,0.856,0.77468
0,4.96627132209881,0.907,0.055,0,c3,Pak3,0.852,0.772764
0,4.17517560600549,0.912,0.071,0,c3,Lsamp,0.841,0.766992
0,3.93874468086974,0.918,0.084,0,c3,Plpp3,0.834,0.765612
0,4.13995163760058,0.914,0.077,0,c3,Lhx2,0.837,0.765018
0,3.46023992958749,0.927,0.102,0,c3,Ptprd,0.825,0.764775
0,3.18920421035578,0.971,0.189,0,c3,Cd9,0.782,0.759322
0,3.82457985570158,0.909,0.074,0,c3,Nbl1,0.835,0.759015
0,4.7252985926364,0.896,0.05,0,c3,Sema5a,0.846,0.758016
0,4.4770077172375,0.909,0.076,0,c3,Tmtc2,0.833,0.757197
0,3.3972192616752,0.93,0.117,0,c3,S100a16,0.813,0.75609
0,5.10041874385311,0.889,0.039,0,c3,Cacng4,0.85,0.75565
0,6.84542946368647,0.875,0.013,0,c3,Bmp3,0.862,0.75425
0,6.44958767994132,0.878,0.019,0,c3,Sox8,0.859,0.754202
0,4.59950531395938,0.9,0.062,0,c3,Dapl1,0.838,0.7542
0,3.57270794941577,0.909,0.08,0,c3,Vsx2,0.829,0.753561
0,3.08692335371866,0.998,0.243,0,c3,Dkk3,0.755,0.75349
