p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,pct.1_pct.2,pct_method_1
0,6.079928105691,1,0.026,0,c12,Nyx,0.974,0.974
0,5.7531743348955,1,0.027,0,c12,St18,0.973,0.973
0,5.71943696006108,1,0.032,0,c12,Drd1,0.968,0.968
0,5.60413349462546,1,0.033,0,c12,Tmem132d,0.967,0.967
0,5.64809228393177,1,0.037,0,c12,Tmem215,0.963,0.963
0,5.57762165135227,1,0.037,0,c12,Lhx4,0.963,0.963
0,7.50344860984061,0.986,0.01,0,c12,Cdh9,0.976,0.962336
0,5.21224349125275,0.986,0.04,0,c12,Isl1,0.946,0.932756
0,5.41152972870181,0.971,0.024,0,c12,Fam135b,0.947,0.919537
0,5.18275926564392,0.971,0.036,0,c12,Ly6h,0.935,0.907885
0,5.17520713542095,0.971,0.036,0,c12,Gabbr2,0.935,0.907885
0,4.79924642045661,0.971,0.039,0,c12,Rab3c,0.932,0.904972
0,5.21518251267985,0.957,0.038,0,c12,Hpca,0.919,0.879483
0,6.04078971176983,0.942,0.025,0,c12,Insyn2a,0.917,0.863814
0,5.12807580975731,0.942,0.033,0,c12,Tpbgl,0.909,0.856278
0,5.0890453372629,0.928,0.031,0,c12,Reln,0.897,0.832416
0,5.04852965879187,0.928,0.035,0,c12,Ptprt,0.893,0.828704
0,6.13178590735668,0.913,0.017,0,c12,Kcnb2,0.896,0.818048
0,5.53518239931904,0.913,0.025,0,c12,Kcnk3,0.888,0.810744
0,5.85763401174784,0.899,0.018,0,c12,St8sia5,0.881,0.792019
0,5.47562675983468,0.899,0.024,0,c12,Zfp804b,0.875,0.786625
0,5.0703980195305,0.899,0.025,0,c12,Bhlhe23,0.874,0.785726
0,5.13709673260315,0.899,0.033,0,c12,Flrt3,0.866,0.778534
0,6.17569266282645,0.884,0.021,0,c12,Drd2,0.863,0.762892
0,4.71382493429435,0.884,0.031,0,c12,Crtac1,0.853,0.754052
0,4.88932538980293,0.884,0.032,0,c12,Gabrr1,0.852,0.753168
0,7.00270447591469,0.87,0.013,0,c12,Hs3st4,0.857,0.74559
0,6.05242475542745,0.87,0.016,0,c12,Clvs1,0.854,0.74298
0,5.16362582604532,0.87,0.031,0,c12,Lingo1,0.839,0.72993
0,5.88195074170519,0.855,0.02,0,c12,Rims4,0.835,0.713925
0,4.76680847889805,0.855,0.029,0,c12,Myt1l,0.826,0.70623
0,6.15681443870551,0.826,0.012,0,c12,Neurod2,0.814,0.672364
0,6.33536434178753,0.797,0.01,0,c12,Chodl,0.787,0.627239
0,6.01764399366795,0.754,0.013,0,c12,Gsg1l,0.741,0.558714
0,6.2414461300936,0.725,0.009,0,c12,Cntn5,0.716,0.5191
0,5.1559468657089,0.71,0.02,0,c12,Jph3,0.69,0.4899
0,8.13287899049591,0.696,0.004,0,c12,Tcerg1l,0.692,0.481632
0,5.98057317323996,0.696,0.01,0,c12,Galnt9,0.686,0.477456
0,5.80184484241436,0.696,0.013,0,c12,Kcnj12,0.683,0.475368
0,6.51718577846622,0.594,0.007,0,c12,Kcnd2,0.587,0.348678
0,6.26081230442128,0.594,0.009,0,c12,Lrrc38,0.585,0.34749
0,5.37534753886346,0.594,0.013,0,c12,Slc29a4,0.581,0.345114
0,6.3551727487728,0.565,0.009,0,c12,Cacna1e,0.556,0.31414
