"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gja1",7.63110876167698e-24,0.257449400718063,0.955,0.902,2.45950635388849e-19
"Ptgds",2.02029104702232e-22,-0.057583631271843,1,1,6.51139804455295e-18
"Serpine3",6.78198506653895e-18,1.80664849189082,0.37,0.117,2.1858337869455e-13
"A2m",1.48352651720249e-13,0.298666827237214,0.905,0.85,4.78140596494362e-09
"Trf",1.73316954352501e-12,-0.101121201292496,0.981,0.995,5.58600543878111e-08
"Cdh3",3.07638833590389e-12,0.345936173120086,0.833,0.752,9.91519960661824e-08
"Wfikkn2",2.60032828291731e-10,0.290142061601673,0.838,0.769,8.3808580558425e-06
"Aplp1",5.68554137384141e-10,0.624076840760194,0.625,0.469,1.83244998478909e-05
"Crim1",1.21266111059342e-09,-0.225647771352952,0.831,0.89,3.90840675944259e-05
"Itgb8",2.40417054682895e-08,-0.0950676396748913,0.964,0.969,0.00077486416724297
"Megf6",7.10411503738584e-08,2.46169326365601,0.131,0.031,0.00228965627654946
"Sulf2",4.20582130505821e-07,3.90571345702851,0.072,0.005,0.0135553620662026
"Ggt1",1.05536520660495e-06,-0.490582121848724,0.477,0.614,0.0340144206088776
"Itgav",1.35116609870984e-06,-0.141212161535051,0.881,0.898,0.043548083361418
"Tfrc",1.68183557678899e-06,-1.18686476302578,0.141,0.267,0.0542055606399092
"Upk3b",3.07980921854756e-06,0.866481576049389,0.36,0.231,0.0992622511137879
"Ttr",7.35882826662861e-06,0.0296487695268031,0.998,1,0.23717503503344
"Pcolce",1.06023517435961e-05,0.279941316949641,0.733,0.674,0.341713796696102
"Dusp4",1.18940442455742e-05,-0.54720028264785,0.384,0.51,0.383345046034858
"Ccnd1",1.60350068113232e-05,-1.17149441042301,0.112,0.219,0.516808269528946
"Fads2",1.7721049225035e-05,0.331975418213814,0.683,0.6,0.571149416522878
"Stat3",1.87129068619852e-05,1.44514150743138,0.155,0.064,0.603116988161782
"Hspa8",2.34394719758247e-05,0.339201950376289,0.673,0.59,0.755454181780831
"Sema4a",2.51707225623004e-05,0.520964121903581,0.535,0.429,0.811252388182943
"Ldlr",3.40359767977376e-05,-1.25357437593038,0.062,0.15,1
"Serpina3n",4.17285390973657e-05,2.53297624890891,0.057,0.007,1
"Cst3",5.22649391905701e-05,0.0275419640864887,1,1,1
"Basp1",5.71501871194046e-05,-0.260811013912438,0.64,0.717,1
"Cers5",5.79916542319348e-05,-0.752412492137472,0.217,0.338,1
"Rdh5",9.36535163072793e-05,-0.0662099384037405,0.962,0.962,1
"Csf1r",0.000113587849262248,-0.449342577678452,0.401,0.529,1
"Taldo1",0.000120576570604153,0.307037875117012,0.661,0.586,1
"Krt18",0.000141713627997332,0.20303594568887,0.761,0.717,1
"Col18a1",0.000147044729581496,0.134663422935422,0.921,0.874,1
"Nyap2",0.00019025267595887,-1.49261566264675,0.026,0.086,1
"Wscd1",0.000241221808391554,-1.09391378844418,0.086,0.169,1
"Msmo1",0.000274575041546125,-0.527334993452453,0.327,0.438,1
"Ptgs1",0.000282160781142795,0.889677018044581,0.205,0.114,1
"Dusp6",0.00032048638727786,-0.587923001587095,0.27,0.379,1
"Etv5",0.00033124974714056,-1.16236590898264,0.055,0.126,1
"Bcan",0.000340428962199384,2.17429428676628,0.053,0.01,1
"Insig1",0.000346967276136566,-0.76703088069812,0.174,0.274,1
"Cox8b",0.00041117639544151,-0.348144584472037,0.506,0.602,1
"Lrat",0.000412028425365495,-0.189140668222581,0.78,0.843,1
"Tyrp1",0.000428624218215498,-0.132143191145547,0.847,0.874,1
"Pym1",0.000428919248644232,-1.3999584611128,0.021,0.074,1
"Vasn",0.000431742884803925,-0.221849071046796,0.678,0.757,1
"C4b",0.000441567301616246,2.40030394484562,0.06,0.014,1
"Pon1",0.000492373943996063,-0.309988072638088,0.57,0.667,1
"Cdc42ep2",0.0005204573673232,2.21895665070217,0.055,0.012,1
"Arhgef3",0.000525371094684496,-0.638718702533464,0.191,0.293,1
"Chrnb4",0.000582761783654262,0.652611504173265,0.317,0.219,1
"Trp53bp2",0.000625163492400746,1.11346886540319,0.184,0.105,1
"Pdgfa",0.000644253834089866,-0.637127249717474,0.212,0.312,1
"Slc11a2",0.000673783720489467,-0.570667454336493,0.227,0.333,1
"Hr",0.000676467277488841,-1.2235338107838,0.033,0.09,1
"Tmtc1",0.000714721537735582,2.72428020150624,0.033,0.002,1
"Parvb",0.000741883741055188,0.8763854539679,0.169,0.09,1
"Ndufc1",0.00077514974585622,0.437274331350041,0.48,0.379,1
"Agtpbp1",0.000797312844864858,1.81646286889021,0.057,0.014,1
"Abhd2",0.000817697362332607,-0.07542655577416,0.936,0.943,1
"Mertk",0.000836466176998596,-0.44891220536026,0.353,0.46,1
"Zfp867",0.000838530436536675,3.23645132516873,0.026,0,1
"Ntm",0.000924493257830331,2.0836702339381,0.064,0.019,1
"Slc7a5",0.000950550611003136,0.233346307749761,0.671,0.624,1
"Zfp691",0.000966473178518375,-0.797909258210561,0.155,0.24,1
"Jam3",0.0010012742676847,-0.536652826601815,0.21,0.314,1
"Krt23",0.00101428592061985,-0.645331105792965,0.15,0.24,1
"Nop16",0.00104830789260138,-1.04125873752927,0.048,0.11,1
"Usp33",0.00106901458914667,-0.571786455536863,0.1,0.183,1
"Slco1a4",0.001172814114874,-0.216179251049155,0.644,0.688,1
"Scd2",0.00118052319594626,-0.418460655854094,0.411,0.495,1
"Atrnl1",0.00127334011327188,-0.247431545615901,0.616,0.674,1
"Naif1",0.00127637255353041,-2.63347405924669,0.002,0.031,1
"Cstf2t",0.00130434838624288,-0.952662186957099,0.098,0.171,1
"Ldlrad3",0.00136081391560844,3.21054677197667,0.036,0.005,1
"Mdp1",0.00136557242623127,0.9078536699113,0.143,0.074,1
"Hpgd",0.00141978428231562,2.29157220110772,0.045,0.01,1
"Fundc2",0.00143066111380026,-0.736637027789331,0.141,0.224,1
"Slc9a3r1",0.00150065423205304,0.344446767669826,0.561,0.479,1
"Gsta3",0.00151642890389652,0.675540280243815,0.26,0.174,1
"Ptpn4",0.00153792312825188,1.58782307731402,0.045,0.01,1
"Aldoa",0.00161049084902055,-0.213565935289789,0.661,0.729,1
"Tbc1d2",0.00161372560705773,-0.763417768416435,0.115,0.193,1
"Slc16a9",0.001633001175297,0.170796317820652,0.811,0.757,1
"Angpt1",0.00164544179698319,0.740770639479362,0.203,0.124,1
"Rad54l2",0.00182836346438917,1.53022430962121,0.069,0.024,1
"Sptbn1",0.00185076642624826,-0.411000682554848,0.382,0.471,1
"Vegfa",0.00193707260863193,-0.40100891247425,0.37,0.464,1
"Slc22a8",0.00208922574676114,-0.192864900640945,0.714,0.781,1
"Acaa2",0.00212141679784878,0.473700816377249,0.415,0.34,1
"Ostc",0.00215373325400012,0.712708431225952,0.241,0.157,1
"Cspg5",0.00217474611932113,0.130858555105059,0.862,0.819,1
"Timp3",0.00219539004040417,-0.0306389141943679,0.99,0.981,1
"Cldn22",0.00223545536030157,-1.61314925042723,0.014,0.052,1
"Slco1c1",0.00229722664691434,-0.438972150216729,0.356,0.445,1
"Nrl",0.00235271992953127,1.38847405193761,0.079,0.031,1
"Oat",0.00241504714221108,0.558628634846808,0.334,0.248,1
"Spon1",0.00242859786728088,0.0866574385421193,0.9,0.881,1
"Rinl",0.0024452298332101,-2.83854479451855,0.005,0.033,1
"Fez2",0.00249920437891021,-0.354043038800395,0.427,0.517,1
"Slc4a10",0.0025443913255459,1.84051013179412,0.033,0.005,1
"Snupn",0.00254929797213264,1.68080833593885,0.043,0.01,1
"Cfi",0.00255153417892597,3.47648547459585,0.021,0,1
"Htr3a",0.00259130544958241,0.671178883441371,0.227,0.148,1
"Rapgef4",0.00261103368683521,-0.577759739529943,0.208,0.295,1
"Pinx1",0.00261268012135695,-3.89426247028622,0,0.021,1
"Galm",0.00263677464426169,-0.654543650140601,0.193,0.274,1
"Amigo2",0.00267373103255063,0.781535127332883,0.196,0.121,1
"Vps72",0.00269530284314409,1.56996186432597,0.091,0.04,1
