"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Pfkp",7.64199776495052e-06,0.709638842355649,1,0.964,0.246301587964355
"Ppp4r3b",1.71342622495983e-05,1.089772614142,1,0.75,0.552237272304554
"Cacnb1",2.68289292441778e-05,1.80215219227712,0.905,0.321,0.86469638953985
"Abhd14b",0.000100448832449185,2.59378161796299,0.571,0.071,1
"Tnr",0.000107853551799984,2.00014416064968,0.762,0.286,1
"Cacna1h",0.000138295877593332,2.05399443120931,0.762,0.25,1
"Prune2",0.000151820831286768,0.5046242196785,1,1,1
"Ctnnal1",0.00016290630280432,1.49434558524402,0.857,0.321,1
"Doc2g",0.00017388064919169,2.89288228792347,0.429,0,1
"Sun2",0.000186416938048407,1.4789780925354,0.857,0.429,1
"Pex14",0.000243227263245575,-1.17250146483661,0.429,0.929,1
"Epha8",0.000260714412568973,1.52734869552763,0.905,0.357,1
"Mfsd10",0.000343754886310617,1.4949442099804,0.857,0.321,1
"Tmem63c",0.000347819843373279,1.04110632826277,0.952,0.714,1
"Fosb",0.000349917479928095,2.75602906751795,0.667,0.286,1
"Papola",0.00039166766604316,0.381269758744524,1,1,1
"Hspa12a",0.000406380394416751,1.71253367150249,0.905,0.536,1
"Acyp2",0.000417810014637662,-1.44693086792163,0.333,0.821,1
"Atpaf1",0.00048905368477424,1.66843030267689,0.714,0.25,1
"Pde4a",0.000568152970341696,-0.832104506426063,0.81,0.964,1
"Dcc",0.000579242681039162,1.6745115822533,0.762,0.429,1
"Lgals8",0.000616596391037852,1.53901341830389,0.81,0.321,1
"Rcn2",0.000661439881337671,-0.699484933069359,0.81,1,1
"Plcg1",0.000680923596876519,0.912634639823949,0.952,0.821,1
"Egr1",0.000703526358091696,1.30598140099448,0.952,0.679,1
"Ptms",0.00071435134837071,-0.331132715746069,1,1,1
"Arrdc3",0.000763980007003706,0.883372150131827,1,0.821,1
"Slc16a14",0.000764336397818677,1.85993879976397,0.714,0.357,1
"Dcaf7",0.000768511128016517,-0.496524302043818,0.905,1,1
"Syt1",0.000768750114742771,-0.241194365484327,1,1,1
"Tmed10",0.000783548726832341,-1.37559551270384,0.333,0.786,1
"Chka",0.00078481973282713,1.05564236475708,0.952,0.607,1
"Nectin1",0.000796846988839635,0.965987246769279,0.952,0.714,1
"Cdk19",0.000803015722009019,-1.21120479524592,0.476,0.821,1
"Zfp976",0.000831048163981346,2.4409301683951,0.429,0.036,1
"Rph3a",0.00092183126082755,-0.869709913850327,0.619,0.964,1
"Chn1",0.00098057527502276,-0.79849572652689,0.762,0.964,1
"Slc24a3",0.00100168351793743,-1.00647267572355,0.714,0.929,1
"Sik1",0.00101101863933944,1.80166929021694,0.714,0.25,1
"Mgll",0.00107168834791244,-1.36499010826867,0.429,0.821,1
"Sept8",0.00108897567782136,-0.954338531728756,0.571,0.964,1
"Map4k2",0.00109975596752228,1.16852160462014,0.81,0.5,1
"Hdac11",0.00110287781084852,-0.588977897064071,0.905,1,1
"Mast4",0.00116307595475592,-1.79729406800677,0.19,0.607,1
