"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Cd109",0.0505615356379729,-2.76721664903324,0,0.002,1
"Drd5",0.0505615356379729,-2.79426839648486,0,0.002,1
"Tcrg-V6",0.0505615356379729,-2.81828916505403,0,0.002,1
"Rnase2b",0.0505615356379729,-2.85530357268918,0,0.002,1
"Cd37",0.0505615356379729,-2.86844725067055,0,0.002,1
"Crispld1",0.0505615356379729,-2.93054165643194,0,0.002,1
"Gabrg1",0.0505615356379729,-2.9352809914779,0,0.002,1
"Clec9a",0.0505615356379729,-2.99476905261804,0,0.002,1
"Fcgr2b",0.0505615356379729,-3.00370832147662,0,0.002,1
"Ggt5",0.0505615356379729,-3.00533098200025,0,0.002,1
"Mymx",0.0505615356379729,-3.00938277882172,0,0.002,1
"Sncaip",0.0505615356379729,-3.04674538657286,0,0.002,1
"Kctd4",0.0505615356379729,-3.10008867715425,0,0.002,1
"Cbr2",0.0505615356379729,-3.138491925173,0,0.002,1
"Olfr330",0.0505615356379729,-3.20928618261475,0,0.002,1
"Pkp3",0.0505615356379729,-3.40867216035486,0,0.002,1
"Elf1",0.050588837628349,-0.42236958587978,0.061,0.079,1
"Kctd10",0.0506019389886113,-0.172842599381515,0.256,0.286,1
"Rrm2b",0.0506499485751061,0.326729804988192,0.113,0.092,1
"Zfp553",0.0506707034405555,-0.19343306683808,0.183,0.212,1
"Ptges3l",0.0507245124932721,-1.68174491590437,0.004,0.009,1
"Eps8",0.0507550459328619,-0.105306609811957,0.451,0.497,1
"Trio",0.0510134554865973,-0.415799427411215,0.024,0.036,1
"Tnnt3",0.0510545180215569,-1.12946016866113,0.004,0.009,1
"Meak7",0.0511063908787952,-0.10081125511545,0.544,0.576,1
"Col7a1",0.051121111809082,-0.490802650566515,0.034,0.047,1
"Ctsz",0.0511221584275539,-0.221117012152058,0.079,0.099,1
"Slc45a2",0.0511538695592062,-1.17098906114524,0.004,0.009,1
"Kdm3b",0.0512507845630822,-0.0806714666267037,0.742,0.783,1
"Fam210a",0.0513050965870466,-0.294778426218956,0.182,0.207,1
